WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.884335971000001 53.038313312000000)",Unfall 8646 (2016) Kat:3, Licht: 0,8646,3,6,2,08,12,6,,0,0,1,0,0,0,0
"POINT (8.928564907000000 53.029765028000000)",Unfall 8647 (2016) Kat:3, Licht: 0,8647,3,6,2,05,15,1,,0,0,1,0,0,0,0
"POINT (8.865231735000000 53.111140648999999)",Unfall 8649 (2016) Kat:3, Licht: 0,8649,3,6,2,02,10,2,,0,0,1,0,0,0,0
"POINT (8.796549143000000 53.099658396000002)",Unfall 8666 (2016) Kat:3, Licht: 1,8666,3,1,2,10,17,6,,1,0,1,0,0,0,0
"POINT (8.786650291000001 53.074294385999998)",Unfall 8676 (2016) Kat:3, Licht: 2,8676,3,1,0,12,22,4,,2,0,1,0,0,0,0
"POINT (8.961025211999999 53.072585660000001)",Unfall 8677 (2016) Kat:3, Licht: 0,8677,3,6,2,09,17,3,,0,0,1,0,0,0,0
"POINT (8.789838302000000 53.079338229000001)",Unfall 8679 (2016) Kat:3, Licht: 0,8679,3,6,2,06,13,5,,0,0,1,0,0,0,0
"POINT (8.886838113000000 53.038599222999999)",Unfall 8688 (2016) Kat:3, Licht: 2,8688,3,7,9,11,01,6,,2,0,1,0,0,0,0
"POINT (8.818755678000001 53.023825070000001)",Unfall 8689 (2016) Kat:2, Licht: 0,8689,2,1,8,07,06,4,,0,0,0,0,0,1,0
"POINT (8.779333847000000 53.068671504000001)",Unfall 8692 (2016) Kat:3, Licht: 2,8692,3,6,2,02,18,2,,2,0,1,0,0,0,0
"POINT (8.757573953000000 53.075897552000001)",Unfall 8708 (2016) Kat:3, Licht: 0,8708,3,6,3,08,08,4,,0,0,1,0,0,0,0
"POINT (8.793945547000000 53.093209096999999)",Unfall 8709 (2016) Kat:3, Licht: 0,8709,3,6,2,05,15,2,,0,0,1,0,0,0,0
"POINT (8.812631573000001 53.117837942999998)",Unfall 8740 (2016) Kat:2, Licht: 2,8740,2,1,9,12,23,3,,2,0,1,0,0,0,0
"POINT (8.827985998999999 53.023688530999998)",Unfall 8741 (2016) Kat:3, Licht: 0,8741,3,6,2,08,13,4,,0,0,1,0,0,0,1
"POINT (8.802345003999999 53.053701396000001)",Unfall 8743 (2016) Kat:3, Licht: 0,8743,3,6,2,06,14,7,,0,0,1,0,0,0,0
"POINT (8.889971943000001 53.038981495000002)",Unfall 8754 (2016) Kat:2, Licht: 0,8754,2,1,9,04,09,7,,0,0,0,0,0,1,0
"POINT (8.816442144000000 53.116381287000003)",Unfall 8775 (2016) Kat:3, Licht: 0,8775,3,6,2,07,09,4,,0,0,1,0,0,0,0
"POINT (8.720236185999999 53.163576933000002)",Unfall 8789 (2016) Kat:2, Licht: 2,8789,2,6,2,10,00,4,,2,0,0,0,0,0,1
"POINT (8.857440931999999 53.030888677999997)",Unfall 8798 (2016) Kat:3, Licht: 1,8798,3,6,2,12,07,5,,1,0,1,0,0,1,0
"POINT (8.789138511999999 53.078203719000001)",Unfall 8799 (2016) Kat:3, Licht: 0,8799,3,6,2,08,08,4,,0,0,1,0,0,0,1
"POINT (8.816586418000000 53.044195072000001)",Unfall 8804 (2016) Kat:3, Licht: 0,8804,3,6,2,03,13,6,,0,0,1,0,0,1,0
"POINT (8.747294079000000 53.137034063999998)",Unfall 8814 (2016) Kat:3, Licht: 0,8814,3,6,2,01,08,2,,0,0,1,0,0,0,0
"POINT (8.791690768000001 53.081796763000000)",Unfall 8828 (2016) Kat:3, Licht: 0,8828,3,6,3,09,08,2,,0,0,1,0,0,1,0
"POINT (8.869543190000000 53.110061209999998)",Unfall 8830 (2016) Kat:3, Licht: 0,8830,3,1,9,07,10,1,,0,0,0,0,1,0,0
"POINT (8.796836544000000 53.086409459999999)",Unfall 8837 (2016) Kat:3, Licht: 2,8837,3,6,2,11,19,6,,2,0,1,0,0,0,0
"POINT (8.725293207000000 53.153439343000002)",Unfall 8838 (2016) Kat:3, Licht: 0,8838,3,6,2,08,14,2,,0,0,1,0,0,0,0
