WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (7.000529964000066 50.956211272000075)",Unfall 92475 (2020) Kat:2, Licht: 0,92475,2,6,5,08,11,2,0,0,0,0,0,1
"POINT (6.883769245000053 50.990827976000048)",Unfall 92530 (2020) Kat:3, Licht: 0,92530,3,6,4,08,07,5,0,0,1,0,0,0
"POINT (6.940200232000052 50.941630116000056)",Unfall 92550 (2020) Kat:3, Licht: 0,92550,3,2,5,08,12,6,0,0,1,1,0,0
"POINT (6.957767682000053 50.957777010000029)",Unfall 92561 (2020) Kat:3, Licht: 0,92561,3,2,5,08,13,4,0,0,0,1,0,0
"POINT (6.939877389000060 50.940184389000081)",Unfall 92569 (2020) Kat:3, Licht: 0,92569,3,7,0,08,13,7,0,0,1,0,0,0
"POINT (7.048505084000055 50.970802602000049)",Unfall 92577 (2020) Kat:3, Licht: 0,92577,3,6,1,08,16,7,0,0,0,1,0,0
"POINT (6.956191658000023 50.922537423000051)",Unfall 92611 (2020) Kat:3, Licht: 0,92611,3,2,5,08,18,5,0,0,1,1,0,0
"POINT (6.954206938000027 50.962300991000063)",Unfall 92612 (2020) Kat:3, Licht: 0,92612,3,7,6,08,11,6,0,0,0,1,1,0
"POINT (6.921349888000066 50.892932764000079)",Unfall 92641 (2020) Kat:3, Licht: 0,92641,3,6,3,08,15,5,0,0,0,1,0,0
"POINT (6.875265660000025 50.968389830000035)",Unfall 92645 (2020) Kat:3, Licht: 0,92645,3,2,2,08,09,4,0,0,0,1,0,0
"POINT (6.895818682000027 50.959715895000045)",Unfall 92659 (2020) Kat:2, Licht: 0,92659,2,3,5,08,19,7,0,0,1,1,0,0
"POINT (6.920410622000077 50.953737919000048)",Unfall 92696 (2020) Kat:3, Licht: 1,92696,3,1,0,08,20,6,0,1,1,0,0,0
"POINT (6.957221636000043 50.957619185000055)",Unfall 92701 (2020) Kat:3, Licht: 0,92701,3,1,0,08,07,5,0,0,1,0,0,0
"POINT (7.055694433000042 50.884166296000046)",Unfall 92707 (2020) Kat:3, Licht: 1,92707,3,6,3,08,20,3,0,1,1,1,0,0
"POINT (7.042932800000074 50.969113500000049)",Unfall 92712 (2020) Kat:3, Licht: 0,92712,3,2,5,08,15,3,1,0,1,1,0,0
"POINT (6.895291860000043 50.959964340000056)",Unfall 92721 (2020) Kat:2, Licht: 0,92721,2,2,1,08,15,3,1,0,0,1,0,1
"POINT (7.050338430000068 50.918638566000027)",Unfall 92722 (2020) Kat:3, Licht: 0,92722,3,1,8,08,18,7,0,0,0,1,0,0
"POINT (6.898651906000055 50.958393544000046)",Unfall 92727 (2020) Kat:3, Licht: 0,92727,3,4,6,08,15,3,1,0,1,0,1,0
"POINT (6.966993445000071 50.863327852000054)",Unfall 92732 (2020) Kat:3, Licht: 0,92732,3,2,5,08,17,3,0,0,0,1,0,0
"POINT (6.887591131000022 50.931278919000079)",Unfall 92742 (2020) Kat:3, Licht: 0,92742,3,6,2,08,16,3,0,0,0,1,0,0
"POINT (6.929701269000020 50.926007954000056)",Unfall 92743 (2020) Kat:2, Licht: 0,92743,2,1,0,08,20,7,0,0,1,0,0,0
"POINT (6.917416541000023 50.949741802000062)",Unfall 92786 (2020) Kat:3, Licht: 0,92786,3,5,1,08,14,5,0,0,1,1,0,0
"POINT (7.060651128000075 50.906558433000043)",Unfall 92787 (2020) Kat:3, Licht: 0,92787,3,2,0,08,17,6,0,0,1,1,0,0
"POINT (6.859895595000069 50.920661013000029)",Unfall 92804 (2020) Kat:2, Licht: 0,92804,2,1,2,08,17,7,0,0,0,1,0,1
"POINT (6.902389950000043 50.979138513000066)",Unfall 92819 (2020) Kat:3, Licht: 0,92819,3,6,2,08,15,4,1,0,0,1,0,0
"POINT (7.006031826000026 50.962861734000057)",Unfall 92834 (2020) Kat:3, Licht: 0,92834,3,6,2,08,16,7,0,0,0,1,0,1
"POINT (6.820164181000052 50.938623502000041)",Unfall 92869 (2020) Kat:2, Licht: 1,92869,2,2,0,08,20,6,1,1,0,1,0,0
"POINT (6.925816659000077 50.913965472000029)",Unfall 92901 (2020) Kat:3, Licht: 0,92901,3,7,5,08,08,4,0,0,0,1,0,0
"POINT (6.893430172000024 50.999918307000030)",Unfall 92915 (2020) Kat:3, Licht: 0,92915,3,2,5,08,12,7,0,0,0,1,0,1
"POINT (7.012080130000072 50.962798344000078)",Unfall 92955 (2020) Kat:3, Licht: 0,92955,3,5,0,09,17,3,0,0,1,1,0,0
"POINT (7.107185522000066 50.915621514000065)",Unfall 93019 (2020) Kat:3, Licht: 0,93019,3,2,5,08,15,1,0,0,0,1,0,0
"POINT (7.038964479000072 50.946232554000062)",Unfall 93023 (2020) Kat:3, Licht: 0,93023,3,1,3,09,17,3,0,0,0,1,0,0
"POINT (6.946311781000077 50.904387325000073)",Unfall 93024 (2020) Kat:2, Licht: 2,93024,2,1,9,09,01,4,1,2,0,1,0,0
"POINT (7.027904155000044 50.942756062000058)",Unfall 93028 (2020) Kat:3, Licht: 0,93028,3,3,5,08,17,1,0,0,1,1,0,0
"POINT (7.064778084000068 50.972155773000054)",Unfall 93031 (2020) Kat:3, Licht: 0,93031,3,4,6,09,16,4,0,0,1,0,1,0
"POINT (6.926337687000057 50.942021906000036)",Unfall 93039 (2020) Kat:2, Licht: 0,93039,2,6,3,08,17,1,0,0,0,1,0,0
"POINT (6.915612993000025 50.970995285000072)",Unfall 93117 (2020) Kat:3, Licht: 0,93117,3,3,5,09,08,4,0,0,1,1,0,0
"POINT (6.975050636000049 50.928511123000078)",Unfall 93136 (2020) Kat:3, Licht: 0,93136,3,2,8,09,17,3,0,0,0,1,0,0
"POINT (6.927580265000074 50.895839455000043)",Unfall 93138 (2020) Kat:3, Licht: 0,93138,3,2,5,09,16,4,0,0,0,1,0,0
"POINT (7.053855896000073 50.951895760000070)",Unfall 93155 (2020) Kat:2, Licht: 2,93155,2,7,9,08,05,2,1,2,0,1,0,0
"POINT (7.081646019000061 50.855114079000032)",Unfall 93159 (2020) Kat:3, Licht: 0,93159,3,1,0,08,19,2,0,0,1,0,0,0
"POINT (7.085418149000077 50.857086267000057)",Unfall 93163 (2020) Kat:2, Licht: 0,93163,2,1,8,08,11,2,0,0,0,0,0,1
"POINT (7.056982327000071 50.949628684000061)",Unfall 93165 (2020) Kat:2, Licht: 0,93165,2,3,5,08,09,2,0,0,0,1,0,0
"POINT (6.915488961000051 50.936700479000081)",Unfall 93169 (2020) Kat:3, Licht: 0,93169,3,6,2,08,12,2,0,0,0,1,0,0
"POINT (6.931742006000036 50.919942237000043)",Unfall 93173 (2020) Kat:3, Licht: 0,93173,3,7,2,08,18,2,0,0,0,1,0,0
"POINT (6.945178255000030 50.926817850000077)",Unfall 93176 (2020) Kat:3, Licht: 0,93176,3,4,6,08,08,2,0,0,0,0,1,0
"POINT (6.981539622000071 50.937351559000035)",Unfall 93187 (2020) Kat:2, Licht: 0,93187,2,3,5,09,17,4,0,0,1,0,0,0
"POINT (6.914406666000048 50.896275399000046)",Unfall 93206 (2020) Kat:3, Licht: 0,93206,3,6,2,09,17,3,0,0,0,1,0,0
"POINT (6.969135498000071 50.904291053000065)",Unfall 93208 (2020) Kat:3, Licht: 0,93208,3,3,5,09,10,4,0,0,0,1,0,0
"POINT (6.844241138000029 50.938276469000073)",Unfall 93227 (2020) Kat:3, Licht: 0,93227,3,3,5,09,07,3,0,0,0,1,0,0
"POINT (7.002357846000052 50.937866049000036)",Unfall 93298 (2020) Kat:3, Licht: 0,93298,3,5,1,09,09,3,0,0,1,1,0,0
"POINT (6.920828488000041 50.914100782000048)",Unfall 93299 (2020) Kat:3, Licht: 0,93299,3,2,5,09,17,4,0,0,1,1,0,0
"POINT (7.013724104000062 50.954317095000079)",Unfall 93304 (2020) Kat:3, Licht: 0,93304,3,7,2,09,17,4,0,0,1,1,0,0
"POINT (6.876107261000072 51.008608079000055)",Unfall 93348 (2020) Kat:1, Licht: 2,93348,1,6,2,08,21,2,0,2,0,0,0,0
"POINT (7.009100848000060 50.939034470000081)",Unfall 93371 (2020) Kat:2, Licht: 0,93371,2,7,6,09,11,4,0,0,0,0,1,0
"POINT (6.973593097000048 50.887161419000051)",Unfall 93389 (2020) Kat:3, Licht: 0,93389,3,3,3,09,14,3,0,0,0,1,0,0
"POINT (6.904538655000067 50.936999439000033)",Unfall 93391 (2020) Kat:2, Licht: 0,93391,2,3,5,09,16,4,0,0,1,1,0,0
"POINT (6.940706408000040 50.943389666000030)",Unfall 93403 (2020) Kat:3, Licht: 0,93403,3,5,1,09,19,3,0,0,1,1,0,0
"POINT (7.008157023000024 51.040161444000034)",Unfall 93446 (2020) Kat:3, Licht: 0,93446,3,6,2,09,13,7,0,0,0,1,0,0
"POINT (6.947737445000030 50.983080059000031)",Unfall 93449 (2020) Kat:3, Licht: 0,93449,3,1,0,09,19,7,1,0,1,0,0,0
"POINT (6.917751224000028 51.019380767000030)",Unfall 93465 (2020) Kat:2, Licht: 0,93465,2,2,4,09,12,1,0,0,0,1,0,1
"POINT (6.911873450000030 51.008525488000032)",Unfall 93468 (2020) Kat:3, Licht: 0,93468,3,6,2,09,07,5,0,0,0,1,0,0
"POINT (7.045759890000056 50.941998530000035)",Unfall 93474 (2020) Kat:3, Licht: 0,93474,3,6,1,09,14,6,0,0,0,1,0,0
"POINT (7.011497312000074 50.939432437000050)",Unfall 93479 (2020) Kat:3, Licht: 0,93479,3,1,0,09,10,5,1,0,0,0,0,1
"POINT (6.975030519000029 50.928521246000059)",Unfall 93488 (2020) Kat:3, Licht: 0,93488,3,2,2,09,15,5,1,0,0,1,0,0
"POINT (6.953174001000036 50.935257050000075)",Unfall 93494 (2020) Kat:3, Licht: 0,93494,3,2,4,09,15,6,0,0,1,1,0,0
"POINT (7.034671091000064 50.994642319000036)",Unfall 93499 (2020) Kat:2, Licht: 0,93499,2,7,8,09,17,5,1,0,0,1,0,0
"POINT (7.006416380000076 50.963543193000078)",Unfall 93510 (2020) Kat:2, Licht: 0,93510,2,4,6,09,07,5,0,0,0,1,1,0
"POINT (6.892052500000034 51.000194737000072)",Unfall 93513 (2020) Kat:3, Licht: 0,93513,3,3,5,09,08,5,0,0,1,1,0,0
"POINT (6.850693073000059 50.978161326000077)",Unfall 93517 (2020) Kat:3, Licht: 0,93517,3,6,2,09,14,5,1,0,0,1,0,0
"POINT (6.813908489000028 50.938613410000073)",Unfall 93520 (2020) Kat:2, Licht: 0,93520,2,1,0,09,16,5,1,0,0,0,0,1
"POINT (6.999957988000062 50.883140997000055)",Unfall 93524 (2020) Kat:3, Licht: 0,93524,3,5,1,09,07,5,0,0,1,1,0,0
"POINT (6.894873600000040 50.914195293000034)",Unfall 93536 (2020) Kat:3, Licht: 0,93536,3,1,0,09,11,5,1,0,0,0,0,1
"POINT (6.928910057000053 50.936698900000067)",Unfall 93540 (2020) Kat:3, Licht: 0,93540,3,1,0,09,08,5,0,0,1,0,0,0
"POINT (6.850247190000061 50.918997229000070)",Unfall 93554 (2020) Kat:2, Licht: 0,93554,2,2,5,09,14,2,0,0,1,1,0,0
"POINT (6.955842996000058 50.950315739000075)",Unfall 93557 (2020) Kat:3, Licht: 0,93557,3,5,0,09,18,5,0,0,1,1,0,0
"POINT (6.935570489000043 50.942242424000028)",Unfall 93562 (2020) Kat:3, Licht: 0,93562,3,3,5,09,07,5,0,0,1,0,0,0
"POINT (6.926700061000076 50.936526833000073)",Unfall 93568 (2020) Kat:3, Licht: 0,93568,3,6,0,09,14,6,1,0,0,0,0,1
"POINT (6.953147446000060 50.935261928000045)",Unfall 93573 (2020) Kat:3, Licht: 0,93573,3,2,5,09,16,5,1,0,1,1,0,0
"POINT (7.006026080000027 50.973917585000038)",Unfall 93636 (2020) Kat:3, Licht: 0,93636,3,6,3,09,11,1,0,0,1,0,0,0
"POINT (7.064444299000058 50.972612298000058)",Unfall 93649 (2020) Kat:3, Licht: 2,93649,3,7,1,09,21,7,0,2,1,1,0,0
"POINT (6.959421660000032 50.921087954000029)",Unfall 93653 (2020) Kat:3, Licht: 0,93653,3,7,0,09,08,2,0,0,0,0,0,0
"POINT (6.901537821000034 50.926338107000049)",Unfall 93695 (2020) Kat:3, Licht: 0,93695,3,2,0,09,10,6,0,0,0,1,0,1
"POINT (6.909883186000059 50.898867804000076)",Unfall 93747 (2020) Kat:3, Licht: 1,93747,3,6,2,09,19,7,0,1,0,1,0,0
"POINT (6.927838326000028 50.959715104000054)",Unfall 93757 (2020) Kat:3, Licht: 0,93757,3,3,5,09,15,2,0,0,1,1,0,0
"POINT (6.952964359000021 50.956340788000034)",Unfall 93771 (2020) Kat:3, Licht: 0,93771,3,6,2,09,15,6,0,0,0,1,0,0
"POINT (6.940606135000053 50.931142773000033)",Unfall 93792 (2020) Kat:3, Licht: 0,93792,3,1,0,09,12,6,0,0,1,0,0,0
"POINT (6.867869161000044 50.917147529000033)",Unfall 93831 (2020) Kat:3, Licht: 0,93831,3,6,2,09,08,2,0,0,0,1,0,0
"POINT (7.013668060000043 50.974742250000077)",Unfall 93835 (2020) Kat:3, Licht: 0,93835,3,3,0,09,16,1,0,0,1,1,0,0
"POINT (6.930196078000051 50.925220986000056)",Unfall 93850 (2020) Kat:3, Licht: 0,93850,3,6,1,09,17,2,0,0,0,1,0,0
"POINT (6.930626266000047 50.954790645000060)",Unfall 93864 (2020) Kat:3, Licht: 0,93864,3,2,3,09,14,6,1,0,1,0,0,0
"POINT (6.968751785000052 50.884718726000074)",Unfall 93865 (2020) Kat:3, Licht: 0,93865,3,6,2,09,15,2,0,0,0,1,0,0
"POINT (6.921489156000064 51.015931246000036)",Unfall 93922 (2020) Kat:3, Licht: 0,93922,3,3,5,09,07,5,0,0,0,1,0,1
"POINT (6.915765934000035 50.950810855000043)",Unfall 93923 (2020) Kat:3, Licht: 0,93923,3,7,0,09,16,4,0,0,0,1,1,0
"POINT (7.083497319000060 50.869521348000035)",Unfall 93979 (2020) Kat:3, Licht: 0,93979,3,3,5,09,14,4,0,0,1,1,0,0
"POINT (6.940148793000049 50.941390146000060)",Unfall 93992 (2020) Kat:3, Licht: 2,93992,3,1,0,09,22,5,0,2,1,0,0,0
"POINT (6.995670031000032 50.876322266000045)",Unfall 93993 (2020) Kat:3, Licht: 0,93993,3,3,5,09,13,4,0,0,1,1,0,0
"POINT (7.000901677000059 50.946976751000079)",Unfall 94018 (2020) Kat:3, Licht: 0,94018,3,6,2,09,08,3,0,0,0,1,0,0
"POINT (7.022182640000040 50.980023720000077)",Unfall 94021 (2020) Kat:3, Licht: 0,94021,3,1,0,09,08,3,0,0,1,0,0,0
"POINT (6.954974852000021 50.958736054000042)",Unfall 94024 (2020) Kat:2, Licht: 1,94024,2,7,9,09,06,3,0,1,1,0,0,0
"POINT (6.953293082000073 50.966799829000081)",Unfall 94028 (2020) Kat:3, Licht: 1,94028,3,5,1,09,21,3,0,1,0,1,0,0
"POINT (6.919181924000043 50.948812495000027)",Unfall 94030 (2020) Kat:3, Licht: 0,94030,3,6,2,09,11,3,0,0,1,0,0,0
"POINT (6.950135913000054 50.975198370000044)",Unfall 94031 (2020) Kat:3, Licht: 2,94031,3,2,0,09,00,5,1,2,0,1,1,0
"POINT (7.085416802000054 50.885610602000042)",Unfall 94032 (2020) Kat:3, Licht: 0,94032,3,2,5,09,09,4,0,0,0,1,0,0
"POINT (6.924566691000052 50.946544753000069)",Unfall 94033 (2020) Kat:3, Licht: 0,94033,3,2,5,09,13,3,0,0,1,1,0,0
"POINT (6.900010005000070 50.957774504000042)",Unfall 94035 (2020) Kat:3, Licht: 2,94035,3,7,1,09,05,3,0,2,0,0,0,1
"POINT (6.940167386000042 50.905291019000060)",Unfall 94037 (2020) Kat:3, Licht: 1,94037,3,5,8,09,19,3,0,1,0,1,0,0
"POINT (6.954193105000059 50.935107059000075)",Unfall 94040 (2020) Kat:3, Licht: 0,94040,3,2,0,09,14,3,0,0,0,1,0,1
"POINT (6.932621428000061 50.936560968000038)",Unfall 94082 (2020) Kat:3, Licht: 0,94082,3,2,5,09,07,5,0,0,0,1,0,0
"POINT (6.976939410000057 50.845466973000043)",Unfall 94083 (2020) Kat:3, Licht: 0,94083,3,2,5,09,11,4,0,0,1,1,0,0
"POINT (7.082042443000034 50.921100188000025)",Unfall 94138 (2020) Kat:3, Licht: 0,94138,3,3,5,09,18,5,0,0,1,1,0,0
"POINT (7.082656865000047 50.880258436000076)",Unfall 94139 (2020) Kat:3, Licht: 0,94139,3,6,2,09,11,4,0,0,0,1,0,0
"POINT (6.965178569000045 50.948768011000027)",Unfall 94151 (2020) Kat:3, Licht: 2,94151,3,1,9,09,23,5,0,2,1,0,0,0
"POINT (6.888075703000027 50.998871920000056)",Unfall 94169 (2020) Kat:3, Licht: 0,94169,3,6,2,09,13,1,0,0,0,1,0,0
"POINT (6.891053440000064 50.997093374000031)",Unfall 94200 (2020) Kat:3, Licht: 2,94200,3,6,3,09,00,7,0,2,0,1,0,0
"POINT (6.954692801000022 50.959342123000056)",Unfall 94201 (2020) Kat:3, Licht: 0,94201,3,6,4,09,17,7,0,0,1,0,0,0
"POINT (6.898399466000058 50.996028448000061)",Unfall 94202 (2020) Kat:3, Licht: 0,94202,3,2,6,09,18,7,0,0,0,1,1,0
"POINT (6.938983674000042 50.936426340000025)",Unfall 94203 (2020) Kat:3, Licht: 1,94203,3,3,5,09,19,7,0,1,1,1,0,0
"POINT (7.011556361000032 50.970967105000057)",Unfall 94204 (2020) Kat:3, Licht: 2,94204,3,3,0,09,22,7,0,2,0,1,0,0
"POINT (6.850264667000033 50.974523956000041)",Unfall 94303 (2020) Kat:3, Licht: 0,94303,3,6,2,09,12,6,0,0,0,1,0,0
"POINT (6.992635929000073 50.927164583000035)",Unfall 94304 (2020) Kat:3, Licht: 0,94304,3,6,2,09,14,6,0,0,0,1,0,0
"POINT (7.041884306000043 50.896620932000076)",Unfall 94307 (2020) Kat:2, Licht: 0,94307,2,1,0,09,17,6,0,0,1,0,0,0
"POINT (7.084214256000053 50.856212227000071)",Unfall 94308 (2020) Kat:3, Licht: 0,94308,3,6,2,09,10,6,0,0,0,1,0,0
"POINT (6.981533349000074 50.937351722000074)",Unfall 94309 (2020) Kat:3, Licht: 0,94309,3,1,0,09,15,6,0,0,1,0,0,0
"POINT (6.966998830000023 50.891958707000072)",Unfall 94310 (2020) Kat:3, Licht: 1,94310,3,6,0,09,20,6,0,1,0,1,0,0
"POINT (6.965675740000052 50.892762015000073)",Unfall 94311 (2020) Kat:3, Licht: 0,94311,3,2,1,09,16,6,0,0,0,1,0,0
"POINT (7.032588674000067 50.917611058000034)",Unfall 94392 (2020) Kat:1, Licht: 2,94392,1,6,2,09,01,6,0,2,0,1,0,0
"POINT (6.990277407000065 50.899303279000037)",Unfall 94519 (2020) Kat:3, Licht: 0,94519,3,6,2,09,15,3,0,0,0,1,0,0
"POINT (7.001197135000041 50.957054959000061)",Unfall 94522 (2020) Kat:3, Licht: 0,94522,3,2,3,09,16,3,0,0,0,1,0,0
"POINT (6.849590229000057 50.941327130000047)",Unfall 94567 (2020) Kat:3, Licht: 0,94567,3,6,2,09,18,2,0,0,0,1,0,0
"POINT (7.052056102000051 50.952163023000026)",Unfall 94568 (2020) Kat:2, Licht: 2,94568,2,6,1,09,06,2,0,2,0,1,0,0
"POINT (7.080441898000061 50.854608198000051)",Unfall 94569 (2020) Kat:2, Licht: 1,94569,2,3,1,09,06,2,0,1,0,1,0,0
"POINT (7.068218210000055 50.977865614000052)",Unfall 94570 (2020) Kat:3, Licht: 0,94570,3,1,0,09,17,2,0,0,1,0,0,0
"POINT (6.954849374000048 50.999114554000073)",Unfall 94571 (2020) Kat:3, Licht: 0,94571,3,1,0,09,12,2,0,0,1,0,0,0
"POINT (6.943860710000024 50.970330202000071)",Unfall 94572 (2020) Kat:3, Licht: 0,94572,3,5,8,09,11,2,0,0,0,1,0,0
"POINT (6.838554926000029 50.938173975000041)",Unfall 94573 (2020) Kat:3, Licht: 0,94573,3,5,1,09,11,2,0,0,0,1,0,0
"POINT (6.916834931000039 50.950117857000066)",Unfall 94574 (2020) Kat:2, Licht: 0,94574,2,3,5,09,13,2,0,0,0,1,0,0
"POINT (6.939297568000029 50.938056354000082)",Unfall 94575 (2020) Kat:2, Licht: 0,94575,2,6,6,09,18,2,0,0,1,0,1,0
"POINT (7.027128363000031 50.950667431000056)",Unfall 94705 (2020) Kat:3, Licht: 2,94705,3,6,2,09,22,1,0,2,0,1,0,0
"POINT (6.954763272000037 50.996932382000068)",Unfall 94706 (2020) Kat:2, Licht: 0,94706,2,1,0,09,16,1,0,0,1,0,0,0
"POINT (6.890963129000056 50.911817432000078)",Unfall 94707 (2020) Kat:3, Licht: 0,94707,3,3,7,09,09,1,0,0,1,0,0,1
"POINT (6.896259259000033 50.959507132000056)",Unfall 94711 (2020) Kat:3, Licht: 0,94711,3,5,1,09,16,3,0,0,0,1,0,0
"POINT (7.039992032000043 50.953544184000066)",Unfall 94809 (2020) Kat:2, Licht: 0,94809,2,7,2,09,13,6,0,0,0,1,0,0
"POINT (7.005842040000061 50.964795849000041)",Unfall 94846 (2020) Kat:3, Licht: 0,94846,3,6,1,09,17,5,0,0,0,1,0,0
"POINT (6.829487708000045 50.957602721000057)",Unfall 94848 (2020) Kat:3, Licht: 0,94848,3,6,2,09,13,5,0,0,0,1,0,0
"POINT (7.055124560000024 50.890773287000059)",Unfall 94992 (2020) Kat:2, Licht: 0,94992,2,7,0,09,07,4,0,0,1,0,0,0
"POINT (6.883599080000067 50.965466145000050)",Unfall 94993 (2020) Kat:3, Licht: 0,94993,3,6,2,09,16,4,0,0,0,1,0,1
"POINT (6.926039452000055 50.945948325000074)",Unfall 94994 (2020) Kat:3, Licht: 0,94994,3,3,0,09,07,4,0,0,1,0,0,0
"POINT (6.911211690000073 50.953756794000071)",Unfall 94995 (2020) Kat:3, Licht: 0,94995,3,7,0,09,15,4,0,0,0,1,1,0
"POINT (6.966742919000069 50.923077745000057)",Unfall 94996 (2020) Kat:3, Licht: 2,94996,3,1,2,09,20,4,0,2,1,0,1,0
"POINT (6.883421633000069 50.936967267000057)",Unfall 95162 (2020) Kat:3, Licht: 0,95162,3,7,3,09,17,1,0,0,0,1,0,1
"POINT (6.946537141000022 50.850478842000030)",Unfall 95163 (2020) Kat:3, Licht: 2,95163,3,6,3,09,22,1,0,2,0,1,0,0
"POINT (6.925806990000069 50.911211657000081)",Unfall 95164 (2020) Kat:3, Licht: 0,95164,3,6,3,09,15,1,0,0,1,1,0,0
"POINT (6.954679392000060 50.903912825000077)",Unfall 95165 (2020) Kat:2, Licht: 0,95165,2,6,0,09,15,1,0,0,0,1,0,1
"POINT (6.945867941000074 50.935763635000058)",Unfall 95167 (2020) Kat:3, Licht: 0,95167,3,2,5,09,17,1,0,0,1,0,0,1
"POINT (7.033908716000042 50.917827906000070)",Unfall 95250 (2020) Kat:3, Licht: 0,95250,3,1,9,09,14,1,0,0,0,1,0,0
"POINT (7.047086269000033 50.997437686000069)",Unfall 95305 (2020) Kat:3, Licht: 2,95305,3,1,0,09,23,7,0,2,0,0,0,0
"POINT (7.016490918000045 50.950984901000027)",Unfall 95306 (2020) Kat:2, Licht: 0,95306,2,6,3,09,13,7,0,0,0,0,0,1
"POINT (6.949707587000034 50.976496792000034)",Unfall 95307 (2020) Kat:3, Licht: 0,95307,3,1,0,09,13,7,0,0,0,0,0,1
"POINT (6.932621428000061 50.936560968000038)",Unfall 95308 (2020) Kat:3, Licht: 0,95308,3,6,1,09,18,7,0,0,0,1,0,0
"POINT (6.927363256000035 50.915438048000055)",Unfall 95310 (2020) Kat:2, Licht: 2,95310,2,7,9,09,01,7,0,2,0,1,0,0
"POINT (6.982410742000070 50.888808163000078)",Unfall 95312 (2020) Kat:3, Licht: 0,95312,3,6,2,09,13,7,0,0,0,1,0,0
"POINT (6.947314096000071 50.930306504000043)",Unfall 95313 (2020) Kat:3, Licht: 0,95313,3,4,6,09,14,7,0,0,0,1,1,0
"POINT (6.865289690000054 50.989035922000028)",Unfall 95406 (2020) Kat:2, Licht: 0,95406,2,6,2,09,16,7,0,0,0,1,0,1
"POINT (6.916111831000023 51.011214694000046)",Unfall 95408 (2020) Kat:2, Licht: 0,95408,2,6,2,09,15,7,0,0,0,1,0,0
"POINT (6.898068114000068 50.991818407000039)",Unfall 95409 (2020) Kat:3, Licht: 0,95409,3,6,2,09,11,7,0,0,0,1,0,0
"POINT (6.849159186000065 50.936405460000060)",Unfall 95496 (2020) Kat:3, Licht: 0,95496,3,6,2,09,16,4,0,0,0,1,0,0
"POINT (6.894678947000045 50.998638923000044)",Unfall 95497 (2020) Kat:3, Licht: 0,95497,3,6,2,09,16,4,0,0,0,1,0,0
"POINT (6.940629057000024 50.992688974000032)",Unfall 95499 (2020) Kat:3, Licht: 0,95499,3,6,2,09,09,4,0,0,0,1,0,1
"POINT (6.877807030000042 50.937842286000034)",Unfall 95501 (2020) Kat:3, Licht: 0,95501,3,3,1,09,14,4,0,0,1,1,0,0
"POINT (6.935783888000060 50.950308987000028)",Unfall 95502 (2020) Kat:2, Licht: 0,95502,2,1,0,09,08,4,0,0,0,0,0,1
"POINT (6.929417343000068 50.944710074000056)",Unfall 95503 (2020) Kat:3, Licht: 0,95503,3,1,2,09,15,4,0,0,1,0,0,0
"POINT (6.909930672000030 50.954446549000068)",Unfall 95505 (2020) Kat:2, Licht: 1,95505,2,2,5,09,19,4,0,1,1,1,0,0
"POINT (6.986524494000037 50.899191654000049)",Unfall 95506 (2020) Kat:2, Licht: 0,95506,2,3,5,09,18,4,0,0,0,1,0,1
"POINT (6.933349815000042 50.921117607000042)",Unfall 95507 (2020) Kat:3, Licht: 0,95507,3,5,0,09,08,4,0,0,1,0,0,0
"POINT (6.979759717000036 50.904651482000077)",Unfall 95508 (2020) Kat:2, Licht: 0,95508,2,3,5,09,13,4,0,0,1,0,0,0
"POINT (6.959037904000070 50.935234517000026)",Unfall 95509 (2020) Kat:3, Licht: 0,95509,3,3,5,09,08,4,0,0,1,0,0,0
"POINT (7.050376443000062 50.952415021000036)",Unfall 95533 (2020) Kat:3, Licht: 0,95533,3,6,2,09,09,5,0,0,0,1,0,0
"POINT (6.849057262000031 50.937199617000033)",Unfall 95550 (2020) Kat:3, Licht: 0,95550,3,6,3,09,07,5,0,0,0,1,0,0
"POINT (7.067241031000037 50.908888816000058)",Unfall 95609 (2020) Kat:3, Licht: 1,95609,3,6,2,09,19,4,0,1,0,1,0,0
"POINT (7.097621013000037 50.885590090000051)",Unfall 95610 (2020) Kat:3, Licht: 2,95610,3,6,2,09,03,4,0,2,0,1,0,0
"POINT (6.942950046000021 51.023834565000072)",Unfall 95661 (2020) Kat:3, Licht: 0,95661,3,6,1,09,16,3,0,0,0,1,0,1
"POINT (7.053823337000040 50.951736655000047)",Unfall 95662 (2020) Kat:1, Licht: 0,95662,1,6,1,09,17,3,0,0,0,1,0,1
"POINT (7.080816556000059 50.946043261000057)",Unfall 95664 (2020) Kat:3, Licht: 0,95664,3,2,3,09,17,3,0,0,1,1,0,0
"POINT (6.866444036000075 50.937856109000052)",Unfall 95666 (2020) Kat:3, Licht: 0,95666,3,6,3,09,08,3,0,0,1,1,0,0
"POINT (6.900480669000046 50.957601633000081)",Unfall 95668 (2020) Kat:3, Licht: 1,95668,3,1,0,09,18,3,0,1,1,0,0,0
"POINT (6.910563927000055 50.899374448000060)",Unfall 95669 (2020) Kat:3, Licht: 0,95669,3,6,1,09,10,3,0,0,0,1,0,0
