WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (13.440040843000077 52.489599921000035)",Unfall 202291 (2019) Kat:3, Licht: 1,202291,3,3,5,12,06,2,0,1,1,0,0,0
"POINT (13.316525490000060 52.489299057000039)",Unfall 202292 (2019) Kat:3, Licht: 0,202292,3,3,5,12,13,3,0,0,1,0,0,0
"POINT (13.449589973000059 52.479080371000066)",Unfall 202293 (2019) Kat:3, Licht: 2,202293,3,3,5,12,06,2,0,2,1,1,0,0
"POINT (13.286828763000074 52.495831111000030)",Unfall 202294 (2019) Kat:3, Licht: 0,202294,3,2,5,12,12,3,0,0,0,1,0,0
"POINT (13.558345875000043 52.455768392000039)",Unfall 202295 (2019) Kat:3, Licht: 2,202295,3,2,5,12,06,2,1,2,1,0,0,0
"POINT (13.508485705000055 52.550069307000058)",Unfall 202296 (2019) Kat:3, Licht: 2,202296,3,3,5,12,06,2,0,2,0,1,0,0
"POINT (13.387863163000077 52.502992001000052)",Unfall 202297 (2019) Kat:3, Licht: 0,202297,3,2,0,12,12,3,0,0,1,1,0,0
"POINT (13.453526611000029 52.591334396000036)",Unfall 202298 (2019) Kat:3, Licht: 1,202298,3,3,5,12,15,2,1,1,0,1,0,0
"POINT (13.357291039000074 52.553007564000040)",Unfall 202299 (2019) Kat:3, Licht: 2,202299,3,6,2,12,20,1,1,2,0,1,0,0
"POINT (13.361637300000041 52.547877671000037)",Unfall 202300 (2019) Kat:3, Licht: 2,202300,3,6,3,12,18,1,1,2,0,1,0,0
"POINT (13.270089420000033 52.536419856000066)",Unfall 202301 (2019) Kat:2, Licht: 0,202301,2,7,6,12,11,3,0,0,0,1,1,0
"POINT (13.511371944000075 52.504363143000035)",Unfall 202302 (2019) Kat:3, Licht: 0,202302,3,3,5,12,11,3,0,0,1,1,0,0
"POINT (13.346644910000066 52.501165644000082)",Unfall 202303 (2019) Kat:3, Licht: 2,202303,3,6,2,12,18,1,1,2,0,1,0,0
"POINT (13.424935153000035 52.481380280000053)",Unfall 202304 (2019) Kat:3, Licht: 2,202304,3,7,5,12,18,1,0,2,0,1,0,0
"POINT (13.271647406000056 52.517077235000045)",Unfall 202305 (2019) Kat:3, Licht: 0,202305,3,3,5,12,09,3,1,0,0,1,0,0
"POINT (13.427653012000064 52.420816289000072)",Unfall 202306 (2019) Kat:3, Licht: 0,202306,3,2,5,12,09,3,1,0,0,1,0,0
"POINT (13.399200146000055 52.570761079000079)",Unfall 202307 (2019) Kat:3, Licht: 2,202307,3,4,6,12,17,1,1,2,0,1,1,0
"POINT (13.367307623000045 52.504561983000031)",Unfall 202308 (2019) Kat:3, Licht: 2,202308,3,3,5,12,16,1,1,2,0,1,0,0
"POINT (13.522841718000052 52.423446227000056)",Unfall 202309 (2019) Kat:3, Licht: 0,202309,3,3,5,12,09,3,1,0,1,1,0,0
"POINT (13.202690031000031 52.540152011000032)",Unfall 202310 (2019) Kat:3, Licht: 2,202310,3,6,3,12,16,1,1,2,0,1,0,0
"POINT (13.230730856000037 52.435942456000078)",Unfall 202311 (2019) Kat:3, Licht: 2,202311,3,5,1,12,16,1,1,2,0,1,0,0
"POINT (13.311880017000021 52.500518022000051)",Unfall 202312 (2019) Kat:3, Licht: 0,202312,3,2,0,12,08,3,1,0,0,1,0,1
"POINT (13.455810333000045 52.473784764000072)",Unfall 202313 (2019) Kat:3, Licht: 2,202313,3,2,6,12,07,3,1,2,0,1,1,0
"POINT (13.472890000000064 52.616998056000057)",Unfall 202314 (2019) Kat:3, Licht: 1,202314,3,3,5,12,15,1,1,1,0,1,0,0
"POINT (13.224095433000059 52.429492026000048)",Unfall 202315 (2019) Kat:3, Licht: 0,202315,3,6,3,12,15,1,1,0,0,1,0,0
"POINT (13.288104165000050 52.518893265000031)",Unfall 202316 (2019) Kat:3, Licht: 0,202316,3,5,5,12,13,1,1,0,0,1,0,0
"POINT (13.432597477000058 52.415250159000038)",Unfall 202317 (2019) Kat:3, Licht: 0,202317,3,4,6,12,08,3,1,0,0,1,1,0
"POINT (13.415538976000050 52.459223027000064)",Unfall 202318 (2019) Kat:3, Licht: 0,202318,3,6,3,12,14,1,1,0,0,1,0,0
"POINT (13.368026074000056 52.602701268000033)",Unfall 202319 (2019) Kat:3, Licht: 0,202319,3,2,2,12,07,3,1,0,0,1,0,1
"POINT (13.177360622000037 52.525359460000061)",Unfall 202320 (2019) Kat:2, Licht: 2,202320,2,1,9,12,03,1,1,2,0,1,0,0
"POINT (13.431652210000038 52.466397033000078)",Unfall 202321 (2019) Kat:3, Licht: 2,202321,3,1,9,12,03,1,0,2,0,1,0,0
"POINT (13.600273152000057 52.475571047000074)",Unfall 202322 (2019) Kat:3, Licht: 0,202322,3,2,5,12,07,3,1,0,0,1,0,0
"POINT (13.507222547000026 52.438405193000051)",Unfall 202323 (2019) Kat:3, Licht: 2,202323,3,4,6,12,07,3,1,2,0,1,1,0
"POINT (13.422977537000065 52.535282626000026)",Unfall 202324 (2019) Kat:3, Licht: 0,202324,3,7,0,12,07,1,1,0,0,0,0,1
"POINT (13.581153325000059 52.513298236000026)",Unfall 202325 (2019) Kat:3, Licht: 2,202325,3,6,4,12,06,3,1,2,1,1,0,0
"POINT (13.304299670000034 52.619534458000032)",Unfall 202326 (2019) Kat:2, Licht: 2,202326,2,4,6,12,00,1,1,2,0,1,1,0
"POINT (13.361405608000041 52.412445904000037)",Unfall 202327 (2019) Kat:2, Licht: 2,202327,2,2,5,12,17,7,0,2,0,1,0,0
"POINT (13.384358737000071 52.482141130000059)",Unfall 202328 (2019) Kat:2, Licht: 0,202328,2,3,6,12,09,3,0,0,0,0,1,0
"POINT (13.477976488000024 52.533095708000076)",Unfall 202329 (2019) Kat:1, Licht: 2,202329,1,4,6,12,16,3,0,2,0,1,1,0
"POINT (13.226184679000028 52.537674112000047)",Unfall 202330 (2019) Kat:2, Licht: 2,202330,2,5,1,12,17,7,1,2,0,1,0,0
"POINT (13.405995469000061 52.386664937000035)",Unfall 202331 (2019) Kat:3, Licht: 2,202331,3,4,6,12,17,7,1,2,0,1,1,0
"POINT (13.214225465000027 52.609846074000075)",Unfall 202332 (2019) Kat:1, Licht: 0,202332,1,1,9,12,11,3,0,0,0,1,0,0
"POINT (13.399934497000061 52.565714664000041)",Unfall 202333 (2019) Kat:3, Licht: 0,202333,3,5,4,12,17,2,0,0,0,1,0,0
"POINT (13.536258705000023 52.539751348000038)",Unfall 202334 (2019) Kat:3, Licht: 2,202334,3,4,6,12,17,7,1,2,0,0,1,0
"POINT (13.311332313000037 52.627582292000056)",Unfall 202335 (2019) Kat:2, Licht: 2,202335,2,2,5,12,17,7,1,2,0,1,0,1
"POINT (13.454298491000031 52.589260888000069)",Unfall 202336 (2019) Kat:3, Licht: 2,202336,3,6,2,12,06,2,0,2,0,1,0,0
"POINT (13.213067928000044 52.538440194000032)",Unfall 202337 (2019) Kat:3, Licht: 2,202337,3,6,2,12,16,7,0,2,0,1,0,0
"POINT (13.328551212000036 52.530954512000051)",Unfall 202338 (2019) Kat:3, Licht: 2,202338,3,6,2,12,23,2,1,2,0,1,0,0
"POINT (13.399618441000030 52.396802192000052)",Unfall 202339 (2019) Kat:3, Licht: 0,202339,3,3,5,12,15,7,0,0,0,1,0,0
"POINT (13.561697155000047 52.504360398000074)",Unfall 202340 (2019) Kat:3, Licht: 2,202340,3,6,2,12,21,7,1,2,0,1,0,0
"POINT (13.249369969000043 52.523609670000042)",Unfall 202341 (2019) Kat:2, Licht: 2,202341,2,1,0,12,21,2,1,2,1,0,0,0
"POINT (13.360181654000030 52.544310744000029)",Unfall 202342 (2019) Kat:3, Licht: 2,202342,3,3,5,12,21,2,1,2,0,1,0,0
"POINT (13.330428567000070 52.478702477000070)",Unfall 202343 (2019) Kat:2, Licht: 2,202343,2,4,6,12,20,7,1,2,0,1,1,0
"POINT (13.409082757000022 52.590257050000048)",Unfall 202344 (2019) Kat:3, Licht: 0,202344,3,5,0,12,12,7,1,0,0,1,0,0
"POINT (13.305555165000044 52.581910412000070)",Unfall 202345 (2019) Kat:3, Licht: 2,202345,3,2,6,12,21,2,1,2,0,1,1,0
"POINT (13.400689975000034 52.484249969000075)",Unfall 202346 (2019) Kat:3, Licht: 2,202346,3,1,0,12,20,2,1,2,1,0,0,0
"POINT (13.337113906000070 52.503886572000056)",Unfall 202347 (2019) Kat:3, Licht: 0,202347,3,4,6,12,11,7,1,0,0,1,1,0
"POINT (13.284237011000073 52.594434691000060)",Unfall 202348 (2019) Kat:3, Licht: 0,202348,3,2,5,12,11,7,0,0,0,1,0,0
"POINT (13.337609373000078 52.501525414000071)",Unfall 202349 (2019) Kat:3, Licht: 2,202349,3,7,5,12,19,2,1,2,1,1,0,0
"POINT (13.393758831000071 52.541267057000027)",Unfall 202350 (2019) Kat:3, Licht: 2,202350,3,2,6,12,19,2,1,2,0,1,1,0
"POINT (13.331169897000052 52.502589282000031)",Unfall 202351 (2019) Kat:3, Licht: 0,202351,3,6,2,12,11,7,1,0,0,1,0,0
"POINT (13.448080492000031 52.477735885000072)",Unfall 202352 (2019) Kat:3, Licht: 2,202352,3,2,6,12,06,7,1,2,0,1,1,0
"POINT (13.171611611000060 52.511033290000057)",Unfall 202353 (2019) Kat:3, Licht: 2,202353,3,3,5,12,04,7,1,2,0,1,0,0
"POINT (13.327425642000037 52.505481369000051)",Unfall 202354 (2019) Kat:3, Licht: 2,202354,3,6,3,12,16,2,0,2,1,1,0,0
"POINT (13.297070397000027 52.442621416000065)",Unfall 202355 (2019) Kat:3, Licht: 1,202355,3,2,5,12,07,2,0,1,0,1,0,0
"POINT (13.310345113000039 52.479001620000076)",Unfall 202356 (2019) Kat:3, Licht: 0,202356,3,2,5,12,09,7,1,0,1,1,0,0
"POINT (13.376833612000041 52.509400565000078)",Unfall 202357 (2019) Kat:3, Licht: 2,202357,3,1,8,12,01,7,1,2,0,1,0,0
"POINT (13.371869852000032 52.554070887000080)",Unfall 202358 (2019) Kat:3, Licht: 0,202358,3,3,0,12,09,2,0,0,0,1,0,1
"POINT (13.395958390000033 52.498287858000026)",Unfall 202359 (2019) Kat:3, Licht: 2,202359,3,3,5,12,06,2,0,2,0,1,0,0
"POINT (13.522704782000062 52.513217052000073)",Unfall 202360 (2019) Kat:2, Licht: 2,202360,2,4,6,12,19,7,1,2,0,1,1,0
"POINT (13.433019421000040 52.464726344000042)",Unfall 202361 (2019) Kat:3, Licht: 2,202361,3,3,5,12,19,7,1,2,0,1,0,0
"POINT (13.526740094000047 52.437647524000056)",Unfall 202362 (2019) Kat:3, Licht: 2,202362,3,3,5,12,05,2,1,2,1,1,0,0
"POINT (13.377101222000022 52.553737267000031)",Unfall 202363 (2019) Kat:3, Licht: 2,202363,3,2,5,12,19,7,1,2,0,1,0,0
"POINT (13.350252743000055 52.551540771000077)",Unfall 202364 (2019) Kat:3, Licht: 2,202364,3,6,3,12,18,2,1,2,1,1,0,0
"POINT (13.394562540000038 52.505838685000072)",Unfall 202365 (2019) Kat:3, Licht: 2,202365,3,6,2,12,18,7,1,2,0,1,0,1
"POINT (13.448731548000069 52.477353409000045)",Unfall 202366 (2019) Kat:3, Licht: 2,202366,3,5,1,12,18,7,1,2,1,1,0,0
"POINT (13.345825898000044 52.428755403000082)",Unfall 202367 (2019) Kat:3, Licht: 2,202367,3,6,2,12,18,2,0,2,0,1,0,1
"POINT (13.317355554000073 52.566619858000081)",Unfall 202368 (2019) Kat:3, Licht: 2,202368,3,3,5,12,17,2,1,2,1,1,0,0
"POINT (13.514550358000065 52.505548730000044)",Unfall 202369 (2019) Kat:3, Licht: 2,202369,3,6,2,12,18,7,1,2,0,1,0,0
"POINT (13.431875677000050 52.481629903000055)",Unfall 202370 (2019) Kat:3, Licht: 2,202370,3,6,2,12,18,7,0,2,0,1,0,0
"POINT (13.357302024000035 52.559949534000054)",Unfall 202371 (2019) Kat:3, Licht: 2,202371,3,7,5,12,17,2,1,2,0,1,0,1
"POINT (13.511969856000064 52.565952621000065)",Unfall 202372 (2019) Kat:3, Licht: 2,202372,3,6,2,12,17,2,1,2,0,1,0,0
"POINT (13.245086116000039 52.524844382000026)",Unfall 202373 (2019) Kat:3, Licht: 2,202373,3,2,5,12,18,7,1,2,1,1,0,0
"POINT (13.382214364000049 52.484887691000040)",Unfall 202374 (2019) Kat:3, Licht: 2,202374,3,4,6,12,20,6,0,2,0,0,1,0
"POINT (13.578162560000067 52.547751180000034)",Unfall 202375 (2019) Kat:3, Licht: 2,202375,3,6,2,12,16,2,2,2,0,1,0,0
"POINT (13.526119729000072 52.422998214000074)",Unfall 202376 (2019) Kat:3, Licht: 2,202376,3,4,6,12,20,6,1,2,0,0,1,0
"POINT (13.489964392000047 52.421299637000061)",Unfall 202377 (2019) Kat:2, Licht: 0,202377,2,3,0,12,14,2,1,0,0,0,0,1
"POINT (13.395212171000026 52.494401588000073)",Unfall 202378 (2019) Kat:3, Licht: 0,202378,3,6,2,12,13,2,0,0,0,1,0,0
"POINT (13.241740559000050 52.598709191000069)",Unfall 202379 (2019) Kat:2, Licht: 2,202379,2,6,4,12,20,6,0,2,1,0,0,0
"POINT (13.436966908000045 52.529567978000046)",Unfall 202380 (2019) Kat:3, Licht: 0,202380,3,1,9,12,12,2,1,0,0,1,0,0
"POINT (13.348189012000034 52.502373632000058)",Unfall 202381 (2019) Kat:3, Licht: 2,202381,3,4,6,12,16,6,1,2,1,0,1,0
"POINT (13.320543307000037 52.486221299000078)",Unfall 202382 (2019) Kat:3, Licht: 0,202382,3,6,2,12,09,2,0,0,0,1,0,0
"POINT (13.517467059000069 52.535354644000051)",Unfall 202383 (2019) Kat:3, Licht: 2,202383,3,3,5,12,18,1,1,2,0,1,0,0
"POINT (13.315607320000026 52.443085106000069)",Unfall 202384 (2019) Kat:3, Licht: 2,202384,3,2,6,12,17,6,1,2,0,1,1,0
"POINT (13.333889476000024 52.610514887000079)",Unfall 202385 (2019) Kat:3, Licht: 2,202385,3,4,6,12,17,6,1,2,0,1,1,0
"POINT (13.318051989000026 52.496258887000067)",Unfall 202386 (2019) Kat:3, Licht: 2,202386,3,3,5,12,02,1,1,2,0,1,0,0
"POINT (13.578997066000056 52.459116080000058)",Unfall 202387 (2019) Kat:3, Licht: 2,202387,3,4,6,12,17,6,1,2,0,1,1,0
"POINT (13.398858341000050 52.532715462000056)",Unfall 202388 (2019) Kat:3, Licht: 2,202388,3,2,0,12,17,6,1,2,0,1,1,0
"POINT (13.362487249000026 52.567254984000044)",Unfall 202389 (2019) Kat:3, Licht: 2,202389,3,2,6,12,17,6,1,2,0,1,1,0
"POINT (13.446089164000057 52.550038218000054)",Unfall 202390 (2019) Kat:3, Licht: 2,202390,3,4,6,12,17,6,1,2,0,1,1,0
"POINT (13.320145499000034 52.478757962000032)",Unfall 202391 (2019) Kat:3, Licht: 1,202391,3,2,5,12,15,6,1,1,1,1,0,0
"POINT (13.498871056000041 52.416819568000051)",Unfall 202392 (2019) Kat:2, Licht: 2,202392,2,5,1,12,17,1,1,2,0,1,0,0
"POINT (13.311537195000028 52.468379701000060)",Unfall 202393 (2019) Kat:3, Licht: 2,202393,3,3,5,12,19,1,1,2,1,1,0,0
"POINT (13.570722966000062 52.544625705000044)",Unfall 202394 (2019) Kat:3, Licht: 2,202394,3,3,5,12,16,6,1,2,1,1,0,0
"POINT (13.430482383000026 52.421560843000066)",Unfall 202395 (2019) Kat:3, Licht: 2,202395,3,6,2,12,16,6,1,2,0,1,0,0
"POINT (13.311376191000022 52.434841420000055)",Unfall 202396 (2019) Kat:3, Licht: 2,202396,3,1,8,12,16,6,1,2,0,1,0,0
"POINT (13.295301423000069 52.549993238000070)",Unfall 202397 (2019) Kat:3, Licht: 2,202397,3,6,2,12,19,1,0,2,0,1,0,0
"POINT (13.373697371000048 52.553998533000026)",Unfall 202398 (2019) Kat:3, Licht: 2,202398,3,6,2,12,16,6,1,2,0,1,0,0
"POINT (13.263052459000050 52.439238365000051)",Unfall 202399 (2019) Kat:3, Licht: 2,202399,3,3,5,12,17,1,1,2,0,1,0,0
"POINT (13.282206702000053 52.440197652000052)",Unfall 202400 (2019) Kat:2, Licht: 0,202400,2,7,2,12,12,6,1,0,0,1,0,0
"POINT (13.593360902000029 52.451702884000042)",Unfall 202401 (2019) Kat:3, Licht: 2,202401,3,2,6,12,22,6,1,2,0,1,1,0
"POINT (13.232121774000063 52.437520280000058)",Unfall 202402 (2019) Kat:3, Licht: 2,202402,3,7,6,12,17,1,1,2,1,0,1,0
"POINT (13.406502197000066 52.502626076000070)",Unfall 202403 (2019) Kat:3, Licht: 2,202403,3,2,6,12,21,6,1,2,0,1,1,0
"POINT (13.310717463000060 52.529456758000038)",Unfall 202404 (2019) Kat:3, Licht: 2,202404,3,7,5,12,20,6,1,2,0,1,0,0
"POINT (13.565154422000035 52.544786841000075)",Unfall 202405 (2019) Kat:3, Licht: 2,202405,3,6,2,12,19,6,1,2,0,1,0,0
"POINT (13.294776775000059 52.539632864000055)",Unfall 202406 (2019) Kat:3, Licht: 2,202406,3,3,5,12,16,1,0,2,0,1,0,0
"POINT (13.526595938000071 52.426465507000046)",Unfall 202407 (2019) Kat:3, Licht: 2,202407,3,3,5,12,19,6,1,2,0,1,0,0
"POINT (13.319594798000026 52.452684688000033)",Unfall 202408 (2019) Kat:3, Licht: 2,202408,3,3,5,12,19,6,1,2,0,1,0,0
"POINT (13.427601414000037 52.490168497000070)",Unfall 202409 (2019) Kat:3, Licht: 0,202409,3,3,5,12,14,1,1,0,1,1,0,0
"POINT (13.442880451000065 52.464987898000061)",Unfall 202410 (2019) Kat:3, Licht: 2,202410,3,6,2,12,19,6,1,2,0,1,0,0
"POINT (13.503449127000067 52.411624265000057)",Unfall 202411 (2019) Kat:2, Licht: 0,202411,2,2,5,12,14,1,1,0,0,1,0,0
"POINT (13.345637457000066 52.484747198000036)",Unfall 202412 (2019) Kat:3, Licht: 2,202412,3,4,0,12,19,6,1,2,1,0,1,0
"POINT (13.283305936000033 52.518666014000075)",Unfall 202413 (2019) Kat:3, Licht: 2,202413,3,6,2,12,18,6,1,2,0,1,0,0
"POINT (13.282049863000054 52.533806379000055)",Unfall 202414 (2019) Kat:3, Licht: 0,202414,3,6,2,12,13,1,1,0,0,1,0,0
"POINT (13.297926435000022 52.578178093000076)",Unfall 202415 (2019) Kat:3, Licht: 0,202415,3,2,5,12,11,1,1,0,0,1,0,0
"POINT (13.301450253000041 52.599727597000026)",Unfall 202416 (2019) Kat:3, Licht: 2,202416,3,4,6,12,18,6,1,2,0,1,1,0
"POINT (13.296463133000032 52.499711859000058)",Unfall 202417 (2019) Kat:3, Licht: 2,202417,3,7,0,12,18,6,1,2,0,1,0,0
"POINT (13.497441960000060 52.458120510000072)",Unfall 202418 (2019) Kat:3, Licht: 2,202418,3,1,8,12,06,1,2,2,0,1,0,0
"POINT (13.325835541000060 52.509307163000074)",Unfall 202419 (2019) Kat:3, Licht: 2,202419,3,1,9,12,05,1,1,2,0,1,0,0
"POINT (13.293124704000036 52.474545228000068)",Unfall 202420 (2019) Kat:2, Licht: 2,202420,2,4,6,12,18,6,1,2,1,0,1,0
"POINT (13.264976836000073 52.536546357000077)",Unfall 202421 (2019) Kat:2, Licht: 2,202421,2,2,6,12,16,6,1,2,0,1,1,0
"POINT (13.312619280000035 52.503319862000069)",Unfall 202422 (2019) Kat:2, Licht: 2,202422,2,7,0,12,16,6,1,2,1,0,0,0
"POINT (13.616338153000072 52.429249054000081)",Unfall 202423 (2019) Kat:3, Licht: 2,202423,3,1,9,12,05,1,1,2,0,1,0,0
"POINT (13.459448378000047 52.512476940000056)",Unfall 202424 (2019) Kat:3, Licht: 0,202424,3,3,5,12,14,6,1,0,0,1,0,0
"POINT (13.418065090000027 52.515372155000080)",Unfall 202425 (2019) Kat:2, Licht: 2,202425,2,3,5,12,01,1,1,2,1,1,0,0
"POINT (13.528284188000043 52.402594763000081)",Unfall 202426 (2019) Kat:3, Licht: 0,202426,3,2,5,12,14,6,1,0,1,1,0,0
"POINT (13.276327191000064 52.490592279000055)",Unfall 202427 (2019) Kat:3, Licht: 0,202427,3,3,5,12,10,6,1,0,1,1,0,0
"POINT (13.444657273000075 52.578469144000053)",Unfall 202428 (2019) Kat:3, Licht: 0,202428,3,6,2,12,12,1,0,0,0,1,0,0
"POINT (13.490138348000073 52.504819360000056)",Unfall 202429 (2019) Kat:3, Licht: 0,202429,3,3,5,12,09,6,1,0,0,1,0,0
"POINT (13.281098671000052 52.477007099000048)",Unfall 202430 (2019) Kat:3, Licht: 0,202430,3,4,6,12,09,6,1,0,0,1,1,0
"POINT (13.434912780000047 52.471478321000063)",Unfall 202431 (2019) Kat:3, Licht: 0,202431,3,7,5,12,08,6,0,0,1,1,0,0
"POINT (13.514477179000039 52.535161930000072)",Unfall 202432 (2019) Kat:1, Licht: 2,202432,1,4,6,12,00,1,1,2,0,1,1,0
"POINT (13.442122510000047 52.488530260000061)",Unfall 202433 (2019) Kat:2, Licht: 0,202433,2,7,5,12,14,7,1,0,0,1,0,1
"POINT (13.421696009000073 52.489296012000068)",Unfall 202434 (2019) Kat:3, Licht: 0,202434,3,1,0,12,08,6,0,0,1,0,0,0
"POINT (13.489870120000035 52.419966099000078)",Unfall 202435 (2019) Kat:3, Licht: 0,202435,3,3,5,12,14,2,0,0,0,1,0,0
"POINT (13.429125951000060 52.481296696000072)",Unfall 202436 (2019) Kat:3, Licht: 0,202436,3,5,1,12,13,2,0,0,1,1,0,0
"POINT (13.378415314000051 52.566093900000055)",Unfall 202437 (2019) Kat:3, Licht: 0,202437,3,3,5,12,11,2,0,0,0,1,0,0
"POINT (13.433736449000037 52.482044148000057)",Unfall 202438 (2019) Kat:3, Licht: 0,202438,3,2,5,12,10,2,0,0,0,1,0,1
"POINT (13.318438717000049 52.546494937000034)",Unfall 202439 (2019) Kat:3, Licht: 0,202439,3,4,6,12,08,2,0,0,0,0,1,1
"POINT (13.331295856000054 52.420036733000074)",Unfall 202440 (2019) Kat:2, Licht: 2,202440,2,3,5,12,21,2,0,2,0,1,0,0
"POINT (13.513315000000034 52.467377196000029)",Unfall 202441 (2019) Kat:2, Licht: 2,202441,2,1,0,12,06,2,0,2,1,0,0,0
"POINT (13.462766382000041 52.423665360000030)",Unfall 202442 (2019) Kat:3, Licht: 2,202442,3,7,6,12,16,1,0,2,0,1,1,0
"POINT (13.471295862000034 52.505102167000075)",Unfall 202443 (2019) Kat:3, Licht: 0,202443,3,3,5,12,15,1,0,0,0,1,0,0
"POINT (13.296489184000052 52.485331544000076)",Unfall 202444 (2019) Kat:3, Licht: 0,202444,3,6,2,12,14,1,0,0,0,1,0,0
"POINT (13.350061354000047 52.434266322000042)",Unfall 202445 (2019) Kat:3, Licht: 2,202445,3,3,5,12,04,1,0,2,0,1,0,0
"POINT (13.305277917000069 52.506713960000070)",Unfall 202446 (2019) Kat:3, Licht: 2,202446,3,5,1,12,02,1,0,2,0,1,0,0
"POINT (13.527803652000046 52.556737115000033)",Unfall 202447 (2019) Kat:2, Licht: 2,202447,2,4,6,12,21,7,0,2,0,1,1,0
"POINT (13.403277480000042 52.528029591000063)",Unfall 202448 (2019) Kat:3, Licht: 2,202448,3,5,1,12,21,7,0,2,0,1,0,0
"POINT (13.463561160000040 52.463475559000074)",Unfall 202449 (2019) Kat:3, Licht: 2,202449,3,2,2,12,20,7,1,2,0,1,0,0
"POINT (13.379147890000070 52.553017350000061)",Unfall 202450 (2019) Kat:3, Licht: 2,202450,3,7,6,12,17,7,0,2,0,1,1,0
"POINT (13.364250773000037 52.527700139000046)",Unfall 202451 (2019) Kat:3, Licht: 2,202451,3,1,0,12,16,7,0,2,1,0,0,0
"POINT (13.387252767000064 52.459314604000042)",Unfall 202452 (2019) Kat:3, Licht: 2,202452,3,4,6,12,17,7,0,2,0,1,1,0
"POINT (13.433673745000021 52.523321571000054)",Unfall 202453 (2019) Kat:3, Licht: 0,202453,3,3,6,12,15,7,0,0,1,0,1,0
"POINT (13.354671108000048 52.448623957000052)",Unfall 202454 (2019) Kat:3, Licht: 0,202454,3,4,6,12,14,7,0,0,0,1,1,0
"POINT (13.459210466000059 52.445016234000036)",Unfall 202455 (2019) Kat:3, Licht: 0,202455,3,3,5,12,13,7,0,0,0,1,0,0
"POINT (13.403011745000072 52.521427696000046)",Unfall 202456 (2019) Kat:3, Licht: 0,202456,3,3,5,12,12,7,0,0,0,0,0,0
"POINT (13.300484032000043 52.517068585000061)",Unfall 202457 (2019) Kat:3, Licht: 0,202457,3,7,5,12,12,7,0,0,0,1,0,1
"POINT (13.432119806000060 52.485518935000073)",Unfall 202458 (2019) Kat:3, Licht: 0,202458,3,4,6,12,12,7,0,0,0,1,1,0
"POINT (13.437579147000065 52.500384407000070)",Unfall 202459 (2019) Kat:3, Licht: 2,202459,3,3,5,12,07,7,0,2,1,1,0,0
"POINT (13.431759064000062 52.487642096000059)",Unfall 202460 (2019) Kat:2, Licht: 2,202460,2,1,0,12,23,7,0,2,1,0,0,0
"POINT (13.416418059000023 52.510934030000044)",Unfall 202461 (2019) Kat:2, Licht: 2,202461,2,3,5,12,00,7,0,2,0,1,0,0
"POINT (13.315015802000062 52.514654621000034)",Unfall 202462 (2019) Kat:2, Licht: 2,202462,2,1,8,12,00,6,1,2,0,1,0,0
"POINT (13.352317078000056 52.536483304000058)",Unfall 202463 (2019) Kat:3, Licht: 2,202463,3,3,5,12,16,6,0,2,1,1,0,0
"POINT (13.412067793000062 52.488402843000074)",Unfall 202464 (2019) Kat:3, Licht: 0,202464,3,7,0,12,13,6,0,0,0,1,0,0
"POINT (13.575930633000041 52.463767253000071)",Unfall 202465 (2019) Kat:3, Licht: 0,202465,3,6,3,12,10,6,1,0,1,1,0,0
"POINT (13.344343567000067 52.464847936000069)",Unfall 202466 (2019) Kat:3, Licht: 0,202466,3,3,0,12,10,6,1,0,0,0,0,1
"POINT (13.400454182000033 52.490210301000047)",Unfall 202467 (2019) Kat:3, Licht: 0,202467,3,1,8,12,09,6,1,0,0,1,0,0
"POINT (13.284220276000042 52.485292771000047)",Unfall 202468 (2019) Kat:3, Licht: 1,202468,3,3,5,12,07,6,0,1,1,0,0,0
"POINT (13.359583666000049 52.503897171000062)",Unfall 202469 (2019) Kat:3, Licht: 2,202469,3,6,2,12,21,6,1,2,0,1,0,0
"POINT (13.207503484000028 52.554090664000057)",Unfall 202470 (2019) Kat:3, Licht: 2,202470,3,2,6,12,20,6,1,2,0,1,1,0
"POINT (13.314347068000075 52.472385386000042)",Unfall 202471 (2019) Kat:3, Licht: 2,202471,3,5,1,12,19,6,0,2,1,1,0,0
"POINT (13.434669488000054 52.440570740000055)",Unfall 202472 (2019) Kat:3, Licht: 2,202472,3,6,2,12,17,6,1,2,0,1,0,0
"POINT (13.363435779000042 52.478619210000033)",Unfall 202473 (2019) Kat:3, Licht: 2,202473,3,3,5,12,17,6,1,2,1,1,0,0
"POINT (13.499815057000035 52.534372503000043)",Unfall 202474 (2019) Kat:3, Licht: 2,202474,3,3,5,12,16,6,1,2,0,1,0,0
"POINT (13.624749341000040 52.451156127000047)",Unfall 202475 (2019) Kat:2, Licht: 2,202475,2,4,6,12,19,6,1,2,0,1,1,0
"POINT (13.398710563000066 52.570537803000036)",Unfall 202476 (2019) Kat:2, Licht: 0,202476,2,1,0,12,14,6,1,0,1,0,0,0
"POINT (13.267680154000061 52.445429387000047)",Unfall 202477 (2019) Kat:2, Licht: 0,202477,2,3,5,12,09,6,1,0,1,1,0,0
