WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (10.012674260000040 52.449943865000080)",Unfall 37 (2023) Kat:3, Licht: 2,37,3,3,5,01,17,4,,2,1,1,0,0
"POINT (9.355893296000033 52.451437505000058)",Unfall 38 (2023) Kat:2, Licht: 0,38,2,7,6,01,16,4,,0,0,1,1,0
"POINT (9.448639061000051 52.524174371000072)",Unfall 39 (2023) Kat:2, Licht: 2,39,2,6,3,01,16,4,,2,0,1,0,0
"POINT (9.734618827000077 52.389349500000037)",Unfall 40 (2023) Kat:3, Licht: 2,40,3,6,2,01,18,4,,2,0,1,0,0
"POINT (9.973048009000024 52.378736472000071)",Unfall 41 (2023) Kat:3, Licht: 2,41,3,1,8,01,00,3,,2,0,1,0,0
"POINT (9.734584761000065 52.391405658000053)",Unfall 42 (2023) Kat:3, Licht: 2,42,3,4,6,01,18,3,,2,0,1,1,0
"POINT (9.735249905000046 52.394498269000053)",Unfall 43 (2023) Kat:3, Licht: 1,43,3,4,6,01,07,3,,1,0,1,1,0
"POINT (9.696029053000075 52.379842954000026)",Unfall 44 (2023) Kat:3, Licht: 2,44,3,6,2,01,17,2,,2,0,1,0,0
"POINT (9.725360016000025 52.376860026000031)",Unfall 45 (2023) Kat:3, Licht: 2,45,3,2,3,01,17,2,,2,1,1,0,0
"POINT (9.409995399000024 52.333971646000066)",Unfall 46 (2023) Kat:3, Licht: 2,46,3,2,5,01,17,2,,2,0,1,0,0
"POINT (9.609214486000042 52.405895633000057)",Unfall 47 (2023) Kat:3, Licht: 1,47,3,2,4,01,17,2,,1,0,1,0,0
"POINT (10.019594222000023 52.384126884000068)",Unfall 48 (2023) Kat:3, Licht: 2,48,3,2,4,01,06,2,,2,0,1,0,0
"POINT (9.891219225000043 52.364604756000062)",Unfall 49 (2023) Kat:3, Licht: 1,49,3,6,2,01,07,2,,1,0,1,0,0
"POINT (9.793275756000071 52.553508327000031)",Unfall 50 (2023) Kat:3, Licht: 2,50,3,6,2,01,07,2,,2,0,1,0,0
"POINT (9.405261041000074 52.426458113000081)",Unfall 51 (2023) Kat:3, Licht: 2,51,3,7,8,01,04,1,,2,0,0,0,0
"POINT (9.726414238000075 52.234322948000056)",Unfall 52 (2023) Kat:2, Licht: 0,52,2,1,9,01,09,1,,0,0,1,0,0
"POINT (9.729057371000067 52.243194006000067)",Unfall 53 (2023) Kat:3, Licht: 2,53,3,3,5,01,19,7,,2,0,1,0,0
"POINT (9.750677577000033 52.222787009000058)",Unfall 54 (2023) Kat:1, Licht: 1,54,1,6,4,01,17,7,,1,0,1,0,0
"POINT (10.265279548000024 52.478738591000081)",Unfall 55 (2023) Kat:2, Licht: 0,55,2,3,5,01,16,7,,0,0,1,0,0
"POINT (9.695953321000047 52.379907231000061)",Unfall 56 (2023) Kat:3, Licht: 0,56,3,6,2,01,09,6,,0,0,1,0,0
"POINT (9.551429718000065 52.322734964000063)",Unfall 57 (2023) Kat:3, Licht: 0,57,3,3,5,01,13,6,,0,0,1,0,0
"POINT (9.456881236000072 52.499693984000032)",Unfall 58 (2023) Kat:3, Licht: 0,58,3,3,5,01,13,6,,0,0,1,0,0
"POINT (9.457148863000043 52.471360624000056)",Unfall 59 (2023) Kat:3, Licht: 2,59,3,7,2,01,22,6,,2,0,1,0,0
"POINT (9.846010413000045 52.390228074000049)",Unfall 60 (2023) Kat:3, Licht: 0,60,3,3,5,01,14,2,,0,1,1,0,0
"POINT (9.512299452000036 52.289180803000079)",Unfall 61 (2023) Kat:3, Licht: 0,61,3,1,8,01,09,6,,0,0,1,0,0
"POINT (9.732634508000046 52.471102650000034)",Unfall 62 (2023) Kat:3, Licht: 0,62,3,2,5,01,09,6,,0,0,1,0,0
"POINT (9.697149686000046 52.341703828000050)",Unfall 63 (2023) Kat:3, Licht: 2,63,3,2,4,01,19,5,,2,0,1,0,0
"POINT (9.851524151000035 52.391164795000066)",Unfall 64 (2023) Kat:3, Licht: 0,64,3,4,6,01,15,5,,0,0,1,1,0
"POINT (9.841826267000044 52.395140090000041)",Unfall 65 (2023) Kat:2, Licht: 1,65,2,4,6,01,07,5,,1,0,1,1,0
"POINT (9.727013697000075 52.439117115000045)",Unfall 66 (2023) Kat:3, Licht: 1,66,3,2,5,01,06,5,,1,1,1,0,0
"POINT (9.859945829000026 52.433935371000075)",Unfall 67 (2023) Kat:3, Licht: 2,67,3,4,6,01,05,5,,2,0,1,1,0
"POINT (9.447410813000033 52.416677931000038)",Unfall 68 (2023) Kat:2, Licht: 0,68,2,2,5,01,11,5,,0,1,1,0,0
"POINT (9.899726065000038 52.392513555000050)",Unfall 69 (2023) Kat:2, Licht: 0,69,2,6,3,01,15,5,,0,0,0,0,0
"POINT (9.524178086000063 52.416741175000027)",Unfall 70 (2023) Kat:3, Licht: 2,70,3,6,2,01,07,5,,2,0,1,0,0
"POINT (9.826124362000030 52.341243243000065)",Unfall 71 (2023) Kat:3, Licht: 2,71,3,7,0,01,18,6,,2,0,1,0,1
"POINT (9.676282609000054 52.355126948000077)",Unfall 72 (2023) Kat:3, Licht: 0,72,3,6,2,01,13,4,,0,0,1,0,0
"POINT (9.451339341000050 52.517304907000039)",Unfall 73 (2023) Kat:2, Licht: 1,73,2,2,5,01,07,4,,1,1,1,0,0
"POINT (9.666832751000072 52.339177965000033)",Unfall 74 (2023) Kat:1, Licht: 0,74,1,2,6,01,10,4,,0,0,1,1,0
"POINT (9.886816156000066 52.357904314000052)",Unfall 75 (2023) Kat:2, Licht: 2,75,2,7,4,01,06,4,,2,0,1,0,0
"POINT (9.529688573000044 52.409176248000051)",Unfall 76 (2023) Kat:3, Licht: 2,76,3,1,9,01,03,3,,2,0,1,0,0
"POINT (9.732954165000024 52.420966964000058)",Unfall 77 (2023) Kat:3, Licht: 0,77,3,6,2,01,09,3,,0,0,1,0,0
"POINT (9.798442742000077 52.412280091000071)",Unfall 78 (2023) Kat:3, Licht: 0,78,3,4,6,01,08,3,,0,0,1,1,0
"POINT (9.462236103000066 52.513968873000067)",Unfall 79 (2023) Kat:3, Licht: 1,79,3,6,2,01,16,3,,1,0,1,0,0
"POINT (9.438173110000037 52.326561227000070)",Unfall 80 (2023) Kat:3, Licht: 2,80,3,1,1,01,07,3,,2,0,1,0,0
"POINT (9.848742920000063 52.427810470000054)",Unfall 81 (2023) Kat:3, Licht: 0,81,3,2,5,01,08,3,,0,1,1,0,0
"POINT (9.870028137000077 52.513206442000069)",Unfall 82 (2023) Kat:2, Licht: 0,82,2,3,5,01,13,3,,0,0,1,0,1
"POINT (9.927111849000028 52.348379562000048)",Unfall 83 (2023) Kat:2, Licht: 0,83,2,1,4,01,10,3,,0,0,1,0,0
"POINT (9.728375185000061 52.545423673000073)",Unfall 84 (2023) Kat:2, Licht: 0,84,2,2,5,01,08,3,,0,1,1,0,0
"POINT (9.465766601000041 52.455893338000067)",Unfall 85 (2023) Kat:3, Licht: 0,85,3,1,9,01,08,3,,0,0,1,0,0
"POINT (9.858227516000056 52.570353078000039)",Unfall 86 (2023) Kat:3, Licht: 0,86,3,2,2,01,08,6,,0,0,1,0,0
"POINT (9.741531532000067 52.427361373000053)",Unfall 87 (2023) Kat:3, Licht: 1,87,3,6,3,01,16,2,,1,0,1,0,0
"POINT (9.647975507000069 52.426938073000031)",Unfall 88 (2023) Kat:3, Licht: 0,88,3,7,9,01,16,2,,0,0,1,0,0
"POINT (10.028254307000054 52.316104651000046)",Unfall 89 (2023) Kat:3, Licht: 0,89,3,1,9,01,08,2,,0,0,1,0,0
"POINT (9.725339649000034 52.380371388000071)",Unfall 90 (2023) Kat:3, Licht: 0,90,3,3,5,01,09,2,,0,1,1,0,0
"POINT (9.732976151000059 52.471370672000035)",Unfall 91 (2023) Kat:3, Licht: 2,91,3,6,2,01,20,6,,2,0,1,0,0
"POINT (9.759782144000042 52.370362998000076)",Unfall 92 (2023) Kat:3, Licht: 2,92,3,6,2,01,01,1,,2,0,1,0,0
"POINT (9.990447879000044 52.368662191000055)",Unfall 93 (2023) Kat:3, Licht: 1,93,3,3,5,01,16,1,,1,1,1,0,0
"POINT (10.119891911000025 52.363795803000073)",Unfall 94 (2023) Kat:1, Licht: 0,94,1,1,8,01,07,5,,0,0,0,0,0
"POINT (9.976936247000026 52.372592525000073)",Unfall 95 (2023) Kat:3, Licht: 2,95,3,3,5,01,21,7,,2,0,1,0,0
"POINT (9.990469426000061 52.412565757000039)",Unfall 96 (2023) Kat:3, Licht: 0,96,3,3,5,01,11,7,,0,1,1,0,0
"POINT (9.723409430000061 52.440252652000027)",Unfall 97 (2023) Kat:3, Licht: 2,97,3,2,5,01,17,7,,2,0,1,0,0
"POINT (9.860822484000039 52.493728761000057)",Unfall 98 (2023) Kat:3, Licht: 2,98,3,3,5,01,23,6,,2,0,1,0,0
"POINT (9.864566793000051 52.358702947000040)",Unfall 99 (2023) Kat:3, Licht: 0,99,3,6,3,01,12,6,,0,0,1,0,0
"POINT (9.670820863000074 52.377150086000029)",Unfall 100 (2023) Kat:3, Licht: 0,100,3,7,5,01,12,1,,0,1,1,0,0
"POINT (9.868445600000030 52.359653851000076)",Unfall 101 (2023) Kat:3, Licht: 2,101,3,6,2,01,17,3,,2,0,1,0,0
"POINT (9.723932076000040 52.363872924000077)",Unfall 102 (2023) Kat:3, Licht: 2,102,3,7,0,01,06,5,,2,0,0,0,0
"POINT (9.751391032000072 52.358975122000061)",Unfall 103 (2023) Kat:3, Licht: 0,103,3,6,2,01,14,6,,0,0,1,0,0
"POINT (9.390724212000066 52.432028321000075)",Unfall 104 (2023) Kat:3, Licht: 0,104,3,6,4,01,14,5,,0,0,1,0,0
"POINT (9.627368328000045 52.423056570000028)",Unfall 105 (2023) Kat:3, Licht: 1,105,3,6,2,01,07,5,,1,0,1,0,0
"POINT (9.489794855000071 52.312232429000062)",Unfall 106 (2023) Kat:3, Licht: 2,106,3,1,0,01,18,5,,2,0,1,0,0
"POINT (9.731252282000071 52.433153704000063)",Unfall 107 (2023) Kat:3, Licht: 2,107,3,5,2,01,17,5,,2,0,1,0,0
"POINT (9.850979370000061 52.491267833000052)",Unfall 108 (2023) Kat:3, Licht: 0,108,3,3,5,01,11,5,,0,0,1,0,0
"POINT (9.745533119000072 52.427485931000035)",Unfall 109 (2023) Kat:3, Licht: 0,109,3,6,2,01,08,5,,0,0,1,0,0
"POINT (9.852161291000073 52.476318750000075)",Unfall 110 (2023) Kat:1, Licht: 2,110,1,7,8,01,04,5,,2,0,0,0,0
"POINT (9.691412320000040 52.421576642000048)",Unfall 111 (2023) Kat:3, Licht: 2,111,3,3,5,01,17,5,,2,0,1,0,0
"POINT (9.695798593000063 52.380038554000066)",Unfall 112 (2023) Kat:3, Licht: 0,112,3,6,2,01,16,4,,0,0,0,0,0
"POINT (9.460609661000035 52.309889379000026)",Unfall 113 (2023) Kat:3, Licht: 0,113,3,3,5,01,15,4,,0,1,1,0,0
"POINT (9.496762940000053 52.311266994000050)",Unfall 114 (2023) Kat:3, Licht: 0,114,3,1,8,01,13,4,,0,0,1,0,0
"POINT (9.781400611000038 52.454560235000031)",Unfall 115 (2023) Kat:3, Licht: 2,115,3,2,4,01,07,4,,2,0,1,0,0
"POINT (9.722468847000073 52.378591841000059)",Unfall 116 (2023) Kat:3, Licht: 2,116,3,6,4,01,17,4,,2,1,0,0,0
"POINT (9.718216260000077 52.394361975000038)",Unfall 117 (2023) Kat:3, Licht: 1,117,3,2,5,01,16,4,,1,1,1,0,0
"POINT (9.740177884000047 52.368250693000050)",Unfall 118 (2023) Kat:3, Licht: 0,118,3,2,5,01,11,4,,0,0,1,0,0
"POINT (9.476979078000056 52.509493409000072)",Unfall 119 (2023) Kat:3, Licht: 0,119,3,6,2,01,11,3,,0,0,1,0,0
"POINT (9.899800010000035 52.397170262000031)",Unfall 120 (2023) Kat:3, Licht: 1,120,3,6,2,01,07,3,,1,0,1,0,0
"POINT (9.899698677000060 52.397371424000028)",Unfall 121 (2023) Kat:3, Licht: 1,121,3,6,2,01,07,3,,1,0,1,0,0
"POINT (9.857970945000034 52.257795169000076)",Unfall 122 (2023) Kat:3, Licht: 0,122,3,1,8,01,15,3,,0,0,1,0,0
"POINT (9.836330095000051 52.277837378000072)",Unfall 123 (2023) Kat:2, Licht: 2,123,2,4,6,01,16,3,,2,1,0,1,0
"POINT (9.671948966000059 52.382394804000057)",Unfall 124 (2023) Kat:3, Licht: 0,124,3,1,0,01,08,3,,0,1,0,0,0
"POINT (9.715809841000066 52.359305917000029)",Unfall 125 (2023) Kat:3, Licht: 0,125,3,3,5,01,13,7,,0,1,0,0,0
"POINT (9.668862454000021 52.383537569000055)",Unfall 126 (2023) Kat:2, Licht: 1,126,2,4,6,01,07,3,,1,0,1,1,0
"POINT (9.726755716000071 52.375744119000046)",Unfall 127 (2023) Kat:3, Licht: 2,127,3,2,5,01,18,2,,2,0,1,0,0
"POINT (9.811639882000065 52.305569323000043)",Unfall 128 (2023) Kat:3, Licht: 2,128,3,6,1,01,16,2,,2,0,1,0,0
"POINT (9.733444401000042 52.384435806000056)",Unfall 129 (2023) Kat:3, Licht: 0,129,3,6,2,01,11,2,,0,0,1,0,0
"POINT (9.626287193000053 52.330034466000029)",Unfall 130 (2023) Kat:3, Licht: 0,130,3,2,5,01,07,2,,0,0,1,0,0
"POINT (9.725388568000028 52.520035203000077)",Unfall 131 (2023) Kat:3, Licht: 0,131,3,6,2,01,16,2,,0,0,1,0,0
"POINT (9.885878925000043 52.429115893000073)",Unfall 132 (2023) Kat:3, Licht: 0,132,3,1,8,01,09,2,,0,0,1,0,0
"POINT (9.733715721000067 52.384516303000055)",Unfall 133 (2023) Kat:3, Licht: 2,133,3,6,2,01,19,2,,2,0,1,0,0
"POINT (9.763422460000072 52.343858786000055)",Unfall 134 (2023) Kat:3, Licht: 0,134,3,3,5,01,14,2,,0,1,1,0,0
"POINT (9.830740293000076 52.417707746000076)",Unfall 135 (2023) Kat:3, Licht: 2,135,3,3,5,01,20,1,,2,0,1,0,0
"POINT (9.728137584000024 52.374036854000053)",Unfall 136 (2023) Kat:2, Licht: 2,136,2,3,5,01,18,1,,2,0,1,0,0
"POINT (9.633178764000036 52.252321809000080)",Unfall 137 (2023) Kat:3, Licht: 1,137,3,7,4,01,07,3,,1,0,1,0,0
"POINT (10.122095134000062 52.363611028000037)",Unfall 138 (2023) Kat:3, Licht: 0,138,3,7,8,01,13,1,,0,0,1,0,0
"POINT (9.744619708000073 52.427339996000057)",Unfall 139 (2023) Kat:3, Licht: 2,139,3,3,0,01,06,7,,2,0,1,0,0
"POINT (9.787970149000046 52.318373295000072)",Unfall 140 (2023) Kat:3, Licht: 2,140,3,3,5,01,20,7,,2,1,1,0,0
"POINT (9.753098801000021 52.356756876000077)",Unfall 141 (2023) Kat:2, Licht: 0,141,2,3,5,01,10,7,,0,1,1,0,0
"POINT (9.848137939000026 52.274289649000082)",Unfall 142 (2023) Kat:3, Licht: 1,142,3,2,0,01,07,6,,1,0,1,0,0
"POINT (9.452805063000028 52.412550430000067)",Unfall 143 (2023) Kat:3, Licht: 0,143,3,6,2,01,15,6,,0,0,1,0,0
"POINT (9.934521568000036 52.320764118000056)",Unfall 144 (2023) Kat:3, Licht: 1,144,3,1,4,01,09,6,,1,0,1,0,0
"POINT (9.651687519000063 52.417339673000072)",Unfall 145 (2023) Kat:2, Licht: 2,145,2,3,5,01,21,6,,2,1,1,0,0
"POINT (9.652368112000033 52.424759085000062)",Unfall 146 (2023) Kat:3, Licht: 0,146,3,6,3,01,08,6,,0,0,1,0,0
"POINT (9.679830374000062 52.193724513000063)",Unfall 147 (2023) Kat:3, Licht: 2,147,3,1,8,01,17,5,,2,0,1,0,0
"POINT (10.218159686000035 52.474077942000065)",Unfall 148 (2023) Kat:3, Licht: 2,148,3,2,4,01,07,5,,2,0,1,0,0
"POINT (9.462722621000069 52.345639269000060)",Unfall 149 (2023) Kat:2, Licht: 2,149,2,1,8,01,18,5,,2,0,1,0,0
"POINT (9.733523746000060 52.369175625000082)",Unfall 150 (2023) Kat:3, Licht: 2,150,3,3,5,01,17,2,,2,1,1,0,0
"POINT (9.748007610000059 52.217090596000048)",Unfall 151 (2023) Kat:3, Licht: 2,151,3,6,3,01,19,4,,2,0,1,0,0
"POINT (9.610632429000077 52.405457812000066)",Unfall 152 (2023) Kat:3, Licht: 0,152,3,7,6,01,13,4,,0,0,1,1,0
"POINT (9.741934895000043 52.459885076000035)",Unfall 153 (2023) Kat:3, Licht: 0,153,3,2,3,01,15,4,,0,1,1,0,0
"POINT (9.885513257000071 52.429255538000064)",Unfall 154 (2023) Kat:3, Licht: 2,154,3,1,8,01,18,4,,2,0,1,0,0
"POINT (9.816752711000049 52.284993004000057)",Unfall 155 (2023) Kat:3, Licht: 2,155,3,6,2,01,19,4,,2,0,1,0,0
"POINT (9.801058880000028 52.429349170000080)",Unfall 156 (2023) Kat:3, Licht: 1,156,3,2,5,01,16,5,,1,0,1,0,0
"POINT (9.855703918000074 52.473739815000044)",Unfall 157 (2023) Kat:3, Licht: 2,157,3,2,2,01,18,6,,2,0,1,0,0
"POINT (9.760389143000054 52.346982471000047)",Unfall 158 (2023) Kat:3, Licht: 0,158,3,7,0,01,13,3,,0,1,0,0,0
"POINT (9.832134380000070 52.338661128000069)",Unfall 159 (2023) Kat:3, Licht: 0,159,3,3,5,01,11,3,,0,1,1,0,0
"POINT (9.533784700000069 52.270926869000050)",Unfall 160 (2023) Kat:3, Licht: 0,160,3,1,8,01,13,3,,0,1,0,0,0
"POINT (9.718907864000073 52.440629178000052)",Unfall 161 (2023) Kat:3, Licht: 0,161,3,6,6,01,12,3,,0,0,0,1,0
"POINT (9.857687459000033 52.481325541000047)",Unfall 162 (2023) Kat:3, Licht: 2,162,3,1,8,01,02,3,,2,0,1,0,0
"POINT (9.726437854000039 52.388352486000031)",Unfall 163 (2023) Kat:3, Licht: 2,163,3,2,5,01,20,3,,2,1,1,0,0
"POINT (9.782170101000077 52.325149988000078)",Unfall 164 (2023) Kat:3, Licht: 0,164,3,2,2,01,11,3,,0,0,1,0,0
"POINT (9.720242767000059 52.458941666000044)",Unfall 165 (2023) Kat:3, Licht: 2,165,3,6,2,01,05,7,,2,0,1,0,0
"POINT (9.675009988000056 52.380777177000027)",Unfall 166 (2023) Kat:3, Licht: 0,166,3,6,3,01,12,2,,0,0,1,0,0
"POINT (9.592328559000066 52.287468819000026)",Unfall 167 (2023) Kat:3, Licht: 0,167,3,1,8,01,15,2,,0,0,1,0,0
"POINT (9.599051273000043 52.435429271000032)",Unfall 168 (2023) Kat:3, Licht: 1,168,3,6,2,01,16,2,,1,0,1,0,0
"POINT (9.928374229000042 52.344341797000027)",Unfall 169 (2023) Kat:2, Licht: 2,169,2,3,5,01,18,2,,2,1,1,0,0
"POINT (9.879969022000068 52.508824339000057)",Unfall 170 (2023) Kat:3, Licht: 0,170,3,3,5,01,10,2,,0,0,1,0,0
"POINT (9.579996431000041 52.423474672000054)",Unfall 171 (2023) Kat:3, Licht: 0,171,3,6,2,01,14,2,,0,0,1,0,0
"POINT (9.645446829000036 52.397261274000073)",Unfall 172 (2023) Kat:3, Licht: 2,172,3,3,6,01,18,1,,2,0,0,1,0
"POINT (9.712842000000023 52.362372196000081)",Unfall 173 (2023) Kat:3, Licht: 2,173,3,1,9,01,04,1,,2,0,1,0,0
"POINT (9.641853512000068 52.414486994000072)",Unfall 174 (2023) Kat:3, Licht: 0,174,3,7,0,01,13,4,,0,0,1,0,0
"POINT (9.517292949000023 52.413456675000077)",Unfall 175 (2023) Kat:3, Licht: 2,175,3,6,2,01,18,5,,2,0,1,0,0
"POINT (9.529650363000030 52.304497669000057)",Unfall 176 (2023) Kat:3, Licht: 0,176,3,7,9,01,14,2,,0,0,1,0,0
"POINT (9.730950097000061 52.370681463000039)",Unfall 177 (2023) Kat:3, Licht: 1,177,3,6,2,01,16,4,,1,0,1,0,0
"POINT (10.134696551000047 52.459501120000027)",Unfall 178 (2023) Kat:3, Licht: 0,178,3,6,2,01,10,6,,0,0,1,0,0
"POINT (9.452352797000060 52.482695856000078)",Unfall 179 (2023) Kat:3, Licht: 1,179,3,3,5,01,07,2,,1,1,1,0,0
"POINT (9.823645215000056 52.285570589000031)",Unfall 180 (2023) Kat:3, Licht: 0,180,3,4,6,01,15,5,,0,0,1,1,0
"POINT (10.128205198000046 52.363250895000078)",Unfall 181 (2023) Kat:3, Licht: 0,181,3,1,9,01,10,1,,0,0,1,0,0
"POINT (9.781475747000059 52.363821555000072)",Unfall 182 (2023) Kat:3, Licht: 1,182,3,6,2,01,08,2,,1,0,1,0,0
"POINT (9.712187389000064 52.362941934000048)",Unfall 183 (2023) Kat:3, Licht: 2,183,3,6,2,01,05,5,,2,0,1,0,0
"POINT (9.474579906000031 52.503861792000066)",Unfall 184 (2023) Kat:3, Licht: 2,184,3,6,4,01,06,6,,2,1,0,0,0
"POINT (9.654584442000044 52.425342722000039)",Unfall 185 (2023) Kat:3, Licht: 2,185,3,6,2,01,17,2,,2,0,1,0,0
"POINT (10.106289459000038 52.439253446000066)",Unfall 186 (2023) Kat:1, Licht: 0,186,1,6,2,01,13,6,,0,1,0,0,0
"POINT (10.012637408000046 52.460908919000076)",Unfall 187 (2023) Kat:3, Licht: 0,187,3,1,9,01,12,1,,0,0,1,0,0
"POINT (9.723622680000062 52.440110933000028)",Unfall 188 (2023) Kat:3, Licht: 1,188,3,6,2,01,07,4,,1,0,1,0,0
"POINT (9.736506337000037 52.609569790000080)",Unfall 189 (2023) Kat:3, Licht: 2,189,3,1,0,01,23,5,,2,0,1,0,0
"POINT (9.780181663000064 52.378066314000080)",Unfall 190 (2023) Kat:3, Licht: 0,190,3,6,2,01,15,5,,0,0,1,0,0
"POINT (9.992442637000067 52.461531678000028)",Unfall 191 (2023) Kat:2, Licht: 0,191,2,6,4,01,13,3,,0,0,1,0,0
"POINT (9.734794634000025 52.514142461000063)",Unfall 192 (2023) Kat:3, Licht: 0,192,3,2,5,01,14,3,,0,0,1,0,0
"POINT (9.847669417000077 52.437102322000044)",Unfall 193 (2023) Kat:1, Licht: 0,193,1,3,5,01,13,6,,0,1,0,0,0
"POINT (9.629976781000039 52.421256023000069)",Unfall 194 (2023) Kat:3, Licht: 2,194,3,6,2,01,17,3,,2,0,1,0,0
