WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (6.732434766000040 51.234916498000075)",Unfall 101894 (2019) Kat:3, Licht: 1,101894,3,6,3,03,18,1,1,1,0,1,0,0,0,0
"POINT (6.757326377000027 51.207351559000074)",Unfall 102004 (2019) Kat:3, Licht: 0,102004,3,6,2,03,15,7,1,0,0,1,0,0,0,0
"POINT (6.905140775000064 51.138299500000073)",Unfall 102137 (2019) Kat:3, Licht: 0,102137,3,7,6,03,15,7,0,0,0,1,1,0,0,0
"POINT (6.782502339000075 51.223025760000041)",Unfall 102170 (2019) Kat:3, Licht: 2,102170,3,7,5,03,19,6,1,2,0,1,0,0,0,0
"POINT (6.788397775000021 51.213880931000062)",Unfall 102188 (2019) Kat:3, Licht: 1,102188,3,3,5,03,17,5,1,1,1,1,0,0,0,0
"POINT (6.751259489000063 51.270861854000032)",Unfall 102190 (2019) Kat:3, Licht: 0,102190,3,6,1,03,15,5,1,0,0,1,0,0,0,0
"POINT (6.755580608000059 51.264808644000027)",Unfall 102193 (2019) Kat:2, Licht: 2,102193,2,7,8,03,01,7,1,2,0,1,0,0,0,1
"POINT (6.858510855000077 51.191605845000026)",Unfall 102271 (2019) Kat:3, Licht: 0,102271,3,6,2,03,17,2,0,0,0,1,0,0,0,1
"POINT (6.774719494000067 51.239930862000051)",Unfall 102274 (2019) Kat:3, Licht: 0,102274,3,3,5,03,12,2,0,0,0,1,0,0,0,0
"POINT (6.811000579000051 51.232424429000048)",Unfall 102276 (2019) Kat:2, Licht: 0,102276,2,7,0,03,10,2,1,0,0,1,0,0,0,0
"POINT (6.824377406000053 51.264815342000077)",Unfall 102278 (2019) Kat:3, Licht: 0,102278,3,3,5,03,19,2,0,0,1,1,0,0,0,0
"POINT (6.892131605000031 51.260770296000032)",Unfall 102279 (2019) Kat:3, Licht: 0,102279,3,6,4,03,16,7,0,0,0,1,0,0,0,0
