WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.525359483000001 49.465549314999997)",Unfall 26145 (2016) Kat:3, Licht: 0,26145,3,6,2,03,07,4,,0,0,1,0,0,0,0
"POINT (8.486535898000000 49.529731646000002)",Unfall 26170 (2016) Kat:2, Licht: 0,26170,2,6,2,03,15,4,,0,0,1,0,1,0,0
"POINT (8.497021000000000 49.502638601000001)",Unfall 26221 (2016) Kat:3, Licht: 0,26221,3,6,2,03,12,5,,0,0,1,0,0,0,0
"POINT (8.485740082000000 49.466437569000000)",Unfall 26246 (2016) Kat:3, Licht: 0,26246,3,7,5,03,14,5,,0,0,1,0,0,1,0
"POINT (8.464669907999999 49.498238317000002)",Unfall 26251 (2016) Kat:2, Licht: 0,26251,2,6,2,03,10,5,,0,0,1,0,0,0,1
"POINT (8.559972653999999 49.519957949000002)",Unfall 26301 (2016) Kat:3, Licht: 0,26301,3,6,3,03,08,6,,0,0,1,0,0,1,0
"POINT (8.494622451000000 49.454721302999999)",Unfall 26338 (2016) Kat:3, Licht: 0,26338,3,6,2,03,17,4,,0,0,1,0,0,0,0
"POINT (8.468752896000000 49.478537957000000)",Unfall 26359 (2016) Kat:3, Licht: 0,26359,3,6,2,03,12,7,,0,0,1,0,0,0,0
"POINT (8.523831074000000 49.480653418999999)",Unfall 26388 (2016) Kat:2, Licht: 0,26388,2,6,3,03,16,5,,0,0,1,0,1,1,1
"POINT (8.527737094000001 49.510160114000001)",Unfall 26427 (2016) Kat:3, Licht: 2,26427,3,2,3,03,20,6,,2,1,1,0,0,0,0
"POINT (8.545922528000000 49.458798092999999)",Unfall 26526 (2016) Kat:3, Licht: 0,26526,3,6,2,03,06,3,,0,0,1,0,0,0,1
"POINT (8.505731030000000 49.506868802000000)",Unfall 26653 (2016) Kat:3, Licht: 0,26653,3,3,5,03,17,6,,0,0,1,0,0,0,0
"POINT (8.475152309000000 49.485200204000002)",Unfall 26656 (2016) Kat:3, Licht: 0,26656,3,3,5,03,14,7,,0,0,1,0,0,0,0
"POINT (8.519739066000000 49.467426715000002)",Unfall 26734 (2016) Kat:3, Licht: 0,26734,3,6,2,03,07,6,,0,0,1,0,0,0,0
"POINT (8.529777551000001 49.464287642999999)",Unfall 26735 (2016) Kat:3, Licht: 0,26735,3,6,2,03,07,2,,0,0,1,0,0,0,0
"POINT (8.468607268000000 49.478464471000002)",Unfall 26741 (2016) Kat:3, Licht: 0,26741,3,3,5,03,08,6,,0,0,1,0,0,0,0
"POINT (8.529847265000001 49.430187013999998)",Unfall 26747 (2016) Kat:3, Licht: 0,26747,3,3,5,03,11,6,,0,1,1,0,0,0,0
"POINT (8.461630048000000 49.504439963999999)",Unfall 26756 (2016) Kat:2, Licht: 0,26756,2,7,4,03,12,3,,0,0,1,0,1,0,0
"POINT (8.541623125999999 49.455098507000002)",Unfall 26834 (2016) Kat:3, Licht: 0,26834,3,6,1,03,11,5,,0,0,1,0,0,0,0
"POINT (8.488821807000001 49.498246416000001)",Unfall 26918 (2016) Kat:3, Licht: 0,26918,3,7,6,04,13,7,,0,0,1,1,0,0,0
"POINT (8.480846922000000 49.522112622999998)",Unfall 26956 (2016) Kat:3, Licht: 0,26956,3,2,5,04,19,4,,0,1,1,0,0,0,0
"POINT (8.540692084000000 49.442461168000001)",Unfall 26997 (2016) Kat:3, Licht: 0,26997,3,6,2,04,06,2,,0,0,1,0,0,0,0
"POINT (8.464230731000001 49.480776634999998)",Unfall 27008 (2016) Kat:3, Licht: 1,27008,3,6,3,04,06,7,,1,0,1,0,0,0,0
"POINT (8.539338396000000 49.461001293999999)",Unfall 27022 (2016) Kat:3, Licht: 0,27022,3,6,2,03,09,5,,0,0,1,0,0,1,0
"POINT (8.480847688000001 49.522114551000001)",Unfall 27068 (2016) Kat:3, Licht: 2,27068,3,2,4,04,05,6,,2,1,1,0,0,0,0
"POINT (8.461733096000000 49.504514352999998)",Unfall 27115 (2016) Kat:3, Licht: 0,27115,3,6,1,04,16,7,,0,0,1,0,0,0,0
"POINT (8.480461447000000 49.489512566999998)",Unfall 27127 (2016) Kat:3, Licht: 0,27127,3,6,2,03,17,3,,0,0,1,0,0,0,0
