WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.407658482000045 52.333507900000029)",Unfall 17209 (2018) Kat:3, Licht: 0,17209,3,6,2,07,16,7,0,0,0,1,0,0
"POINT (9.556440249000048 52.569196905000069)",Unfall 17211 (2018) Kat:2, Licht: 0,17211,2,1,8,07,16,2,0,0,0,0,0,0
"POINT (9.724222142000031 52.379768788000035)",Unfall 17218 (2018) Kat:3, Licht: 0,17218,3,6,2,07,15,7,0,0,0,1,0,1
"POINT (9.783449090000033 52.323202320000064)",Unfall 17226 (2018) Kat:3, Licht: 0,17226,3,2,2,07,07,2,0,0,0,0,0,1
"POINT (9.431642355000065 52.422569153000040)",Unfall 17254 (2018) Kat:3, Licht: 0,17254,3,6,2,07,12,6,0,0,0,1,0,0
"POINT (9.571699585000033 52.423286796000070)",Unfall 17275 (2018) Kat:3, Licht: 0,17275,3,4,6,07,14,4,0,0,0,0,1,0
"POINT (9.731552117000035 52.432374849000041)",Unfall 17285 (2018) Kat:3, Licht: 0,17285,3,3,5,07,13,3,0,0,1,1,0,0
"POINT (9.764790809000033 52.583996463000062)",Unfall 17295 (2018) Kat:3, Licht: 0,17295,3,6,2,06,19,7,0,0,0,1,0,0
"POINT (9.726087906000032 52.388558770000031)",Unfall 17297 (2018) Kat:3, Licht: 0,17297,3,6,2,07,15,3,0,0,0,1,0,0
"POINT (9.603215714000044 52.331686783000066)",Unfall 17298 (2018) Kat:3, Licht: 0,17298,3,7,7,07,10,5,0,0,1,0,0,0
"POINT (9.723909255000024 52.391159397000081)",Unfall 17309 (2018) Kat:3, Licht: 0,17309,3,6,2,07,15,4,0,0,0,1,0,0
"POINT (9.430056231000037 52.425751205000040)",Unfall 17311 (2018) Kat:3, Licht: 0,17311,3,6,2,06,13,5,0,0,0,1,0,0
"POINT (9.627985842000044 52.330139975000066)",Unfall 17316 (2018) Kat:3, Licht: 0,17316,3,2,5,06,20,5,0,0,0,1,0,0
"POINT (9.551506972000027 52.322748131000026)",Unfall 17319 (2018) Kat:3, Licht: 0,17319,3,2,5,06,17,5,0,0,0,1,0,0
"POINT (9.965739222000025 52.366371588000050)",Unfall 17322 (2018) Kat:3, Licht: 0,17322,3,2,2,06,11,5,0,0,0,1,0,0
"POINT (9.673160665000069 52.439579733000073)",Unfall 17326 (2018) Kat:3, Licht: 0,17326,3,2,5,06,20,5,0,0,0,1,0,1
"POINT (9.601819597000031 52.422822140000051)",Unfall 17330 (2018) Kat:1, Licht: 0,17330,1,7,8,07,11,2,0,0,0,0,0,0
"POINT (9.841985502000057 52.496722438000063)",Unfall 17333 (2018) Kat:3, Licht: 0,17333,3,2,4,06,08,5,0,0,0,1,0,0
"POINT (9.417140481000047 52.331773539000039)",Unfall 17340 (2018) Kat:3, Licht: 0,17340,3,6,2,07,17,2,0,0,0,1,0,0
"POINT (10.022281885000041 52.515681299000050)",Unfall 17342 (2018) Kat:3, Licht: 2,17342,3,1,8,06,01,5,0,2,0,1,0,0
"POINT (9.892124258000024 52.397803372000055)",Unfall 17347 (2018) Kat:3, Licht: 0,17347,3,6,2,06,20,5,0,0,0,1,0,0
"POINT (9.590174062000074 52.412475178000079)",Unfall 17350 (2018) Kat:2, Licht: 0,17350,2,7,2,06,17,5,0,0,0,1,0,0
"POINT (9.951079959000026 52.359053957000071)",Unfall 17352 (2018) Kat:3, Licht: 0,17352,3,1,0,07,14,7,0,0,1,0,0,0
"POINT (9.475059845000033 52.387361367000040)",Unfall 17353 (2018) Kat:3, Licht: 0,17353,3,6,0,06,19,5,0,0,0,1,0,0
"POINT (9.734972958000071 52.391919037000036)",Unfall 17354 (2018) Kat:3, Licht: 0,17354,3,6,2,07,14,2,0,0,0,1,0,0
"POINT (9.732359807000023 52.383453421000070)",Unfall 17358 (2018) Kat:3, Licht: 0,17358,3,2,5,06,18,5,0,0,1,0,0,0
"POINT (9.929100353000024 52.393827161000047)",Unfall 17365 (2018) Kat:3, Licht: 0,17365,3,6,2,06,14,5,0,0,0,1,0,0
"POINT (9.529890199000022 52.404479679000076)",Unfall 17370 (2018) Kat:3, Licht: 0,17370,3,6,2,07,11,1,0,0,0,0,0,1
"POINT (9.943038528000045 52.392054593000069)",Unfall 17372 (2018) Kat:3, Licht: 0,17372,3,6,2,06,14,5,0,0,0,1,0,0
"POINT (9.750844493000045 52.290905793000036)",Unfall 17387 (2018) Kat:2, Licht: 0,17387,2,6,2,07,09,2,0,0,0,1,0,0
"POINT (9.597104070000057 52.436184601000036)",Unfall 17392 (2018) Kat:3, Licht: 0,17392,3,6,4,07,06,6,0,0,1,0,0,0
"POINT (9.781350651000025 52.334409812000047)",Unfall 17400 (2018) Kat:3, Licht: 0,17400,3,1,0,07,20,5,0,0,1,0,0,0
"POINT (9.698664635000057 52.442468698000027)",Unfall 17412 (2018) Kat:3, Licht: 0,17412,3,7,8,07,18,4,1,0,0,0,0,1
"POINT (9.486815337000053 52.560536662000061)",Unfall 17429 (2018) Kat:3, Licht: 0,17429,3,3,5,07,08,3,0,0,0,1,0,0
"POINT (9.741651966000063 52.427516236000031)",Unfall 17430 (2018) Kat:2, Licht: 0,17430,2,6,2,07,10,5,0,0,0,0,0,0
"POINT (9.730388903000062 52.545584257000030)",Unfall 17438 (2018) Kat:3, Licht: 0,17438,3,3,5,06,10,7,0,0,1,1,0,0
"POINT (9.809292229000050 52.379489634000038)",Unfall 17441 (2018) Kat:3, Licht: 0,17441,3,3,5,07,16,2,0,0,0,1,0,0
"POINT (9.674994018000064 52.381899650000037)",Unfall 17455 (2018) Kat:3, Licht: 0,17455,3,3,0,07,17,7,0,0,0,1,0,1
"POINT (9.671006076000026 52.428304824000065)",Unfall 17463 (2018) Kat:3, Licht: 0,17463,3,6,2,07,06,3,0,0,0,1,0,0
"POINT (9.723703876000059 52.456669034000072)",Unfall 17475 (2018) Kat:3, Licht: 0,17475,3,6,2,07,14,2,0,0,0,1,0,0
"POINT (9.740259781000077 52.368259100000046)",Unfall 17489 (2018) Kat:2, Licht: 0,17489,2,2,5,07,18,7,0,0,1,1,0,0
"POINT (9.831221800000037 52.385768638000059)",Unfall 17491 (2018) Kat:3, Licht: 1,17491,3,3,5,07,20,2,0,1,1,1,0,0
"POINT (9.794133046000070 52.552839041000027)",Unfall 17507 (2018) Kat:3, Licht: 0,17507,3,6,2,07,12,2,0,0,0,1,0,0
"POINT (9.816567387000021 52.519930188000046)",Unfall 17523 (2018) Kat:2, Licht: 0,17523,2,1,8,07,08,2,0,0,0,1,0,0
"POINT (9.594807278000076 52.408039895000059)",Unfall 17535 (2018) Kat:3, Licht: 0,17535,3,6,2,07,10,5,0,0,0,1,0,0
"POINT (9.736627545000033 52.306333376000055)",Unfall 17555 (2018) Kat:3, Licht: 0,17555,3,6,2,07,16,4,0,0,0,1,0,0
"POINT (9.870563939000022 52.402122282000050)",Unfall 17562 (2018) Kat:3, Licht: 0,17562,3,6,3,07,17,1,0,0,0,1,0,0
"POINT (9.502335023000057 52.367676915000061)",Unfall 17565 (2018) Kat:2, Licht: 0,17565,2,6,4,07,08,3,0,0,0,1,0,0
"POINT (9.651441869000053 52.419001233000074)",Unfall 17566 (2018) Kat:3, Licht: 0,17566,3,6,3,06,17,4,0,0,0,1,0,1
"POINT (9.809013957000047 52.379296407000027)",Unfall 17570 (2018) Kat:3, Licht: 0,17570,3,7,0,06,12,4,0,0,0,0,0,0
"POINT (9.849576439000032 52.391958591000048)",Unfall 17574 (2018) Kat:3, Licht: 0,17574,3,2,2,06,15,4,0,0,0,1,0,0
"POINT (10.053162866000037 52.448637464000058)",Unfall 17575 (2018) Kat:3, Licht: 2,17575,3,6,2,06,22,7,0,2,0,1,0,0
"POINT (9.862090808000062 52.366448786000035)",Unfall 17578 (2018) Kat:3, Licht: 0,17578,3,6,2,07,15,2,0,0,0,1,0,0
"POINT (9.798163351000028 52.419477348000044)",Unfall 17581 (2018) Kat:3, Licht: 0,17581,3,6,2,06,12,4,0,0,0,1,0,0
"POINT (9.537004067000055 52.401362239000036)",Unfall 17582 (2018) Kat:3, Licht: 0,17582,3,1,0,06,16,4,1,0,1,0,0,0
"POINT (9.472746688000029 52.264484652000078)",Unfall 17585 (2018) Kat:3, Licht: 0,17585,3,7,2,06,20,4,0,0,1,0,0,1
"POINT (9.765973424000038 52.341010565000033)",Unfall 17588 (2018) Kat:3, Licht: 0,17588,3,4,6,07,14,4,0,0,0,0,1,0
"POINT (9.609013972000071 52.443197383000040)",Unfall 17589 (2018) Kat:3, Licht: 0,17589,3,3,5,06,11,4,0,0,1,1,0,0
"POINT (9.631318780000072 52.505753681000044)",Unfall 17594 (2018) Kat:3, Licht: 0,17594,3,3,5,06,15,4,0,0,0,1,0,1
"POINT (9.897137185000076 52.397009527000080)",Unfall 17597 (2018) Kat:1, Licht: 0,17597,1,6,2,06,17,4,0,0,0,0,0,0
"POINT (9.783135244000050 52.360886271000027)",Unfall 17600 (2018) Kat:3, Licht: 0,17600,3,6,2,06,16,4,0,0,0,1,0,0
"POINT (9.686983910000038 52.391782884000065)",Unfall 17603 (2018) Kat:3, Licht: 0,17603,3,6,3,06,14,4,0,0,0,1,0,1
"POINT (9.642270901000074 52.414576885000031)",Unfall 17607 (2018) Kat:3, Licht: 0,17607,3,7,2,07,18,2,0,0,0,1,0,0
"POINT (9.749473590000036 52.427423705000081)",Unfall 17609 (2018) Kat:3, Licht: 0,17609,3,6,2,06,13,4,0,0,0,1,0,0
"POINT (9.637471548000065 52.293506515000047)",Unfall 17615 (2018) Kat:2, Licht: 0,17615,2,3,5,06,07,4,0,0,0,1,0,1
"POINT (9.455734947000053 52.485062164000055)",Unfall 17628 (2018) Kat:3, Licht: 0,17628,3,7,0,07,11,7,0,0,1,0,0,0
"POINT (9.607368045000044 52.217376901000080)",Unfall 17660 (2018) Kat:3, Licht: 0,17660,3,1,8,07,06,7,0,0,0,1,0,0
"POINT (9.915055575000054 52.512540786000045)",Unfall 17662 (2018) Kat:2, Licht: 0,17662,2,2,5,07,14,2,0,0,0,1,0,1
"POINT (9.292110198000046 52.489501279000081)",Unfall 17666 (2018) Kat:3, Licht: 2,17666,3,6,2,07,22,6,0,2,0,1,0,1
"POINT (9.678122440000038 52.435962571000061)",Unfall 17686 (2018) Kat:3, Licht: 0,17686,3,6,2,07,18,4,0,0,1,0,0,0
"POINT (9.464450194000051 52.512336943000037)",Unfall 17692 (2018) Kat:3, Licht: 0,17692,3,5,1,07,14,1,0,0,0,1,0,1
"POINT (9.864172314000030 52.434278952000057)",Unfall 17695 (2018) Kat:3, Licht: 0,17695,3,3,0,07,07,3,0,0,1,0,0,0
"POINT (10.260043520000067 52.478458986000078)",Unfall 17720 (2018) Kat:3, Licht: 0,17720,3,2,5,07,13,6,0,0,0,1,0,0
"POINT (9.792259492000028 52.471431186000075)",Unfall 17724 (2018) Kat:3, Licht: 0,17724,3,3,5,07,16,4,0,0,0,1,0,0
"POINT (9.827583332000074 52.360375244000068)",Unfall 17727 (2018) Kat:3, Licht: 0,17727,3,7,1,07,12,6,0,0,0,1,1,0
"POINT (9.735210120000033 52.405740070000036)",Unfall 17728 (2018) Kat:3, Licht: 0,17728,3,3,5,07,10,6,0,0,1,1,0,0
"POINT (9.711290749000057 52.429494226000031)",Unfall 17733 (2018) Kat:2, Licht: 0,17733,2,6,2,07,07,3,0,0,0,0,0,0
"POINT (9.773466353000060 52.332253346000073)",Unfall 17737 (2018) Kat:3, Licht: 0,17737,3,6,2,07,13,7,0,0,0,1,0,0
"POINT (9.786820657000021 52.528652446000081)",Unfall 17741 (2018) Kat:3, Licht: 0,17741,3,6,2,07,10,2,0,0,0,1,0,0
"POINT (9.697075016000042 52.375143388000026)",Unfall 17746 (2018) Kat:3, Licht: 0,17746,3,2,5,07,12,5,0,0,1,1,0,0
"POINT (9.736206107000044 52.399163771000076)",Unfall 17750 (2018) Kat:3, Licht: 0,17750,3,2,2,07,17,5,0,0,0,1,0,0
"POINT (9.736174757000072 52.399407810000071)",Unfall 17752 (2018) Kat:3, Licht: 0,17752,3,2,5,07,08,4,0,0,1,1,0,0
"POINT (9.457223968000051 52.503291178000040)",Unfall 17753 (2018) Kat:3, Licht: 0,17753,3,3,5,07,15,2,0,0,0,1,0,0
"POINT (9.635402520000071 52.245197838000081)",Unfall 17754 (2018) Kat:3, Licht: 0,17754,3,6,2,07,17,5,0,0,0,1,0,0
"POINT (9.736068907000060 52.368514266000034)",Unfall 17760 (2018) Kat:2, Licht: 0,17760,2,2,5,07,12,6,0,0,1,1,0,0
"POINT (9.476308411000048 52.510275945000046)",Unfall 17763 (2018) Kat:3, Licht: 0,17763,3,6,2,07,15,5,0,0,0,1,0,0
"POINT (9.716843247000043 52.428773152000076)",Unfall 17764 (2018) Kat:2, Licht: 0,17764,2,6,2,07,09,4,0,0,0,1,0,0
"POINT (9.727793456000029 52.438927422000063)",Unfall 17770 (2018) Kat:3, Licht: 0,17770,3,7,0,07,18,5,0,0,1,0,0,0
"POINT (9.847280130000058 52.413026288000026)",Unfall 17773 (2018) Kat:3, Licht: 0,17773,3,6,3,07,16,5,0,0,0,1,0,0
"POINT (9.553754108000021 52.604233344000079)",Unfall 17774 (2018) Kat:3, Licht: 1,17774,3,7,0,07,21,5,0,1,0,1,0,1
"POINT (9.720864019000032 52.337732903000074)",Unfall 17779 (2018) Kat:2, Licht: 1,17779,2,3,0,07,20,5,1,1,0,0,0,1
"POINT (9.794375304000027 52.394307864000041)",Unfall 17782 (2018) Kat:3, Licht: 0,17782,3,6,0,07,16,6,0,0,0,1,0,0
"POINT (9.465119787000049 52.457874965000030)",Unfall 17785 (2018) Kat:2, Licht: 0,17785,2,1,8,07,14,3,0,0,0,1,0,0
"POINT (9.802545741000074 52.431167630000061)",Unfall 17787 (2018) Kat:3, Licht: 0,17787,3,6,2,07,15,5,0,0,0,1,0,0
"POINT (9.862238597000044 52.366176437000036)",Unfall 17789 (2018) Kat:3, Licht: 0,17789,3,2,5,07,13,2,0,0,1,0,0,0
"POINT (9.832976145000032 52.494884368000044)",Unfall 17790 (2018) Kat:3, Licht: 0,17790,3,6,2,07,14,5,0,0,0,0,0,0
"POINT (9.838207635000060 52.421640575000026)",Unfall 17791 (2018) Kat:3, Licht: 0,17791,3,6,2,07,15,5,0,0,0,1,0,0
"POINT (9.627256906000071 52.423267716000055)",Unfall 17798 (2018) Kat:3, Licht: 0,17798,3,6,2,07,12,5,0,0,0,1,0,0
"POINT (9.733364487000074 52.420616672000051)",Unfall 17801 (2018) Kat:3, Licht: 0,17801,3,6,2,07,07,5,0,0,0,1,0,0
"POINT (9.968499209000072 52.367518716000063)",Unfall 17810 (2018) Kat:3, Licht: 2,17810,3,3,5,07,00,5,0,2,0,1,0,1
"POINT (9.812821310000061 52.429337277000059)",Unfall 17827 (2018) Kat:3, Licht: 0,17827,3,6,2,07,17,5,0,0,0,1,0,0
"POINT (9.355713732000027 52.451682365000067)",Unfall 17849 (2018) Kat:3, Licht: 0,17849,3,5,1,07,14,6,0,0,0,1,0,0
"POINT (9.778022321000037 52.327799263000031)",Unfall 17862 (2018) Kat:3, Licht: 2,17862,3,1,8,07,23,3,0,2,1,0,0,0
"POINT (9.668968132000032 52.344956285000080)",Unfall 17870 (2018) Kat:3, Licht: 0,17870,3,3,5,07,09,4,0,0,0,1,0,0
"POINT (9.651711471000056 52.417178413000045)",Unfall 17871 (2018) Kat:3, Licht: 0,17871,3,2,2,07,15,2,0,0,0,1,0,0
"POINT (9.981572712000059 52.389185292000036)",Unfall 17878 (2018) Kat:3, Licht: 1,17878,3,6,2,07,21,6,0,1,0,1,0,0
"POINT (9.779396333000022 52.371347989000071)",Unfall 17882 (2018) Kat:3, Licht: 0,17882,3,3,5,07,16,4,0,0,1,1,0,0
"POINT (9.544770555000071 52.462128394000047)",Unfall 17885 (2018) Kat:3, Licht: 0,17885,3,3,5,07,09,6,0,0,0,1,0,0
"POINT (9.739046354000038 52.543818271000077)",Unfall 17888 (2018) Kat:3, Licht: 0,17888,3,3,5,07,13,6,0,0,0,1,0,0
"POINT (9.728649182000027 52.491671407000069)",Unfall 17910 (2018) Kat:3, Licht: 0,17910,3,6,2,07,15,2,0,0,0,1,0,0
"POINT (9.966501850000043 52.389939241000036)",Unfall 17921 (2018) Kat:3, Licht: 0,17921,3,6,2,07,08,4,0,0,0,1,0,0
"POINT (9.768534958000032 52.338085954000064)",Unfall 17926 (2018) Kat:3, Licht: 0,17926,3,2,5,07,18,1,0,0,1,1,0,0
"POINT (10.058569701000067 52.395916761000080)",Unfall 17931 (2018) Kat:3, Licht: 0,17931,3,2,2,07,19,5,0,0,0,1,0,0
"POINT (9.679123651000055 52.433755811000026)",Unfall 17942 (2018) Kat:3, Licht: 0,17942,3,6,2,07,13,7,0,0,0,1,0,0
"POINT (9.737687669000025 52.304738104000080)",Unfall 17943 (2018) Kat:3, Licht: 0,17943,3,1,0,07,11,7,0,0,1,0,0,0
"POINT (9.722543475000066 52.378643624000063)",Unfall 17946 (2018) Kat:3, Licht: 2,17946,3,1,0,07,02,2,0,2,1,0,0,0
"POINT (9.581447864000040 52.276501882000048)",Unfall 17954 (2018) Kat:3, Licht: 0,17954,3,3,5,07,16,3,0,0,0,1,0,0
"POINT (9.772493817000054 52.286977554000032)",Unfall 17960 (2018) Kat:3, Licht: 0,17960,3,1,0,07,10,5,0,0,0,0,0,1
"POINT (9.735152916000061 52.406295291000049)",Unfall 17968 (2018) Kat:3, Licht: 0,17968,3,3,5,07,13,5,0,0,1,1,0,0
"POINT (9.466419734000056 52.321058577000031)",Unfall 17971 (2018) Kat:2, Licht: 0,17971,2,6,2,07,18,6,0,0,0,1,0,1
"POINT (9.859357343000056 52.306871636000039)",Unfall 17989 (2018) Kat:3, Licht: 0,17989,3,6,3,07,06,3,0,0,0,1,0,0
"POINT (9.939278132000027 52.392703162000032)",Unfall 17990 (2018) Kat:3, Licht: 0,17990,3,6,3,07,19,1,0,0,0,1,0,0
"POINT (9.666294109000035 52.427434350000055)",Unfall 17995 (2018) Kat:3, Licht: 2,17995,3,7,9,07,23,5,0,2,0,1,0,0
"POINT (9.464743312000053 52.513016076000042)",Unfall 18008 (2018) Kat:3, Licht: 0,18008,3,2,5,07,18,6,0,0,1,1,0,0
"POINT (9.720400847000065 52.338157671000033)",Unfall 18011 (2018) Kat:3, Licht: 0,18011,3,6,2,07,08,4,1,0,0,1,0,0
"POINT (9.852860642000053 52.390617089000045)",Unfall 18020 (2018) Kat:3, Licht: 0,18020,3,3,5,07,18,4,0,0,1,1,0,0
"POINT (9.602200973000038 52.333546891000026)",Unfall 18021 (2018) Kat:3, Licht: 0,18021,3,1,4,07,12,3,0,0,0,1,0,0
"POINT (9.589290825000035 52.397082408000074)",Unfall 18023 (2018) Kat:3, Licht: 0,18023,3,6,4,07,06,4,1,0,1,0,0,0
"POINT (9.827244818000054 52.408825271000069)",Unfall 18028 (2018) Kat:3, Licht: 2,18028,3,6,2,07,00,4,1,2,0,1,0,0
"POINT (9.713054316000068 52.400468898000042)",Unfall 18029 (2018) Kat:3, Licht: 0,18029,3,1,0,07,13,4,1,0,0,0,0,1
"POINT (9.753638497000054 52.547539253000082)",Unfall 18032 (2018) Kat:3, Licht: 0,18032,3,6,4,07,11,4,1,0,1,1,0,0
"POINT (9.727170318000049 52.366999154000041)",Unfall 18034 (2018) Kat:3, Licht: 0,18034,3,6,2,07,12,4,1,0,0,1,0,0
"POINT (9.856175346000043 52.492145454000081)",Unfall 18047 (2018) Kat:3, Licht: 0,18047,3,3,5,07,15,6,0,0,1,1,0,0
"POINT (9.642538392000063 52.414653871000041)",Unfall 18054 (2018) Kat:3, Licht: 0,18054,3,6,2,07,11,6,0,0,0,1,0,0
"POINT (9.723896072000059 52.379551117000062)",Unfall 18060 (2018) Kat:3, Licht: 0,18060,3,3,5,07,13,3,0,0,1,1,0,0
"POINT (9.654067608000048 52.425083880000045)",Unfall 18069 (2018) Kat:3, Licht: 0,18069,3,6,3,07,15,2,0,0,0,1,0,0
"POINT (9.755119353000055 52.427296753000064)",Unfall 18081 (2018) Kat:3, Licht: 0,18081,3,6,2,07,08,4,0,0,0,1,0,0
"POINT (9.697595837000051 52.377282212000068)",Unfall 18083 (2018) Kat:3, Licht: 0,18083,3,6,2,07,13,4,0,0,0,1,0,0
"POINT (9.577337569000065 52.210915991000036)",Unfall 18084 (2018) Kat:3, Licht: 0,18084,3,6,2,07,17,2,0,0,0,1,0,0
"POINT (9.697757651000075 52.377129338000032)",Unfall 18099 (2018) Kat:3, Licht: 0,18099,3,6,2,07,14,3,0,0,0,1,0,0
"POINT (9.735001102000069 52.404968812000050)",Unfall 18105 (2018) Kat:3, Licht: 0,18105,3,6,2,07,17,5,0,0,0,1,0,0
"POINT (10.020141940000030 52.458602385000063)",Unfall 18107 (2018) Kat:2, Licht: 0,18107,2,6,2,07,12,7,0,0,0,1,0,0
"POINT (9.714387176000059 52.398812240000041)",Unfall 18108 (2018) Kat:3, Licht: 0,18108,3,3,5,07,08,7,0,0,0,1,0,0
"POINT (9.783735379000063 52.519886039000028)",Unfall 18119 (2018) Kat:3, Licht: 1,18119,3,7,0,07,22,3,0,1,0,0,0,1
"POINT (9.720497689000069 52.458776084000078)",Unfall 18125 (2018) Kat:3, Licht: 1,18125,3,2,5,07,05,5,0,1,0,1,0,0
"POINT (9.871879978000038 52.308669260000045)",Unfall 18135 (2018) Kat:3, Licht: 1,18135,3,6,2,07,05,1,0,1,0,1,0,0
"POINT (10.067022283000028 52.395027769000080)",Unfall 18140 (2018) Kat:2, Licht: 1,18140,2,3,5,07,04,5,0,1,0,1,0,0
"POINT (9.778659843000071 52.427941551000060)",Unfall 18152 (2018) Kat:3, Licht: 0,18152,3,6,2,07,09,3,0,0,0,0,0,0
"POINT (10.034130706000042 52.378527892000079)",Unfall 18158 (2018) Kat:3, Licht: 0,18158,3,6,2,07,18,5,0,0,0,0,0,0
"POINT (9.611675396000067 52.436611276000065)",Unfall 18171 (2018) Kat:3, Licht: 0,18171,3,5,5,07,09,6,0,0,1,1,0,0
"POINT (9.855766959000050 52.389088216000061)",Unfall 18202 (2018) Kat:3, Licht: 2,18202,3,6,4,07,21,4,0,2,0,1,0,1
"POINT (10.265252870000040 52.478757373000064)",Unfall 18211 (2018) Kat:3, Licht: 0,18211,3,6,2,07,11,6,0,0,0,1,0,0
"POINT (9.775994550000064 52.553365137000071)",Unfall 18215 (2018) Kat:2, Licht: 0,18215,2,1,8,07,18,4,0,0,0,1,0,0
"POINT (9.713246940000033 52.314751272000080)",Unfall 18218 (2018) Kat:3, Licht: 0,18218,3,2,5,07,17,6,0,0,1,1,0,0
"POINT (9.844137946000046 52.414796778000039)",Unfall 18223 (2018) Kat:3, Licht: 0,18223,3,6,2,07,10,3,0,0,0,1,0,0
"POINT (9.733977206000077 52.469400639000071)",Unfall 18235 (2018) Kat:3, Licht: 2,18235,3,1,9,07,01,3,0,2,0,1,0,0
"POINT (9.765797339000073 52.341537411000047)",Unfall 18237 (2018) Kat:3, Licht: 0,18237,3,3,5,07,16,3,1,0,1,1,0,0
"POINT (9.464474179000035 52.402920109000036)",Unfall 18242 (2018) Kat:3, Licht: 0,18242,3,1,8,07,17,3,1,0,0,1,0,0
"POINT (9.727558547000058 52.590242347000071)",Unfall 18244 (2018) Kat:3, Licht: 0,18244,3,2,2,07,06,2,0,0,0,1,0,0
"POINT (9.677224204000027 52.300849788000050)",Unfall 18245 (2018) Kat:3, Licht: 0,18245,3,4,6,07,18,3,1,0,0,1,1,0
"POINT (10.028852148000055 52.346571066000081)",Unfall 18254 (2018) Kat:3, Licht: 0,18254,3,1,9,07,15,3,1,0,0,1,0,0
"POINT (9.778847162000034 52.427966101000038)",Unfall 18255 (2018) Kat:3, Licht: 0,18255,3,6,2,07,11,4,0,0,0,1,0,0
"POINT (9.667339645000027 52.340460065000059)",Unfall 18257 (2018) Kat:3, Licht: 0,18257,3,3,5,07,18,6,0,0,1,1,0,0
"POINT (9.691016305000062 52.442451691000031)",Unfall 18262 (2018) Kat:3, Licht: 0,18262,3,6,2,07,17,3,0,0,0,1,0,0
"POINT (9.810747933000073 52.318426070000044)",Unfall 18265 (2018) Kat:2, Licht: 2,18265,2,4,6,07,23,3,0,2,0,1,1,0
"POINT (9.922436176000076 52.368941404000054)",Unfall 18266 (2018) Kat:3, Licht: 0,18266,3,7,0,07,20,5,0,0,0,0,0,1
"POINT (9.824395368000069 52.504074040000035)",Unfall 18269 (2018) Kat:3, Licht: 0,18269,3,1,8,07,10,7,0,0,0,1,0,1
"POINT (9.778123192000066 52.371734792000041)",Unfall 18272 (2018) Kat:3, Licht: 0,18272,3,1,3,07,19,3,1,0,0,1,0,0
"POINT (9.446557443000074 52.525209990000064)",Unfall 18277 (2018) Kat:3, Licht: 0,18277,3,6,3,07,20,7,0,0,0,1,0,0
"POINT (9.630787934000068 52.420094584000026)",Unfall 18279 (2018) Kat:3, Licht: 0,18279,3,6,2,07,17,3,1,0,0,1,0,0
"POINT (9.812198486000057 52.409497675000068)",Unfall 18281 (2018) Kat:3, Licht: 0,18281,3,7,0,07,11,2,0,0,0,1,0,0
"POINT (9.870923214000072 52.401994528000046)",Unfall 18282 (2018) Kat:3, Licht: 0,18282,3,6,2,07,16,3,1,0,0,1,0,0
"POINT (9.669873760000030 52.320792209000047)",Unfall 18292 (2018) Kat:3, Licht: 0,18292,3,7,9,07,12,3,1,0,0,1,0,0
"POINT (9.361190066000063 52.453930263000075)",Unfall 18295 (2018) Kat:3, Licht: 0,18295,3,2,3,07,18,5,0,0,1,1,0,0
"POINT (9.809256515000072 52.334462233000067)",Unfall 18299 (2018) Kat:3, Licht: 0,18299,3,6,2,07,14,3,1,0,0,1,0,0
"POINT (9.809495004000041 52.332935519000046)",Unfall 18303 (2018) Kat:3, Licht: 0,18303,3,6,2,07,12,3,1,0,0,1,0,0
"POINT (9.744272022000075 52.455565059000037)",Unfall 18304 (2018) Kat:3, Licht: 0,18304,3,2,5,07,19,5,0,0,0,1,0,1
"POINT (9.642597996000063 52.414638453000066)",Unfall 18311 (2018) Kat:3, Licht: 0,18311,3,6,3,07,09,3,1,0,0,1,0,0
"POINT (9.856486453000059 52.408386994000068)",Unfall 18321 (2018) Kat:3, Licht: 0,18321,3,6,3,07,09,5,0,0,0,1,0,0
"POINT (9.461071437000044 52.402873263000060)",Unfall 18325 (2018) Kat:3, Licht: 0,18325,3,3,5,07,14,3,0,0,0,1,0,0
"POINT (9.771452860000068 52.175074749000032)",Unfall 18326 (2018) Kat:3, Licht: 0,18326,3,1,4,07,11,1,0,0,1,1,0,0
"POINT (9.668089385000030 52.342956906000040)",Unfall 18329 (2018) Kat:3, Licht: 0,18329,3,6,2,07,11,2,0,0,0,1,0,0
"POINT (9.772301904000074 52.520481167000071)",Unfall 18331 (2018) Kat:3, Licht: 0,18331,3,7,0,07,10,5,0,0,1,0,0,0
"POINT (9.893814022000072 52.292976582000051)",Unfall 18338 (2018) Kat:3, Licht: 0,18338,3,6,2,07,15,3,1,0,0,1,0,0
"POINT (9.526902410000048 52.271097382000050)",Unfall 18344 (2018) Kat:3, Licht: 0,18344,3,7,0,07,07,6,0,0,1,0,0,0
"POINT (9.628958502000046 52.210710322000068)",Unfall 18357 (2018) Kat:3, Licht: 0,18357,3,2,5,07,13,3,0,0,0,1,0,0
"POINT (9.722450897000044 52.378491955000072)",Unfall 18366 (2018) Kat:3, Licht: 0,18366,3,6,2,07,15,2,0,0,0,1,0,0
