WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (10.519176399000060 52.287238211000044)",Unfall 19126 (2017) Kat:3, Licht: 0,19126,3,3,5,08,15,4,0,0,1,0,0,0,,0
"POINT (10.584301052000058 52.344478389000074)",Unfall 19150 (2017) Kat:3, Licht: 0,19150,3,1,4,08,15,6,1,0,0,1,0,0,,0
"POINT (10.496865967000076 52.218757310000058)",Unfall 19262 (2017) Kat:3, Licht: 2,19262,3,1,8,08,21,6,1,2,0,1,0,0,,0
"POINT (10.478205918000072 52.239011180000034)",Unfall 19266 (2017) Kat:3, Licht: 0,19266,3,2,5,08,19,3,1,0,1,1,0,0,,0
"POINT (10.478334266000047 52.239064081000038)",Unfall 19279 (2017) Kat:3, Licht: 0,19279,3,2,5,08,19,3,1,0,0,1,0,0,,0
"POINT (10.561078599000041 52.296768048000047)",Unfall 19382 (2017) Kat:3, Licht: 0,19382,3,6,3,08,16,4,0,0,1,1,0,0,,0
"POINT (10.528615084000023 52.234043239000073)",Unfall 19811 (2017) Kat:3, Licht: 0,19811,3,1,0,08,11,6,1,0,0,1,0,1,,0
"POINT (10.463650893000022 52.240080110000065)",Unfall 20026 (2017) Kat:3, Licht: 0,20026,3,3,5,08,16,3,0,0,0,1,0,0,,0
"POINT (10.478864177000048 52.298568867000029)",Unfall 20060 (2017) Kat:3, Licht: 0,20060,3,1,8,08,12,5,1,0,0,1,0,0,,0
"POINT (10.501617359000022 52.270653820000064)",Unfall 20061 (2017) Kat:3, Licht: 0,20061,3,7,0,08,15,5,1,0,0,0,0,1,,1
"POINT (10.457527818000074 52.261380810000048)",Unfall 20178 (2017) Kat:2, Licht: 0,20178,2,6,2,08,16,3,0,0,0,1,0,1,,0
"POINT (10.490226647000043 52.283514448000062)",Unfall 20732 (2017) Kat:3, Licht: 0,20732,3,1,9,09,17,5,1,0,0,1,0,0,,1
"POINT (10.490256574000057 52.283507288000067)",Unfall 20814 (2017) Kat:3, Licht: 0,20814,3,1,9,09,10,4,1,0,0,1,0,0,,0
"POINT (10.501617359000022 52.270653820000064)",Unfall 20815 (2017) Kat:3, Licht: 1,20815,3,6,2,09,18,4,0,1,0,1,0,0,,0
"POINT (10.503450536000059 52.279846343000031)",Unfall 21079 (2017) Kat:3, Licht: 2,21079,3,6,2,09,22,6,1,2,0,1,0,0,,0
"POINT (10.477488671000060 52.299092651000080)",Unfall 21159 (2017) Kat:2, Licht: 0,21159,2,6,2,09,18,6,1,0,0,1,0,0,,0
"POINT (10.578225320000058 52.251226055000075)",Unfall 21354 (2017) Kat:2, Licht: 0,21354,2,1,9,09,18,4,0,0,0,1,0,0,,0
"POINT (10.492575720000048 52.272393108000074)",Unfall 21591 (2017) Kat:3, Licht: 2,21591,3,1,8,09,02,1,0,2,0,1,0,0,,0
"POINT (10.596998592000034 52.295499533000054)",Unfall 21694 (2017) Kat:3, Licht: 0,21694,3,3,5,09,17,7,0,0,1,1,0,0,,0
"POINT (10.493569337000054 52.283196282000063)",Unfall 21730 (2017) Kat:3, Licht: 2,21730,3,1,8,10,19,3,1,2,0,1,0,0,,0
"POINT (10.555732786000021 52.313060798000038)",Unfall 21817 (2017) Kat:3, Licht: 0,21817,3,6,2,10,15,1,0,0,0,1,0,0,,0
"POINT (10.550439545000074 52.277558828000053)",Unfall 21819 (2017) Kat:3, Licht: 2,21819,3,6,3,10,19,1,0,2,0,1,0,0,,0
"POINT (10.525942908000047 52.313327160000028)",Unfall 21911 (2017) Kat:3, Licht: 0,21911,3,6,2,09,14,7,0,0,0,1,0,0,,1
"POINT (10.516477231000067 52.315011295000033)",Unfall 21913 (2017) Kat:3, Licht: 0,21913,3,1,9,09,13,7,1,0,0,1,0,0,,0
"POINT (10.522285944000032 52.313931318000073)",Unfall 22080 (2017) Kat:3, Licht: 0,22080,3,6,2,09,17,6,1,0,0,1,0,0,,1
"POINT (10.656755128000043 52.255405222000036)",Unfall 22081 (2017) Kat:3, Licht: 1,22081,3,6,3,09,07,6,1,1,0,1,0,0,,1
"POINT (10.566867025000022 52.249910943000032)",Unfall 22212 (2017) Kat:3, Licht: 0,22212,3,6,3,10,15,5,1,0,0,1,0,0,,0
"POINT (10.491138780000028 52.283324362000030)",Unfall 22213 (2017) Kat:3, Licht: 2,22213,3,1,8,10,20,5,1,2,0,1,0,0,,0
"POINT (10.565561229000025 52.325609284000052)",Unfall 22214 (2017) Kat:3, Licht: 0,22214,3,1,0,10,13,5,1,0,0,0,0,1,,0
"POINT (10.496576141000048 52.282640123000078)",Unfall 22347 (2017) Kat:3, Licht: 0,22347,3,1,9,10,14,1,1,0,0,1,0,0,,0
"POINT (10.530884351000054 52.345123547000071)",Unfall 22350 (2017) Kat:3, Licht: 2,22350,3,6,2,10,20,1,0,2,0,1,0,0,,0
"POINT (10.486615521000033 52.207087516000058)",Unfall 22401 (2017) Kat:3, Licht: 0,22401,3,6,3,10,15,2,0,0,0,1,0,0,,1
"POINT (10.474083086000064 52.323959652000042)",Unfall 22407 (2017) Kat:3, Licht: 1,22407,3,6,2,10,06,2,0,1,0,1,0,0,,0
"POINT (10.529198113000064 52.201281271000028)",Unfall 22490 (2017) Kat:3, Licht: 2,22490,3,6,2,10,19,7,1,2,0,1,0,0,,1
"POINT (10.525103362000038 52.197248598000044)",Unfall 22544 (2017) Kat:3, Licht: 0,22544,3,6,2,10,12,1,0,0,0,1,0,0,,0
"POINT (10.551970954000069 52.264289869000038)",Unfall 22916 (2017) Kat:3, Licht: 2,22916,3,6,2,10,19,3,1,2,0,1,0,0,,0
"POINT (10.497316937000051 52.313792551000063)",Unfall 23147 (2017) Kat:3, Licht: 0,23147,3,3,5,10,13,1,1,0,0,1,0,0,,0
"POINT (10.510195963000058 52.305628823000063)",Unfall 23267 (2017) Kat:3, Licht: 0,23267,3,6,0,11,08,6,1,0,0,1,0,1,,0
"POINT (10.490312564000021 52.283493894000060)",Unfall 23419 (2017) Kat:3, Licht: 2,23419,3,1,9,11,20,6,1,2,0,1,0,0,,0
"POINT (10.534414153000057 52.214006367000081)",Unfall 23548 (2017) Kat:3, Licht: 0,23548,3,6,2,10,08,2,1,0,0,1,0,0,,0
"POINT (10.492272459000048 52.273038447000033)",Unfall 23577 (2017) Kat:3, Licht: 0,23577,3,6,2,10,13,5,0,0,0,1,0,0,,0
"POINT (10.514150006000023 52.315103668000063)",Unfall 23654 (2017) Kat:2, Licht: 2,23654,2,6,9,11,05,5,0,2,0,0,0,0,,1
"POINT (10.532222584000067 52.226272744000028)",Unfall 23787 (2017) Kat:3, Licht: 0,23787,3,6,2,11,07,4,1,0,0,1,0,0,,0
"POINT (10.515414698000029 52.314593612000067)",Unfall 23911 (2017) Kat:3, Licht: 2,23911,3,1,9,11,19,2,1,2,0,1,0,0,,0
"POINT (10.509977313000036 52.242883184000050)",Unfall 24073 (2017) Kat:3, Licht: 0,24073,3,6,2,11,14,3,0,0,0,1,0,0,,0
"POINT (10.526246935000074 52.198469484000043)",Unfall 24079 (2017) Kat:3, Licht: 0,24079,3,6,2,11,16,6,0,0,0,1,0,0,,0
"POINT (10.490383482000027 52.269710995000082)",Unfall 24169 (2017) Kat:3, Licht: 0,24169,3,6,2,11,15,2,0,0,0,1,0,0,,1
"POINT (10.502668084000049 52.280872873000078)",Unfall 24669 (2017) Kat:3, Licht: 0,24669,3,1,9,11,14,7,1,0,0,1,0,0,,0
"POINT (10.445778500000074 52.258617774000072)",Unfall 25074 (2017) Kat:3, Licht: 1,25074,3,2,0,11,07,5,2,1,1,0,0,0,,1
"POINT (10.480874097000026 52.270304630000055)",Unfall 25118 (2017) Kat:3, Licht: 1,25118,3,1,0,11,07,4,2,1,1,0,0,0,,0
"POINT (10.495415654000055 52.283724523000046)",Unfall 25260 (2017) Kat:3, Licht: 2,25260,3,1,9,12,21,6,2,2,0,1,0,0,,0
"POINT (10.474090712000077 52.323954930000070)",Unfall 25324 (2017) Kat:3, Licht: 2,25324,3,3,5,12,16,5,0,2,0,1,0,0,,1
"POINT (10.564229093000051 52.285107480000079)",Unfall 25413 (2017) Kat:3, Licht: 2,25413,3,2,5,12,07,3,1,2,1,1,0,0,,0
"POINT (10.523125338000057 52.339317210000047)",Unfall 25544 (2017) Kat:3, Licht: 2,25544,3,1,4,12,07,6,1,2,0,1,0,0,,0
"POINT (10.464808447000053 52.264569339000047)",Unfall 26023 (2017) Kat:3, Licht: 0,26023,3,7,9,12,13,2,0,0,0,1,0,0,,0
"POINT (10.515487988000075 52.266750715000057)",Unfall 126594 (2017) Kat:3, Licht: 0,126594,3,5,3,01,15,1,0,0,0,1,0,0,,0
"POINT (10.526453391000075 52.263104648000080)",Unfall 126885 (2017) Kat:3, Licht: 2,126885,3,4,6,01,18,7,1,2,0,1,1,0,,0
"POINT (10.536184798000022 52.229526428000042)",Unfall 126904 (2017) Kat:3, Licht: 0,126904,3,4,6,01,13,6,1,0,0,1,1,0,,0
"POINT (10.531270758000062 52.228013455000053)",Unfall 126932 (2017) Kat:3, Licht: 2,126932,3,2,4,01,17,5,0,2,0,1,0,0,,0
"POINT (10.513042705000032 52.297708719000070)",Unfall 126956 (2017) Kat:3, Licht: 0,126956,3,3,5,01,16,4,1,0,1,1,0,0,,0
"POINT (10.529834635000043 52.241107609000039)",Unfall 126981 (2017) Kat:3, Licht: 2,126981,3,2,2,01,17,3,0,2,1,1,0,0,,0
"POINT (10.514810701000044 52.267067355000052)",Unfall 127023 (2017) Kat:3, Licht: 2,127023,3,6,2,01,01,7,1,2,0,1,0,0,,0
"POINT (10.532397588000038 52.261226697000041)",Unfall 127044 (2017) Kat:3, Licht: 0,127044,3,3,5,01,15,6,0,0,1,1,0,0,,0
"POINT (10.537650745000064 52.268495377000079)",Unfall 127045 (2017) Kat:3, Licht: 0,127045,3,2,5,01,08,6,1,0,1,1,0,0,,0
"POINT (10.505899388000046 52.255095294000057)",Unfall 127100 (2017) Kat:3, Licht: 0,127100,3,2,5,01,14,3,1,0,0,0,1,0,,1
"POINT (10.518410998000036 52.265066018000027)",Unfall 127116 (2017) Kat:2, Licht: 2,127116,2,2,5,01,07,6,0,2,1,1,0,0,,0
"POINT (10.534590560000026 52.266591750000032)",Unfall 127165 (2017) Kat:3, Licht: 0,127165,3,3,5,01,11,4,1,0,0,1,0,0,,0
"POINT (10.518067263000034 52.262868419000029)",Unfall 127166 (2017) Kat:3, Licht: 0,127166,3,1,0,01,08,4,1,0,1,0,0,0,,0
"POINT (10.526250475000040 52.264751810000064)",Unfall 127206 (2017) Kat:3, Licht: 0,127206,3,7,0,01,12,2,0,0,0,0,0,0,,1
"POINT (10.549412434000033 52.254945460000044)",Unfall 127214 (2017) Kat:2, Licht: 2,127214,2,4,6,01,19,1,1,2,0,1,1,0,,0
"POINT (10.604929407000043 52.312023190000048)",Unfall 127256 (2017) Kat:3, Licht: 0,127256,3,2,5,01,08,6,1,0,1,1,0,0,,0
"POINT (10.536075212000071 52.266835626000045)",Unfall 127281 (2017) Kat:3, Licht: 0,127281,3,3,5,01,11,5,1,0,0,1,0,0,,0
"POINT (10.508501554000077 52.314267400000062)",Unfall 127314 (2017) Kat:3, Licht: 0,127314,3,3,5,01,09,4,1,0,0,1,0,0,,0
"POINT (10.528192488000059 52.287833602000035)",Unfall 127336 (2017) Kat:3, Licht: 0,127336,3,6,2,01,09,3,1,0,0,1,0,0,,1
"POINT (10.519339589000026 52.262634282000079)",Unfall 127370 (2017) Kat:3, Licht: 0,127370,3,6,3,01,08,2,0,0,1,0,0,0,,0
"POINT (10.505114138000067 52.280326934000072)",Unfall 127455 (2017) Kat:3, Licht: 2,127455,3,6,2,02,20,7,0,2,0,1,0,0,,0
"POINT (10.500373134000029 52.253085886000065)",Unfall 127481 (2017) Kat:3, Licht: 0,127481,3,2,4,02,07,6,0,0,1,1,0,0,,0
"POINT (10.526472603000059 52.279491788000030)",Unfall 127515 (2017) Kat:3, Licht: 0,127515,3,2,2,02,14,5,1,0,0,1,0,0,,0
"POINT (10.479657128000042 52.274850814000047)",Unfall 127530 (2017) Kat:3, Licht: 1,127530,3,6,2,02,17,4,0,1,0,1,0,0,,0
"POINT (10.501333178000039 52.263961435000056)",Unfall 127577 (2017) Kat:3, Licht: 2,127577,3,2,6,01,17,2,1,2,0,1,1,0,,0
"POINT (10.546734711000056 52.271277399000041)",Unfall 127578 (2017) Kat:3, Licht: 2,127578,3,2,6,01,19,2,1,2,0,1,1,0,,0
"POINT (10.517883606000055 52.264211780000039)",Unfall 127579 (2017) Kat:3, Licht: 0,127579,3,6,3,01,09,2,1,0,1,1,0,0,,0
"POINT (10.487487096000052 52.278995948000045)",Unfall 127584 (2017) Kat:3, Licht: 0,127584,3,2,2,01,13,1,0,0,0,1,0,0,,0
"POINT (10.518058653000026 52.262895396000033)",Unfall 127585 (2017) Kat:3, Licht: 2,127585,3,1,9,01,05,1,1,2,0,1,0,0,,0
"POINT (10.524329266000052 52.275228104000064)",Unfall 127603 (2017) Kat:3, Licht: 0,127603,3,7,3,01,10,7,1,0,0,1,0,0,,0
"POINT (10.584004663000030 52.284070560000032)",Unfall 127634 (2017) Kat:3, Licht: 0,127634,3,6,3,02,07,2,0,0,0,1,0,1,,0
"POINT (10.519203130000051 52.300627339000073)",Unfall 127635 (2017) Kat:3, Licht: 2,127635,3,6,4,02,18,2,1,2,1,1,0,0,,0
"POINT (10.516754308000031 52.254600040000071)",Unfall 127636 (2017) Kat:3, Licht: 0,127636,3,3,5,02,10,2,1,0,0,1,0,0,,0
"POINT (10.525221875000057 52.265082018000044)",Unfall 127671 (2017) Kat:3, Licht: 2,127671,3,7,0,02,18,7,0,2,1,0,0,0,,1
"POINT (10.539708013000052 52.267954399000075)",Unfall 127697 (2017) Kat:3, Licht: 2,127697,3,2,0,02,07,6,0,2,1,0,0,0,,1
"POINT (10.538838026000064 52.288536453000063)",Unfall 127698 (2017) Kat:2, Licht: 2,127698,2,3,5,02,20,6,1,2,1,1,0,0,,0
"POINT (10.502554214000043 52.261458098000048)",Unfall 127726 (2017) Kat:3, Licht: 2,127726,3,2,5,02,19,5,0,2,0,1,0,0,,0
"POINT (10.566639733000045 52.257253555000034)",Unfall 127758 (2017) Kat:3, Licht: 2,127758,3,5,1,02,20,4,0,2,0,1,0,0,,0
"POINT (10.496560601000056 52.239476179000064)",Unfall 127788 (2017) Kat:3, Licht: 0,127788,3,3,5,02,12,3,0,0,0,1,0,0,,0
"POINT (10.518107632000067 52.263733207000030)",Unfall 127789 (2017) Kat:2, Licht: 0,127789,2,3,5,02,09,3,0,0,1,0,0,0,,1
"POINT (10.509126250000065 52.253072549000080)",Unfall 127810 (2017) Kat:3, Licht: 0,127810,3,3,5,02,15,2,0,0,0,1,0,0,,0
"POINT (10.513425363000067 52.270034631000044)",Unfall 127811 (2017) Kat:3, Licht: 0,127811,3,7,5,02,13,2,0,0,0,1,0,0,,0
"POINT (10.480743827000026 52.242096062000030)",Unfall 127812 (2017) Kat:2, Licht: 0,127812,2,7,6,02,10,2,0,0,0,1,1,0,,0
"POINT (10.512974670000062 52.267777432000059)",Unfall 127813 (2017) Kat:3, Licht: 0,127813,3,4,6,02,10,2,0,0,0,1,0,0,,1
"POINT (10.508147049000058 52.309445910000079)",Unfall 127832 (2017) Kat:3, Licht: 0,127832,3,2,4,02,13,7,0,0,0,1,0,0,,0
"POINT (10.560998094000070 52.290495391000036)",Unfall 127833 (2017) Kat:3, Licht: 0,127833,3,7,1,02,12,7,0,0,0,1,0,0,,0
"POINT (10.555585018000045 52.290041631000065)",Unfall 127852 (2017) Kat:3, Licht: 0,127852,3,7,5,02,12,6,0,0,1,1,0,0,,0
"POINT (10.510589759000027 52.268869437000035)",Unfall 127866 (2017) Kat:3, Licht: 0,127866,3,6,2,02,11,5,0,0,0,1,0,0,,0
"POINT (10.504389887000059 52.226872772000036)",Unfall 127891 (2017) Kat:3, Licht: 2,127891,3,2,5,03,20,6,0,2,0,1,0,0,,0
"POINT (10.539310890000024 52.273896786000080)",Unfall 127914 (2017) Kat:3, Licht: 1,127914,3,2,5,03,15,5,1,1,1,1,0,0,,0
