WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (10.880972104000023 48.375740781000047)",Unfall 184857 (2017) Kat:3, Licht: 2,184857,3,1,0,10,04,7,0,2,1,0,0,0,,0
"POINT (10.900705810000034 48.359594946000072)",Unfall 184858 (2017) Kat:3, Licht: 0,184858,3,6,3,10,12,7,0,0,0,1,0,1,,0
"POINT (10.908731279000051 48.381349800000066)",Unfall 184902 (2017) Kat:3, Licht: 0,184902,3,3,5,10,16,6,0,0,1,1,0,0,,0
"POINT (10.914783517000046 48.398210655000071)",Unfall 184903 (2017) Kat:2, Licht: 0,184903,2,3,5,10,12,6,1,0,0,1,0,0,,1
"POINT (10.879308036000054 48.351363082000034)",Unfall 184904 (2017) Kat:3, Licht: 2,184904,3,2,5,10,18,6,1,2,1,1,0,0,,0
"POINT (10.905617789000075 48.360571015000062)",Unfall 184905 (2017) Kat:3, Licht: 0,184905,3,1,2,10,13,6,0,0,0,1,0,0,,0
"POINT (10.899108689000059 48.337966681000069)",Unfall 184906 (2017) Kat:3, Licht: 0,184906,3,1,6,10,11,6,1,0,1,0,1,0,,0
"POINT (10.907362070000033 48.317259083000067)",Unfall 184981 (2017) Kat:3, Licht: 0,184981,3,1,0,10,10,5,0,0,1,0,0,0,,0
"POINT (10.842628893000040 48.314785027000028)",Unfall 184982 (2017) Kat:3, Licht: 0,184982,3,1,5,10,16,5,0,0,1,0,0,0,,1
"POINT (10.898235961000069 48.368864945000041)",Unfall 184983 (2017) Kat:3, Licht: 0,184983,3,1,0,10,15,5,0,0,1,0,1,0,,0
"POINT (10.922547663000046 48.357694460000062)",Unfall 185052 (2017) Kat:2, Licht: 0,185052,2,7,5,10,16,4,0,0,1,0,0,0,,1
"POINT (10.861706359000038 48.365330198000038)",Unfall 185055 (2017) Kat:3, Licht: 1,185055,3,3,5,10,06,4,0,1,0,1,0,1,,0
"POINT (10.874448841000060 48.381606720000036)",Unfall 185056 (2017) Kat:3, Licht: 0,185056,3,7,6,10,19,4,0,0,1,0,1,0,,0
"POINT (10.883828899000036 48.361022493000064)",Unfall 185057 (2017) Kat:3, Licht: 0,185057,3,1,0,10,10,4,0,0,0,0,0,1,,0
"POINT (10.856533778000028 48.373788743000034)",Unfall 185137 (2017) Kat:3, Licht: 1,185137,3,6,2,11,17,7,0,1,0,1,0,0,,0
"POINT (10.924964170000067 48.357624676000057)",Unfall 185139 (2017) Kat:3, Licht: 2,185139,3,1,0,11,00,7,0,2,1,0,0,0,,0
"POINT (10.898657585000024 48.314243652000073)",Unfall 185140 (2017) Kat:3, Licht: 0,185140,3,1,0,11,09,7,0,0,1,0,0,0,,0
"POINT (10.854174779000061 48.376313755000069)",Unfall 185175 (2017) Kat:3, Licht: 0,185175,3,3,5,11,11,6,0,0,0,1,0,0,,0
"POINT (10.927756125000030 48.363375790000077)",Unfall 185224 (2017) Kat:3, Licht: 2,185224,3,3,5,11,18,5,0,2,0,1,0,1,,0
"POINT (10.915822955000067 48.380847711000058)",Unfall 185287 (2017) Kat:3, Licht: 2,185287,3,1,0,10,18,3,0,2,0,1,1,0,,0
"POINT (10.897931715000027 48.370582185000046)",Unfall 185288 (2017) Kat:3, Licht: 2,185288,3,2,3,10,23,3,0,2,1,1,0,0,,0
"POINT (10.915041175000056 48.379668524000067)",Unfall 185314 (2017) Kat:3, Licht: 0,185314,3,4,6,10,12,2,0,0,1,0,1,0,,0
"POINT (10.944567536000022 48.345147882000049)",Unfall 185315 (2017) Kat:3, Licht: 2,185315,3,3,5,10,20,2,0,2,0,1,0,0,,0
"POINT (10.884689438000066 48.360843076000037)",Unfall 185316 (2017) Kat:3, Licht: 2,185316,3,6,3,10,17,2,1,2,0,1,0,1,,0
"POINT (10.899507520000043 48.370909735000055)",Unfall 185317 (2017) Kat:3, Licht: 0,185317,3,7,6,10,13,2,0,0,1,0,1,0,,0
"POINT (10.893699126000058 48.377402257000028)",Unfall 185318 (2017) Kat:3, Licht: 2,185318,3,2,4,10,16,2,0,2,0,1,0,1,,0
"POINT (10.916338224000071 48.381130950000056)",Unfall 185362 (2017) Kat:3, Licht: 0,185362,3,2,6,11,15,6,0,0,0,1,1,0,,0
"POINT (10.903397640000037 48.312102095000057)",Unfall 185363 (2017) Kat:2, Licht: 0,185363,2,2,6,11,11,6,0,0,0,0,1,0,,1
"POINT (10.882430208000073 48.378228574000048)",Unfall 185432 (2017) Kat:3, Licht: 0,185432,3,3,5,11,12,5,0,0,1,1,0,0,,0
"POINT (10.874184426000056 48.368680757000050)",Unfall 185436 (2017) Kat:3, Licht: 0,185436,3,6,4,11,13,5,0,0,1,1,0,0,,0
"POINT (10.901515596000024 48.352321463000067)",Unfall 185437 (2017) Kat:3, Licht: 0,185437,3,2,5,11,16,5,0,0,1,1,0,0,,0
"POINT (10.898113495000075 48.352691130000039)",Unfall 185438 (2017) Kat:3, Licht: 0,185438,3,7,5,11,08,5,0,0,1,1,0,0,,0
"POINT (10.898156704000030 48.369490522000035)",Unfall 185439 (2017) Kat:3, Licht: 0,185439,3,5,1,11,09,5,1,0,0,1,1,0,,0
"POINT (10.886007459000041 48.356118644000048)",Unfall 185504 (2017) Kat:3, Licht: 2,185504,3,3,5,11,19,4,1,2,1,1,0,0,,0
"POINT (10.900691471000073 48.352408473000025)",Unfall 185505 (2017) Kat:3, Licht: 0,185505,3,7,0,11,07,4,1,0,1,0,0,0,,0
"POINT (10.889394828000036 48.370637888000033)",Unfall 185563 (2017) Kat:3, Licht: 0,185563,3,6,2,11,13,3,1,0,0,1,0,1,,0
"POINT (10.934571602000062 48.396334580000030)",Unfall 185613 (2017) Kat:3, Licht: 2,185613,3,3,5,11,17,2,1,2,0,1,0,0,,0
"POINT (10.883296104000067 48.375534355000070)",Unfall 185614 (2017) Kat:3, Licht: 2,185614,3,3,5,11,18,2,1,2,0,1,0,0,,1
"POINT (10.870026552000070 48.361810087000038)",Unfall 185640 (2017) Kat:3, Licht: 0,185640,3,3,5,11,08,4,0,0,0,1,0,0,,0
"POINT (10.914398676000076 48.396369255000081)",Unfall 185641 (2017) Kat:2, Licht: 2,185641,2,7,0,11,21,4,0,2,0,0,0,1,,0
"POINT (10.881437615000038 48.389868692000050)",Unfall 185699 (2017) Kat:3, Licht: 2,185699,3,6,2,11,12,3,1,2,0,1,0,0,,0
"POINT (10.944926932000044 48.338165006000054)",Unfall 185700 (2017) Kat:3, Licht: 2,185700,3,7,8,11,19,3,1,2,0,1,0,0,,0
"POINT (10.902505878000056 48.366043977000061)",Unfall 185701 (2017) Kat:2, Licht: 0,185701,2,1,0,11,16,3,1,0,1,0,0,0,,0
"POINT (10.893551077000041 48.364975009000034)",Unfall 185760 (2017) Kat:3, Licht: 2,185760,3,3,5,11,21,2,1,2,0,1,0,0,,0
"POINT (10.890930012000069 48.360937729000057)",Unfall 185761 (2017) Kat:3, Licht: 1,185761,3,2,3,11,17,2,1,1,0,1,0,0,,1
"POINT (10.870007167000040 48.371884937000061)",Unfall 185802 (2017) Kat:2, Licht: 2,185802,2,2,6,11,01,1,1,2,0,1,1,0,,0
"POINT (10.877267418000031 48.364775482000027)",Unfall 185833 (2017) Kat:3, Licht: 0,185833,3,3,5,11,15,7,1,0,1,1,0,0,,0
"POINT (10.925476580000065 48.393591177000076)",Unfall 185834 (2017) Kat:3, Licht: 0,185834,3,2,5,11,14,7,1,0,0,1,0,0,,1
"POINT (10.898829474000024 48.332816862000072)",Unfall 185835 (2017) Kat:2, Licht: 0,185835,2,7,0,11,11,7,0,0,0,0,0,0,,1
"POINT (10.910246668000070 48.363185275000035)",Unfall 185836 (2017) Kat:3, Licht: 0,185836,3,5,0,11,14,7,1,0,1,1,0,0,,0
"POINT (10.898781185000075 48.366515134000053)",Unfall 185837 (2017) Kat:3, Licht: 2,185837,3,3,5,11,00,7,1,2,1,1,0,0,,0
"POINT (10.893538968000030 48.369886622000081)",Unfall 185838 (2017) Kat:3, Licht: 2,185838,3,4,6,11,19,7,1,2,0,1,1,0,,0
"POINT (10.913999068000066 48.377251192000074)",Unfall 185909 (2017) Kat:3, Licht: 0,185909,3,7,0,11,13,5,1,0,1,0,0,0,,0
"POINT (10.908116174000043 48.360912828000039)",Unfall 185937 (2017) Kat:3, Licht: 0,185937,3,1,0,11,12,3,1,0,1,0,0,0,,0
"POINT (10.883385808000071 48.371345395000048)",Unfall 185938 (2017) Kat:3, Licht: 0,185938,3,6,1,11,08,3,0,0,1,1,0,0,,1
"POINT (10.896427312000071 48.366739786000039)",Unfall 185939 (2017) Kat:2, Licht: 0,185939,2,1,0,11,09,3,1,0,1,0,0,0,,0
"POINT (10.870056710000028 48.403465419000042)",Unfall 185998 (2017) Kat:3, Licht: 0,185998,3,6,2,11,13,2,0,0,0,1,0,0,,1
"POINT (10.880528856000069 48.382086115000050)",Unfall 185999 (2017) Kat:3, Licht: 0,185999,3,4,6,11,11,2,0,0,0,1,1,0,,0
"POINT (10.905569425000067 48.361004751000053)",Unfall 186000 (2017) Kat:3, Licht: 2,186000,3,7,0,11,19,2,1,2,0,0,0,1,,0
"POINT (10.882526460000065 48.378371510000079)",Unfall 186001 (2017) Kat:3, Licht: 0,186001,3,6,3,11,08,2,0,0,1,0,0,0,,1
"POINT (10.865090674000044 48.358372759000076)",Unfall 186046 (2017) Kat:3, Licht: 2,186046,3,3,5,11,22,1,1,2,0,1,0,0,,0
"POINT (10.942558522000070 48.354081964000045)",Unfall 186047 (2017) Kat:3, Licht: 2,186047,3,4,0,11,05,1,0,2,0,1,1,0,,0
"POINT (10.880072371000040 48.365408237000054)",Unfall 186048 (2017) Kat:3, Licht: 2,186048,3,1,1,11,00,1,0,2,0,1,0,0,,0
"POINT (10.881489813000030 48.398065741000039)",Unfall 186077 (2017) Kat:3, Licht: 2,186077,3,2,4,11,22,7,1,2,0,1,0,0,,0
"POINT (10.863723535000076 48.362853057000052)",Unfall 186105 (2017) Kat:3, Licht: 2,186105,3,3,6,11,06,6,1,2,0,1,1,0,,0
"POINT (10.922704432000046 48.378618476000042)",Unfall 186106 (2017) Kat:3, Licht: 0,186106,3,2,2,11,13,6,0,0,0,1,0,0,,0
"POINT (10.905406992000053 48.361030433000053)",Unfall 186107 (2017) Kat:3, Licht: 1,186107,3,1,0,11,16,6,1,1,1,0,0,0,,0
"POINT (10.897761481000032 48.352727670000036)",Unfall 186108 (2017) Kat:3, Licht: 0,186108,3,7,6,11,07,6,0,0,1,0,1,0,,0
"POINT (10.874750795000068 48.383198851000031)",Unfall 186186 (2017) Kat:2, Licht: 2,186186,2,2,6,11,17,1,1,2,0,1,1,0,,0
"POINT (10.846503876000043 48.386128978000045)",Unfall 186211 (2017) Kat:3, Licht: 2,186211,3,6,3,11,21,7,0,2,0,1,0,0,,0
"POINT (10.894009826000058 48.369925050000063)",Unfall 186212 (2017) Kat:3, Licht: 0,186212,3,6,1,11,16,7,0,0,0,1,0,0,,0
"POINT (10.937104820000059 48.355137537000076)",Unfall 186247 (2017) Kat:3, Licht: 2,186247,3,6,6,11,18,6,0,2,1,0,1,0,,0
"POINT (10.915442591000044 48.371881907000045)",Unfall 186249 (2017) Kat:3, Licht: 0,186249,3,3,5,11,12,6,0,0,0,1,0,1,,0
"POINT (10.889501659000075 48.343820872000038)",Unfall 186250 (2017) Kat:2, Licht: 0,186250,2,6,2,11,12,6,0,0,1,1,0,0,,0
"POINT (10.895178118000047 48.365429331000030)",Unfall 186251 (2017) Kat:3, Licht: 2,186251,3,7,0,11,17,6,0,2,1,0,0,0,,0
"POINT (10.931166060000066 48.395627768000054)",Unfall 186304 (2017) Kat:3, Licht: 2,186304,3,7,4,11,18,5,0,2,0,1,0,1,,0
"POINT (10.919601483000065 48.361898954000026)",Unfall 186305 (2017) Kat:3, Licht: 1,186305,3,2,3,11,19,5,0,1,1,1,0,0,,0
"POINT (10.911937556000055 48.366987882000046)",Unfall 186306 (2017) Kat:3, Licht: 0,186306,3,1,4,11,08,5,1,0,1,1,0,0,,0
"POINT (10.900322675000041 48.346815860000049)",Unfall 186307 (2017) Kat:3, Licht: 1,186307,3,5,1,11,16,5,1,1,0,1,0,0,,0
"POINT (10.883207929000037 48.376196107000055)",Unfall 186382 (2017) Kat:2, Licht: 1,186382,2,1,0,11,18,4,0,1,1,0,0,0,,0
"POINT (10.891019750000055 48.360859504000075)",Unfall 186383 (2017) Kat:3, Licht: 0,186383,3,2,3,11,12,4,0,0,1,1,0,0,,0
"POINT (10.935207339000044 48.390290438000079)",Unfall 186432 (2017) Kat:3, Licht: 0,186432,3,6,2,12,13,6,0,0,0,1,0,0,,0
"POINT (10.904744969000035 48.370273924000060)",Unfall 186433 (2017) Kat:2, Licht: 2,186433,2,2,6,12,07,6,1,2,0,1,1,0,,0
"POINT (10.905677380000043 48.314635503000034)",Unfall 186485 (2017) Kat:3, Licht: 0,186485,3,7,0,11,09,5,1,0,1,0,0,0,,0
"POINT (10.911946108000052 48.378910384000051)",Unfall 186549 (2017) Kat:3, Licht: 2,186549,3,4,6,11,06,4,1,2,1,0,1,0,,0
"POINT (10.881922768000038 48.354458897000029)",Unfall 186550 (2017) Kat:3, Licht: 0,186550,3,3,1,11,12,4,0,0,1,1,0,0,,0
"POINT (10.883789561000071 48.361113449000072)",Unfall 186551 (2017) Kat:3, Licht: 0,186551,3,6,2,11,14,4,0,0,0,1,0,0,,0
"POINT (10.908519215000069 48.370570333000046)",Unfall 186552 (2017) Kat:2, Licht: 2,186552,2,5,1,11,17,4,1,2,1,1,0,0,,0
"POINT (10.908984723000060 48.370330947000070)",Unfall 186553 (2017) Kat:3, Licht: 0,186553,3,6,2,11,13,4,1,0,0,1,0,0,,0
"POINT (10.881627021000043 48.392715590000080)",Unfall 186612 (2017) Kat:3, Licht: 0,186612,3,2,0,11,10,3,1,0,0,1,0,0,,1
"POINT (10.944472713000039 48.354690664000032)",Unfall 186613 (2017) Kat:2, Licht: 0,186613,2,4,6,11,15,3,1,0,0,1,1,0,,0
"POINT (10.853327483000044 48.314761915000076)",Unfall 186614 (2017) Kat:2, Licht: 2,186614,2,1,0,11,20,3,1,2,0,1,0,0,,0
"POINT (10.914937233000046 48.379445604000068)",Unfall 186659 (2017) Kat:2, Licht: 0,186659,2,4,6,11,10,2,0,0,0,1,1,0,,0
"POINT (10.897771424000041 48.370558052000035)",Unfall 186660 (2017) Kat:3, Licht: 0,186660,3,2,4,11,14,2,0,0,0,1,0,0,,1
"POINT (10.854378417000021 48.336945481000043)",Unfall 186725 (2017) Kat:3, Licht: 2,186725,3,7,0,12,19,5,0,2,1,0,0,0,,0
"POINT (10.907041322000055 48.320296304000067)",Unfall 186726 (2017) Kat:3, Licht: 0,186726,3,3,5,12,12,5,0,0,0,1,0,0,,0
"POINT (10.897323147000066 48.379148609000026)",Unfall 186727 (2017) Kat:3, Licht: 0,186727,3,7,1,12,15,5,0,0,0,1,0,0,,0
"POINT (10.888841968000065 48.378237674000047)",Unfall 186728 (2017) Kat:3, Licht: 0,186728,3,6,3,12,07,5,0,0,0,1,0,1,,0
"POINT (10.872028231000058 48.365308151000079)",Unfall 186777 (2017) Kat:3, Licht: 0,186777,3,3,0,12,12,4,0,0,0,1,0,0,,1
"POINT (10.871307313000045 48.398930471000028)",Unfall 186778 (2017) Kat:2, Licht: 2,186778,2,2,4,12,18,4,0,2,0,1,0,0,,0
"POINT (10.879569515000071 48.337716572000033)",Unfall 186828 (2017) Kat:3, Licht: 0,186828,3,1,2,12,08,3,0,0,0,1,0,0,,0
"POINT (10.881915874000072 48.340477672000077)",Unfall 186829 (2017) Kat:3, Licht: 0,186829,3,3,5,12,14,3,0,0,1,1,0,0,,0
"POINT (10.906629106000025 48.359471297000027)",Unfall 186830 (2017) Kat:3, Licht: 1,186830,3,3,5,12,16,3,0,1,1,1,0,0,,0
"POINT (10.903061522000030 48.362053129000060)",Unfall 186831 (2017) Kat:3, Licht: 1,186831,3,4,0,12,16,3,0,1,1,0,1,0,,0
"POINT (10.893493417000059 48.364488158000029)",Unfall 186832 (2017) Kat:3, Licht: 0,186832,3,7,0,12,15,3,0,0,1,0,0,0,,0
"POINT (10.917273539000064 48.385701356000027)",Unfall 186877 (2017) Kat:3, Licht: 2,186877,3,3,5,12,18,2,1,2,0,1,0,0,,0
"POINT (10.892667299000038 48.353249555000048)",Unfall 186878 (2017) Kat:3, Licht: 0,186878,3,2,6,12,08,2,2,0,0,1,1,0,,0
"POINT (10.897834135000039 48.370630148000032)",Unfall 186960 (2017) Kat:3, Licht: 0,186960,3,7,0,12,15,4,0,0,0,0,0,0,,1
"POINT (10.944458495000049 48.348192087000029)",Unfall 187016 (2017) Kat:1, Licht: 0,187016,1,3,5,12,07,3,0,0,1,1,0,0,,0
"POINT (10.934283683000046 48.391326894000031)",Unfall 187053 (2017) Kat:3, Licht: 0,187053,3,2,2,12,08,2,1,0,0,1,0,1,,0
"POINT (10.949370048000048 48.358709874000056)",Unfall 187054 (2017) Kat:3, Licht: 0,187054,3,6,4,12,15,2,0,0,1,1,0,0,,0
"POINT (10.897600265000051 48.350943430000029)",Unfall 187055 (2017) Kat:3, Licht: 2,187055,3,1,5,12,17,2,1,2,0,1,0,0,,0
"POINT (10.903289745000052 48.366834476000065)",Unfall 187056 (2017) Kat:2, Licht: 1,187056,2,5,0,12,07,2,2,1,0,1,0,0,,1
"POINT (10.881440211000040 48.389909280000040)",Unfall 187108 (2017) Kat:3, Licht: 2,187108,3,1,8,12,02,1,0,2,0,1,0,0,,0
"POINT (10.874154384000065 48.381483850000052)",Unfall 187109 (2017) Kat:3, Licht: 0,187109,3,4,6,12,12,1,1,0,0,1,1,0,,0
"POINT (10.863468612000077 48.386343723000039)",Unfall 187110 (2017) Kat:3, Licht: 2,187110,3,7,1,12,00,1,0,2,0,1,0,0,,1
"POINT (10.851123431000076 48.379705680000029)",Unfall 187143 (2017) Kat:3, Licht: 0,187143,3,3,0,12,08,7,1,0,1,1,0,0,,0
"POINT (10.903987610000058 48.365572401000065)",Unfall 187145 (2017) Kat:3, Licht: 0,187145,3,1,0,12,13,7,0,0,1,1,0,0,,0
"POINT (10.876816187000031 48.343266090000043)",Unfall 187146 (2017) Kat:3, Licht: 2,187146,3,3,5,12,16,7,0,2,0,1,0,0,,0
"POINT (10.900496274000034 48.366097527000079)",Unfall 187147 (2017) Kat:3, Licht: 2,187147,3,1,0,12,21,7,1,2,1,0,0,0,,0
"POINT (10.898088369000050 48.352693739000074)",Unfall 187191 (2017) Kat:3, Licht: 2,187191,3,3,5,12,22,6,2,2,0,1,0,0,,0
"POINT (10.857901644000037 48.379754226000045)",Unfall 187254 (2017) Kat:3, Licht: 0,187254,3,3,5,12,14,2,1,0,1,1,0,0,,0
"POINT (10.843631303000052 48.386377907000053)",Unfall 187255 (2017) Kat:3, Licht: 2,187255,3,6,2,12,19,2,1,2,0,1,0,0,,0
"POINT (10.881263741000055 48.387918993000028)",Unfall 187256 (2017) Kat:3, Licht: 0,187256,3,3,5,12,10,2,0,0,1,1,0,0,,0
"POINT (10.950161369000057 48.340259718000027)",Unfall 187257 (2017) Kat:3, Licht: 2,187257,3,3,5,12,16,2,0,2,1,1,0,0,,0
"POINT (10.874594065000053 48.343275037000069)",Unfall 187258 (2017) Kat:3, Licht: 1,187258,3,3,5,12,06,2,0,1,0,1,0,0,,0
"POINT (10.883498656000029 48.393563212000061)",Unfall 187292 (2017) Kat:3, Licht: 2,187292,3,1,0,12,00,1,1,2,0,0,0,1,,0
"POINT (10.881048706000058 48.325447004000068)",Unfall 187313 (2017) Kat:3, Licht: 2,187313,3,6,2,12,18,7,2,2,0,1,0,0,,0
"POINT (10.875609979000046 48.335388879000050)",Unfall 187314 (2017) Kat:2, Licht: 2,187314,2,1,0,12,21,7,2,2,1,0,0,0,,0
"POINT (10.861334662000047 48.356665650000082)",Unfall 187359 (2017) Kat:3, Licht: 0,187359,3,6,1,12,12,6,0,0,0,1,0,0,,1
"POINT (10.857828874000063 48.391372329000035)",Unfall 187430 (2017) Kat:3, Licht: 2,187430,3,2,4,12,18,5,0,2,0,1,0,0,,0
"POINT (10.905958946000055 48.359557781000035)",Unfall 187431 (2017) Kat:3, Licht: 2,187431,3,7,0,12,18,5,0,2,0,0,0,0,,1
"POINT (10.903114496000057 48.304121459000044)",Unfall 187476 (2017) Kat:3, Licht: 2,187476,3,3,5,12,19,4,1,2,0,1,0,0,,0
"POINT (10.916088736000063 48.392873445000077)",Unfall 187528 (2017) Kat:3, Licht: 0,187528,3,3,5,12,14,1,0,0,1,1,0,0,,0
"POINT (10.913913033000028 48.399178181000082)",Unfall 187555 (2017) Kat:3, Licht: 2,187555,3,7,0,12,17,7,0,2,1,0,0,0,,0
"POINT (10.881106993000060 48.380086691000031)",Unfall 187586 (2017) Kat:3, Licht: 2,187586,3,3,5,12,16,6,1,2,0,1,0,0,,0
"POINT (10.904773272000057 48.366127883000047)",Unfall 187587 (2017) Kat:3, Licht: 0,187587,3,4,6,12,10,6,1,0,0,1,1,0,,0
"POINT (10.901259261000064 48.364329637000026)",Unfall 187638 (2017) Kat:3, Licht: 1,187638,3,6,0,12,17,5,0,1,1,1,0,0,,0
"POINT (10.900034461000075 48.370756423000046)",Unfall 187639 (2017) Kat:3, Licht: 2,187639,3,2,4,12,19,5,0,2,1,1,0,0,,0
"POINT (10.901013538000029 48.370602605000045)",Unfall 187690 (2017) Kat:3, Licht: 0,187690,3,2,4,12,13,4,0,0,0,1,0,0,,0
"POINT (10.876341269000022 48.367383452000070)",Unfall 187733 (2017) Kat:3, Licht: 0,187733,3,6,2,12,15,3,0,0,0,1,0,0,,0
"POINT (10.891026331000035 48.360853766000048)",Unfall 187734 (2017) Kat:3, Licht: 2,187734,3,2,1,12,17,3,1,2,1,0,0,0,,1
"POINT (10.944887233000031 48.362202360000026)",Unfall 187914 (2017) Kat:3, Licht: 2,187914,3,3,5,12,19,1,0,2,0,1,0,0,,0
"POINT (10.936575173000051 48.365253501000041)",Unfall 187915 (2017) Kat:3, Licht: 0,187915,3,2,6,12,13,1,0,0,0,1,1,0,,0
"POINT (10.904213327000036 48.365100641000026)",Unfall 187916 (2017) Kat:3, Licht: 1,187916,3,2,4,12,17,1,1,1,0,1,0,0,,0
"POINT (10.881082414000048 48.376012953000043)",Unfall 187923 (2017) Kat:3, Licht: 0,187923,3,3,5,12,09,7,2,0,0,1,0,0,,0
"POINT (10.892874518000042 48.363580724000030)",Unfall 187948 (2017) Kat:3, Licht: 0,187948,3,6,2,12,15,6,1,0,1,1,0,0,,0
"POINT (10.923694018000049 48.385006954000062)",Unfall 187977 (2017) Kat:3, Licht: 2,187977,3,3,5,12,07,5,1,2,0,1,0,0,,0
"POINT (10.929181637000056 48.377318731000059)",Unfall 72757 (2018) Kat:3, Licht: 2,72757,3,2,6,01,18,5,1,2,0,1,1,0,0,0
"POINT (10.868469523000044 48.389831392000076)",Unfall 73024 (2018) Kat:3, Licht: 2,73024,3,2,4,01,22,5,1,2,0,1,0,0,0,0
"POINT (10.910433608000062 48.359057585000073)",Unfall 73199 (2018) Kat:3, Licht: 2,73199,3,5,1,01,17,3,0,2,0,1,0,0,0,0
"POINT (10.937128406000056 48.383990148000066)",Unfall 73253 (2018) Kat:3, Licht: 0,73253,3,6,3,01,09,3,0,0,0,1,0,0,1,0
"POINT (10.941046850000021 48.354974460000051)",Unfall 73275 (2018) Kat:3, Licht: 1,73275,3,5,0,01,16,2,0,1,0,1,0,1,0,0
"POINT (10.880061421000050 48.301257888000066)",Unfall 73317 (2018) Kat:3, Licht: 1,73317,3,6,2,01,07,3,1,1,0,1,0,0,0,0
"POINT (10.902456153000060 48.381644708000067)",Unfall 73435 (2018) Kat:3, Licht: 1,73435,3,3,5,01,17,3,0,1,1,1,0,0,0,0
"POINT (10.861352986000043 48.318807930000048)",Unfall 73581 (2018) Kat:3, Licht: 0,73581,3,2,3,01,12,5,0,0,1,1,0,0,0,0
"POINT (10.893202457000029 48.413869447000081)",Unfall 73612 (2018) Kat:3, Licht: 0,73612,3,6,2,01,07,2,1,0,0,1,0,0,0,0
"POINT (10.850173680000069 48.377450743000054)",Unfall 73737 (2018) Kat:3, Licht: 0,73737,3,3,5,01,08,4,0,0,0,1,0,0,0,0
"POINT (10.893202457000029 48.413869447000081)",Unfall 73748 (2018) Kat:3, Licht: 2,73748,3,6,2,01,07,2,1,2,0,1,0,0,0,0
"POINT (10.909111166000059 48.318706343000031)",Unfall 73844 (2018) Kat:3, Licht: 2,73844,3,7,0,01,05,6,1,2,1,1,0,0,0,0
"POINT (10.909653209000055 48.363874551000038)",Unfall 73901 (2018) Kat:3, Licht: 0,73901,3,6,2,01,16,4,0,0,0,1,0,0,1,0
"POINT (10.899339913000063 48.337615516000028)",Unfall 73993 (2018) Kat:3, Licht: 1,73993,3,2,5,01,06,6,1,1,1,1,0,0,0,0
"POINT (10.916162396000061 48.355834848000029)",Unfall 74185 (2018) Kat:3, Licht: 0,74185,3,6,2,01,16,1,0,0,0,1,0,0,0,0
"POINT (10.856141760000071 48.373253299000055)",Unfall 74188 (2018) Kat:3, Licht: 2,74188,3,1,3,01,04,2,2,2,0,1,0,0,1,0
"POINT (10.899001552000072 48.337638832000039)",Unfall 74308 (2018) Kat:3, Licht: 2,74308,3,2,5,01,17,7,2,2,0,1,0,0,0,0
"POINT (10.904212933000053 48.380983037000078)",Unfall 74450 (2018) Kat:3, Licht: 0,74450,3,2,4,01,14,6,0,0,0,1,0,0,0,0
"POINT (10.882073482000067 48.385715855000058)",Unfall 74494 (2018) Kat:3, Licht: 0,74494,3,6,2,01,12,6,0,0,0,1,0,0,0,0
"POINT (10.936126025000021 48.382817790000047)",Unfall 74573 (2018) Kat:3, Licht: 2,74573,3,4,6,01,06,6,0,2,0,1,1,0,0,0
"POINT (10.907106146000046 48.412076250000041)",Unfall 74681 (2018) Kat:3, Licht: 0,74681,3,6,3,01,08,3,0,0,0,1,0,0,1,0
"POINT (10.915145128000063 48.393599703000064)",Unfall 74684 (2018) Kat:3, Licht: 0,74684,3,2,1,01,11,6,0,0,0,1,0,0,0,0
"POINT (10.849345775000074 48.374267484000029)",Unfall 74686 (2018) Kat:3, Licht: 2,74686,3,6,2,01,07,3,0,2,0,1,0,0,0,1
"POINT (10.910290817000032 48.423073969000029)",Unfall 74690 (2018) Kat:3, Licht: 0,74690,3,3,5,01,10,3,0,0,0,1,0,0,0,0
"POINT (10.874124539000036 48.388088737000032)",Unfall 74861 (2018) Kat:3, Licht: 1,74861,3,2,6,01,07,3,0,1,0,0,1,0,0,1
"POINT (10.901952908000055 48.382494307000059)",Unfall 75007 (2018) Kat:3, Licht: 0,75007,3,1,8,02,16,7,0,0,0,1,0,0,0,0
"POINT (10.885892255000044 48.310030914000038)",Unfall 75024 (2018) Kat:3, Licht: 1,75024,3,2,4,02,07,5,1,1,0,1,0,0,0,0
"POINT (10.862867646000041 48.393618043000060)",Unfall 75117 (2018) Kat:3, Licht: 2,75117,3,6,2,02,19,7,1,2,0,1,0,0,0,0
"POINT (10.907498195000073 48.311934616000030)",Unfall 75310 (2018) Kat:3, Licht: 2,75310,3,2,6,02,05,4,2,2,0,1,1,0,0,0
"POINT (10.910150581000039 48.357737776000079)",Unfall 75415 (2018) Kat:3, Licht: 2,75415,3,3,4,02,05,5,2,2,0,1,0,0,0,0
"POINT (10.952330320000044 48.355421585000045)",Unfall 75463 (2018) Kat:3, Licht: 2,75463,3,2,4,02,06,4,0,2,1,1,0,0,0,0
