WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
POINT (8.671488718000001 50.127182480000002),Unfall 106384 (2016) Kat:3 Licht:0,106384,3,6,4,07,12,7,,0,0,1,0,1
POINT (8.681337120000000 50.094627684000002),Unfall 106388 (2016) Kat:3 Licht:0,106388,3,3,5,08,11,5,,0,1,1,0,0
POINT (8.669120829000001 50.108565722999998),Unfall 106392 (2016) Kat:3 Licht:0,106392,3,3,5,07,17,5,,0,1,1,0,0
POINT (8.644771382000000 50.080941428999999),Unfall 106407 (2016) Kat:2 Licht:0,106407,2,3,5,08,13,2,,0,1,1,0,0
POINT (8.567229665999999 50.117458014000000),Unfall 106408 (2016) Kat:3 Licht:0,106408,3,5,1,08,19,6,,0,1,1,0,0
POINT (8.636611597000000 50.171200636999998),Unfall 106411 (2016) Kat:3 Licht:0,106411,3,6,2,07,09,3,,0,0,1,0,0
POINT (8.692125832000000 50.127609483999997),Unfall 106418 (2016) Kat:3 Licht:0,106418,3,6,2,08,16,6,,0,0,1,0,0
POINT (8.636040945000000 50.170696251999999),Unfall 106419 (2016) Kat:3 Licht:0,106419,3,1,1,08,13,3,,0,0,1,0,0
POINT (8.673069512000000 50.111137659999997),Unfall 106427 (2016) Kat:3 Licht:2,106427,3,3,5,08,23,7,,2,0,1,0,0
POINT (8.643217741999999 50.170109132999997),Unfall 106432 (2016) Kat:3 Licht:0,106432,3,2,3,08,09,4,,0,1,0,0,0
POINT (8.663180380000000 50.102045019999998),Unfall 106455 (2016) Kat:3 Licht:0,106455,3,1,1,08,18,2,,0,0,1,0,1
POINT (8.666675172000000 50.115677875999999),Unfall 106456 (2016) Kat:3 Licht:0,106456,3,5,1,08,16,6,,0,1,1,0,0
POINT (8.625667917000000 50.181991400000001),Unfall 106458 (2016) Kat:3 Licht:2,106458,3,3,5,07,02,1,,2,0,1,0,0
POINT (8.617485493000000 50.107767627999998),Unfall 106459 (2016) Kat:3 Licht:0,106459,3,3,5,07,17,3,,0,1,1,0,0
POINT (8.671519698999999 50.127140138000001),Unfall 106460 (2016) Kat:3 Licht:0,106460,3,3,5,07,20,6,,0,0,1,0,0
POINT (8.676613702999999 50.109544603000003),Unfall 106465 (2016) Kat:2 Licht:0,106465,2,4,6,08,09,2,,0,0,0,1,0
POINT (8.724783529000000 50.117144060999998),Unfall 106484 (2016) Kat:3 Licht:0,106484,3,6,2,08,07,4,,0,0,1,0,0
POINT (8.590806455999999 50.085969523000003),Unfall 106487 (2016) Kat:3 Licht:0,106487,3,7,8,08,10,7,,0,0,1,0,0
POINT (8.651868286999999 50.188861250999999),Unfall 106497 (2016) Kat:3 Licht:0,106497,3,3,5,08,17,6,,0,0,1,0,1
POINT (8.691708367000000 50.125004273999998),Unfall 106501 (2016) Kat:3 Licht:0,106501,3,3,5,08,16,7,,0,1,1,0,0
POINT (8.543692416000001 50.102026905000002),Unfall 106507 (2016) Kat:3 Licht:2,106507,3,6,2,08,22,2,,2,0,1,0,0
POINT (8.705184100000000 50.144432266000003),Unfall 106510 (2016) Kat:3 Licht:0,106510,3,2,2,08,07,3,,0,0,1,0,0
POINT (8.668743127999999 50.113008626000003),Unfall 106517 (2016) Kat:3 Licht:0,106517,3,6,3,08,19,3,,0,0,1,0,1
POINT (8.635426818999999 50.170216554000000),Unfall 106521 (2016) Kat:3 Licht:2,106521,3,1,9,08,03,5,,2,0,1,0,0
POINT (8.596306212000000 50.103333943000003),Unfall 106526 (2016) Kat:3 Licht:0,106526,3,6,6,08,10,5,,0,0,0,1,0
POINT (8.675280817000001 50.110309610000002),Unfall 106528 (2016) Kat:3 Licht:0,106528,3,3,5,08,17,6,,0,1,1,0,0
POINT (8.676700078000000 50.115544174000000),Unfall 106530 (2016) Kat:3 Licht:0,106530,3,1,8,08,17,3,,0,0,1,0,0
POINT (8.669896338999999 50.175055571999998),Unfall 106536 (2016) Kat:3 Licht:0,106536,3,3,5,08,16,5,,0,0,1,0,0
POINT (8.546180572000001 50.100082024000002),Unfall 106537 (2016) Kat:3 Licht:0,106537,3,2,5,08,11,4,,0,1,1,0,0
POINT (8.693784329000000 50.104833554000002),Unfall 106550 (2016) Kat:3 Licht:0,106550,3,6,4,08,18,4,,0,1,0,0,0
POINT (8.691641228000000 50.115333415000002),Unfall 106552 (2016) Kat:3 Licht:0,106552,3,5,1,08,15,6,,0,1,1,0,0
POINT (8.686230331000001 50.119973530999999),Unfall 106559 (2016) Kat:3 Licht:0,106559,3,3,5,08,18,7,,0,1,1,0,0
POINT (8.687842804000001 50.109607130999997),Unfall 106567 (2016) Kat:3 Licht:0,106567,3,2,3,08,17,3,,0,1,1,0,0
POINT (8.634835345999999 50.158459978000003),Unfall 106569 (2016) Kat:2 Licht:2,106569,2,3,5,08,04,5,,2,0,0,0,1
POINT (8.672049978000000 50.164217708000002),Unfall 106571 (2016) Kat:3 Licht:0,106571,3,4,0,08,18,5,,0,1,1,1,0
POINT (8.614118001000000 50.114251631999998),Unfall 106574 (2016) Kat:3 Licht:0,106574,3,3,5,08,10,6,,0,0,1,0,0
POINT (8.756183976000001 50.148786966999999),Unfall 106577 (2016) Kat:3 Licht:0,106577,3,3,5,08,17,4,,0,1,1,0,0
POINT (8.614115762999999 50.114261779000003),Unfall 106581 (2016) Kat:3 Licht:0,106581,3,3,5,08,12,5,,0,0,1,0,0
POINT (8.663807702000000 50.110071451000003),Unfall 106593 (2016) Kat:3 Licht:0,106593,3,1,0,08,11,5,,0,1,0,0,0
POINT (8.655771683999999 50.139718164000001),Unfall 106597 (2016) Kat:3 Licht:0,106597,3,1,8,08,18,7,,0,0,1,0,1
POINT (8.686208504000000 50.142752739000002),Unfall 106604 (2016) Kat:3 Licht:0,106604,3,7,0,08,06,3,,0,1,1,0,0
POINT (8.663178426000000 50.085385262000003),Unfall 106611 (2016) Kat:2 Licht:0,106611,2,6,4,08,16,7,,0,0,1,0,0
POINT (8.700687909999999 50.137910126000001),Unfall 106612 (2016) Kat:2 Licht:0,106612,2,1,1,08,07,4,,0,1,1,0,0
POINT (8.656783887000000 50.119774966000001),Unfall 106620 (2016) Kat:3 Licht:2,106620,3,3,5,08,01,5,,2,0,1,0,0
POINT (8.748156709000000 50.122084499000003),Unfall 106630 (2016) Kat:3 Licht:0,106630,3,3,5,08,10,1,,0,1,1,0,0
POINT (8.695322457000000 50.115721999000002),Unfall 106631 (2016) Kat:3 Licht:0,106631,3,6,0,08,19,5,,0,0,0,0,1
POINT (8.681071894000001 50.095159504999998),Unfall 106637 (2016) Kat:3 Licht:0,106637,3,2,5,08,12,6,,0,1,1,0,0
POINT (8.671459452000001 50.127222480000000),Unfall 106647 (2016) Kat:3 Licht:0,106647,3,2,5,08,15,4,,0,0,1,0,0
POINT (8.691772028999999 50.124951713999998),Unfall 106650 (2016) Kat:3 Licht:0,106650,3,6,3,08,16,7,,0,1,1,0,0
POINT (8.700044951000001 50.125500539000001),Unfall 106660 (2016) Kat:3 Licht:0,106660,3,3,5,08,09,6,,0,1,1,0,0
POINT (8.679478741000001 50.114962708000000),Unfall 106664 (2016) Kat:3 Licht:0,106664,3,7,6,08,12,7,,0,1,0,1,0
POINT (8.654053310000000 50.119935574000003),Unfall 106671 (2016) Kat:3 Licht:0,106671,3,3,5,08,19,2,,0,1,1,0,0
POINT (8.662728263000000 50.118218833000000),Unfall 106674 (2016) Kat:3 Licht:0,106674,3,3,5,08,16,3,,0,0,1,0,0
POINT (8.643561263000001 50.112292938000003),Unfall 106679 (2016) Kat:2 Licht:2,106679,2,1,4,08,00,1,,2,0,1,0,0
POINT (8.683704646000001 50.142111749999998),Unfall 106681 (2016) Kat:3 Licht:0,106681,3,2,5,08,17,2,,0,1,0,1,0
POINT (8.749384155000000 50.132383861000001),Unfall 106684 (2016) Kat:3 Licht:0,106684,3,3,5,08,19,5,,0,1,1,0,0
POINT (8.684580213000000 50.168325330999998),Unfall 106686 (2016) Kat:3 Licht:0,106686,3,6,4,08,11,2,,0,1,0,0,0
POINT (8.687033975000000 50.110595469000003),Unfall 106691 (2016) Kat:3 Licht:2,106691,3,6,0,08,22,2,,2,1,0,0,0
POINT (8.572290676000000 50.099184260000001),Unfall 106704 (2016) Kat:2 Licht:0,106704,2,4,6,08,08,7,,0,0,0,1,0
POINT (8.669084185000001 50.106160918999997),Unfall 106707 (2016) Kat:3 Licht:0,106707,3,2,5,08,14,1,,0,0,1,0,1
POINT (8.675918555000001 50.114350633999997),Unfall 106710 (2016) Kat:3 Licht:0,106710,3,7,6,08,10,6,,0,1,0,1,0
POINT (8.597803720000000 50.098916840999998),Unfall 106711 (2016) Kat:3 Licht:0,106711,3,3,5,08,11,3,,0,0,1,0,0
POINT (8.588309956000000 50.084151925000000),Unfall 106718 (2016) Kat:3 Licht:0,106718,3,3,5,08,12,7,,0,0,1,0,0
POINT (8.749732299000000 50.121584581000000),Unfall 106719 (2016) Kat:3 Licht:0,106719,3,2,5,08,08,4,,0,0,1,0,1
POINT (8.688129302000000 50.110522037999999),Unfall 106721 (2016) Kat:3 Licht:0,106721,3,5,1,08,18,2,,0,1,1,0,0
POINT (8.590948575000001 50.058896894999997),Unfall 106723 (2016) Kat:2 Licht:0,106723,2,3,5,08,09,3,,0,0,1,0,0
POINT (8.661621039000000 50.143481891999997),Unfall 106729 (2016) Kat:3 Licht:0,106729,3,1,0,08,11,6,,0,0,0,0,1
POINT (8.767479816000000 50.128689352999999),Unfall 106740 (2016) Kat:3 Licht:0,106740,3,7,3,08,18,6,,0,1,1,0,0
POINT (8.650607523000000 50.113769693999998),Unfall 106742 (2016) Kat:2 Licht:0,106742,2,6,2,08,17,4,,0,0,1,0,0
POINT (8.517022770000001 50.080172175999998),Unfall 106744 (2016) Kat:3 Licht:0,106744,3,2,5,08,19,3,,0,0,1,0,1
POINT (8.615053527000001 50.096559706999997),Unfall 106745 (2016) Kat:3 Licht:0,106745,3,2,2,08,18,3,,0,0,1,0,1
POINT (8.646830640999999 50.126803308000000),Unfall 106755 (2016) Kat:3 Licht:0,106755,3,3,0,08,10,4,,0,0,1,0,1
POINT (8.645260559000001 50.122741609000002),Unfall 106761 (2016) Kat:3 Licht:0,106761,3,3,5,08,15,6,,0,1,1,0,0
POINT (8.547669600000001 50.101275264000002),Unfall 106769 (2016) Kat:3 Licht:0,106769,3,3,3,08,17,3,,0,0,1,0,1
POINT (8.626489610000000 50.129395660000000),Unfall 106772 (2016) Kat:3 Licht:0,106772,3,2,3,08,17,2,,0,1,1,0,0
POINT (8.668599561000001 50.113183069999998),Unfall 106777 (2016) Kat:3 Licht:0,106777,3,6,2,08,19,2,,0,0,1,0,0
POINT (8.552836364999999 50.101738521999998),Unfall 106783 (2016) Kat:3 Licht:2,106783,3,4,6,08,20,7,,2,0,1,1,0
POINT (8.643556266999999 50.123227401999998),Unfall 106786 (2016) Kat:3 Licht:0,106786,3,7,1,08,15,3,,0,1,0,0,0
POINT (8.704018266000000 50.124256815999999),Unfall 106792 (2016) Kat:3 Licht:0,106792,3,6,4,08,13,6,,0,1,0,0,0
POINT (8.696363237000000 50.112933959000003),Unfall 106796 (2016) Kat:3 Licht:0,106796,3,1,1,08,14,6,,0,0,1,0,0
POINT (8.625489206999999 50.132603263999997),Unfall 106799 (2016) Kat:3 Licht:0,106799,3,7,6,08,16,3,,0,0,1,1,0
POINT (8.686291326999999 50.101370002000003),Unfall 106804 (2016) Kat:3 Licht:0,106804,3,3,5,08,12,6,,0,0,1,0,1
POINT (8.507492722000000 50.090290605000000),Unfall 106805 (2016) Kat:3 Licht:0,106805,3,7,4,08,06,6,,0,0,1,0,1
POINT (8.647397998000001 50.101033291000000),Unfall 106811 (2016) Kat:3 Licht:0,106811,3,3,5,08,14,4,,0,1,1,0,0
POINT (8.654157365000000 50.163887199000001),Unfall 106812 (2016) Kat:3 Licht:0,106812,3,6,4,09,09,5,,0,1,0,0,0
POINT (8.684497405000000 50.097052298000001),Unfall 106813 (2016) Kat:3 Licht:0,106813,3,3,4,08,11,3,,0,1,1,0,0
POINT (8.670225563000001 50.115559419000000),Unfall 106830 (2016) Kat:2 Licht:0,106830,2,6,4,08,13,3,,0,1,0,0,0
POINT (8.683478780000000 50.148013253000002),Unfall 106832 (2016) Kat:2 Licht:0,106832,2,3,5,08,17,2,,0,0,1,0,0
POINT (8.668626182000001 50.099214893999999),Unfall 106843 (2016) Kat:3 Licht:0,106843,3,6,2,08,12,3,,0,0,1,1,0
POINT (8.685174639000000 50.109429505000001),Unfall 106845 (2016) Kat:3 Licht:0,106845,3,3,5,08,18,2,,0,1,1,0,0
POINT (8.653781354000000 50.119953899999999),Unfall 106853 (2016) Kat:3 Licht:0,106853,3,3,5,08,11,4,,0,0,1,0,0
POINT (8.689816987000000 50.104762999999998),Unfall 106854 (2016) Kat:3 Licht:0,106854,3,4,6,08,14,3,,0,0,1,1,0
POINT (8.653226631000001 50.127013703000003),Unfall 106856 (2016) Kat:2 Licht:0,106856,2,3,5,08,12,5,,0,1,1,0,0
POINT (8.702652837000001 50.119049044000000),Unfall 106857 (2016) Kat:3 Licht:0,106857,3,4,6,08,08,3,,0,0,1,1,0
POINT (8.674060946999999 50.110003315999997),Unfall 106864 (2016) Kat:3 Licht:0,106864,3,6,2,09,08,5,,0,0,1,0,0
POINT (8.630867073999999 50.188567607000003),Unfall 106866 (2016) Kat:3 Licht:0,106866,3,3,0,08,15,4,,0,1,0,0,0
POINT (8.686213735999999 50.155321671999999),Unfall 106868 (2016) Kat:3 Licht:0,106868,3,2,5,08,14,5,,0,0,1,0,0
POINT (8.681496224000000 50.148485999000002),Unfall 106883 (2016) Kat:3 Licht:0,106883,3,5,1,08,20,2,,0,1,1,0,0
POINT (8.613672104999999 50.127067811000003),Unfall 106899 (2016) Kat:3 Licht:0,106899,3,7,0,08,09,5,,0,1,0,0,0
POINT (8.623832036000000 50.129194253999998),Unfall 106903 (2016) Kat:3 Licht:0,106903,3,2,5,08,08,4,,0,1,1,0,0
POINT (8.680410713000001 50.117189592000003),Unfall 106909 (2016) Kat:2 Licht:0,106909,2,6,3,08,11,3,,0,0,0,0,1
POINT (8.636554381000000 50.101193940000002),Unfall 106913 (2016) Kat:3 Licht:0,106913,3,3,5,08,16,5,,0,1,1,0,0
POINT (8.699188980000001 50.116728909999999),Unfall 106919 (2016) Kat:3 Licht:0,106919,3,6,2,08,12,4,,0,0,1,0,0
POINT (8.689788756000000 50.143463408000002),Unfall 106920 (2016) Kat:3 Licht:2,106920,3,4,6,09,21,5,,2,0,0,1,0
POINT (8.674601911000000 50.113906168000000),Unfall 106921 (2016) Kat:3 Licht:0,106921,3,4,6,08,12,3,,0,1,0,1,0
POINT (8.679749032000000 50.117112114999998),Unfall 106924 (2016) Kat:3 Licht:0,106924,3,6,0,08,12,5,,0,0,1,0,1
POINT (8.647925986000001 50.062221721999997),Unfall 106929 (2016) Kat:3 Licht:1,106929,3,6,2,08,19,1,,1,0,0,0,1
POINT (8.541758794000000 50.101663567000003),Unfall 106932 (2016) Kat:3 Licht:0,106932,3,4,6,08,16,3,,0,0,1,1,0
POINT (8.680909113000000 50.102005435000002),Unfall 106938 (2016) Kat:3 Licht:0,106938,3,1,0,08,08,3,,0,0,0,0,1
POINT (8.665560458000000 50.136879469000000),Unfall 106940 (2016) Kat:2 Licht:0,106940,2,2,6,08,18,2,,0,0,1,1,0
POINT (8.679145279000000 50.116998465999998),Unfall 106946 (2016) Kat:3 Licht:0,106946,3,6,2,08,15,7,,0,0,1,0,1
POINT (8.648705720000001 50.159628978000001),Unfall 106947 (2016) Kat:3 Licht:0,106947,3,3,5,08,08,2,,0,1,0,0,0
POINT (8.681367742000001 50.123846061000002),Unfall 106949 (2016) Kat:3 Licht:0,106949,3,3,5,08,11,1,,0,1,1,0,0
POINT (8.680013937000000 50.108662486000000),Unfall 106952 (2016) Kat:3 Licht:0,106952,3,7,4,08,19,2,,0,0,1,0,1
POINT (8.657393775999999 50.111297762000000),Unfall 106958 (2016) Kat:3 Licht:0,106958,3,3,5,08,14,2,,0,0,1,0,0
POINT (8.638226294000001 50.172621964000001),Unfall 106964 (2016) Kat:3 Licht:2,106964,3,1,9,08,23,6,,2,0,1,0,0
POINT (8.593482735000000 50.052662539000004),Unfall 106966 (2016) Kat:3 Licht:0,106966,3,3,5,08,07,6,,0,1,0,0,0
POINT (8.679993390000000 50.127559841000000),Unfall 106968 (2016) Kat:2 Licht:0,106968,2,5,1,08,11,4,,0,1,1,0,0
POINT (8.670929556999999 50.118290651999999),Unfall 106969 (2016) Kat:3 Licht:0,106969,3,3,5,09,11,5,,0,0,1,0,0
POINT (8.547214635000000 50.102452276999998),Unfall 106971 (2016) Kat:3 Licht:0,106971,3,4,6,08,09,4,,0,0,1,1,0
POINT (8.672551531000000 50.123818423000003),Unfall 106986 (2016) Kat:3 Licht:0,106986,3,7,2,08,11,2,,0,0,1,0,1
POINT (8.696767732000000 50.126765223000000),Unfall 106988 (2016) Kat:3 Licht:0,106988,3,3,5,08,17,3,,0,1,1,0,0
POINT (8.680800552999999 50.141399608000000),Unfall 106990 (2016) Kat:3 Licht:0,106990,3,5,1,08,12,2,,0,1,1,0,0
POINT (8.665570529000000 50.115364925000002),Unfall 106999 (2016) Kat:3 Licht:0,106999,3,3,5,09,07,4,,0,1,0,0,0
POINT (8.709407181000000 50.202693721000003),Unfall 107000 (2016) Kat:3 Licht:0,107000,3,5,1,09,11,7,,0,0,1,0,0
POINT (8.691678592000001 50.126185251000003),Unfall 107002 (2016) Kat:3 Licht:0,107002,3,3,5,09,10,6,,0,1,1,0,0
POINT (8.548029766000001 50.048855381999999),Unfall 107011 (2016) Kat:3 Licht:0,107011,3,6,2,09,16,6,,0,0,1,0,0
POINT (8.580647698000000 50.127681635000002),Unfall 107015 (2016) Kat:3 Licht:0,107015,3,2,5,09,14,5,,0,0,1,0,0
POINT (8.635869821000000 50.114893649000003),Unfall 107020 (2016) Kat:3 Licht:0,107020,3,3,5,09,14,6,,0,1,1,0,0
POINT (8.654737960000000 50.143754065000003),Unfall 107023 (2016) Kat:3 Licht:0,107023,3,6,3,09,13,4,,0,0,1,0,1
POINT (8.642168484999999 50.102183572999998),Unfall 107028 (2016) Kat:3 Licht:0,107028,3,7,0,09,12,2,,0,1,0,0,0
POINT (8.698732658000001 50.116190650000000),Unfall 107029 (2016) Kat:3 Licht:0,107029,3,6,0,09,17,3,,0,1,0,0,1
POINT (8.737673460000000 50.119595527000001),Unfall 107035 (2016) Kat:3 Licht:0,107035,3,2,2,09,11,4,,0,0,1,0,0
POINT (8.691777398999999 50.125062765000003),Unfall 107042 (2016) Kat:3 Licht:0,107042,3,6,6,09,16,3,,0,0,1,1,0
POINT (8.679718074000000 50.118740694000003),Unfall 107043 (2016) Kat:3 Licht:0,107043,3,6,3,09,17,1,,0,1,1,0,0
POINT (8.663795951999999 50.101675284999999),Unfall 107050 (2016) Kat:3 Licht:2,107050,3,6,0,09,22,4,,2,1,1,0,0
POINT (8.575121527000000 50.104588950999997),Unfall 107065 (2016) Kat:3 Licht:0,107065,3,2,5,09,17,6,,0,0,1,0,0
POINT (8.690750129000000 50.121807988999997),Unfall 107070 (2016) Kat:3 Licht:0,107070,3,7,0,09,07,5,,0,1,0,0,0
POINT (8.507020212000001 50.083964180999999),Unfall 107071 (2016) Kat:3 Licht:0,107071,3,2,3,09,08,2,,0,1,1,0,0
POINT (8.659603888000000 50.151099645000002),Unfall 107072 (2016) Kat:3 Licht:0,107072,3,6,3,09,08,3,,0,1,0,0,0
POINT (8.582167166000000 50.106682980000002),Unfall 107080 (2016) Kat:2 Licht:0,107080,2,3,5,09,10,6,,0,0,1,0,1
POINT (8.671001738999999 50.116684757000002),Unfall 107084 (2016) Kat:3 Licht:0,107084,3,6,3,09,09,3,,0,1,1,0,0
POINT (8.589847324999999 50.030314531000002),Unfall 107086 (2016) Kat:3 Licht:0,107086,3,1,0,09,13,7,,0,0,0,0,1
POINT (8.617093938000000 50.083897241000003),Unfall 107091 (2016) Kat:3 Licht:0,107091,3,6,3,09,12,6,,0,1,0,0,1
POINT (8.539120466000000 50.111890717000001),Unfall 107092 (2016) Kat:3 Licht:2,107092,3,3,5,09,21,3,,2,0,1,0,0
POINT (8.652282854999999 50.116738959999999),Unfall 107104 (2016) Kat:2 Licht:0,107104,2,3,5,09,11,3,,0,0,1,0,0
POINT (8.647699742000000 50.088505271999999),Unfall 107118 (2016) Kat:2 Licht:2,107118,2,1,0,09,22,7,,2,1,0,0,0
POINT (8.618219413000000 50.149768352000002),Unfall 107131 (2016) Kat:3 Licht:0,107131,3,1,0,09,10,6,,0,0,0,0,1
POINT (8.656621280000000 50.157194187999998),Unfall 107132 (2016) Kat:3 Licht:0,107132,3,7,0,09,06,3,,0,1,1,0,0
POINT (8.699081038999999 50.128671967000002),Unfall 107134 (2016) Kat:3 Licht:0,107134,3,7,6,09,18,2,,0,1,0,1,0
POINT (8.670174055000000 50.128912667000002),Unfall 107136 (2016) Kat:3 Licht:0,107136,3,6,2,09,16,3,,0,0,1,0,0
POINT (8.680891240999999 50.122298962000002),Unfall 107137 (2016) Kat:3 Licht:0,107137,3,5,1,09,15,1,,0,1,1,0,0
POINT (8.741168639000000 50.131740856999997),Unfall 107138 (2016) Kat:3 Licht:0,107138,3,6,3,09,17,2,,0,0,1,0,1
POINT (8.760586341000000 50.119473577999997),Unfall 107139 (2016) Kat:2 Licht:0,107139,2,7,2,09,10,3,,0,0,1,0,1
POINT (8.668120056999999 50.137880379999999),Unfall 107144 (2016) Kat:3 Licht:0,107144,3,3,5,09,11,3,,0,1,0,0,0
POINT (8.754927409000000 50.132806080000002),Unfall 107155 (2016) Kat:3 Licht:2,107155,3,7,4,09,20,7,,2,0,1,0,0
POINT (8.688953228999999 50.105617799000001),Unfall 107157 (2016) Kat:3 Licht:0,107157,3,5,1,09,18,3,,0,0,1,0,0
POINT (8.664808085000001 50.137142937000000),Unfall 107160 (2016) Kat:3 Licht:0,107160,3,7,6,09,14,7,,0,1,0,1,0
POINT (8.707253899000000 50.125356342000003),Unfall 107169 (2016) Kat:3 Licht:0,107169,3,4,6,09,11,3,,0,0,1,1,0
POINT (8.746017529000000 50.140891062000001),Unfall 107170 (2016) Kat:2 Licht:0,107170,2,3,4,09,19,6,,0,0,1,0,1
POINT (8.635546314999999 50.114299963000001),Unfall 107179 (2016) Kat:3 Licht:0,107179,3,3,0,09,08,5,,0,1,1,0,0
POINT (8.691500121000001 50.150192746999998),Unfall 107181 (2016) Kat:3 Licht:0,107181,3,2,6,09,10,3,,0,0,1,1,0
POINT (8.668305303000000 50.133459758000001),Unfall 107184 (2016) Kat:3 Licht:1,107184,3,6,3,09,06,6,,1,0,1,0,1
POINT (8.659664583000000 50.119850567999997),Unfall 107191 (2016) Kat:3 Licht:0,107191,3,6,3,09,08,3,,0,1,0,0,0
POINT (8.635659621000000 50.104138259999999),Unfall 107196 (2016) Kat:3 Licht:0,107196,3,4,6,09,19,3,,0,0,1,1,0
POINT (8.681713189000000 50.124705388000002),Unfall 107200 (2016) Kat:3 Licht:0,107200,3,6,2,09,09,3,,0,0,1,0,0
POINT (8.663817365000000 50.109701387999998),Unfall 107224 (2016) Kat:2 Licht:2,107224,2,4,6,09,02,1,,2,0,1,1,0
POINT (8.638388940000001 50.084883132000002),Unfall 107230 (2016) Kat:3 Licht:0,107230,3,3,5,09,07,2,,0,1,1,0,0
POINT (8.684594449000000 50.099523963999999),Unfall 107231 (2016) Kat:3 Licht:0,107231,3,2,5,09,13,3,,0,1,1,0,0
POINT (8.687923174000000 50.110274072000003),Unfall 107234 (2016) Kat:3 Licht:2,107234,3,4,6,09,01,1,,2,0,1,1,0
POINT (8.635323167999999 50.163916995999998),Unfall 107237 (2016) Kat:3 Licht:0,107237,3,6,4,09,13,6,,0,1,0,0,1
POINT (8.550867150000000 50.099641009000003),Unfall 107239 (2016) Kat:3 Licht:1,107239,3,4,0,09,20,4,,1,1,0,1,0
POINT (8.691032084000000 50.151394818000000),Unfall 107240 (2016) Kat:3 Licht:0,107240,3,4,6,09,10,2,,0,1,0,1,0
POINT (8.662340667000001 50.131287065999999),Unfall 107242 (2016) Kat:3 Licht:0,107242,3,3,5,09,08,3,,0,1,1,0,0
POINT (8.652881643000001 50.139961798999998),Unfall 107246 (2016) Kat:2 Licht:0,107246,2,4,6,09,10,7,,0,0,1,1,0
POINT (8.624015470000000 50.080572353000001),Unfall 107256 (2016) Kat:3 Licht:0,107256,3,3,5,09,16,6,,0,1,1,0,0
POINT (8.659385484000000 50.120588525999999),Unfall 107267 (2016) Kat:3 Licht:1,107267,3,2,5,09,18,4,,1,1,1,0,0
POINT (8.568591979000001 50.123945861999999),Unfall 107270 (2016) Kat:3 Licht:0,107270,3,3,5,09,18,4,,0,1,1,0,0
POINT (8.556937123000001 50.119175399000000),Unfall 107275 (2016) Kat:3 Licht:0,107275,3,3,5,09,18,5,,0,1,1,0,0
POINT (8.691777759000001 50.125068337999998),Unfall 107278 (2016) Kat:3 Licht:2,107278,3,5,1,09,20,4,,2,0,1,0,0
POINT (8.642133838000000 50.174645274000000),Unfall 107284 (2016) Kat:3 Licht:0,107284,3,6,2,09,14,5,,0,0,1,0,0
POINT (8.663246038000001 50.105176358000001),Unfall 107285 (2016) Kat:3 Licht:0,107285,3,7,1,09,14,5,,0,0,1,1,0
POINT (8.697565230000000 50.126087941999998),Unfall 107287 (2016) Kat:3 Licht:2,107287,3,3,5,09,20,4,,2,1,1,0,0
POINT (8.690620054000000 50.127248117000001),Unfall 107290 (2016) Kat:3 Licht:0,107290,3,1,0,09,14,4,,0,1,0,0,0
POINT (8.637213639000001 50.152406847000002),Unfall 107296 (2016) Kat:3 Licht:0,107296,3,4,6,09,08,5,,0,0,1,1,0
POINT (8.657946128000001 50.162476540999997),Unfall 107298 (2016) Kat:2 Licht:0,107298,2,6,3,09,14,1,,0,1,1,0,0
POINT (8.672146461000001 50.133433988000000),Unfall 107303 (2016) Kat:3 Licht:0,107303,3,2,5,09,11,5,,0,1,1,0,0
POINT (8.764831977000000 50.126379174999997),Unfall 107308 (2016) Kat:3 Licht:0,107308,3,6,2,09,08,5,,0,0,1,0,0
POINT (8.627790664000001 50.129837584000001),Unfall 107309 (2016) Kat:3 Licht:2,107309,3,1,8,09,02,6,,2,0,1,0,0
POINT (8.673041874000001 50.114540468999998),Unfall 107315 (2016) Kat:3 Licht:0,107315,3,5,1,09,18,5,,0,1,1,0,0
POINT (8.683633550000000 50.113970952000003),Unfall 107318 (2016) Kat:3 Licht:0,107318,3,7,2,09,07,4,,0,0,1,0,1
POINT (8.547358065999999 50.107196158000001),Unfall 107322 (2016) Kat:3 Licht:0,107322,3,3,5,09,10,4,,0,0,1,0,0
POINT (8.664838055000001 50.109914981000003),Unfall 107324 (2016) Kat:3 Licht:0,107324,3,1,8,09,17,2,,0,0,1,0,1
POINT (8.639596947999999 50.157142819000001),Unfall 107327 (2016) Kat:3 Licht:0,107327,3,6,1,09,07,4,,0,1,0,0,0
POINT (8.642390577000001 50.162759485000002),Unfall 107329 (2016) Kat:3 Licht:0,107329,3,3,5,09,16,6,,0,1,1,0,0
POINT (8.676182381000000 50.113017425999999),Unfall 107330 (2016) Kat:3 Licht:0,107330,3,5,1,09,17,5,,0,1,1,0,0
POINT (8.629328939000001 50.122001079999997),Unfall 107334 (2016) Kat:3 Licht:0,107334,3,6,5,09,10,6,,0,0,1,0,0
POINT (8.678184815000000 50.093587798999998),Unfall 107343 (2016) Kat:3 Licht:0,107343,3,7,6,09,15,6,,0,1,0,1,0
