WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.762538996000046 52.360532035000062)",Unfall 133565 (2018) Kat:2, Licht: 0,133565,2,2,5,06,16,3,0,0,1,1,0,0
"POINT (9.717200149000064 52.345114395000053)",Unfall 133595 (2018) Kat:3, Licht: 0,133595,3,3,5,06,13,2,0,0,1,1,0,0
"POINT (9.703142039000056 52.368640423000045)",Unfall 133602 (2018) Kat:3, Licht: 0,133602,3,2,5,06,12,2,0,0,1,0,0,1
"POINT (9.702095161000045 52.328687675000026)",Unfall 133603 (2018) Kat:3, Licht: 0,133603,3,7,0,06,08,5,0,0,0,0,1,0
"POINT (9.686209463000068 52.340362052000046)",Unfall 133604 (2018) Kat:2, Licht: 2,133604,2,3,5,06,23,4,0,2,1,1,0,0
"POINT (9.709254800000053 52.372749220000060)",Unfall 133605 (2018) Kat:3, Licht: 0,133605,3,7,0,06,15,2,1,0,1,0,0,0
"POINT (9.736165712000059 52.416209782000067)",Unfall 133606 (2018) Kat:2, Licht: 0,133606,2,3,5,06,13,5,1,0,0,1,0,0
"POINT (9.735663181000064 52.376760738000030)",Unfall 133608 (2018) Kat:3, Licht: 0,133608,3,1,0,06,11,5,1,0,1,0,0,0
"POINT (9.728570795000053 52.348082841000064)",Unfall 133609 (2018) Kat:3, Licht: 0,133609,3,7,0,06,08,3,0,0,1,0,0,0
"POINT (9.727517524000064 52.361165350000078)",Unfall 133613 (2018) Kat:2, Licht: 0,133613,2,3,5,06,09,2,0,0,0,1,0,0
"POINT (9.745655552000073 52.382941513000048)",Unfall 133617 (2018) Kat:3, Licht: 0,133617,3,6,0,06,09,5,1,0,1,0,0,0
"POINT (9.858701915000040 52.400085387000047)",Unfall 133619 (2018) Kat:3, Licht: 0,133619,3,3,5,06,13,5,1,0,0,1,0,0
"POINT (9.666806983000072 52.401271969000049)",Unfall 133620 (2018) Kat:3, Licht: 0,133620,3,3,5,06,12,5,0,0,1,1,0,0
"POINT (9.658785540000054 52.406143777000068)",Unfall 133622 (2018) Kat:3, Licht: 0,133622,3,3,5,06,06,5,0,0,1,0,0,0
"POINT (9.763591843000029 52.410284225000055)",Unfall 133666 (2018) Kat:3, Licht: 0,133666,3,6,2,06,20,3,0,0,0,1,0,0
"POINT (9.739108561000023 52.374862239000038)",Unfall 133672 (2018) Kat:1, Licht: 0,133672,1,6,6,06,07,1,0,0,0,1,1,0
"POINT (9.695060849000072 52.406635486000027)",Unfall 133676 (2018) Kat:3, Licht: 0,133676,3,1,0,06,13,4,0,0,1,0,0,0
"POINT (9.760044050000033 52.395916172000057)",Unfall 133678 (2018) Kat:3, Licht: 0,133678,3,6,3,06,17,3,0,0,1,0,0,0
"POINT (9.686755656000059 52.392764543000055)",Unfall 133694 (2018) Kat:3, Licht: 0,133694,3,6,3,06,17,4,0,0,0,1,0,1
"POINT (9.728064848000031 52.347517485000026)",Unfall 133696 (2018) Kat:3, Licht: 2,133696,3,6,3,06,22,4,0,2,1,0,0,0
"POINT (9.801018497000030 52.377066435000074)",Unfall 133698 (2018) Kat:3, Licht: 1,133698,3,3,5,06,21,4,0,1,1,1,0,0
"POINT (9.759266142000058 52.369920618000037)",Unfall 133700 (2018) Kat:3, Licht: 0,133700,3,3,5,06,16,4,0,0,1,1,0,0
"POINT (9.756693667000036 52.340748285000075)",Unfall 133701 (2018) Kat:3, Licht: 0,133701,3,2,4,06,12,4,0,0,1,1,0,0
"POINT (9.781412599000021 52.326128868000069)",Unfall 133703 (2018) Kat:3, Licht: 0,133703,3,3,5,06,06,4,0,0,1,1,0,0
"POINT (9.711443203000044 52.404958249000060)",Unfall 133704 (2018) Kat:3, Licht: 0,133704,3,7,0,06,17,4,0,0,1,0,0,0
"POINT (9.771771945000069 52.417404055000077)",Unfall 133709 (2018) Kat:3, Licht: 0,133709,3,2,5,06,17,4,0,0,0,1,0,0
"POINT (9.767566669000075 52.358106457000076)",Unfall 133710 (2018) Kat:3, Licht: 0,133710,3,3,5,06,19,4,0,0,0,1,0,0
"POINT (9.722629461000054 52.346841299000062)",Unfall 133711 (2018) Kat:3, Licht: 0,133711,3,4,6,06,15,4,0,0,0,1,1,0
"POINT (9.748205192000057 52.376679256000045)",Unfall 133712 (2018) Kat:3, Licht: 0,133712,3,3,5,06,11,4,0,0,0,1,0,0
"POINT (9.698667834000048 52.391743966000035)",Unfall 133714 (2018) Kat:3, Licht: 0,133714,3,7,0,06,15,1,1,0,0,1,0,1
"POINT (9.739479860000074 52.380839292000076)",Unfall 133719 (2018) Kat:3, Licht: 0,133719,3,2,5,07,20,2,0,0,1,1,0,0
"POINT (9.745620811000038 52.374107301000038)",Unfall 133720 (2018) Kat:3, Licht: 0,133720,3,2,0,07,15,5,0,0,1,1,0,0
"POINT (9.700331861000052 52.333854519000056)",Unfall 133722 (2018) Kat:3, Licht: 0,133722,3,5,1,07,09,4,0,0,0,1,0,0
"POINT (9.860949414000061 52.368452180000077)",Unfall 133725 (2018) Kat:3, Licht: 0,133725,3,2,5,06,13,7,0,0,1,1,0,0
"POINT (9.751669967000055 52.385916273000078)",Unfall 133734 (2018) Kat:3, Licht: 0,133734,3,3,5,06,05,5,0,0,1,1,0,0
"POINT (9.670331240000053 52.369453489000080)",Unfall 133736 (2018) Kat:3, Licht: 2,133736,3,1,9,06,23,7,0,2,0,1,0,0
"POINT (9.791295225000056 52.342611548000036)",Unfall 133742 (2018) Kat:2, Licht: 2,133742,2,5,1,06,03,7,0,2,0,1,0,1
"POINT (9.669666411000037 52.381732279000062)",Unfall 133756 (2018) Kat:3, Licht: 0,133756,3,3,5,07,12,2,0,0,0,1,0,0
"POINT (9.724342980000074 52.387433165000061)",Unfall 133759 (2018) Kat:3, Licht: 0,133759,3,6,2,07,12,2,0,0,0,1,0,0
"POINT (9.735044453000057 52.380327969000064)",Unfall 133765 (2018) Kat:3, Licht: 0,133765,3,4,6,06,16,5,0,0,0,1,1,0
"POINT (9.759694698000033 52.379029340000045)",Unfall 133770 (2018) Kat:2, Licht: 0,133770,2,3,0,07,13,5,0,0,1,0,0,0
"POINT (9.676626557000077 52.365567392000059)",Unfall 133815 (2018) Kat:3, Licht: 0,133815,3,3,5,07,18,5,0,0,1,0,0,0
"POINT (9.723407539000050 52.387160663000031)",Unfall 133817 (2018) Kat:3, Licht: 0,133817,3,2,4,07,15,3,0,0,1,1,0,0
"POINT (9.749516928000048 52.385682292000070)",Unfall 133820 (2018) Kat:3, Licht: 0,133820,3,4,6,06,18,5,0,0,0,1,1,0
"POINT (9.725072892000071 52.384219951000034)",Unfall 133825 (2018) Kat:3, Licht: 0,133825,3,2,2,07,12,3,0,0,0,1,0,1
"POINT (9.724587702000065 52.358350397000038)",Unfall 133828 (2018) Kat:3, Licht: 0,133828,3,2,5,07,09,2,0,0,1,1,0,0
"POINT (9.770830841000077 52.384098750000078)",Unfall 133829 (2018) Kat:3, Licht: 0,133829,3,7,0,07,18,5,0,0,1,0,0,0
"POINT (9.738624238000057 52.381386499000030)",Unfall 133831 (2018) Kat:3, Licht: 0,133831,3,3,5,07,11,3,0,0,1,1,0,0
"POINT (9.734322193000025 52.376757355000052)",Unfall 133833 (2018) Kat:3, Licht: 0,133833,3,1,0,06,15,6,0,0,1,0,0,0
"POINT (9.722331341000029 52.385107306000066)",Unfall 133840 (2018) Kat:3, Licht: 0,133840,3,3,5,06,18,6,0,0,1,1,0,0
"POINT (9.724175492000029 52.386128873000075)",Unfall 133843 (2018) Kat:3, Licht: 0,133843,3,3,5,06,18,6,0,0,1,1,0,0
"POINT (9.746372098000052 52.354370796000069)",Unfall 133844 (2018) Kat:3, Licht: 0,133844,3,2,5,06,11,6,0,0,1,1,0,0
"POINT (9.729809990000035 52.376362607000033)",Unfall 133845 (2018) Kat:3, Licht: 0,133845,3,6,4,07,09,4,0,0,1,0,0,0
"POINT (9.666159430000050 52.374695853000048)",Unfall 133846 (2018) Kat:3, Licht: 0,133846,3,7,0,06,08,6,0,0,1,1,0,0
"POINT (9.772125741000025 52.330495587000030)",Unfall 133850 (2018) Kat:3, Licht: 0,133850,3,1,0,07,20,1,0,0,1,0,0,0
"POINT (9.823348553000074 52.384386190000043)",Unfall 133856 (2018) Kat:2, Licht: 0,133856,2,2,5,07,07,2,0,0,1,1,0,0
"POINT (9.817607349000070 52.367814228000043)",Unfall 133868 (2018) Kat:2, Licht: 0,133868,2,2,5,07,14,2,0,0,1,0,0,0
"POINT (9.775323815000036 52.400342331000047)",Unfall 133875 (2018) Kat:3, Licht: 0,133875,3,3,5,07,11,3,0,0,0,1,0,0
"POINT (9.787039673000038 52.373524228000065)",Unfall 133881 (2018) Kat:2, Licht: 0,133881,2,6,4,07,09,3,0,0,1,0,0,0
"POINT (9.717103859000076 52.341698201000042)",Unfall 133882 (2018) Kat:2, Licht: 0,133882,2,2,5,07,11,5,0,0,0,0,0,0
"POINT (9.662329154000076 52.403625440000042)",Unfall 133884 (2018) Kat:3, Licht: 0,133884,3,3,5,07,05,3,0,0,0,1,0,0
"POINT (9.713218558000051 52.371466258000055)",Unfall 133886 (2018) Kat:3, Licht: 0,133886,3,7,0,07,12,4,0,0,1,0,0,0
"POINT (9.800663674000077 52.405857291000075)",Unfall 133901 (2018) Kat:3, Licht: 0,133901,3,2,0,07,05,4,0,0,1,0,0,0
"POINT (9.700135179000029 52.337355526000067)",Unfall 133907 (2018) Kat:3, Licht: 0,133907,3,5,1,07,12,1,0,0,1,1,0,0
"POINT (9.755942505000064 52.382190502000071)",Unfall 133928 (2018) Kat:3, Licht: 0,133928,3,3,5,07,07,2,0,0,1,1,0,0
"POINT (9.714747343000056 52.402335945000061)",Unfall 133936 (2018) Kat:3, Licht: 0,133936,3,6,0,06,16,5,0,0,1,0,0,0
"POINT (9.752715143000046 52.389874036000037)",Unfall 133942 (2018) Kat:3, Licht: 0,133942,3,1,0,07,08,5,0,0,0,0,0,1
"POINT (9.752447557000039 52.366780338000069)",Unfall 133945 (2018) Kat:3, Licht: 0,133945,3,2,5,07,18,4,0,0,1,1,0,0
"POINT (9.719156177000059 52.365790670000081)",Unfall 133970 (2018) Kat:3, Licht: 0,133970,3,1,0,07,13,2,0,0,1,0,0,0
"POINT (9.722322998000038 52.360931120000032)",Unfall 133980 (2018) Kat:3, Licht: 0,133980,3,7,6,06,17,5,0,0,0,1,1,0
"POINT (9.719788051000023 52.360492596000029)",Unfall 133981 (2018) Kat:3, Licht: 0,133981,3,3,5,07,18,2,0,0,1,1,0,0
"POINT (9.742994500000066 52.384519925000063)",Unfall 133982 (2018) Kat:3, Licht: 0,133982,3,6,3,07,18,5,0,0,1,0,0,0
"POINT (9.743188041000053 52.369250322000028)",Unfall 133985 (2018) Kat:3, Licht: 0,133985,3,3,5,06,12,5,0,0,1,1,0,0
"POINT (9.736283755000045 52.362707459000035)",Unfall 133986 (2018) Kat:3, Licht: 0,133986,3,1,8,06,11,5,0,0,1,0,0,0
"POINT (9.846422197000038 52.387418424000032)",Unfall 133998 (2018) Kat:3, Licht: 0,133998,3,1,8,07,06,3,1,0,0,1,0,0
"POINT (9.729931877000070 52.378314991000082)",Unfall 134008 (2018) Kat:3, Licht: 0,134008,3,1,9,07,13,6,0,0,0,1,0,0
"POINT (9.710143810000034 52.372451981000040)",Unfall 134011 (2018) Kat:3, Licht: 0,134011,3,3,5,07,10,2,0,0,1,1,0,0
"POINT (9.772013936000064 52.364919316000055)",Unfall 134013 (2018) Kat:3, Licht: 0,134013,3,7,7,07,13,2,0,0,1,0,0,0
"POINT (9.719793593000077 52.365915425000026)",Unfall 134014 (2018) Kat:3, Licht: 0,134014,3,7,0,07,07,6,0,0,1,0,0,0
"POINT (9.815265440000076 52.360804251000047)",Unfall 134016 (2018) Kat:3, Licht: 0,134016,3,7,0,07,07,2,0,0,1,0,0,0
"POINT (9.725391697000021 52.383189258000073)",Unfall 134019 (2018) Kat:3, Licht: 0,134019,3,5,0,07,07,2,0,0,1,0,0,0
"POINT (9.736839310000050 52.376775418000079)",Unfall 134026 (2018) Kat:3, Licht: 0,134026,3,2,5,07,14,2,0,0,0,1,0,0
"POINT (9.726752212000065 52.352436771000043)",Unfall 134030 (2018) Kat:2, Licht: 0,134030,2,3,5,07,14,2,0,0,1,1,0,0
"POINT (9.693547030000048 52.396669887000030)",Unfall 134033 (2018) Kat:3, Licht: 0,134033,3,7,5,07,10,2,0,0,1,1,0,0
"POINT (9.738901312000053 52.394429480000042)",Unfall 134035 (2018) Kat:2, Licht: 0,134035,2,3,6,07,08,2,0,0,1,0,1,0
"POINT (9.669847117000074 52.347935667000058)",Unfall 134037 (2018) Kat:3, Licht: 0,134037,3,6,2,07,13,3,1,0,0,1,0,0
"POINT (9.752616298000021 52.395000036000056)",Unfall 134046 (2018) Kat:3, Licht: 0,134046,3,3,5,07,08,6,0,0,1,1,0,0
"POINT (9.745371899000077 52.378703818000076)",Unfall 134052 (2018) Kat:3, Licht: 0,134052,3,3,5,07,16,3,1,0,1,1,0,0
"POINT (9.694414502000029 52.352779569000063)",Unfall 134074 (2018) Kat:3, Licht: 1,134074,3,3,5,07,05,5,0,1,1,0,0,0
"POINT (9.701052990000051 52.366360159000067)",Unfall 134088 (2018) Kat:3, Licht: 0,134088,3,1,0,07,06,4,1,0,0,0,0,1
"POINT (9.757285800000034 52.354292269000041)",Unfall 134091 (2018) Kat:3, Licht: 0,134091,3,3,5,07,17,3,1,0,0,1,0,0
"POINT (9.723595659000068 52.337187380000046)",Unfall 134096 (2018) Kat:3, Licht: 2,134096,3,6,9,07,23,1,0,2,0,1,0,0
"POINT (9.697692056000051 52.392394344000081)",Unfall 134105 (2018) Kat:3, Licht: 0,134105,3,4,6,07,14,1,0,0,1,0,1,0
"POINT (9.695035469000061 52.392220900000041)",Unfall 134107 (2018) Kat:1, Licht: 0,134107,1,4,6,07,17,3,1,0,0,1,1,0
"POINT (9.717124951000074 52.343172342000059)",Unfall 134124 (2018) Kat:3, Licht: 0,134124,3,2,5,07,18,6,0,0,0,1,0,1
"POINT (9.718209313000045 52.374940912000056)",Unfall 134140 (2018) Kat:3, Licht: 2,134140,3,7,0,07,01,1,0,2,1,0,0,0
"POINT (9.765329091000069 52.417943667000031)",Unfall 134147 (2018) Kat:3, Licht: 0,134147,3,3,5,07,17,3,1,0,1,1,0,0
"POINT (9.728887749000023 52.347729637000043)",Unfall 134151 (2018) Kat:3, Licht: 0,134151,3,1,0,07,19,3,1,0,0,0,0,1
"POINT (9.750653100000022 52.348624445000041)",Unfall 134174 (2018) Kat:3, Licht: 2,134174,3,1,0,07,03,7,0,2,1,0,0,0
"POINT (9.695182152000029 52.394201745000032)",Unfall 134177 (2018) Kat:3, Licht: 0,134177,3,6,2,07,13,7,0,0,1,0,0,0
"POINT (9.760203836000073 52.393822339000053)",Unfall 134180 (2018) Kat:3, Licht: 0,134180,3,3,5,07,12,7,0,0,1,1,0,0
"POINT (9.717273692000049 52.346579195000061)",Unfall 134182 (2018) Kat:3, Licht: 0,134182,3,1,0,07,12,4,1,0,0,0,0,1
"POINT (9.762684272000058 52.344408751000060)",Unfall 134186 (2018) Kat:3, Licht: 0,134186,3,3,5,07,07,6,0,0,1,1,0,0
"POINT (9.669557547000068 52.349679805000051)",Unfall 134187 (2018) Kat:3, Licht: 0,134187,3,3,5,07,09,4,1,0,0,1,0,0
"POINT (9.782950903000028 52.335984366000048)",Unfall 134189 (2018) Kat:3, Licht: 0,134189,3,1,0,07,10,7,0,0,1,0,0,0
"POINT (9.748867845000063 52.396794112000066)",Unfall 134192 (2018) Kat:3, Licht: 0,134192,3,2,4,07,16,7,0,0,1,1,0,0
"POINT (9.710527656000068 52.371265912000069)",Unfall 134193 (2018) Kat:3, Licht: 0,134193,3,3,5,07,14,4,1,0,0,1,0,0
"POINT (9.792948890000048 52.395451669000067)",Unfall 134206 (2018) Kat:3, Licht: 0,134206,3,2,2,07,12,4,1,0,0,1,0,0
"POINT (9.725641672000052 52.382081233000065)",Unfall 134210 (2018) Kat:3, Licht: 0,134210,3,5,1,07,18,6,0,0,1,1,0,0
"POINT (9.804824666000059 52.410011580000059)",Unfall 134217 (2018) Kat:3, Licht: 0,134217,3,3,5,07,10,4,1,0,1,1,0,0
"POINT (9.759395299000062 52.361611883000080)",Unfall 134225 (2018) Kat:2, Licht: 0,134225,2,2,4,07,19,3,1,0,1,1,0,0
"POINT (9.668567293000024 52.400424782000073)",Unfall 134254 (2018) Kat:3, Licht: 0,134254,3,3,0,07,20,1,0,0,1,1,0,0
"POINT (9.731768066000029 52.398568011000066)",Unfall 134255 (2018) Kat:3, Licht: 0,134255,3,3,5,07,11,6,0,0,0,1,0,0
"POINT (9.716781548000029 52.386210497000036)",Unfall 134258 (2018) Kat:3, Licht: 0,134258,3,5,1,07,14,6,0,0,1,1,0,0
"POINT (9.722246300000052 52.394785727000055)",Unfall 134260 (2018) Kat:3, Licht: 0,134260,3,5,1,07,18,3,1,0,0,1,0,0
"POINT (9.803128652000055 52.396451104000050)",Unfall 134266 (2018) Kat:3, Licht: 0,134266,3,2,5,07,15,5,0,0,1,1,0,0
"POINT (9.663269827000022 52.409800611000037)",Unfall 134267 (2018) Kat:3, Licht: 0,134267,3,2,6,07,09,3,0,0,0,1,1,0
"POINT (9.772013936000064 52.364919316000055)",Unfall 134268 (2018) Kat:3, Licht: 1,134268,3,6,2,07,21,5,0,1,0,1,0,0
"POINT (9.721582365000074 52.337999344000082)",Unfall 134271 (2018) Kat:3, Licht: 0,134271,3,6,2,07,20,5,0,0,0,1,0,0
"POINT (9.814176579000048 52.331791053000074)",Unfall 134274 (2018) Kat:3, Licht: 0,134274,3,1,1,07,15,5,0,0,0,1,0,1
"POINT (9.803446377000057 52.409250923000059)",Unfall 134276 (2018) Kat:3, Licht: 0,134276,3,3,5,07,13,5,0,0,1,1,0,0
"POINT (9.767886197000053 52.332242937000046)",Unfall 134277 (2018) Kat:2, Licht: 0,134277,2,7,0,07,18,7,0,0,0,1,0,0
"POINT (9.739849618000051 52.362188609000043)",Unfall 134282 (2018) Kat:3, Licht: 0,134282,3,6,3,07,17,2,0,0,0,1,0,0
"POINT (9.781208260000028 52.361240943000041)",Unfall 134286 (2018) Kat:3, Licht: 0,134286,3,2,5,07,18,5,0,0,1,1,0,0
"POINT (9.751388105000046 52.356222501000047)",Unfall 134288 (2018) Kat:3, Licht: 0,134288,3,2,5,07,07,5,0,0,1,1,0,0
"POINT (9.749235602000056 52.410863483000071)",Unfall 134311 (2018) Kat:3, Licht: 2,134311,3,5,1,07,00,1,0,2,0,1,0,0
"POINT (9.724420393000059 52.385429269000042)",Unfall 134314 (2018) Kat:2, Licht: 0,134314,2,2,5,07,16,2,0,0,1,1,0,0
"POINT (9.812072192000073 52.390599934000079)",Unfall 134318 (2018) Kat:3, Licht: 0,134318,3,3,5,07,14,3,0,0,1,1,0,0
"POINT (9.705073424000034 52.407278463000068)",Unfall 134330 (2018) Kat:3, Licht: 0,134330,3,3,5,07,18,3,0,0,0,1,0,1
"POINT (9.716988414000070 52.372815724000077)",Unfall 134332 (2018) Kat:3, Licht: 0,134332,3,2,2,07,13,2,0,0,1,0,0,0
"POINT (9.748489198000073 52.390749775000074)",Unfall 134349 (2018) Kat:3, Licht: 0,134349,3,6,2,07,17,2,0,0,0,1,0,0
"POINT (9.807547458000045 52.379666330000077)",Unfall 134358 (2018) Kat:3, Licht: 0,134358,3,3,5,07,13,4,0,0,1,1,0,0
"POINT (9.729821418000029 52.374743701000057)",Unfall 134360 (2018) Kat:3, Licht: 0,134360,3,1,0,07,14,4,0,0,1,0,0,0
"POINT (9.738482296000029 52.371897728000079)",Unfall 134363 (2018) Kat:3, Licht: 0,134363,3,6,3,07,12,2,0,0,1,1,0,0
"POINT (9.745315480000045 52.384601112000041)",Unfall 134366 (2018) Kat:3, Licht: 0,134366,3,5,1,07,12,2,0,0,1,1,0,0
"POINT (9.749540979000074 52.373154667000051)",Unfall 134371 (2018) Kat:3, Licht: 0,134371,3,1,0,07,14,4,0,0,1,0,0,0
"POINT (9.736505839000074 52.386917303000075)",Unfall 134383 (2018) Kat:3, Licht: 0,134383,3,2,5,07,15,3,0,0,1,1,0,0
"POINT (9.761133172000029 52.332812173000036)",Unfall 134387 (2018) Kat:3, Licht: 0,134387,3,3,5,07,16,2,0,0,1,1,0,0
"POINT (9.749062148000064 52.336998489000052)",Unfall 134396 (2018) Kat:3, Licht: 0,134396,3,6,4,07,14,2,0,0,1,0,0,0
"POINT (9.772195874000033 52.350512924000043)",Unfall 134409 (2018) Kat:3, Licht: 0,134409,3,2,5,07,15,2,0,0,1,1,0,0
"POINT (9.692536574000030 52.398592965000034)",Unfall 134419 (2018) Kat:3, Licht: 0,134419,3,2,4,07,11,2,0,0,1,0,0,0
"POINT (9.743807607000065 52.357121516000063)",Unfall 134429 (2018) Kat:3, Licht: 0,134429,3,2,3,07,11,3,0,0,1,1,0,0
"POINT (9.696000473000026 52.328986383000029)",Unfall 134444 (2018) Kat:3, Licht: 0,134444,3,4,6,07,18,3,0,0,0,1,1,0
"POINT (9.668819374000066 52.400295672000027)",Unfall 134446 (2018) Kat:3, Licht: 0,134446,3,6,3,07,11,3,0,0,1,0,0,0
"POINT (9.721419928000046 52.351031228000068)",Unfall 134453 (2018) Kat:3, Licht: 0,134453,3,7,6,07,14,3,0,0,0,1,1,0
"POINT (9.748600998000029 52.336883205000049)",Unfall 134456 (2018) Kat:3, Licht: 0,134456,3,1,6,07,13,3,0,0,1,0,1,0
"POINT (9.714681819000077 52.371750286000065)",Unfall 134460 (2018) Kat:3, Licht: 0,134460,3,1,0,07,10,3,0,0,1,0,0,0
"POINT (9.794379251000066 52.393406694000078)",Unfall 134466 (2018) Kat:3, Licht: 2,134466,3,3,5,07,02,3,0,2,1,1,0,0
"POINT (9.772138434000055 52.395839901000045)",Unfall 134470 (2018) Kat:3, Licht: 0,134470,3,3,5,07,09,3,0,0,1,0,0,0
"POINT (9.724994996000021 52.355681525000080)",Unfall 134473 (2018) Kat:3, Licht: 2,134473,3,7,0,07,23,3,0,2,1,0,0,0
"POINT (9.728522318000046 52.377925018000042)",Unfall 134474 (2018) Kat:3, Licht: 0,134474,3,6,2,07,14,3,0,0,0,1,0,0
"POINT (9.750048614000036 52.337073598000075)",Unfall 134476 (2018) Kat:3, Licht: 0,134476,3,6,3,07,13,3,0,0,1,0,0,0
"POINT (9.703286923000064 52.374791037000080)",Unfall 134477 (2018) Kat:3, Licht: 0,134477,3,5,1,07,12,3,0,0,1,0,0,0
"POINT (9.732251469000062 52.379077687000063)",Unfall 134484 (2018) Kat:3, Licht: 0,134484,3,6,2,07,16,6,0,0,0,1,0,0
"POINT (9.685518588000036 52.350991317000080)",Unfall 134486 (2018) Kat:3, Licht: 0,134486,3,6,4,07,16,4,0,0,1,0,0,0
"POINT (9.792662591000067 52.403450564000082)",Unfall 134489 (2018) Kat:3, Licht: 0,134489,3,6,2,07,09,3,0,0,0,1,0,0
"POINT (9.701357120000068 52.396022454000047)",Unfall 134501 (2018) Kat:3, Licht: 0,134501,3,2,5,07,14,3,0,0,1,1,0,0
"POINT (9.693494087000033 52.392172343000027)",Unfall 134532 (2018) Kat:3, Licht: 0,134532,3,2,5,07,16,2,0,0,1,1,0,0
"POINT (9.709377141000061 52.368552592000071)",Unfall 134533 (2018) Kat:3, Licht: 0,134533,3,5,1,07,14,6,0,0,1,1,0,0
"POINT (9.671738501000050 52.415619139000057)",Unfall 134535 (2018) Kat:3, Licht: 0,134535,3,3,5,07,14,4,0,0,1,1,0,0
"POINT (9.708359184000074 52.367152965000059)",Unfall 134540 (2018) Kat:3, Licht: 0,134540,3,3,0,07,16,3,0,0,1,1,0,0
"POINT (9.700778828000068 52.391459579000070)",Unfall 134568 (2018) Kat:3, Licht: 0,134568,3,3,5,07,15,1,0,0,1,1,0,0
"POINT (9.708437718000027 52.426837789000047)",Unfall 134572 (2018) Kat:3, Licht: 0,134572,3,1,9,08,16,6,0,0,0,1,0,0
"POINT (9.804805825000074 52.378037156000062)",Unfall 134587 (2018) Kat:3, Licht: 0,134587,3,2,4,08,18,5,0,0,0,1,0,0
"POINT (9.726361497000028 52.388414206000050)",Unfall 134596 (2018) Kat:3, Licht: 0,134596,3,3,5,07,18,5,0,0,1,1,0,0
"POINT (9.693286135000051 52.409342100000060)",Unfall 134597 (2018) Kat:3, Licht: 0,134597,3,3,5,07,12,2,0,0,1,1,0,0
"POINT (9.763689382000052 52.368810800000062)",Unfall 134600 (2018) Kat:3, Licht: 0,134600,3,2,0,08,11,5,0,0,1,1,0,0
"POINT (9.746822187000021 52.404228482000065)",Unfall 134601 (2018) Kat:3, Licht: 0,134601,3,5,5,07,07,2,0,0,1,1,0,0
"POINT (9.747857777000036 52.405310495000037)",Unfall 134609 (2018) Kat:3, Licht: 0,134609,3,4,6,08,19,5,0,0,1,0,1,0
"POINT (9.797364025000036 52.350758752000047)",Unfall 134611 (2018) Kat:3, Licht: 2,134611,3,1,6,08,22,7,0,2,0,1,1,0
"POINT (9.721301080000046 52.369948411000053)",Unfall 134614 (2018) Kat:2, Licht: 0,134614,2,1,1,08,20,6,0,0,1,1,0,0
"POINT (9.687695332000033 52.392759075000072)",Unfall 134622 (2018) Kat:3, Licht: 0,134622,3,7,0,07,14,7,1,0,1,0,0,0
"POINT (9.753225546000067 52.380109630000049)",Unfall 134623 (2018) Kat:3, Licht: 0,134623,3,5,1,08,14,7,0,0,1,1,0,0
"POINT (9.743523604000075 52.369357969000077)",Unfall 134624 (2018) Kat:3, Licht: 0,134624,3,6,6,07,13,7,1,0,1,0,1,0
"POINT (9.744542554000077 52.385088530000075)",Unfall 134626 (2018) Kat:3, Licht: 0,134626,3,3,5,08,09,6,0,0,1,1,0,0
"POINT (9.730123174000028 52.391891425000040)",Unfall 134627 (2018) Kat:3, Licht: 0,134627,3,5,2,07,14,7,1,0,0,1,0,0
"POINT (9.765972628000043 52.395970282000064)",Unfall 134629 (2018) Kat:3, Licht: 0,134629,3,3,5,08,16,5,0,0,1,1,0,0
"POINT (9.742254250000030 52.378784752000058)",Unfall 134640 (2018) Kat:3, Licht: 2,134640,3,1,0,07,03,7,0,2,0,0,0,1
"POINT (9.684930721000058 52.328230332000032)",Unfall 134642 (2018) Kat:3, Licht: 0,134642,3,1,0,07,11,2,0,0,1,0,0,0
"POINT (9.719741223000028 52.378237808000051)",Unfall 134644 (2018) Kat:3, Licht: 0,134644,3,1,0,08,07,1,0,0,1,0,0,0
"POINT (9.787050844000021 52.401567686000078)",Unfall 134683 (2018) Kat:3, Licht: 0,134683,3,3,0,08,19,7,0,0,1,1,0,0
"POINT (9.823514497000076 52.401359636000052)",Unfall 134696 (2018) Kat:3, Licht: 0,134696,3,5,1,07,12,6,0,0,1,1,0,0
"POINT (9.780133275000026 52.328509900000029)",Unfall 134698 (2018) Kat:3, Licht: 0,134698,3,2,2,07,16,2,0,0,1,1,0,0
"POINT (9.690732887000024 52.376567907000037)",Unfall 134701 (2018) Kat:3, Licht: 0,134701,3,7,0,08,14,5,0,0,0,1,0,1
"POINT (9.726218255000049 52.377241133000041)",Unfall 134703 (2018) Kat:3, Licht: 0,134703,3,7,5,07,17,6,0,0,1,1,0,0
"POINT (9.701718583000059 52.408735723000063)",Unfall 134711 (2018) Kat:3, Licht: 0,134711,3,3,5,08,10,5,0,0,1,1,0,0
"POINT (9.721211154000059 52.361618735000036)",Unfall 134718 (2018) Kat:3, Licht: 2,134718,3,2,5,08,00,4,0,2,0,1,0,0
