WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.763833355000031 52.343456642000035)",Unfall 417 (2024) Kat:3, Licht: 2,417,3,2,4,10,19,4,,2,1,1,0,0
"POINT (9.586116148000031 52.439017893000027)",Unfall 418 (2024) Kat:3, Licht: 0,418,3,6,3,10,14,6,,0,1,0,0,0
"POINT (9.918332540000051 52.445856690000028)",Unfall 419 (2024) Kat:3, Licht: 0,419,3,7,1,10,12,5,,0,1,1,0,0
"POINT (9.773950070000069 52.371003598000073)",Unfall 420 (2024) Kat:3, Licht: 0,420,3,3,5,10,11,5,,0,1,0,0,0
"POINT (9.812137912000026 52.409493593000036)",Unfall 421 (2024) Kat:3, Licht: 2,421,3,2,3,10,18,3,,2,1,1,0,0
"POINT (9.432277750000026 52.422332294000057)",Unfall 422 (2024) Kat:3, Licht: 2,422,3,3,5,10,06,4,,2,1,1,0,0
"POINT (9.753727937000065 52.526190959000076)",Unfall 423 (2024) Kat:3, Licht: 1,423,3,2,2,10,07,3,,1,1,1,0,0
"POINT (9.963218857000072 52.365341287000035)",Unfall 424 (2024) Kat:3, Licht: 0,424,3,7,0,10,17,3,,0,1,0,0,0
"POINT (9.731643678000069 52.438665197000034)",Unfall 425 (2024) Kat:3, Licht: 0,425,3,2,5,10,14,3,,0,1,1,0,0
"POINT (9.855958579000060 52.388884812000072)",Unfall 426 (2024) Kat:3, Licht: 2,426,3,3,5,10,06,2,,2,1,1,0,0
"POINT (9.650184405000061 52.393444671000054)",Unfall 427 (2024) Kat:3, Licht: 0,427,3,2,5,10,08,2,,0,1,0,0,0
"POINT (10.231320185000072 52.432923292000055)",Unfall 428 (2024) Kat:3, Licht: 1,428,3,1,0,10,18,2,,1,1,0,0,0
"POINT (9.690140675000066 52.272945702000072)",Unfall 429 (2024) Kat:3, Licht: 0,429,3,1,8,10,09,1,,0,1,0,0,0
"POINT (9.757117090000065 52.319608903000073)",Unfall 430 (2024) Kat:3, Licht: 0,430,3,3,5,10,13,7,,0,1,1,0,0
"POINT (9.764840995000043 52.342332728000031)",Unfall 431 (2024) Kat:3, Licht: 0,431,3,2,4,10,16,6,,0,1,1,0,0
"POINT (9.622430971000028 52.426163569000039)",Unfall 432 (2024) Kat:3, Licht: 0,432,3,3,5,10,08,3,,0,1,1,0,0
"POINT (9.726782768000021 52.375721164000026)",Unfall 433 (2024) Kat:3, Licht: 0,433,3,2,5,10,16,5,,0,1,1,0,0
"POINT (9.760976553000035 52.346918267000035)",Unfall 434 (2024) Kat:1, Licht: 0,434,1,3,5,10,16,4,,0,1,0,0,0
"POINT (9.768214972000067 52.290639962000057)",Unfall 435 (2024) Kat:3, Licht: 0,435,3,1,0,10,13,7,,0,1,0,0,0
"POINT (9.715115252000032 52.361167142000056)",Unfall 436 (2024) Kat:3, Licht: 0,436,3,7,0,10,10,2,,0,1,0,0,0
"POINT (9.726711302000069 52.375781808000056)",Unfall 437 (2024) Kat:3, Licht: 0,437,3,3,5,10,11,6,,0,1,1,0,0
"POINT (9.758020351000027 52.350464733000081)",Unfall 438 (2024) Kat:3, Licht: 0,438,3,1,0,10,09,5,,0,1,0,0,0
"POINT (9.698606775000030 52.420983285000034)",Unfall 439 (2024) Kat:3, Licht: 0,439,3,3,5,10,16,4,,0,1,1,0,0
"POINT (9.551041751000071 52.340205613000080)",Unfall 440 (2024) Kat:3, Licht: 0,440,3,3,5,10,16,7,,0,1,1,0,0
"POINT (9.746477058000039 52.365313298000046)",Unfall 441 (2024) Kat:3, Licht: 0,441,3,3,5,10,14,4,,0,1,1,0,0
"POINT (9.707780009000032 52.410045300000036)",Unfall 442 (2024) Kat:3, Licht: 2,442,3,7,0,10,21,3,,2,1,0,0,0
"POINT (9.971497477000071 52.369224951000035)",Unfall 443 (2024) Kat:3, Licht: 0,443,3,3,5,10,15,3,,0,1,1,0,0
"POINT (9.735579426000072 52.394595525000057)",Unfall 444 (2024) Kat:3, Licht: 0,444,3,2,5,10,14,1,,0,1,1,0,0
"POINT (9.509234337000066 52.289922016000048)",Unfall 445 (2024) Kat:3, Licht: 0,445,3,3,5,10,15,6,,0,1,1,0,0
"POINT (9.594039666000072 52.320333384000037)",Unfall 446 (2024) Kat:3, Licht: 0,446,3,3,5,10,10,7,,0,1,1,0,0
"POINT (9.774859740000068 52.371271468000032)",Unfall 447 (2024) Kat:3, Licht: 0,447,3,2,5,10,17,5,,0,1,1,0,0
"POINT (9.619567045000053 52.211021685000048)",Unfall 448 (2024) Kat:3, Licht: 0,448,3,3,5,10,11,6,,0,1,1,0,0
"POINT (9.727034830000036 52.366586270000028)",Unfall 449 (2024) Kat:3, Licht: 0,449,3,3,5,10,18,5,,0,1,0,0,0
"POINT (9.732312663000073 52.383386028000075)",Unfall 450 (2024) Kat:3, Licht: 0,450,3,2,5,10,17,4,,0,1,0,0,0
"POINT (9.859956167000064 52.490532535000057)",Unfall 451 (2024) Kat:3, Licht: 0,451,3,3,5,10,17,4,,0,1,1,0,0
"POINT (9.782552099000043 52.324470719000033)",Unfall 452 (2024) Kat:3, Licht: 0,452,3,2,0,10,17,4,,0,1,1,0,0
"POINT (9.724593004000042 52.380003417000069)",Unfall 453 (2024) Kat:3, Licht: 0,453,3,1,0,11,15,7,,0,1,0,0,0
"POINT (9.432202231000076 52.422356070000035)",Unfall 454 (2024) Kat:3, Licht: 0,454,3,3,5,10,07,3,,0,1,1,0,0
"POINT (9.590962635000039 52.399396484000079)",Unfall 455 (2024) Kat:3, Licht: 0,455,3,7,5,10,12,3,,0,1,0,1,0
"POINT (9.611656708000055 52.436427691000063)",Unfall 456 (2024) Kat:3, Licht: 0,456,3,2,5,10,12,3,,0,1,1,0,0
"POINT (9.688254204000032 52.378397990000053)",Unfall 457 (2024) Kat:3, Licht: 0,457,3,7,0,09,07,2,,0,1,0,0,0
"POINT (9.677861326000027 52.436407427000063)",Unfall 458 (2024) Kat:2, Licht: 2,458,2,7,0,09,20,2,,2,1,0,0,0
"POINT (9.456613344000061 52.493440129000078)",Unfall 459 (2024) Kat:2, Licht: 0,459,2,7,0,09,11,1,,0,1,0,0,0
"POINT (9.753368321000039 52.370001421000040)",Unfall 460 (2024) Kat:3, Licht: 0,460,3,2,5,09,09,1,,0,1,1,0,0
"POINT (9.356942597000057 52.449199411000052)",Unfall 461 (2024) Kat:3, Licht: 1,461,3,1,0,09,19,7,,1,1,0,0,0
"POINT (9.594906155000047 52.395270771000071)",Unfall 462 (2024) Kat:3, Licht: 0,462,3,7,5,09,12,7,,0,1,1,0,0
"POINT (9.569651763000024 52.595210231000067)",Unfall 463 (2024) Kat:2, Licht: 0,463,2,7,5,09,17,7,,0,1,1,0,0
"POINT (9.611512420000054 52.435277295000049)",Unfall 464 (2024) Kat:3, Licht: 0,464,3,7,6,09,14,6,,0,1,0,1,0
"POINT (9.475155440000037 52.301370479000070)",Unfall 465 (2024) Kat:2, Licht: 0,465,2,1,0,09,11,5,,0,1,0,0,0
"POINT (9.607878361000076 52.446194396000067)",Unfall 466 (2024) Kat:2, Licht: 0,466,2,7,0,09,12,4,,0,1,0,0,0
"POINT (9.786137948000032 52.422836127000039)",Unfall 467 (2024) Kat:3, Licht: 0,467,3,3,5,09,07,4,,0,1,1,0,0
"POINT (9.797620625000036 52.413686133000056)",Unfall 468 (2024) Kat:3, Licht: 2,468,3,1,0,09,19,3,,2,1,0,0,0
"POINT (9.733883736000053 52.545670947000076)",Unfall 469 (2024) Kat:3, Licht: 0,469,3,2,5,09,15,3,,0,1,1,0,0
"POINT (9.723241489000031 52.454154032000076)",Unfall 470 (2024) Kat:3, Licht: 2,470,3,2,5,09,23,3,,2,1,1,0,0
"POINT (9.724628760000030 52.377282358000059)",Unfall 471 (2024) Kat:3, Licht: 1,471,3,1,0,09,19,3,,1,1,0,0,0
"POINT (9.827820574000043 52.361007692000044)",Unfall 472 (2024) Kat:3, Licht: 0,472,3,3,0,09,16,2,,0,1,0,1,0
"POINT (9.976909175000060 52.373283054000069)",Unfall 473 (2024) Kat:3, Licht: 0,473,3,3,5,09,07,2,,0,1,0,0,0
"POINT (9.716905788000076 52.366979264000065)",Unfall 474 (2024) Kat:3, Licht: 0,474,3,7,1,09,13,2,,0,1,1,0,0
"POINT (9.630120708000049 52.208229854000081)",Unfall 475 (2024) Kat:3, Licht: 0,475,3,6,3,09,14,1,,0,1,1,0,0
"POINT (9.730213768000056 52.368958507000059)",Unfall 476 (2024) Kat:3, Licht: 2,476,3,3,5,09,21,7,,2,1,1,0,0
"POINT (9.551359492000074 52.397377973000062)",Unfall 477 (2024) Kat:3, Licht: 0,477,3,7,0,09,10,7,,0,1,0,0,0
"POINT (9.504038692000051 52.572814846000028)",Unfall 478 (2024) Kat:3, Licht: 1,478,3,7,5,09,07,6,,1,1,1,0,0
"POINT (9.747080274000041 52.437208194000050)",Unfall 479 (2024) Kat:2, Licht: 2,479,2,1,9,09,23,6,,2,1,0,0,0
"POINT (9.417908260000047 52.576589144000081)",Unfall 480 (2024) Kat:3, Licht: 1,480,3,3,5,09,06,5,,1,1,1,0,0
"POINT (9.732510026000057 52.383373094000035)",Unfall 481 (2024) Kat:3, Licht: 0,481,3,7,0,09,12,4,,0,1,0,0,0
"POINT (9.677798452000047 52.436502921000056)",Unfall 482 (2024) Kat:3, Licht: 2,482,3,7,0,10,19,5,,2,1,0,0,0
"POINT (9.800141888000041 52.406454489000055)",Unfall 483 (2024) Kat:3, Licht: 0,483,3,2,5,09,16,4,,0,1,0,0,0
"POINT (9.450648093000041 52.467362995000030)",Unfall 484 (2024) Kat:3, Licht: 0,484,3,2,2,09,11,4,,0,1,1,0,0
"POINT (9.643853941000032 52.433708679000063)",Unfall 485 (2024) Kat:3, Licht: 0,485,3,3,5,09,15,2,,0,1,1,0,0
"POINT (9.745009768000045 52.369034827000064)",Unfall 486 (2024) Kat:3, Licht: 1,486,3,3,5,09,19,3,,1,1,0,0,0
"POINT (9.727013631000034 52.366563338000049)",Unfall 487 (2024) Kat:3, Licht: 0,487,3,3,5,09,11,3,,0,1,0,0,0
"POINT (9.462115758000039 52.401652124000066)",Unfall 488 (2024) Kat:3, Licht: 0,488,3,1,0,09,13,3,,0,1,0,0,0
"POINT (9.429272303000062 52.427455050000049)",Unfall 489 (2024) Kat:3, Licht: 0,489,3,3,5,09,11,3,,0,1,1,0,0
"POINT (9.634720210000069 52.304496435000033)",Unfall 490 (2024) Kat:3, Licht: 1,490,3,6,6,09,19,3,,1,1,0,1,0
"POINT (9.802271813000061 52.437477976000082)",Unfall 491 (2024) Kat:3, Licht: 0,491,3,3,5,09,07,4,,0,1,1,0,0
"POINT (9.735154293000051 52.406277320000072)",Unfall 492 (2024) Kat:3, Licht: 0,492,3,3,5,09,16,2,,0,1,1,0,0
"POINT (9.575417801000071 52.270182446000035)",Unfall 493 (2024) Kat:3, Licht: 2,493,3,1,0,09,19,1,,2,1,0,0,0
"POINT (9.857368564000069 52.504906272000028)",Unfall 494 (2024) Kat:3, Licht: 0,494,3,6,2,09,17,1,,0,1,1,0,0
"POINT (9.756145622000076 52.352892324000038)",Unfall 495 (2024) Kat:3, Licht: 0,495,3,3,5,09,10,7,,0,1,1,0,0
"POINT (9.735486148000064 52.401935765000076)",Unfall 496 (2024) Kat:3, Licht: 0,496,3,4,6,09,17,7,,0,1,0,1,0
"POINT (9.678225629000053 52.381051325000044)",Unfall 497 (2024) Kat:3, Licht: 0,497,3,6,4,09,18,7,,0,1,0,0,0
"POINT (9.691372444000024 52.376803169000027)",Unfall 498 (2024) Kat:3, Licht: 0,498,3,7,0,09,11,6,,0,1,0,0,0
"POINT (9.734027698000034 52.387121527000033)",Unfall 499 (2024) Kat:3, Licht: 0,499,3,2,5,09,17,5,,0,1,1,0,0
"POINT (10.196584623000035 52.464203534000035)",Unfall 500 (2024) Kat:3, Licht: 0,500,3,3,5,12,11,6,,0,1,1,0,0
"POINT (9.570922296000049 52.457731245000048)",Unfall 501 (2024) Kat:3, Licht: 1,501,3,3,5,12,15,2,,1,1,1,0,0
"POINT (9.721240861000069 52.361729607000029)",Unfall 502 (2024) Kat:3, Licht: 0,502,3,7,0,12,10,1,,0,1,0,0,0
"POINT (9.842889896000031 52.361000826000065)",Unfall 503 (2024) Kat:3, Licht: 2,503,3,7,0,12,22,6,,2,1,0,0,0
"POINT (9.501423147000025 52.289427297000032)",Unfall 504 (2024) Kat:2, Licht: 2,504,2,7,0,12,05,6,,2,1,0,0,0
"POINT (9.764889430000039 52.342670292000037)",Unfall 505 (2024) Kat:3, Licht: 2,505,3,3,5,12,07,7,,2,1,1,0,0
"POINT (10.013314771000069 52.443662756000037)",Unfall 506 (2024) Kat:3, Licht: 0,506,3,3,5,12,12,3,,0,1,1,0,0
"POINT (9.699958840000022 52.416269970000030)",Unfall 507 (2024) Kat:3, Licht: 2,507,3,1,0,12,03,2,,2,1,0,0,0
"POINT (9.614515394000023 52.430415034000077)",Unfall 508 (2024) Kat:3, Licht: 2,508,3,6,6,12,00,7,,2,1,0,1,0
"POINT (9.801058557000033 52.429348305000076)",Unfall 509 (2024) Kat:3, Licht: 2,509,3,2,4,12,07,6,,2,1,1,0,0
"POINT (9.664579491000040 52.239774042000079)",Unfall 510 (2024) Kat:3, Licht: 0,510,3,7,0,12,12,6,,0,1,0,0,0
"POINT (9.727154966000057 52.439073445000076)",Unfall 511 (2024) Kat:3, Licht: 0,511,3,3,5,12,13,6,,0,1,1,0,0
"POINT (9.415129255000068 52.327884604000076)",Unfall 512 (2024) Kat:3, Licht: 0,512,3,3,5,12,11,3,,0,1,1,0,0
"POINT (9.749886093000043 52.369270923000045)",Unfall 513 (2024) Kat:2, Licht: 2,513,2,4,6,12,17,5,,2,1,0,1,0
"POINT (9.990422733000059 52.412546909000071)",Unfall 514 (2024) Kat:2, Licht: 0,514,2,3,5,12,12,5,,0,1,1,0,0
"POINT (9.572829473000070 52.425209380000069)",Unfall 515 (2024) Kat:3, Licht: 2,515,3,3,5,12,21,5,,2,1,1,0,0
"POINT (10.227659801000073 52.432917667000027)",Unfall 516 (2024) Kat:3, Licht: 2,516,3,3,0,12,18,4,,2,1,1,0,0
"POINT (9.725987483000040 52.367010621000077)",Unfall 517 (2024) Kat:3, Licht: 0,517,3,7,0,12,16,6,,0,1,0,0,0
"POINT (9.465174793000074 52.413188939000065)",Unfall 518 (2024) Kat:3, Licht: 2,518,3,3,5,12,22,6,,2,1,1,0,0
"POINT (9.624564783000039 52.450442175000035)",Unfall 519 (2024) Kat:3, Licht: 0,519,3,2,5,12,10,3,,0,1,1,0,0
"POINT (9.658005264000053 52.388253074000033)",Unfall 520 (2024) Kat:3, Licht: 2,520,3,6,4,12,20,7,,2,1,0,0,0
"POINT (9.759744715000068 52.370361069000069)",Unfall 521 (2024) Kat:3, Licht: 2,521,3,7,8,12,03,6,,2,1,0,0,0
"POINT (9.731900809000024 52.369459140000060)",Unfall 522 (2024) Kat:3, Licht: 2,522,3,7,0,12,16,6,,2,1,0,0,0
"POINT (9.431215389000045 52.423181153000030)",Unfall 523 (2024) Kat:3, Licht: 0,523,3,2,0,12,14,6,,0,1,1,0,0
"POINT (9.459941442000058 52.307058401000063)",Unfall 524 (2024) Kat:3, Licht: 0,524,3,1,8,12,14,6,,0,1,0,0,0
"POINT (9.723442278000050 52.377713440000036)",Unfall 525 (2024) Kat:3, Licht: 2,525,3,2,5,12,21,6,,2,1,1,0,0
"POINT (9.860053109000035 52.490140876000055)",Unfall 526 (2024) Kat:3, Licht: 2,526,3,3,5,12,07,6,,2,1,0,0,0
"POINT (9.806816554000022 52.307828199000028)",Unfall 527 (2024) Kat:3, Licht: 2,527,3,2,5,12,18,5,,2,1,1,0,0
"POINT (9.465745714000036 52.416840375000049)",Unfall 528 (2024) Kat:3, Licht: 1,528,3,7,0,12,16,5,,1,1,0,0,0
"POINT (9.457249878000027 52.504789416000051)",Unfall 529 (2024) Kat:3, Licht: 2,529,3,2,5,12,07,5,,2,1,1,0,0
"POINT (9.452287899000055 52.307309483000040)",Unfall 530 (2024) Kat:3, Licht: 2,530,3,3,5,12,19,4,,2,1,1,0,0
"POINT (9.736510467000073 52.546563542000058)",Unfall 531 (2024) Kat:3, Licht: 0,531,3,3,0,12,12,4,,0,1,1,0,0
"POINT (9.724756429000024 52.454061991000060)",Unfall 532 (2024) Kat:3, Licht: 0,532,3,3,5,12,08,4,,0,1,0,0,1
"POINT (10.018777335000038 52.436995080000031)",Unfall 533 (2024) Kat:3, Licht: 0,533,3,3,0,12,08,4,,0,1,1,0,0
"POINT (9.798152875000028 52.316650594000066)",Unfall 534 (2024) Kat:2, Licht: 0,534,2,2,5,12,14,2,,0,1,0,0,0
"POINT (9.845090850000076 52.360457090000068)",Unfall 535 (2024) Kat:2, Licht: 0,535,2,3,5,12,15,4,,0,1,0,0,0
"POINT (9.791917376000072 52.335036357000035)",Unfall 536 (2024) Kat:3, Licht: 2,536,3,3,5,11,17,5,,2,1,1,0,0
"POINT (10.202042633000076 52.462929348000046)",Unfall 537 (2024) Kat:3, Licht: 0,537,3,2,4,11,16,5,,0,1,1,0,0
"POINT (9.695238544000063 52.361320563000049)",Unfall 538 (2024) Kat:3, Licht: 0,538,3,3,5,11,08,4,,0,1,1,0,0
"POINT (9.974537629000054 52.400725723000050)",Unfall 539 (2024) Kat:3, Licht: 0,539,3,3,5,11,12,4,,0,1,1,0,0
"POINT (9.431915472000071 52.422446350000030)",Unfall 540 (2024) Kat:3, Licht: 0,540,3,3,5,11,12,3,,0,1,1,0,0
"POINT (9.746473151000032 52.365319379000027)",Unfall 541 (2024) Kat:3, Licht: 0,541,3,7,0,11,07,2,,0,1,0,0,0
"POINT (9.789253128000041 52.519527554000035)",Unfall 542 (2024) Kat:3, Licht: 2,542,3,1,0,11,21,2,,2,1,0,0,0
"POINT (9.652143084000045 52.415908813000044)",Unfall 543 (2024) Kat:2, Licht: 0,543,2,3,5,11,15,2,,0,1,1,0,0
"POINT (9.776589058000070 52.332844532000081)",Unfall 544 (2024) Kat:3, Licht: 2,544,3,2,5,11,19,2,,2,1,1,0,0
"POINT (9.800164575000053 52.426636168000073)",Unfall 545 (2024) Kat:3, Licht: 0,545,3,7,0,11,10,7,,0,1,0,0,0
"POINT (9.471119710000039 52.300887069000055)",Unfall 546 (2024) Kat:3, Licht: 2,546,3,7,7,11,20,7,,2,1,0,0,0
"POINT (9.611647475000041 52.436325095000029)",Unfall 547 (2024) Kat:3, Licht: 0,547,3,6,0,11,12,7,,0,1,0,1,0
"POINT (9.799280994000071 52.410059451000052)",Unfall 548 (2024) Kat:3, Licht: 2,548,3,3,5,11,17,6,,2,1,1,0,0
"POINT (9.618128730000024 52.428907071000026)",Unfall 549 (2024) Kat:3, Licht: 2,549,3,2,5,11,20,6,,2,1,0,0,0
"POINT (10.190296114000034 52.440292701000033)",Unfall 550 (2024) Kat:2, Licht: 2,550,2,6,2,11,18,6,,2,1,0,0,0
"POINT (9.731593722000071 52.383524212000054)",Unfall 551 (2024) Kat:3, Licht: 1,551,3,2,5,12,08,5,,1,1,1,0,0
"POINT (9.730411636000042 52.438718806000054)",Unfall 552 (2024) Kat:3, Licht: 0,552,3,3,5,11,13,4,,0,1,1,0,0
"POINT (9.851843715000030 52.495098928000061)",Unfall 553 (2024) Kat:3, Licht: 0,553,3,3,0,11,08,4,,0,1,0,0,0
"POINT (9.749909059000061 52.360907405000034)",Unfall 554 (2024) Kat:3, Licht: 0,554,3,7,5,12,10,3,,0,1,1,0,0
"POINT (9.692734411000060 52.361030047000042)",Unfall 555 (2024) Kat:3, Licht: 2,555,3,3,5,11,19,3,,2,1,1,0,0
"POINT (9.736752856000066 52.368396349000079)",Unfall 556 (2024) Kat:3, Licht: 1,556,3,2,5,11,07,2,,1,1,0,0,0
"POINT (9.585646195000038 52.397113461000060)",Unfall 557 (2024) Kat:3, Licht: 0,557,3,6,8,11,12,1,,0,1,0,0,0
"POINT (9.717614494000031 52.395994622000046)",Unfall 558 (2024) Kat:3, Licht: 2,558,3,2,5,12,20,5,,2,1,1,0,0
"POINT (9.721644738000066 52.391670073000057)",Unfall 559 (2024) Kat:2, Licht: 2,559,2,3,5,12,18,2,,2,1,1,0,0
"POINT (9.827592099000071 52.360443549000081)",Unfall 560 (2024) Kat:3, Licht: 0,560,3,1,0,11,10,7,,0,1,0,0,0
"POINT (9.596603190000053 52.409606462000056)",Unfall 561 (2024) Kat:3, Licht: 2,561,3,6,6,11,22,6,,2,1,0,1,0
"POINT (9.740548304000072 52.547040695000078)",Unfall 562 (2024) Kat:3, Licht: 1,562,3,7,0,11,16,6,,1,1,0,0,0
"POINT (10.013050454000052 52.446416884000030)",Unfall 563 (2024) Kat:3, Licht: 2,563,3,6,2,11,20,6,,2,1,0,0,0
"POINT (9.832068137000022 52.386018672000034)",Unfall 564 (2024) Kat:3, Licht: 0,564,3,4,6,12,11,6,,0,1,0,1,0
"POINT (9.744127782000021 52.367969556000048)",Unfall 565 (2024) Kat:3, Licht: 1,565,3,5,0,11,16,5,,1,1,1,0,0
"POINT (9.762827970000046 52.370569870000054)",Unfall 566 (2024) Kat:3, Licht: 0,566,3,2,3,11,08,5,,0,1,1,0,0
"POINT (9.732623646000036 52.383757716000048)",Unfall 567 (2024) Kat:3, Licht: 0,567,3,6,2,11,07,5,,0,1,0,0,0
"POINT (9.460584349000044 52.309840227000052)",Unfall 568 (2024) Kat:3, Licht: 0,568,3,3,5,11,12,5,,0,1,1,0,0
"POINT (9.602743177000036 52.409079026000029)",Unfall 569 (2024) Kat:2, Licht: 0,569,2,3,5,11,14,5,,0,1,1,0,0
"POINT (9.812731714000051 52.366014566000047)",Unfall 570 (2024) Kat:3, Licht: 0,570,3,3,5,11,13,5,,0,1,0,0,0
"POINT (9.665317092000066 52.335561227000028)",Unfall 571 (2024) Kat:3, Licht: 2,571,3,2,3,11,22,4,,2,1,1,0,0
"POINT (9.975705585000071 52.410905126000046)",Unfall 572 (2024) Kat:3, Licht: 2,572,3,6,6,11,22,4,,2,1,0,1,0
"POINT (9.689398737000033 52.374832648000051)",Unfall 573 (2024) Kat:3, Licht: 0,573,3,6,3,11,07,4,,0,1,0,0,0
"POINT (9.722055981000040 52.378561938000075)",Unfall 574 (2024) Kat:3, Licht: 0,574,3,6,0,11,13,3,,0,1,0,0,0
"POINT (9.766592727000045 52.367176046000054)",Unfall 575 (2024) Kat:3, Licht: 2,575,3,3,0,01,16,4,,2,1,1,0,0
"POINT (9.564303975000030 52.203030895000040)",Unfall 576 (2024) Kat:3, Licht: 1,576,3,1,8,01,19,4,,1,1,0,0,0
"POINT (9.644680750000020 52.320493907000071)",Unfall 577 (2024) Kat:3, Licht: 0,577,3,1,0,01,15,4,,0,1,1,0,0
"POINT (9.770060020000074 52.410259289000066)",Unfall 578 (2024) Kat:1, Licht: 0,578,1,3,5,01,10,4,,0,1,1,0,0
"POINT (9.730629740000040 52.378529889000049)",Unfall 579 (2024) Kat:3, Licht: 2,579,3,2,5,01,20,3,,2,1,1,0,0
"POINT (9.754838393000057 52.432293301000072)",Unfall 580 (2024) Kat:3, Licht: 2,580,3,1,0,02,19,2,,2,1,0,0,0
"POINT (9.763641509000024 52.356101066000065)",Unfall 581 (2024) Kat:3, Licht: 2,581,3,5,1,02,19,1,,2,1,1,0,0
"POINT (9.455571848000034 52.390640124000072)",Unfall 582 (2024) Kat:2, Licht: 0,582,2,7,0,02,10,1,,0,1,0,0,0
"POINT (9.809842198000069 52.305822955000053)",Unfall 583 (2024) Kat:3, Licht: 0,583,3,7,0,02,16,7,,0,1,0,0,0
"POINT (9.695592011000031 52.408839397000065)",Unfall 584 (2024) Kat:3, Licht: 2,584,3,2,3,02,17,7,,2,1,1,0,0
"POINT (9.744233092000059 52.373327130000064)",Unfall 585 (2024) Kat:3, Licht: 0,585,3,7,0,02,12,5,,0,1,0,0,0
"POINT (9.744079976000023 52.372581978000028)",Unfall 586 (2024) Kat:3, Licht: 0,586,3,3,5,02,11,5,,0,1,1,0,0
"POINT (9.741300593000062 52.375530219000041)",Unfall 587 (2024) Kat:3, Licht: 0,587,3,4,6,02,12,5,,0,1,0,1,0
"POINT (9.741640117000031 52.378447426000037)",Unfall 588 (2024) Kat:3, Licht: 0,588,3,6,2,02,10,5,,0,1,1,0,0
"POINT (9.798320346000025 52.397979714000030)",Unfall 589 (2024) Kat:3, Licht: 2,589,3,6,0,02,20,5,,2,1,0,1,0
"POINT (9.471387495000045 52.427440743000034)",Unfall 590 (2024) Kat:3, Licht: 0,590,3,3,5,02,10,5,,0,1,1,0,0
"POINT (9.732359933000055 52.437740063000035)",Unfall 591 (2024) Kat:3, Licht: 0,591,3,3,5,02,07,5,,0,1,1,0,0
"POINT (9.744228460000045 52.373300433000054)",Unfall 592 (2024) Kat:3, Licht: 0,592,3,1,0,02,14,4,,0,1,0,0,0
"POINT (9.737245053000038 52.370768186000078)",Unfall 593 (2024) Kat:3, Licht: 2,593,3,2,4,02,06,4,,2,1,1,0,0
"POINT (9.707570005000036 52.367167689000041)",Unfall 594 (2024) Kat:3, Licht: 0,594,3,7,0,02,13,4,,0,1,0,0,0
"POINT (9.808554972000024 52.379579593000074)",Unfall 595 (2024) Kat:3, Licht: 1,595,3,3,5,02,18,3,,1,1,1,0,0
"POINT (9.828657705000069 52.399475122000069)",Unfall 596 (2024) Kat:3, Licht: 2,596,3,3,5,02,17,3,,2,1,1,0,0
"POINT (9.622362231000068 52.432010890000072)",Unfall 597 (2024) Kat:3, Licht: 2,597,3,6,4,02,06,3,,2,1,0,0,0
"POINT (9.736607308000032 52.371165145000077)",Unfall 598 (2024) Kat:3, Licht: 0,598,3,2,5,02,11,3,,0,1,1,0,0
"POINT (9.750140226000042 52.375127670000040)",Unfall 599 (2024) Kat:3, Licht: 0,599,3,1,0,02,08,7,,0,1,0,0,0
"POINT (9.587487830000043 52.434399170000063)",Unfall 600 (2024) Kat:2, Licht: 2,600,2,6,6,02,05,6,,2,1,0,1,0
"POINT (9.767488137000043 52.358194597000079)",Unfall 601 (2024) Kat:3, Licht: 2,601,3,2,4,02,19,5,,2,1,1,0,0
"POINT (9.737304483000059 52.375695996000047)",Unfall 602 (2024) Kat:3, Licht: 0,602,3,4,6,02,14,5,,0,1,0,1,0
"POINT (10.016030623000063 52.450042487000076)",Unfall 603 (2024) Kat:3, Licht: 0,603,3,4,6,02,09,5,,0,1,0,1,0
"POINT (9.740930045000027 52.376424667000038)",Unfall 604 (2024) Kat:3, Licht: 0,604,3,3,6,02,15,4,,0,1,0,1,0
"POINT (9.732675925000024 52.379362308000054)",Unfall 605 (2024) Kat:3, Licht: 2,605,3,3,5,02,18,4,,2,1,1,0,0
"POINT (9.733731324000075 52.379820376000055)",Unfall 606 (2024) Kat:3, Licht: 2,606,3,3,5,02,17,4,,2,1,1,0,0
"POINT (9.733711460000052 52.399037455000041)",Unfall 607 (2024) Kat:3, Licht: 0,607,3,3,5,02,13,4,,0,1,1,0,0
"POINT (10.008502484000076 52.446750449000035)",Unfall 608 (2024) Kat:3, Licht: 0,608,3,7,0,02,10,3,,0,1,0,0,0
"POINT (9.594696073000023 52.438767864000056)",Unfall 609 (2024) Kat:3, Licht: 0,609,3,7,0,02,09,7,,0,1,0,0,0
"POINT (9.748338059000048 52.378370271000051)",Unfall 610 (2024) Kat:3, Licht: 0,610,3,1,0,02,16,6,,0,1,0,0,0
"POINT (9.752556552000044 52.373862037000038)",Unfall 611 (2024) Kat:3, Licht: 0,611,3,5,4,02,10,5,,0,1,1,0,0
