WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (7.103459968000038 50.737345658000038)",Unfall 92267 (2020) Kat:3, Licht: 2,92267,3,4,0,08,22,6,0,2,0,0,1,0
"POINT (7.076857949000043 50.750835904000041)",Unfall 92361 (2020) Kat:2, Licht: 2,92361,2,1,9,08,01,1,0,2,0,1,0,0
"POINT (7.090367035000043 50.743504356000074)",Unfall 92365 (2020) Kat:3, Licht: 0,92365,3,1,0,08,16,1,1,0,0,0,0,1
"POINT (7.082921874000022 50.732512540000073)",Unfall 92634 (2020) Kat:2, Licht: 0,92634,2,2,5,08,12,6,0,0,0,1,0,0
"POINT (7.108320271000025 50.737967025000046)",Unfall 92676 (2020) Kat:3, Licht: 0,92676,3,6,2,08,13,7,0,0,0,1,0,0
"POINT (7.135858316000054 50.743017467000072)",Unfall 92748 (2020) Kat:3, Licht: 0,92748,3,3,5,08,15,3,1,0,0,1,0,1
"POINT (7.139572718000068 50.752011580000044)",Unfall 92752 (2020) Kat:3, Licht: 0,92752,3,1,0,08,16,3,1,0,0,0,0,1
"POINT (7.094744769000045 50.733193816000039)",Unfall 92754 (2020) Kat:3, Licht: 0,92754,3,1,0,08,11,4,0,0,0,0,0,1
"POINT (7.080491958000039 50.731130029000042)",Unfall 92782 (2020) Kat:3, Licht: 0,92782,3,3,5,08,10,3,0,0,1,1,0,0
"POINT (7.089865051000061 50.753201503000071)",Unfall 92895 (2020) Kat:3, Licht: 0,92895,3,6,2,08,08,7,0,0,0,1,0,0
"POINT (7.120644881000033 50.745381661000067)",Unfall 92932 (2020) Kat:3, Licht: 0,92932,3,6,2,08,17,7,0,0,0,1,0,0
"POINT (7.141701808000050 50.696740144000046)",Unfall 92956 (2020) Kat:3, Licht: 0,92956,3,7,0,09,11,4,0,0,0,0,0,0
"POINT (7.129117040000040 50.738453527000047)",Unfall 92978 (2020) Kat:1, Licht: 0,92978,1,5,1,09,14,4,0,0,0,1,0,1
"POINT (7.089547523000022 50.753120836000051)",Unfall 93020 (2020) Kat:3, Licht: 0,93020,3,6,2,09,15,4,0,0,0,1,0,0
"POINT (7.068291429000055 50.675224210000067)",Unfall 93047 (2020) Kat:3, Licht: 0,93047,3,7,0,08,12,1,0,0,0,0,0,1
"POINT (7.148978002000035 50.752135503000034)",Unfall 93050 (2020) Kat:3, Licht: 0,93050,3,6,2,08,17,1,0,0,0,1,0,0
"POINT (7.140972144000045 50.697098103000030)",Unfall 93177 (2020) Kat:2, Licht: 0,93177,2,7,0,08,10,2,1,0,0,0,0,0
"POINT (7.094929812000032 50.730302819000030)",Unfall 93184 (2020) Kat:3, Licht: 0,93184,3,1,0,08,08,2,1,0,1,0,0,0
"POINT (7.121879288000059 50.742921843000033)",Unfall 93251 (2020) Kat:3, Licht: 0,93251,3,3,5,09,14,4,0,0,1,1,0,0
"POINT (7.141231510000068 50.697204381000063)",Unfall 93452 (2020) Kat:3, Licht: 2,93452,3,2,5,09,22,2,0,2,0,1,0,0
"POINT (7.091824329000076 50.745177821000027)",Unfall 93519 (2020) Kat:3, Licht: 0,93519,3,4,6,09,18,6,0,0,1,0,1,0
"POINT (7.152954902000033 50.740382046000036)",Unfall 93577 (2020) Kat:3, Licht: 0,93577,3,7,9,09,12,2,0,0,0,1,0,0
"POINT (7.085982927000032 50.737375000000043)",Unfall 93692 (2020) Kat:3, Licht: 0,93692,3,3,6,09,18,6,0,0,0,1,1,0
"POINT (7.190326824000067 50.656550273000050)",Unfall 93750 (2020) Kat:3, Licht: 0,93750,3,6,2,09,15,2,0,0,0,1,0,0
"POINT (7.092616888000066 50.745619775000080)",Unfall 93818 (2020) Kat:3, Licht: 0,93818,3,4,6,09,09,6,0,0,1,0,1,0
"POINT (7.088155667000024 50.736950611000054)",Unfall 93873 (2020) Kat:2, Licht: 0,93873,2,2,5,09,17,2,0,0,1,1,0,0
"POINT (7.075515386000063 50.730538920000072)",Unfall 93927 (2020) Kat:3, Licht: 0,93927,3,6,2,09,12,4,0,0,0,1,0,0
"POINT (7.149382673000048 50.742189966000069)",Unfall 93935 (2020) Kat:3, Licht: 0,93935,3,2,2,09,18,5,0,0,0,1,0,0
"POINT (7.087321971000051 50.752490451000028)",Unfall 94016 (2020) Kat:3, Licht: 0,94016,3,6,2,09,09,3,0,0,0,1,0,0
"POINT (7.067799044000026 50.710417690000043)",Unfall 94043 (2020) Kat:3, Licht: 1,94043,3,6,2,09,20,5,0,1,0,1,0,0
"POINT (7.130347711000070 50.736748612000042)",Unfall 94044 (2020) Kat:3, Licht: 0,94044,3,2,5,09,17,4,0,0,1,1,0,0
"POINT (7.081615181000075 50.737715147000074)",Unfall 94049 (2020) Kat:3, Licht: 0,94049,3,5,1,09,15,3,0,0,0,1,0,1
"POINT (7.077861854000048 50.729427782000073)",Unfall 94051 (2020) Kat:3, Licht: 0,94051,3,7,0,09,14,3,0,0,0,1,0,0
"POINT (7.065460998000049 50.725444957000036)",Unfall 94147 (2020) Kat:3, Licht: 0,94147,3,6,2,09,10,5,0,0,0,1,0,0
"POINT (7.149015626000050 50.747410998000078)",Unfall 94152 (2020) Kat:3, Licht: 0,94152,3,6,4,09,06,4,0,0,1,0,0,0
"POINT (7.069372754000028 50.755239455000037)",Unfall 94206 (2020) Kat:3, Licht: 0,94206,3,3,5,09,17,7,0,0,1,1,0,0
"POINT (7.087734822000073 50.752614507000033)",Unfall 94391 (2020) Kat:3, Licht: 0,94391,3,6,2,09,13,6,0,0,0,1,0,0
"POINT (7.147961600000031 50.727049068000042)",Unfall 94459 (2020) Kat:2, Licht: 0,94459,2,6,4,09,15,3,0,0,0,1,0,1
"POINT (7.137109271000043 50.701367718000029)",Unfall 94576 (2020) Kat:3, Licht: 0,94576,3,4,0,09,11,2,0,0,0,1,1,0
"POINT (7.130183544000033 50.740773626000077)",Unfall 94578 (2020) Kat:3, Licht: 0,94578,3,7,0,09,12,2,0,0,0,1,0,1
"POINT (7.101089915000046 50.738303232000078)",Unfall 94579 (2020) Kat:3, Licht: 0,94579,3,3,5,09,08,2,0,0,1,1,0,0
"POINT (7.152570713000046 50.685321975000079)",Unfall 94581 (2020) Kat:3, Licht: 0,94581,3,6,2,09,09,3,0,0,0,1,0,1
"POINT (7.141383108000071 50.768021341000065)",Unfall 94808 (2020) Kat:3, Licht: 0,94808,3,7,8,09,07,6,0,0,0,1,0,0
"POINT (7.067386693000060 50.713863569000068)",Unfall 94850 (2020) Kat:3, Licht: 2,94850,3,6,4,09,22,5,0,2,1,0,0,0
"POINT (7.115852633000031 50.738938795000081)",Unfall 94851 (2020) Kat:3, Licht: 0,94851,3,2,3,09,17,5,0,0,1,1,0,0
"POINT (7.041373348000036 50.741476445000046)",Unfall 94852 (2020) Kat:2, Licht: 0,94852,2,6,6,09,07,5,0,0,1,0,1,0
"POINT (7.137699537000060 50.765024779000044)",Unfall 95122 (2020) Kat:2, Licht: 2,95122,2,7,8,09,22,2,0,2,0,1,0,0
"POINT (7.138354947000039 50.711227517000054)",Unfall 95123 (2020) Kat:3, Licht: 0,95123,3,6,2,09,14,2,0,0,0,1,0,0
"POINT (7.123886120000066 50.745616643000062)",Unfall 95169 (2020) Kat:2, Licht: 2,95169,2,1,0,09,21,1,0,2,1,0,0,0
"POINT (7.087052436000022 50.719947951000051)",Unfall 95239 (2020) Kat:3, Licht: 0,95239,3,2,5,09,14,2,0,0,1,1,0,0
"POINT (7.078019799000060 50.743365908000044)",Unfall 95251 (2020) Kat:3, Licht: 1,95251,3,6,3,09,20,2,0,1,0,1,0,1
"POINT (7.103254592000042 50.737557811000045)",Unfall 95317 (2020) Kat:3, Licht: 0,95317,3,6,2,09,12,7,0,0,0,1,0,0
"POINT (7.131558745000064 50.706593864000070)",Unfall 95464 (2020) Kat:3, Licht: 0,95464,3,3,3,09,15,6,0,0,0,1,0,0
"POINT (7.142819631000066 50.695279377000077)",Unfall 95465 (2020) Kat:3, Licht: 0,95465,3,6,2,09,13,6,0,0,0,1,0,0
"POINT (7.098542527000063 50.740874002000055)",Unfall 95468 (2020) Kat:3, Licht: 0,95468,3,1,0,09,17,6,0,0,1,0,0,0
"POINT (7.076888130000043 50.750817709000046)",Unfall 95469 (2020) Kat:3, Licht: 0,95469,3,2,5,09,14,6,0,0,0,0,0,0
"POINT (7.123896203000072 50.745700357000032)",Unfall 95511 (2020) Kat:2, Licht: 0,95511,2,4,6,09,14,4,0,0,0,0,1,0
"POINT (7.071830701000067 50.740055018000078)",Unfall 95608 (2020) Kat:3, Licht: 1,95608,3,6,2,09,19,4,0,1,0,1,0,0
"POINT (7.103789272000029 50.737345578000031)",Unfall 95673 (2020) Kat:3, Licht: 2,95673,3,2,5,09,21,3,0,2,1,1,0,0
"POINT (7.079307850000021 50.702431854000054)",Unfall 95674 (2020) Kat:2, Licht: 0,95674,2,1,0,09,19,3,0,0,1,0,0,0
"POINT (7.124122958000044 50.713397223000072)",Unfall 95690 (2020) Kat:2, Licht: 0,95690,2,2,0,09,15,5,0,0,0,1,0,1
"POINT (7.180117684000038 50.742109437000067)",Unfall 95717 (2020) Kat:3, Licht: 0,95717,3,5,1,09,07,5,1,0,1,1,0,0
"POINT (7.081959934000054 50.737668770000028)",Unfall 95752 (2020) Kat:2, Licht: 0,95752,2,1,0,09,07,5,1,0,1,0,0,0
"POINT (7.158833929000025 50.753143831000045)",Unfall 95993 (2020) Kat:3, Licht: 0,95993,3,6,2,09,14,7,1,0,0,1,0,0
"POINT (7.100691242000039 50.742356837000045)",Unfall 95994 (2020) Kat:3, Licht: 0,95994,3,2,2,09,11,7,1,0,1,1,0,0
"POINT (7.160698319000062 50.748998104000066)",Unfall 96105 (2020) Kat:3, Licht: 0,96105,3,1,4,09,18,2,1,0,0,1,0,0
"POINT (7.091617411000073 50.745044855000060)",Unfall 96109 (2020) Kat:2, Licht: 0,96109,2,7,6,09,12,2,0,0,0,1,1,0
"POINT (7.098086567000053 50.737421996000080)",Unfall 96114 (2020) Kat:3, Licht: 0,96114,3,2,5,09,09,2,0,0,1,1,0,0
"POINT (7.129725716000053 50.750678215000050)",Unfall 96263 (2020) Kat:3, Licht: 0,96263,3,2,5,09,13,3,1,0,1,1,0,0
"POINT (7.088136925000072 50.736954621000052)",Unfall 96266 (2020) Kat:3, Licht: 0,96266,3,2,5,09,14,3,1,0,1,1,0,0
"POINT (7.114126774000056 50.738775052000051)",Unfall 96281 (2020) Kat:3, Licht: 0,96281,3,1,0,09,12,4,0,0,1,0,0,0
"POINT (7.046395241000028 50.739915773000064)",Unfall 96366 (2020) Kat:3, Licht: 0,96366,3,6,2,10,07,6,0,0,1,1,0,0
"POINT (7.119511177000049 50.740516366000065)",Unfall 96535 (2020) Kat:3, Licht: 0,96535,3,4,6,10,07,6,0,0,1,0,1,0
"POINT (7.104385640000032 50.736689597000066)",Unfall 96668 (2020) Kat:3, Licht: 0,96668,3,6,3,09,11,4,0,0,0,1,0,0
"POINT (7.127570642000023 50.710561933000065)",Unfall 96878 (2020) Kat:3, Licht: 0,96878,3,6,1,10,08,4,0,0,0,1,0,0
"POINT (7.085674847000064 50.724118528000076)",Unfall 96908 (2020) Kat:3, Licht: 0,96908,3,6,1,10,13,2,0,0,0,1,0,0
"POINT (7.129495342000041 50.708151582000028)",Unfall 96989 (2020) Kat:3, Licht: 0,96989,3,1,8,10,13,1,0,0,1,0,0,0
"POINT (7.149081768000031 50.690775145000032)",Unfall 96993 (2020) Kat:3, Licht: 0,96993,3,6,2,10,18,1,1,0,0,1,0,0
"POINT (7.082236588000058 50.704595812000036)",Unfall 97007 (2020) Kat:3, Licht: 0,97007,3,6,3,10,13,1,0,0,1,0,0,0
"POINT (7.105724078000037 50.737662439000076)",Unfall 97042 (2020) Kat:3, Licht: 0,97042,3,2,5,10,12,2,1,0,1,0,0,0
"POINT (7.148435434000021 50.691395644000067)",Unfall 97053 (2020) Kat:3, Licht: 0,97053,3,6,3,10,08,3,0,0,0,1,0,0
"POINT (7.088476209000021 50.732049049000068)",Unfall 97078 (2020) Kat:3, Licht: 0,97078,3,6,2,10,09,5,1,0,0,1,0,0
"POINT (7.137691826000037 50.711396498000056)",Unfall 97085 (2020) Kat:3, Licht: 2,97085,3,6,2,10,06,4,1,2,0,1,0,0
"POINT (7.142941983000071 50.695160442000031)",Unfall 97228 (2020) Kat:3, Licht: 0,97228,3,7,6,10,14,3,0,0,0,1,1,0
"POINT (7.172821553000063 50.710190794000027)",Unfall 97410 (2020) Kat:3, Licht: 2,97410,3,2,5,10,21,2,0,2,1,1,0,0
"POINT (7.161314933000028 50.747298445000069)",Unfall 97483 (2020) Kat:3, Licht: 0,97483,3,2,6,10,10,6,1,0,0,1,1,0
"POINT (7.091752454000073 50.743097501000079)",Unfall 97488 (2020) Kat:3, Licht: 0,97488,3,1,0,10,16,6,1,0,1,0,0,0
"POINT (7.086587740000027 50.733884961000058)",Unfall 97546 (2020) Kat:3, Licht: 1,97546,3,2,5,10,07,4,0,1,0,1,0,1
"POINT (7.059181761000048 50.666079589000049)",Unfall 97631 (2020) Kat:3, Licht: 0,97631,3,7,8,10,11,6,0,0,0,1,0,0
"POINT (7.077772880000055 50.729346894000059)",Unfall 97636 (2020) Kat:3, Licht: 0,97636,3,6,2,10,11,5,1,0,0,1,0,0
"POINT (7.131309281000029 50.735358668000060)",Unfall 97654 (2020) Kat:3, Licht: 0,97654,3,7,6,10,17,3,0,0,0,1,1,0
"POINT (7.112675835000061 50.723998218000077)",Unfall 97667 (2020) Kat:2, Licht: 2,97667,2,1,0,10,23,3,0,2,1,0,0,0
"POINT (7.074646487000052 50.745873169000049)",Unfall 97703 (2020) Kat:3, Licht: 0,97703,3,6,3,10,09,4,0,0,0,1,0,0
"POINT (7.043850587000065 50.740742504000082)",Unfall 97831 (2020) Kat:3, Licht: 0,97831,3,3,5,10,09,2,0,0,1,1,0,0
"POINT (7.115065345000062 50.760521825000069)",Unfall 98080 (2020) Kat:3, Licht: 0,98080,3,6,2,10,12,6,0,0,0,1,0,0
"POINT (7.157475954000063 50.752248086000066)",Unfall 98251 (2020) Kat:3, Licht: 0,98251,3,3,5,10,14,6,1,0,1,1,0,0
"POINT (7.071465760000024 50.717996180000057)",Unfall 98298 (2020) Kat:2, Licht: 2,98298,2,1,8,10,19,4,0,2,0,1,0,0
"POINT (7.182859459000042 50.668773901000066)",Unfall 98304 (2020) Kat:3, Licht: 0,98304,3,3,5,10,13,6,0,0,0,1,0,0
"POINT (7.040558408000038 50.714360436000050)",Unfall 98314 (2020) Kat:3, Licht: 0,98314,3,6,2,10,16,4,0,0,1,1,0,0
"POINT (7.132741178000060 50.665064680000057)",Unfall 98330 (2020) Kat:3, Licht: 0,98330,3,3,5,10,16,5,0,0,1,1,0,0
"POINT (7.099973896000051 50.739433633000033)",Unfall 98395 (2020) Kat:3, Licht: 0,98395,3,5,5,10,17,5,0,0,1,1,0,0
"POINT (7.105631599000049 50.734630372000026)",Unfall 98691 (2020) Kat:3, Licht: 2,98691,3,6,2,10,20,3,1,2,0,1,0,0
"POINT (7.056026547000045 50.718808504000037)",Unfall 98942 (2020) Kat:3, Licht: 0,98942,3,7,6,11,15,2,0,0,0,1,1,0
"POINT (7.114572705000057 50.760396865000075)",Unfall 99038 (2020) Kat:3, Licht: 0,99038,3,6,2,10,11,6,0,0,0,1,0,0
"POINT (7.148582051000062 50.682081547000053)",Unfall 99241 (2020) Kat:3, Licht: 0,99241,3,2,5,11,07,3,0,0,1,1,0,0
"POINT (7.062757027000032 50.721683218000067)",Unfall 99306 (2020) Kat:3, Licht: 0,99306,3,2,2,11,14,3,0,0,0,1,0,0
"POINT (7.154396494000025 50.722015173000045)",Unfall 99357 (2020) Kat:3, Licht: 0,99357,3,3,5,11,13,4,0,0,1,1,0,0
"POINT (7.118987933000028 50.762450834000049)",Unfall 99420 (2020) Kat:3, Licht: 2,99420,3,6,2,11,17,5,0,2,0,1,0,0
"POINT (7.171732717000054 50.734016754000038)",Unfall 99624 (2020) Kat:3, Licht: 0,99624,3,3,5,11,07,4,0,0,0,1,0,1
"POINT (7.068629115000022 50.706400014000053)",Unfall 99657 (2020) Kat:3, Licht: 2,99657,3,3,5,11,17,6,0,2,1,1,0,0
"POINT (7.116167435000023 50.758565228000066)",Unfall 99758 (2020) Kat:2, Licht: 0,99758,2,3,5,11,08,6,0,0,1,1,0,0
"POINT (7.074703356000043 50.747035506000032)",Unfall 99759 (2020) Kat:3, Licht: 2,99759,3,1,9,11,22,4,0,2,0,1,0,0
"POINT (7.066959545000032 50.726232598000081)",Unfall 99816 (2020) Kat:3, Licht: 2,99816,3,6,4,11,16,2,0,2,0,1,0,0
"POINT (7.078307192000068 50.742616389000034)",Unfall 99818 (2020) Kat:3, Licht: 2,99818,3,6,2,11,17,2,0,2,0,1,0,0
"POINT (7.096191599000065 50.737053868000032)",Unfall 99820 (2020) Kat:3, Licht: 0,99820,3,2,5,11,15,2,0,0,1,0,0,0
"POINT (7.086460764000037 50.733825049000075)",Unfall 99822 (2020) Kat:3, Licht: 0,99822,3,2,2,11,08,2,1,0,1,1,0,0
"POINT (7.096344639000051 50.741816154000048)",Unfall 99892 (2020) Kat:2, Licht: 2,99892,2,1,0,11,17,5,0,2,1,0,0,0
"POINT (7.080138177000038 50.730886950000070)",Unfall 99949 (2020) Kat:3, Licht: 2,99949,3,6,2,11,17,3,0,2,0,1,0,0
"POINT (7.083595133000074 50.751167848000080)",Unfall 100046 (2020) Kat:3, Licht: 0,100046,3,6,2,11,16,1,0,0,0,1,0,0
"POINT (7.162122840000052 50.681021668000028)",Unfall 100141 (2020) Kat:3, Licht: 0,100141,3,2,5,11,10,6,0,0,1,1,0,0
"POINT (7.127671335000059 50.764265891000036)",Unfall 100258 (2020) Kat:3, Licht: 2,100258,3,3,5,11,20,5,1,2,0,1,0,1
"POINT (7.066731142000037 50.710623199000054)",Unfall 100279 (2020) Kat:3, Licht: 2,100279,3,3,5,11,06,2,0,2,0,1,0,0
"POINT (7.153065601000037 50.750398042000029)",Unfall 100284 (2020) Kat:3, Licht: 0,100284,3,3,0,11,15,2,1,0,1,0,0,1
"POINT (7.067776482000056 50.707897794000075)",Unfall 100338 (2020) Kat:3, Licht: 0,100338,3,5,5,11,07,5,1,0,0,1,0,1
"POINT (7.068450280000036 50.755802264000067)",Unfall 100362 (2020) Kat:3, Licht: 2,100362,3,2,5,11,19,5,1,2,0,1,0,0
"POINT (7.136799707000023 50.742388594000033)",Unfall 100482 (2020) Kat:2, Licht: 2,100482,2,4,6,11,16,5,1,2,0,1,1,0
"POINT (7.147724780000033 50.691855340000075)",Unfall 100560 (2020) Kat:3, Licht: 1,100560,3,6,3,11,07,3,1,1,0,1,0,0
"POINT (7.122996963000048 50.743775236000033)",Unfall 100671 (2020) Kat:3, Licht: 0,100671,3,6,2,11,12,5,1,0,0,1,0,0
"POINT (7.050718213000039 50.640997903000027)",Unfall 100703 (2020) Kat:3, Licht: 1,100703,3,6,2,11,16,2,1,1,0,1,0,0
"POINT (7.085205214000041 50.745801362000066)",Unfall 100716 (2020) Kat:3, Licht: 0,100716,3,2,3,11,15,2,0,0,1,0,0,0
"POINT (7.081230017000053 50.748211825000055)",Unfall 100857 (2020) Kat:3, Licht: 0,100857,3,6,6,11,15,7,0,0,0,0,1,0
"POINT (7.097857161000036 50.737396306000051)",Unfall 100870 (2020) Kat:3, Licht: 0,100870,3,6,3,11,16,2,0,0,1,1,0,0
"POINT (7.143429004000041 50.745721256000081)",Unfall 100925 (2020) Kat:3, Licht: 0,100925,3,3,5,11,12,2,0,0,0,1,0,0
"POINT (7.109696891000056 50.728259582000078)",Unfall 100939 (2020) Kat:3, Licht: 2,100939,3,3,5,11,18,6,0,2,0,1,0,0
"POINT (7.141998287000035 50.752429684000049)",Unfall 100952 (2020) Kat:3, Licht: 2,100952,3,1,9,11,07,3,1,2,0,0,0,1
"POINT (7.119734726000047 50.751430534000065)",Unfall 101074 (2020) Kat:3, Licht: 0,101074,3,3,5,11,13,6,0,0,0,1,0,0
"POINT (7.073047289000044 50.689850227000079)",Unfall 101136 (2020) Kat:3, Licht: 2,101136,3,6,6,11,17,4,0,2,1,0,1,0
"POINT (7.125017892000074 50.747074487000077)",Unfall 101137 (2020) Kat:3, Licht: 2,101137,3,2,5,11,18,4,0,2,0,1,0,0
"POINT (7.140963995000050 50.767767843000058)",Unfall 101231 (2020) Kat:3, Licht: 0,101231,3,6,3,11,15,3,0,0,0,1,0,0
"POINT (7.057154072000060 50.762454085000059)",Unfall 101250 (2020) Kat:3, Licht: 0,101250,3,3,5,11,13,6,0,0,0,1,0,0
"POINT (7.141138501000057 50.696913492000078)",Unfall 101303 (2020) Kat:3, Licht: 2,101303,3,6,2,12,06,3,1,2,0,1,0,0
"POINT (7.141162386000076 50.696890275000044)",Unfall 101304 (2020) Kat:3, Licht: 1,101304,3,6,2,12,06,3,1,1,0,1,0,0
"POINT (7.106073343000048 50.737712058000056)",Unfall 101306 (2020) Kat:3, Licht: 0,101306,3,2,0,12,14,3,1,0,0,0,0,0
"POINT (7.089776298000061 50.743665256000043)",Unfall 101307 (2020) Kat:3, Licht: 0,101307,3,2,6,12,09,3,1,0,0,0,1,1
"POINT (7.098834853000028 50.737456757000075)",Unfall 101308 (2020) Kat:3, Licht: 1,101308,3,7,0,12,07,3,1,1,0,0,0,1
"POINT (7.093941277000056 50.742465548000041)",Unfall 101581 (2020) Kat:3, Licht: 1,101581,3,1,0,12,15,1,1,1,1,0,0,0
"POINT (7.099921521000056 50.745001378000040)",Unfall 101649 (2020) Kat:3, Licht: 2,101649,3,6,2,12,18,4,1,2,0,1,0,0
"POINT (7.175412852000022 50.664949158000070)",Unfall 101833 (2020) Kat:2, Licht: 1,101833,2,7,0,12,16,5,1,1,1,0,0,0
"POINT (7.069360219000032 50.755247103000045)",Unfall 101923 (2020) Kat:3, Licht: 2,101923,3,1,9,12,01,4,1,2,0,1,0,0
"POINT (7.050984932000063 50.716454734000081)",Unfall 101980 (2020) Kat:3, Licht: 0,101980,3,7,6,12,12,4,0,0,0,1,1,0
"POINT (7.094859181000061 50.746487016000060)",Unfall 102047 (2020) Kat:3, Licht: 2,102047,3,3,5,12,20,4,0,2,0,1,0,0
"POINT (7.100294831000042 50.756833480000068)",Unfall 102093 (2020) Kat:3, Licht: 0,102093,3,6,5,12,13,5,0,0,0,1,0,0
"POINT (7.187902444000031 50.655464421000033)",Unfall 102110 (2020) Kat:3, Licht: 2,102110,3,2,5,12,06,5,1,2,0,1,0,0
"POINT (7.064818543000058 50.671405070000048)",Unfall 102200 (2020) Kat:2, Licht: 0,102200,2,1,8,12,14,4,0,0,0,1,0,0
"POINT (7.148654319000059 50.691274911000050)",Unfall 102311 (2020) Kat:3, Licht: 0,102311,3,2,3,12,14,3,1,0,0,1,0,0
"POINT (7.151958166000043 50.749526116000027)",Unfall 102456 (2020) Kat:3, Licht: 0,102456,3,7,0,12,16,2,1,0,1,0,0,0
"POINT (7.138358275000030 50.711213470000075)",Unfall 102578 (2020) Kat:3, Licht: 0,102578,3,6,2,12,15,7,1,0,0,1,0,0
"POINT (7.093429771000047 50.730693542000040)",Unfall 102806 (2020) Kat:3, Licht: 0,102806,3,7,5,12,11,2,1,0,0,1,0,0
"POINT (7.133200220000049 50.705122511000070)",Unfall 102834 (2020) Kat:3, Licht: 2,102834,3,6,2,12,18,3,1,2,0,1,0,0
"POINT (7.148393319000036 50.691419788000076)",Unfall 102886 (2020) Kat:3, Licht: 2,102886,3,2,2,12,19,1,0,2,0,1,0,0
"POINT (7.132453903000055 50.751242379000075)",Unfall 102898 (2020) Kat:2, Licht: 0,102898,2,7,0,12,16,5,0,0,0,0,0,0
"POINT (7.085321249000060 50.737431614000059)",Unfall 102923 (2020) Kat:3, Licht: 0,102923,3,5,1,12,10,3,1,0,1,1,0,0
"POINT (7.103948209000066 50.737196733000076)",Unfall 102961 (2020) Kat:3, Licht: 0,102961,3,3,5,12,12,2,1,0,0,1,0,0
"POINT (7.076908429000071 50.750805616000036)",Unfall 103080 (2020) Kat:3, Licht: 0,103080,3,3,5,12,11,7,0,0,0,1,0,0
"POINT (7.071857753000074 50.679192566000040)",Unfall 103134 (2020) Kat:2, Licht: 0,103134,2,2,6,12,10,2,0,0,0,1,1,0
"POINT (7.078255900000045 50.729853375000062)",Unfall 103153 (2020) Kat:3, Licht: 0,103153,3,3,5,12,15,3,0,0,1,1,0,0
"POINT (7.089437162000024 50.736745055000029)",Unfall 103183 (2020) Kat:3, Licht: 2,103183,3,3,5,12,21,5,1,2,1,1,0,0
"POINT (7.072418263000031 50.744495022000081)",Unfall 103262 (2020) Kat:2, Licht: 0,103262,2,6,3,12,10,7,0,0,0,1,0,0
"POINT (7.093364045000044 50.714245699000060)",Unfall 103291 (2020) Kat:3, Licht: 2,103291,3,1,0,12,02,6,1,2,0,0,0,0
"POINT (7.076837301000069 50.750848444000042)",Unfall 103371 (2020) Kat:3, Licht: 0,103371,3,3,5,12,09,5,1,0,0,1,0,0
"POINT (7.156845602000033 50.752690248000079)",Unfall 103406 (2020) Kat:3, Licht: 2,103406,3,2,6,12,17,5,1,2,0,1,1,0
"POINT (7.100130425000032 50.702750998000056)",Unfall 200905 (2020) Kat:3, Licht: 0,200905,3,2,5,01,09,7,0,0,0,1,0,0
"POINT (7.161982230000035 50.694591016000061)",Unfall 200921 (2020) Kat:3, Licht: 0,200921,3,6,1,01,16,5,0,0,0,1,0,0
"POINT (7.190682704000039 50.662511411000025)",Unfall 201038 (2020) Kat:3, Licht: 2,201038,3,6,2,01,20,2,0,2,1,1,0,0
"POINT (7.076820839000050 50.738199883000050)",Unfall 201085 (2020) Kat:3, Licht: 0,201085,3,6,4,01,15,2,0,0,0,1,0,0
"POINT (7.103727999000057 50.723463890000062)",Unfall 201138 (2020) Kat:2, Licht: 0,201138,2,7,1,01,12,6,1,0,0,1,1,0
"POINT (7.177589645000069 50.665082539000082)",Unfall 201140 (2020) Kat:3, Licht: 0,201140,3,5,1,01,14,5,1,0,1,1,0,0
"POINT (7.121499178000022 50.741091201000074)",Unfall 201141 (2020) Kat:3, Licht: 2,201141,3,5,0,01,20,5,1,2,0,1,0,1
"POINT (7.120128514000044 50.731661094000060)",Unfall 201144 (2020) Kat:3, Licht: 2,201144,3,2,6,01,06,5,1,2,0,1,1,0
"POINT (7.068425356000034 50.712567830000069)",Unfall 201150 (2020) Kat:3, Licht: 0,201150,3,7,0,01,12,3,0,0,1,1,0,0
"POINT (7.150896049000039 50.747445669000058)",Unfall 201151 (2020) Kat:3, Licht: 0,201151,3,3,5,01,15,3,1,0,1,1,0,0
"POINT (7.122641333000047 50.739900048000038)",Unfall 201153 (2020) Kat:3, Licht: 0,201153,3,5,1,01,10,3,0,0,0,1,0,1
"POINT (7.066937931000041 50.727671693000048)",Unfall 201226 (2020) Kat:3, Licht: 0,201226,3,2,5,01,11,6,0,0,1,1,0,0
"POINT (7.154803718000039 50.684533523000027)",Unfall 201258 (2020) Kat:3, Licht: 1,201258,3,7,0,01,16,4,1,1,0,0,1,0
"POINT (7.062631774000067 50.704752204000044)",Unfall 201259 (2020) Kat:3, Licht: 0,201259,3,3,5,01,12,4,1,0,0,1,0,0
"POINT (7.089869037000028 50.694537698000033)",Unfall 201260 (2020) Kat:2, Licht: 2,201260,2,4,6,01,07,4,1,2,0,1,1,0
"POINT (7.088300098000048 50.740936779000037)",Unfall 201324 (2020) Kat:3, Licht: 1,201324,3,6,2,01,18,6,0,1,0,1,0,0
