WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.726263143000040 52.388449948000101)",Unfall 7868 (2022) Kat:3, Licht: 1,7868,3,6,2,01,15,5,,1,0,1,0,0
"POINT (9.743306642000050 52.368208137000103)",Unfall 7871 (2022) Kat:3, Licht: 2,7871,3,6,2,01,16,5,,2,0,1,0,0
"POINT (9.774439857000059 52.343111728000103)",Unfall 7880 (2022) Kat:3, Licht: 0,7880,3,6,2,01,16,6,,0,0,1,0,0
"POINT (9.624429970000049 52.280768481999999)",Unfall 7881 (2022) Kat:3, Licht: 2,7881,3,1,8,01,21,4,,2,0,1,0,0
"POINT (9.785447486000070 52.200324131000102)",Unfall 7904 (2022) Kat:3, Licht: 2,7904,3,3,5,01,07,4,,2,0,1,0,0
"POINT (9.935575604000061 52.369155197000097)",Unfall 7909 (2022) Kat:2, Licht: 2,7909,2,7,8,01,05,2,,2,0,1,0,0
"POINT (9.663075951000049 52.384734647000101)",Unfall 7910 (2022) Kat:3, Licht: 0,7910,3,6,2,01,14,6,,0,0,1,0,0
"POINT (9.506284664000081 52.289513599000003)",Unfall 7913 (2022) Kat:3, Licht: 0,7913,3,6,2,01,12,3,,0,0,1,0,0
"POINT (9.565557839000061 52.599793327000000)",Unfall 7929 (2022) Kat:3, Licht: 0,7929,3,6,2,01,12,2,,0,0,1,0,0
"POINT (9.586659066000040 52.436349929000102)",Unfall 7932 (2022) Kat:3, Licht: 0,7932,3,6,2,02,16,6,,0,0,1,0,0
"POINT (9.701051872000050 52.371106437999998)",Unfall 7951 (2022) Kat:3, Licht: 1,7951,3,6,2,01,07,5,,1,0,1,0,0
"POINT (9.775426490000029 52.371303744999999)",Unfall 7952 (2022) Kat:3, Licht: 2,7952,3,1,9,01,06,1,,2,0,1,0,0
"POINT (9.720129558000050 52.344256911000102)",Unfall 7963 (2022) Kat:3, Licht: 2,7963,3,6,2,01,17,2,,2,0,1,0,0
"POINT (9.866424397000060 52.341333674000097)",Unfall 7967 (2022) Kat:2, Licht: 2,7967,2,5,1,01,01,6,,2,0,1,0,0
"POINT (9.749164033000060 52.361865258000101)",Unfall 7976 (2022) Kat:3, Licht: 0,7976,3,6,2,01,11,2,,0,0,1,0,0
"POINT (9.797173190000020 52.414278815000003)",Unfall 8010 (2022) Kat:3, Licht: 2,8010,3,2,4,01,17,2,,2,1,1,0,0
"POINT (9.665783374000060 52.357710541000102)",Unfall 8053 (2022) Kat:3, Licht: 2,8053,3,3,5,01,17,6,,2,0,1,0,0
"POINT (9.802321684000050 52.340764529000097)",Unfall 8062 (2022) Kat:3, Licht: 0,8062,3,6,2,01,12,2,,0,0,1,0,0
"POINT (9.661387089000071 52.376961152000000)",Unfall 8065 (2022) Kat:3, Licht: 2,8065,3,3,5,02,19,6,,2,0,1,0,0
"POINT (9.600118142000040 52.288033138000102)",Unfall 8071 (2022) Kat:3, Licht: 2,8071,3,1,9,01,23,6,,2,0,1,0,0
"POINT (9.681335428000070 52.380864186000103)",Unfall 8077 (2022) Kat:3, Licht: 2,8077,3,7,0,01,17,4,,2,0,1,0,0
"POINT (9.650168897000070 52.393480298999997)",Unfall 8094 (2022) Kat:3, Licht: 0,8094,3,2,4,01,16,2,,0,0,1,0,0
"POINT (9.794545283000049 52.274091987000098)",Unfall 8106 (2022) Kat:3, Licht: 0,8106,3,6,2,02,16,5,,0,0,1,0,0
"POINT (9.863630867000040 52.330239474999999)",Unfall 8145 (2022) Kat:1, Licht: 0,8145,1,6,2,02,15,3,,0,0,1,0,0
"POINT (9.462779722000050 52.346113862999999)",Unfall 8151 (2022) Kat:2, Licht: 2,8151,2,1,9,02,22,6,,2,0,1,0,0
"POINT (10.133859740000000 52.459257854000001)",Unfall 8166 (2022) Kat:3, Licht: 2,8166,3,3,5,01,17,3,,2,0,1,0,0
"POINT (9.613534932000050 52.392190351000103)",Unfall 8183 (2022) Kat:2, Licht: 0,8183,2,3,5,01,12,2,,0,0,1,0,0
"POINT (9.855928589000030 52.388908048000097)",Unfall 8195 (2022) Kat:3, Licht: 2,8195,3,3,5,01,17,3,,2,1,1,0,0
"POINT (9.630096771000071 52.501563540000099)",Unfall 8209 (2022) Kat:3, Licht: 2,8209,3,3,5,02,06,3,,2,1,1,0,0
"POINT (9.781180524000041 52.324732589000099)",Unfall 8210 (2022) Kat:3, Licht: 2,8210,3,3,5,02,16,4,,2,0,1,0,0
"POINT (9.719366979000030 52.346575582000099)",Unfall 8212 (2022) Kat:3, Licht: 2,8212,3,2,2,01,06,2,,2,0,1,0,0
"POINT (10.183834434000101 52.465356796000002)",Unfall 8213 (2022) Kat:3, Licht: 0,8213,3,1,8,01,11,7,,0,0,1,0,0
"POINT (9.607675707000061 52.446783955999997)",Unfall 8223 (2022) Kat:3, Licht: 2,8223,3,2,5,01,17,5,,2,0,1,0,0
"POINT (9.456287737000030 52.426382717000102)",Unfall 8225 (2022) Kat:3, Licht: 2,8225,3,6,2,02,05,2,,2,0,1,0,0
"POINT (9.725023126000050 52.521559781000100)",Unfall 8239 (2022) Kat:3, Licht: 2,8239,3,1,8,01,21,5,,2,0,1,0,0
"POINT (9.643554026000061 52.438696949000096)",Unfall 8248 (2022) Kat:3, Licht: 1,8248,3,3,5,01,07,3,,1,0,1,0,0
"POINT (9.608404139000070 52.444787411999997)",Unfall 8249 (2022) Kat:2, Licht: 2,8249,2,5,1,01,20,4,,2,0,1,0,0
"POINT (9.784836811000050 52.320805215000100)",Unfall 8255 (2022) Kat:3, Licht: 0,8255,3,2,5,01,13,4,,0,0,1,0,0
"POINT (9.672799918000070 52.348796432000000)",Unfall 8274 (2022) Kat:3, Licht: 2,8274,3,1,8,01,20,2,,2,0,1,0,0
"POINT (9.833692194000040 52.398465768999998)",Unfall 8278 (2022) Kat:3, Licht: 0,8278,3,3,5,01,15,5,,0,1,1,0,0
"POINT (10.145420081000101 52.361788418000103)",Unfall 8297 (2022) Kat:2, Licht: 2,8297,2,7,9,01,02,6,,2,0,0,0,0
"POINT (9.786429901000080 52.389002718000000)",Unfall 8306 (2022) Kat:3, Licht: 1,8306,3,6,2,01,16,3,,1,0,1,0,0
"POINT (9.822494158000040 52.309002292999999)",Unfall 8308 (2022) Kat:3, Licht: 2,8308,3,1,9,01,16,2,,2,0,1,0,0
"POINT (9.722519213000060 52.378455273999997)",Unfall 8317 (2022) Kat:3, Licht: 2,8317,3,6,2,01,17,2,,2,0,1,0,0
"POINT (9.943637020000040 52.391988794000000)",Unfall 8326 (2022) Kat:3, Licht: 0,8326,3,6,8,01,15,1,,0,0,1,0,0
"POINT (9.738511207000039 52.437827374000101)",Unfall 8327 (2022) Kat:3, Licht: 0,8327,3,6,2,01,10,7,,0,0,1,0,0
"POINT (9.709404684000051 52.169006011000100)",Unfall 8342 (2022) Kat:3, Licht: 0,8342,3,3,5,01,12,6,,0,0,1,0,0
"POINT (9.999593839000060 52.387256724000103)",Unfall 8348 (2022) Kat:2, Licht: 0,8348,2,7,6,01,10,2,,0,0,0,1,0
"POINT (9.734087082000030 52.412242680000098)",Unfall 8350 (2022) Kat:3, Licht: 0,8350,3,3,5,02,09,6,,0,0,1,0,0
"POINT (9.695549590000040 52.419928856000098)",Unfall 8355 (2022) Kat:3, Licht: 2,8355,3,4,6,01,16,4,,2,0,1,1,0
"POINT (9.696884146000061 52.378999538000102)",Unfall 8363 (2022) Kat:3, Licht: 0,8363,3,6,2,01,14,7,,0,0,1,0,0
"POINT (10.014737274000000 52.383705706000100)",Unfall 8364 (2022) Kat:2, Licht: 1,8364,2,6,2,01,08,6,,1,0,1,0,0
"POINT (9.668766076000050 52.312776022000001)",Unfall 8369 (2022) Kat:3, Licht: 2,8369,3,2,5,01,18,3,,2,0,1,0,0
"POINT (9.766457453000040 52.572240467000000)",Unfall 8379 (2022) Kat:3, Licht: 0,8379,3,7,0,01,10,5,,0,1,0,0,0
"POINT (9.864683901000030 52.404637654000098)",Unfall 8391 (2022) Kat:3, Licht: 0,8391,3,6,2,01,13,6,,0,0,1,0,0
"POINT (9.728627931000061 52.381707970999997)",Unfall 8401 (2022) Kat:3, Licht: 0,8401,3,6,3,01,10,3,,0,0,1,0,0
"POINT (9.532669971000081 52.465319833000102)",Unfall 8427 (2022) Kat:3, Licht: 2,8427,3,2,4,02,07,3,,2,0,1,0,0
"POINT (9.579822693000040 52.334852349000101)",Unfall 8428 (2022) Kat:3, Licht: 2,8428,3,7,9,02,17,4,,2,0,1,0,0
"POINT (9.725730503000021 52.546917612000101)",Unfall 8465 (2022) Kat:3, Licht: 0,8465,3,2,5,01,15,2,,0,1,1,0,0
"POINT (9.469095506000031 52.504500346999997)",Unfall 8489 (2022) Kat:3, Licht: 0,8489,3,6,2,01,16,2,,0,0,1,0,0
"POINT (9.849240734000031 52.479544932000103)",Unfall 8501 (2022) Kat:3, Licht: 0,8501,3,6,3,02,16,5,,0,0,1,0,0
"POINT (9.872485246000050 52.310670758000100)",Unfall 8504 (2022) Kat:3, Licht: 2,8504,3,2,4,01,07,3,,2,0,1,0,0
"POINT (9.697768614000040 52.377118981000102)",Unfall 8508 (2022) Kat:3, Licht: 2,8508,3,6,2,01,06,2,,2,0,1,0,0
"POINT (9.624899566000069 52.279267735000097)",Unfall 8512 (2022) Kat:3, Licht: 2,8512,3,7,9,01,04,5,,2,0,0,0,0
"POINT (9.779781102000070 52.366402642000097)",Unfall 8521 (2022) Kat:3, Licht: 2,8521,3,6,2,01,21,2,,2,0,1,0,0
"POINT (9.718868315000069 52.333469133999998)",Unfall 8522 (2022) Kat:3, Licht: 2,8522,3,3,5,01,18,1,,2,0,1,0,0
"POINT (9.617852692000040 52.428918988000099)",Unfall 8528 (2022) Kat:3, Licht: 0,8528,3,6,3,01,15,4,,0,0,1,0,0
"POINT (9.472585734000059 52.505878917000103)",Unfall 8536 (2022) Kat:3, Licht: 2,8536,3,3,5,01,07,4,,2,0,1,0,0
"POINT (9.865002134000060 52.363187812000000)",Unfall 8538 (2022) Kat:3, Licht: 2,8538,3,1,9,01,02,7,,2,0,1,0,0
"POINT (9.885443878000050 52.429018305000099)",Unfall 8539 (2022) Kat:3, Licht: 2,8539,3,1,9,01,19,3,,2,0,1,0,0
"POINT (9.733848714000031 52.545817313999997)",Unfall 8576 (2022) Kat:2, Licht: 0,8576,2,1,0,01,11,5,,0,1,0,0,0
"POINT (9.585015069000059 52.285680331999998)",Unfall 8577 (2022) Kat:2, Licht: 2,8577,2,7,0,01,22,7,,2,1,0,0,0
"POINT (9.476290856000050 52.503735617000103)",Unfall 8578 (2022) Kat:3, Licht: 0,8578,3,2,2,01,14,6,,0,0,1,0,0
"POINT (9.605181017000060 52.637197626999999)",Unfall 8583 (2022) Kat:3, Licht: 0,8583,3,6,4,01,10,6,,0,0,1,0,0
"POINT (9.725740617000040 52.546895955000103)",Unfall 8603 (2022) Kat:3, Licht: 2,8603,3,2,5,01,18,5,,2,0,1,0,0
"POINT (9.794902510000041 52.350167332000098)",Unfall 8640 (2022) Kat:3, Licht: 1,8640,3,1,9,01,07,2,,1,0,1,0,0
"POINT (9.846726603000040 52.413168134999999)",Unfall 8647 (2022) Kat:3, Licht: 2,8647,3,3,5,01,06,3,,2,0,1,0,0
"POINT (9.518999576000059 52.341077681000101)",Unfall 8657 (2022) Kat:2, Licht: 0,8657,2,7,8,02,12,3,,0,0,1,0,0
"POINT (9.734119105000049 52.369071241000000)",Unfall 8658 (2022) Kat:3, Licht: 2,8658,3,3,5,02,22,3,,2,1,1,0,0
"POINT (9.474255122000050 52.420582782000103)",Unfall 8668 (2022) Kat:2, Licht: 0,8668,2,7,0,01,12,4,,0,0,1,0,0
"POINT (9.732030936000060 52.427105048000001)",Unfall 8680 (2022) Kat:3, Licht: 0,8680,3,6,2,01,08,2,,0,0,1,0,0
"POINT (9.713010998000071 52.362282821000100)",Unfall 8689 (2022) Kat:3, Licht: 1,8689,3,6,2,01,08,2,,1,0,1,0,0
"POINT (9.515235646000059 52.280160802000097)",Unfall 8695 (2022) Kat:3, Licht: 2,8695,3,3,5,01,06,7,,2,0,1,0,0
"POINT (9.728946592000060 52.372879617000102)",Unfall 8702 (2022) Kat:3, Licht: 2,8702,3,3,5,01,17,3,,2,1,1,0,0
"POINT (9.727489428000069 52.374798988000101)",Unfall 8703 (2022) Kat:3, Licht: 0,8703,3,6,2,02,14,6,,0,0,1,0,0
"POINT (9.734337625000020 52.468780040000098)",Unfall 8706 (2022) Kat:2, Licht: 0,8706,2,3,5,01,12,6,,0,0,1,0,1
"POINT (9.722341324000070 52.378490683000102)",Unfall 8712 (2022) Kat:3, Licht: 2,8712,3,2,5,01,19,5,,2,0,1,0,0
"POINT (9.872474015000019 52.310668964000101)",Unfall 8728 (2022) Kat:3, Licht: 2,8728,3,2,4,01,17,5,,2,0,1,0,0
"POINT (9.722525612000030 52.358331464000102)",Unfall 8735 (2022) Kat:3, Licht: 0,8735,3,1,0,01,16,2,,0,1,0,0,0
"POINT (9.921494314000030 52.351126596000000)",Unfall 8739 (2022) Kat:3, Licht: 0,8739,3,6,2,01,15,6,,0,0,1,0,0
"POINT (9.781259992000059 52.428166315000098)",Unfall 8742 (2022) Kat:3, Licht: 2,8742,3,6,2,01,05,6,,2,0,1,0,0
"POINT (10.008868581000099 52.514975860000000)",Unfall 8745 (2022) Kat:3, Licht: 2,8745,3,6,2,02,07,3,,2,0,1,0,0
"POINT (9.976935283000049 52.372617112999997)",Unfall 8770 (2022) Kat:3, Licht: 0,8770,3,1,0,01,12,7,,0,0,0,0,1
"POINT (9.431224939000060 52.423156875000103)",Unfall 8780 (2022) Kat:3, Licht: 0,8780,3,2,4,01,16,2,,0,1,1,0,0
"POINT (9.726730235000050 52.375765742000098)",Unfall 8781 (2022) Kat:3, Licht: 2,8781,3,3,5,01,17,3,,2,1,1,0,0
"POINT (10.034668797000100 52.469001169000101)",Unfall 8792 (2022) Kat:2, Licht: 0,8792,2,1,4,01,14,5,,0,0,1,0,0
"POINT (9.331616554000050 52.529433370000000)",Unfall 8794 (2022) Kat:3, Licht: 2,8794,3,1,8,01,06,3,,2,0,0,0,0
"POINT (9.433868261000040 52.422091867000098)",Unfall 8807 (2022) Kat:3, Licht: 0,8807,3,3,5,02,14,3,,0,1,1,0,0
"POINT (9.847301839000069 52.274185115000101)",Unfall 8815 (2022) Kat:2, Licht: 0,8815,2,3,5,01,13,5,,0,0,1,0,0
"POINT (9.959168026000039 52.317731351000099)",Unfall 8819 (2022) Kat:3, Licht: 2,8819,3,6,4,02,22,7,,2,0,1,0,0
"POINT (9.779194636000060 52.371334741000098)",Unfall 8827 (2022) Kat:3, Licht: 0,8827,3,6,3,01,12,6,,0,0,1,0,0
"POINT (9.621648807000041 52.325904335000097)",Unfall 8879 (2022) Kat:1, Licht: 2,8879,1,1,9,01,23,3,,2,0,1,0,0
"POINT (10.080956007000101 52.517984331000001)",Unfall 8890 (2022) Kat:2, Licht: 2,8890,2,1,8,01,21,7,,2,0,0,0,0
"POINT (9.690453010000059 52.442328910000100)",Unfall 8896 (2022) Kat:3, Licht: 2,8896,3,7,7,02,06,4,,2,1,0,0,0
"POINT (9.901705156000050 52.353452912000101)",Unfall 8899 (2022) Kat:3, Licht: 0,8899,3,6,4,01,15,1,,0,0,1,0,0
"POINT (9.398608973000020 52.594871790000099)",Unfall 8906 (2022) Kat:2, Licht: 0,8906,2,6,4,01,15,4,,0,0,1,0,0
"POINT (9.866970593000080 52.361710951000099)",Unfall 8907 (2022) Kat:3, Licht: 0,8907,3,6,4,01,14,4,,0,0,1,0,0
"POINT (9.878592819000060 52.435228490999997)",Unfall 8911 (2022) Kat:3, Licht: 2,8911,3,3,5,02,07,2,,2,0,1,0,0
"POINT (9.647833786000040 52.302857710000097)",Unfall 8937 (2022) Kat:3, Licht: 2,8937,3,7,1,01,07,4,,2,0,1,0,0
"POINT (9.785487366000041 52.200723844999999)",Unfall 8938 (2022) Kat:3, Licht: 2,8938,3,1,9,01,17,1,,2,0,1,0,0
"POINT (10.118847724000000 52.363330218000002)",Unfall 8983 (2022) Kat:2, Licht: 2,8983,2,7,9,02,18,3,,2,0,1,0,0
"POINT (9.665538222000070 52.332791583000102)",Unfall 8992 (2022) Kat:3, Licht: 2,8992,3,1,8,01,06,6,,2,0,1,0,0
"POINT (9.597930971000039 52.394693793999998)",Unfall 9011 (2022) Kat:3, Licht: 2,9011,3,7,0,01,23,7,,2,0,0,0,0
"POINT (9.427530597000040 52.428749387000003)",Unfall 9017 (2022) Kat:2, Licht: 0,9017,2,3,5,01,10,5,,0,1,1,0,0
"POINT (9.519677618000060 52.414702518000098)",Unfall 9028 (2022) Kat:3, Licht: 2,9028,3,6,3,01,21,6,,2,0,1,0,0
"POINT (9.789335239000019 52.317122368000099)",Unfall 9033 (2022) Kat:3, Licht: 0,9033,3,6,2,01,15,3,,0,0,1,0,0
"POINT (10.183497392000000 52.465281919000098)",Unfall 9038 (2022) Kat:3, Licht: 2,9038,3,2,2,01,18,5,,2,0,1,0,0
"POINT (9.733196913000031 52.419157751999997)",Unfall 9051 (2022) Kat:3, Licht: 2,9051,3,3,5,01,18,5,,2,0,1,0,0
"POINT (9.732192720000061 52.383021558000102)",Unfall 9075 (2022) Kat:3, Licht: 1,9075,3,6,2,01,16,7,,1,0,1,0,0
"POINT (10.114352429000100 52.349016103000103)",Unfall 9081 (2022) Kat:2, Licht: 2,9081,2,1,0,01,20,2,,2,1,0,0,0
"POINT (9.744142394000050 52.367962208000101)",Unfall 9100 (2022) Kat:3, Licht: 0,9100,3,6,2,01,09,5,,0,0,1,0,0
"POINT (9.634566736000069 52.247044188000103)",Unfall 9105 (2022) Kat:3, Licht: 0,9105,3,3,3,01,16,5,,0,0,1,0,0
"POINT (9.733757223000049 52.384550868000098)",Unfall 9117 (2022) Kat:3, Licht: 0,9117,3,6,2,01,14,6,,0,0,1,0,0
"POINT (9.885606466000070 52.360101831000101)",Unfall 9121 (2022) Kat:3, Licht: 2,9121,3,1,9,02,20,3,,2,0,1,0,0
"POINT (9.731752673000070 52.336252684000002)",Unfall 9123 (2022) Kat:3, Licht: 0,9123,3,7,0,01,12,2,,0,0,0,0,1
"POINT (9.728615517000041 52.381703930000100)",Unfall 9124 (2022) Kat:3, Licht: 2,9124,3,5,1,01,16,4,,2,0,1,0,0
"POINT (9.341395727000080 52.554796457000101)",Unfall 9133 (2022) Kat:3, Licht: 2,9133,3,1,9,01,06,5,,2,0,1,0,0
"POINT (10.116403641000000 52.363573541999997)",Unfall 9164 (2022) Kat:3, Licht: 0,9164,3,6,2,01,07,4,,0,0,1,0,0
"POINT (9.678043551000030 52.170837825000000)",Unfall 9179 (2022) Kat:2, Licht: 1,9179,2,6,6,01,17,2,,1,0,1,1,0
"POINT (9.912880287000061 52.339371397000001)",Unfall 9215 (2022) Kat:3, Licht: 0,9215,3,1,8,01,15,1,,0,0,1,0,0
"POINT (9.795821257000060 52.415085847999997)",Unfall 9237 (2022) Kat:3, Licht: 0,9237,3,7,0,01,15,5,,0,1,0,0,0
"POINT (9.841291713000031 52.491184438000097)",Unfall 9238 (2022) Kat:3, Licht: 0,9238,3,2,4,01,16,2,,0,0,1,0,0
"POINT (9.751208523000059 52.359209356000100)",Unfall 9251 (2022) Kat:3, Licht: 0,9251,3,2,5,01,13,1,,0,0,1,0,0
"POINT (9.634772468000049 52.418424538000103)",Unfall 9252 (2022) Kat:3, Licht: 2,9252,3,6,3,01,23,7,,2,0,1,0,0
"POINT (9.545060683000029 52.310343939000099)",Unfall 9255 (2022) Kat:3, Licht: 0,9255,3,1,8,02,15,5,,0,0,1,0,0
"POINT (9.945419369000041 52.333388033000098)",Unfall 9267 (2022) Kat:3, Licht: 0,9267,3,6,2,01,08,2,,0,0,1,0,0
"POINT (9.743386509000061 52.368305060000097)",Unfall 9278 (2022) Kat:3, Licht: 0,9278,3,6,2,02,15,5,,0,0,1,0,0
"POINT (9.800119344000050 52.406528995000002)",Unfall 9289 (2022) Kat:3, Licht: 0,9289,3,4,6,01,12,5,,0,0,1,1,0
"POINT (9.606102621000050 52.315531125000099)",Unfall 9291 (2022) Kat:3, Licht: 2,9291,3,2,6,01,18,7,,2,0,1,1,0
"POINT (9.697764207000031 52.377123144000102)",Unfall 9297 (2022) Kat:3, Licht: 0,9297,3,6,2,01,10,7,,0,0,1,0,0
"POINT (9.800536131000060 52.274771579000102)",Unfall 9307 (2022) Kat:3, Licht: 0,9307,3,6,4,01,11,6,,0,0,1,0,0
"POINT (9.465251772000039 52.411176826000002)",Unfall 9332 (2022) Kat:3, Licht: 0,9332,3,3,5,01,12,2,,0,0,0,0,0
"POINT (9.648801041000070 52.349899796999999)",Unfall 9355 (2022) Kat:3, Licht: 0,9355,3,6,3,01,09,6,,0,0,1,0,0
"POINT (9.699236715000040 52.347225885999997)",Unfall 9364 (2022) Kat:2, Licht: 2,9364,2,1,9,01,21,2,,2,0,1,0,0
"POINT (9.573495336000059 52.640860046999997)",Unfall 9365 (2022) Kat:2, Licht: 0,9365,2,2,2,01,11,6,,0,0,1,0,0
"POINT (9.662456362000061 52.384983959000103)",Unfall 9371 (2022) Kat:3, Licht: 0,9371,3,7,0,01,09,5,,0,1,0,0,0
"POINT (9.871960187000070 52.502359679000101)",Unfall 9373 (2022) Kat:3, Licht: 2,9373,3,1,9,02,23,2,,2,0,1,0,0
"POINT (9.765922214000060 52.341093458000003)",Unfall 9375 (2022) Kat:2, Licht: 1,9375,2,4,6,01,08,4,,1,0,0,1,0
"POINT (9.572422104000051 52.446002183000097)",Unfall 9378 (2022) Kat:3, Licht: 1,9378,3,6,2,01,16,5,,1,0,1,0,0
"POINT (9.431255786000071 52.543528211000101)",Unfall 9383 (2022) Kat:2, Licht: 2,9383,2,2,3,02,06,3,,2,1,1,0,0
"POINT (9.771781291000019 52.342960258000097)",Unfall 9390 (2022) Kat:3, Licht: 0,9390,3,6,2,01,12,2,,0,0,1,0,0
"POINT (9.781834303000039 52.424893606000097)",Unfall 9394 (2022) Kat:3, Licht: 0,9394,3,3,5,01,11,4,,0,0,1,0,0
"POINT (9.765583397000061 52.341843023000102)",Unfall 9395 (2022) Kat:3, Licht: 2,9395,3,3,5,01,17,4,,2,1,1,0,0
"POINT (9.611336702000070 52.431429142000098)",Unfall 9399 (2022) Kat:3, Licht: 1,9399,3,6,2,02,07,2,,1,0,1,0,0
"POINT (9.401668457000030 52.454353899000097)",Unfall 9421 (2022) Kat:3, Licht: 2,9421,3,2,4,01,05,3,,2,0,1,0,0
"POINT (9.780293397000040 52.571887013999998)",Unfall 9422 (2022) Kat:3, Licht: 0,9422,3,3,5,01,13,2,,0,0,1,0,0
"POINT (9.757477777000080 52.370234339000000)",Unfall 9447 (2022) Kat:3, Licht: 0,9447,3,6,2,02,09,2,,0,0,1,0,0
"POINT (9.707069277000070 52.410540092000097)",Unfall 9455 (2022) Kat:2, Licht: 0,9455,2,7,9,01,14,2,,0,0,1,0,0
"POINT (9.575438897000030 52.270154978999997)",Unfall 9477 (2022) Kat:3, Licht: 0,9477,3,3,5,01,14,5,,0,0,1,0,0
"POINT (9.794843302000061 52.394837612000103)",Unfall 9478 (2022) Kat:3, Licht: 0,9478,3,6,2,01,15,1,,0,0,1,0,0
"POINT (9.515775489000021 52.294654997000102)",Unfall 9486 (2022) Kat:3, Licht: 0,9486,3,7,0,01,15,6,,0,0,1,0,0
"POINT (9.716488801000031 52.346249617000097)",Unfall 9510 (2022) Kat:3, Licht: 0,9510,3,6,2,01,11,3,,0,0,1,0,0
"POINT (9.612249774000080 52.259522292000000)",Unfall 9528 (2022) Kat:3, Licht: 1,9528,3,7,8,01,16,5,,1,0,1,0,0
"POINT (9.727964298000069 52.500980173000102)",Unfall 9542 (2022) Kat:2, Licht: 2,9542,2,6,4,02,19,6,,2,0,1,0,0
"POINT (9.731875741000071 52.369456752000097)",Unfall 9567 (2022) Kat:3, Licht: 0,9567,3,6,3,01,11,3,,0,0,1,0,0
"POINT (9.589430812000050 52.397022327000101)",Unfall 9585 (2022) Kat:2, Licht: 2,9585,2,2,6,01,06,4,,2,0,1,1,0
"POINT (9.743377583000040 52.368279422000100)",Unfall 9587 (2022) Kat:3, Licht: 0,9587,3,3,5,01,13,1,,0,0,1,0,0
"POINT (9.645460199000070 52.423281490000100)",Unfall 9596 (2022) Kat:3, Licht: 0,9596,3,3,5,02,14,2,,0,0,1,0,0
"POINT (9.538828739000049 52.461668756999998)",Unfall 9618 (2022) Kat:2, Licht: 0,9618,2,3,5,02,14,4,,0,0,1,0,0
"POINT (9.540822712000020 52.309045533000102)",Unfall 9620 (2022) Kat:3, Licht: 0,9620,3,6,2,02,11,5,,0,1,1,0,0
"POINT (9.649929193000050 52.394033971000098)",Unfall 9630 (2022) Kat:3, Licht: 2,9630,3,3,5,03,05,6,,2,0,1,0,0
