WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD
"POINT (9.759676637000041 52.321925270000065)",Unfall 825 (2021) Kat:3, Licht: 2,825,3,6,3,09,21,6,,2,1,0,0,0
"POINT (9.584107122000034 52.330978937000054)",Unfall 826 (2021) Kat:2, Licht: 0,826,2,1,8,07,16,3,,0,0,0,0,1
"POINT (9.552736415000027 52.421512401000030)",Unfall 827 (2021) Kat:3, Licht: 1,827,3,1,8,06,05,1,,1,0,1,0,0
"POINT (9.730400995000025 52.382304900000065)",Unfall 828 (2021) Kat:3, Licht: 0,828,3,3,5,07,17,5,,0,1,1,0,0
"POINT (9.718805237000026 52.345922903000030)",Unfall 829 (2021) Kat:3, Licht: 1,829,3,6,0,08,21,1,,1,0,1,0,0
"POINT (9.572569233000024 52.189790181000035)",Unfall 830 (2021) Kat:2, Licht: 0,830,2,7,8,07,14,5,,0,0,1,0,0
"POINT (9.837649896000073 52.387367295000047)",Unfall 831 (2021) Kat:3, Licht: 0,831,3,6,4,08,16,5,,0,1,0,0,0
"POINT (9.862748079000028 52.379968666000082)",Unfall 832 (2021) Kat:3, Licht: 0,832,3,2,3,06,07,3,,0,1,1,0,0
"POINT (9.582264534000046 52.423601432000055)",Unfall 833 (2021) Kat:3, Licht: 2,833,3,6,2,07,02,4,,2,0,1,0,0
"POINT (9.773900830000059 52.331864932000030)",Unfall 834 (2021) Kat:2, Licht: 0,834,2,3,5,09,13,5,,0,1,1,0,0
"POINT (9.632968985000048 52.246993824000072)",Unfall 835 (2021) Kat:3, Licht: 0,835,3,3,5,07,18,7,,0,0,1,0,0
"POINT (9.588495173000069 52.437981256000057)",Unfall 836 (2021) Kat:3, Licht: 0,836,3,2,4,08,17,2,,0,0,1,0,0
"POINT (9.698746383000071 52.347684897000079)",Unfall 837 (2021) Kat:2, Licht: 0,837,2,2,5,08,14,1,,0,0,1,0,1
"POINT (9.858141217000025 52.507903852000027)",Unfall 838 (2021) Kat:3, Licht: 0,838,3,6,9,07,18,6,,0,0,1,0,0
"POINT (9.593495464000057 52.395761374000074)",Unfall 839 (2021) Kat:3, Licht: 0,839,3,6,2,08,18,5,,0,0,1,0,0
"POINT (9.844010320000052 52.491793480000069)",Unfall 840 (2021) Kat:3, Licht: 0,840,3,3,5,07,09,2,,0,1,1,0,0
"POINT (9.521269356000062 52.272377638000080)",Unfall 841 (2021) Kat:3, Licht: 0,841,3,7,6,07,17,6,,0,1,0,1,0
"POINT (9.714923132000024 52.361176309000030)",Unfall 842 (2021) Kat:3, Licht: 0,842,3,1,0,07,13,5,,0,0,0,0,1
"POINT (9.521105354000042 52.350768005000077)",Unfall 843 (2021) Kat:3, Licht: 0,843,3,3,5,08,07,5,,0,0,1,0,0
"POINT (9.710978972000021 52.405998972000077)",Unfall 844 (2021) Kat:3, Licht: 0,844,3,6,2,09,15,6,,0,0,1,0,0
"POINT (9.725389094000036 52.376842406000037)",Unfall 845 (2021) Kat:3, Licht: 2,845,3,2,5,08,21,7,,2,1,1,0,0
"POINT (9.732570842000030 52.423613934000059)",Unfall 846 (2021) Kat:3, Licht: 0,846,3,1,4,07,14,5,,0,0,1,0,0
"POINT (9.852660092000065 52.410134089000053)",Unfall 847 (2021) Kat:1, Licht: 0,847,1,6,2,06,09,3,,0,0,1,0,0
"POINT (9.817501217000029 52.300618915000030)",Unfall 848 (2021) Kat:3, Licht: 0,848,3,3,5,08,12,2,,0,1,1,0,0
"POINT (9.617350890000068 52.405774810000082)",Unfall 849 (2021) Kat:3, Licht: 0,849,3,3,5,07,10,5,,0,0,1,0,0
"POINT (9.462896652000040 52.346383472000070)",Unfall 850 (2021) Kat:3, Licht: 0,850,3,1,9,07,10,6,,0,0,1,0,0
"POINT (9.841036668000072 52.273742786000071)",Unfall 851 (2021) Kat:3, Licht: 0,851,3,3,5,08,15,4,,0,1,0,0,0
"POINT (9.467250813000021 52.422659218000035)",Unfall 852 (2021) Kat:3, Licht: 0,852,3,3,0,07,17,4,,0,0,1,0,1
"POINT (9.795869355000036 52.474203410000030)",Unfall 853 (2021) Kat:3, Licht: 0,853,3,2,4,09,11,1,,0,0,1,0,1
"POINT (9.735334163000061 52.613375982000036)",Unfall 854 (2021) Kat:3, Licht: 0,854,3,6,2,07,18,5,,0,0,1,0,0
"POINT (9.791957888000070 52.556456232000073)",Unfall 855 (2021) Kat:3, Licht: 0,855,3,6,2,06,11,7,,0,0,1,0,0
"POINT (9.775961730000063 52.553336556000033)",Unfall 856 (2021) Kat:3, Licht: 0,856,3,2,4,08,12,5,,0,0,1,0,0
"POINT (9.774600114000066 52.371041537000053)",Unfall 857 (2021) Kat:3, Licht: 2,857,3,7,0,08,22,2,,2,1,0,0,0
"POINT (9.585325246000025 52.389915852000058)",Unfall 858 (2021) Kat:3, Licht: 0,858,3,6,2,06,13,2,,0,0,1,0,0
"POINT (9.697060324000063 52.341403826000032)",Unfall 859 (2021) Kat:3, Licht: 0,859,3,6,2,09,13,4,,0,0,1,0,0
"POINT (9.902161218000060 52.493496704000052)",Unfall 860 (2021) Kat:3, Licht: 0,860,3,6,4,07,13,4,,0,0,0,0,1
"POINT (9.446678145000021 52.476868468000077)",Unfall 861 (2021) Kat:3, Licht: 0,861,3,6,2,07,16,5,,0,0,1,0,0
"POINT (9.758092353000052 52.334732861000077)",Unfall 862 (2021) Kat:3, Licht: 0,862,3,6,2,06,17,6,,0,1,0,0,0
"POINT (9.723695120000059 52.456688076000034)",Unfall 863 (2021) Kat:3, Licht: 2,863,3,6,2,08,23,5,,2,0,1,0,0
"POINT (9.849117414000034 52.491083676000073)",Unfall 864 (2021) Kat:3, Licht: 0,864,3,6,2,06,15,5,,0,0,1,0,0
"POINT (9.608745474000045 52.443870975000038)",Unfall 865 (2021) Kat:3, Licht: 0,865,3,3,5,07,16,5,,0,1,1,0,0
"POINT (9.630068855000047 52.421548187000042)",Unfall 866 (2021) Kat:3, Licht: 0,866,3,1,9,08,14,2,,0,0,0,0,1
"POINT (9.889011112000048 52.361459752000030)",Unfall 867 (2021) Kat:3, Licht: 1,867,3,6,3,07,19,6,,1,0,1,0,0
"POINT (9.411518318000049 52.546027738000078)",Unfall 868 (2021) Kat:3, Licht: 0,868,3,1,8,08,16,4,,0,0,0,0,1
"POINT (9.678166892000036 52.365625320000049)",Unfall 869 (2021) Kat:3, Licht: 0,869,3,6,2,07,17,6,,0,0,1,0,0
"POINT (9.731596013000058 52.420758084000056)",Unfall 870 (2021) Kat:3, Licht: 2,870,3,7,9,09,03,7,,2,0,1,0,0
"POINT (9.745766668000044 52.427325734000078)",Unfall 871 (2021) Kat:3, Licht: 0,871,3,6,2,09,07,4,,0,0,1,0,0
"POINT (10.019638468000039 52.384138248000056)",Unfall 872 (2021) Kat:2, Licht: 0,872,2,2,4,08,06,6,,0,0,1,0,0
"POINT (9.462906810000050 52.346404801000062)",Unfall 873 (2021) Kat:3, Licht: 1,873,3,1,8,06,21,2,,1,0,1,0,0
"POINT (9.727260759000046 52.439040741000042)",Unfall 874 (2021) Kat:3, Licht: 0,874,3,3,5,08,09,2,,0,0,1,0,0
"POINT (9.747078221000038 52.599460779000026)",Unfall 875 (2021) Kat:3, Licht: 0,875,3,6,2,07,13,7,,0,0,1,0,0
"POINT (9.985609330000045 52.480881669000041)",Unfall 876 (2021) Kat:3, Licht: 0,876,3,7,7,06,06,2,,0,0,0,0,0
"POINT (9.608554088000062 52.343439671000056)",Unfall 877 (2021) Kat:3, Licht: 0,877,3,2,5,06,13,6,,0,1,0,0,0
"POINT (9.733953157000030 52.368894910000051)",Unfall 878 (2021) Kat:3, Licht: 0,878,3,2,3,06,10,2,,0,1,1,0,0
"POINT (9.714545000000044 52.361074477000045)",Unfall 879 (2021) Kat:3, Licht: 1,879,3,2,3,08,20,3,,1,0,1,0,0
"POINT (9.822153287000049 52.406365894000032)",Unfall 880 (2021) Kat:3, Licht: 0,880,3,6,2,07,08,3,,0,0,1,0,0
"POINT (9.743441234000045 52.368462237000074)",Unfall 881 (2021) Kat:3, Licht: 0,881,3,1,8,09,10,1,,0,0,1,0,0
"POINT (9.697736968000072 52.376356375000057)",Unfall 882 (2021) Kat:3, Licht: 0,882,3,6,2,07,07,5,,0,0,1,0,0
"POINT (9.790400235000050 52.558612503000063)",Unfall 883 (2021) Kat:2, Licht: 0,883,2,6,2,06,16,3,,0,0,0,0,0
"POINT (9.740435447000038 52.368057879000048)",Unfall 884 (2021) Kat:2, Licht: 0,884,2,2,5,07,10,3,,0,1,1,0,0
"POINT (9.799701923000043 52.336071297000046)",Unfall 885 (2021) Kat:2, Licht: 0,885,2,2,6,06,15,3,,0,0,1,1,0
"POINT (9.860150089000058 52.490134671000078)",Unfall 886 (2021) Kat:3, Licht: 0,886,3,3,5,07,11,4,,0,1,1,0,0
"POINT (9.302297716000055 52.500948239000081)",Unfall 887 (2021) Kat:2, Licht: 0,887,2,1,4,07,17,5,,0,0,1,0,0
"POINT (9.719186185000069 52.440512309000042)",Unfall 888 (2021) Kat:3, Licht: 0,888,3,1,9,07,20,6,,0,0,1,0,0
"POINT (9.851596732000075 52.491307591000066)",Unfall 889 (2021) Kat:3, Licht: 2,889,3,3,5,08,22,1,,2,0,1,0,0
"POINT (9.826071268000021 52.362375768000049)",Unfall 890 (2021) Kat:3, Licht: 2,890,3,1,0,09,23,2,,2,1,0,0,0
"POINT (9.861694746000069 52.494014931000038)",Unfall 891 (2021) Kat:3, Licht: 0,891,3,7,0,07,13,6,,0,0,0,0,0
"POINT (9.677218383000024 52.359213467000075)",Unfall 892 (2021) Kat:3, Licht: 0,892,3,3,5,07,10,6,,0,1,1,0,0
"POINT (9.726451090000069 52.388345810000033)",Unfall 893 (2021) Kat:3, Licht: 1,893,3,2,5,08,20,1,,1,1,1,0,0
"POINT (9.746492766000074 52.214495826000075)",Unfall 894 (2021) Kat:3, Licht: 0,894,3,2,2,07,13,5,,0,0,1,0,0
"POINT (9.779283227000064 52.377235833000043)",Unfall 895 (2021) Kat:3, Licht: 0,895,3,6,3,08,15,4,,0,0,1,0,0
"POINT (9.722505922000039 52.368313569000065)",Unfall 896 (2021) Kat:3, Licht: 0,896,3,6,2,09,13,6,,0,1,1,0,0
"POINT (9.554342733000055 52.461722480000049)",Unfall 897 (2021) Kat:3, Licht: 0,897,3,3,5,09,17,3,,0,0,1,0,1
"POINT (9.693266837000067 52.376319042000034)",Unfall 898 (2021) Kat:3, Licht: 0,898,3,5,1,09,14,6,,0,1,1,1,0
"POINT (9.845927860000074 52.413654358000031)",Unfall 899 (2021) Kat:3, Licht: 0,899,3,3,5,06,14,4,,0,0,1,0,0
"POINT (9.740600581000024 52.368282735000037)",Unfall 900 (2021) Kat:3, Licht: 0,900,3,6,2,06,07,4,,0,0,1,0,0
"POINT (9.707399154000029 52.429988670000057)",Unfall 901 (2021) Kat:3, Licht: 0,901,3,6,2,08,14,6,,0,0,1,0,0
"POINT (9.702357382000059 52.414711603000057)",Unfall 902 (2021) Kat:3, Licht: 0,902,3,1,9,07,14,3,,0,0,1,0,0
"POINT (9.735152165000045 52.406304732000081)",Unfall 903 (2021) Kat:3, Licht: 0,903,3,3,5,09,15,5,,0,1,1,0,0
"POINT (9.804357031000052 52.275845702000026)",Unfall 904 (2021) Kat:3, Licht: 0,904,3,7,2,08,18,6,,0,0,1,0,0
"POINT (9.746172979000050 52.184341579000034)",Unfall 905 (2021) Kat:3, Licht: 0,905,3,3,5,07,13,7,,0,0,1,0,0
"POINT (9.802550021000059 52.274672572000043)",Unfall 906 (2021) Kat:2, Licht: 0,906,2,7,4,07,18,5,,0,0,1,0,0
"POINT (9.888497798000060 52.280004018000056)",Unfall 907 (2021) Kat:3, Licht: 0,907,3,1,0,09,18,6,,0,1,0,0,0
"POINT (9.823727358000042 52.463381543000082)",Unfall 908 (2021) Kat:3, Licht: 0,908,3,6,2,07,13,3,,0,0,1,0,0
"POINT (9.517064973000060 52.173719505000065)",Unfall 909 (2021) Kat:3, Licht: 0,909,3,2,5,06,07,4,,0,0,1,0,0
"POINT (10.097560762000057 52.482839142000046)",Unfall 910 (2021) Kat:3, Licht: 0,910,3,3,5,06,09,6,,0,0,1,0,0
"POINT (9.527284965000035 52.447077536000052)",Unfall 911 (2021) Kat:2, Licht: 0,911,2,1,8,09,07,4,,0,0,1,0,0
"POINT (9.934445695000022 52.442628574000082)",Unfall 912 (2021) Kat:3, Licht: 0,912,3,1,9,07,18,1,,0,0,1,0,0
"POINT (9.976630632000024 52.316191976000027)",Unfall 913 (2021) Kat:3, Licht: 0,913,3,3,0,07,14,5,,0,1,1,0,0
"POINT (9.563096994000034 52.642487076000066)",Unfall 914 (2021) Kat:3, Licht: 2,914,3,7,8,07,22,7,,2,0,1,0,0
"POINT (9.460802150000063 52.377930558000060)",Unfall 915 (2021) Kat:3, Licht: 0,915,3,6,2,07,13,2,,0,0,1,0,0
"POINT (9.840999555000053 52.273730760000035)",Unfall 916 (2021) Kat:3, Licht: 0,916,3,1,0,08,19,5,,0,1,0,0,0
"POINT (9.712853214000063 52.284825416000047)",Unfall 917 (2021) Kat:3, Licht: 2,917,3,1,8,06,02,1,,2,1,0,0,0
"POINT (9.832504128000039 52.409529363000047)",Unfall 918 (2021) Kat:3, Licht: 0,918,3,6,0,09,07,4,,0,0,1,0,0
"POINT (9.970479270000055 52.388295860000028)",Unfall 919 (2021) Kat:2, Licht: 2,919,2,6,2,08,23,6,,2,0,1,0,1
"POINT (9.848564237000062 52.564335060000076)",Unfall 920 (2021) Kat:2, Licht: 0,920,2,2,2,07,11,3,,0,0,1,0,1
"POINT (9.654612352000072 52.407936404000054)",Unfall 921 (2021) Kat:3, Licht: 0,921,3,7,5,06,14,3,,0,0,1,0,0
"POINT (9.646280166000054 52.446138918000031)",Unfall 922 (2021) Kat:3, Licht: 0,922,3,6,2,08,18,3,,0,0,1,0,0
"POINT (9.722159681000051 52.438331198000071)",Unfall 923 (2021) Kat:3, Licht: 0,923,3,6,3,07,12,6,,0,0,1,0,0
"POINT (9.719195589000037 52.348167248000038)",Unfall 924 (2021) Kat:3, Licht: 0,924,3,6,2,07,16,1,,0,0,1,0,0
"POINT (9.515638944000045 52.293716183000072)",Unfall 925 (2021) Kat:3, Licht: 0,925,3,6,3,08,10,7,,0,1,1,0,0
"POINT (9.911191860000031 52.357489257000054)",Unfall 926 (2021) Kat:3, Licht: 0,926,3,2,4,08,12,6,,0,0,1,0,0
"POINT (9.736282388000063 52.398372195000036)",Unfall 927 (2021) Kat:3, Licht: 0,927,3,6,3,08,16,3,,0,0,1,0,1
"POINT (9.735309602000029 52.394801725000036)",Unfall 928 (2021) Kat:3, Licht: 0,928,3,3,5,06,14,5,,0,1,1,0,0
"POINT (9.716451520000021 52.421962234000034)",Unfall 929 (2021) Kat:3, Licht: 0,929,3,6,2,07,15,6,,0,0,1,0,0
"POINT (9.723260933000063 52.440279825000061)",Unfall 930 (2021) Kat:3, Licht: 0,930,3,3,5,09,12,2,,0,0,1,0,0
"POINT (9.685534651000069 52.329172027000027)",Unfall 931 (2021) Kat:2, Licht: 0,931,2,6,3,09,17,3,,0,0,1,0,0
"POINT (10.000736461000031 52.415111692000039)",Unfall 932 (2021) Kat:3, Licht: 0,932,3,6,0,06,18,4,,0,0,1,0,0
"POINT (9.732935549000047 52.616330850000054)",Unfall 933 (2021) Kat:3, Licht: 0,933,3,6,2,08,13,3,,0,0,1,0,0
"POINT (9.772189798000056 52.323304883000048)",Unfall 934 (2021) Kat:3, Licht: 0,934,3,1,0,07,15,5,,0,1,1,0,0
"POINT (10.019613636000031 52.384131871000079)",Unfall 935 (2021) Kat:3, Licht: 0,935,3,3,5,06,07,2,,0,0,1,0,0
"POINT (9.936657631000060 52.443484394000052)",Unfall 936 (2021) Kat:3, Licht: 2,936,3,1,9,07,21,4,,2,0,1,0,0
"POINT (9.698708895000038 52.347424467000053)",Unfall 937 (2021) Kat:3, Licht: 0,937,3,2,3,07,19,1,,0,0,1,0,0
"POINT (9.689884591000066 52.377609962000065)",Unfall 938 (2021) Kat:2, Licht: 0,938,2,3,0,08,11,5,,0,1,0,0,0
"POINT (9.628418351000050 52.292509356000039)",Unfall 939 (2021) Kat:3, Licht: 0,939,3,3,5,07,18,5,,0,1,1,0,0
"POINT (9.671500727000023 52.441388948000053)",Unfall 940 (2021) Kat:3, Licht: 0,940,3,3,5,08,08,2,,0,0,1,0,0
"POINT (9.722379861000036 52.378530096000077)",Unfall 941 (2021) Kat:3, Licht: 0,941,3,3,5,07,12,2,,0,0,1,0,0
"POINT (9.977082057000075 52.373107986000036)",Unfall 942 (2021) Kat:3, Licht: 0,942,3,7,0,09,18,4,,0,1,0,0,0
"POINT (9.742836995000062 52.368401186000028)",Unfall 943 (2021) Kat:3, Licht: 1,943,3,6,2,08,19,7,,1,0,1,0,0
"POINT (9.727998704000072 52.374215245000073)",Unfall 944 (2021) Kat:3, Licht: 0,944,3,2,3,06,15,3,,0,1,1,0,0
"POINT (9.719395883000061 52.392622848000030)",Unfall 945 (2021) Kat:3, Licht: 0,945,3,4,0,07,11,5,,0,1,0,1,0
"POINT (9.828926479000074 52.306432511000082)",Unfall 946 (2021) Kat:3, Licht: 0,946,3,1,9,07,20,5,,0,0,1,0,0
"POINT (9.903092891000028 52.353998622000063)",Unfall 947 (2021) Kat:3, Licht: 0,947,3,1,8,08,08,3,,0,0,0,0,1
"POINT (9.609101006000060 52.442982078000057)",Unfall 948 (2021) Kat:3, Licht: 0,948,3,7,0,07,14,2,,0,1,0,0,0
"POINT (9.770228337000049 52.580218518000038)",Unfall 949 (2021) Kat:3, Licht: 0,949,3,6,2,06,08,5,,0,0,1,0,0
"POINT (9.747257065000042 52.437209504000066)",Unfall 950 (2021) Kat:3, Licht: 0,950,3,6,2,06,15,3,,0,0,1,0,0
"POINT (9.471122345000026 52.502561596000078)",Unfall 951 (2021) Kat:3, Licht: 2,951,3,5,1,07,22,7,,2,0,1,0,0
"POINT (9.837977337000041 52.387409715000047)",Unfall 952 (2021) Kat:3, Licht: 0,952,3,6,4,07,11,2,,0,1,0,0,0
"POINT (9.863898616000029 52.337935321000032)",Unfall 953 (2021) Kat:3, Licht: 2,953,3,7,8,07,22,6,,2,0,1,0,0
"POINT (9.750080829000069 52.369281613000055)",Unfall 954 (2021) Kat:3, Licht: 0,954,3,2,4,07,12,4,,0,0,1,0,0
"POINT (9.457224054000051 52.503292091000048)",Unfall 955 (2021) Kat:3, Licht: 1,955,3,2,5,09,19,2,,1,1,1,0,0
"POINT (10.018539505000035 52.460228778000044)",Unfall 956 (2021) Kat:3, Licht: 0,956,3,6,2,08,10,7,,0,0,1,0,0
"POINT (9.873402266000028 52.439530906000073)",Unfall 957 (2021) Kat:3, Licht: 0,957,3,1,8,08,17,6,,0,0,1,0,0
"POINT (9.764986151000073 52.584106046000045)",Unfall 958 (2021) Kat:3, Licht: 0,958,3,7,2,08,06,2,,0,0,1,0,0
"POINT (9.758045443000071 52.589116322000052)",Unfall 959 (2021) Kat:3, Licht: 0,959,3,6,2,07,15,7,,0,0,1,0,0
"POINT (9.466210980000028 52.334989158000042)",Unfall 960 (2021) Kat:3, Licht: 2,960,3,6,2,08,22,7,,2,0,1,0,0
"POINT (9.720817493000027 52.355109386000038)",Unfall 961 (2021) Kat:3, Licht: 0,961,3,4,6,07,19,4,,0,1,0,1,0
"POINT (9.700998472000038 52.371144256000036)",Unfall 962 (2021) Kat:3, Licht: 0,962,3,6,2,07,06,5,,0,0,1,0,0
"POINT (9.798468933000038 52.541552244000059)",Unfall 963 (2021) Kat:3, Licht: 0,963,3,1,8,07,19,3,,0,0,0,0,1
"POINT (9.698829518000025 52.347740614000031)",Unfall 964 (2021) Kat:3, Licht: 0,964,3,2,3,07,14,7,,0,0,1,0,1
"POINT (9.830265518000033 52.297019095000053)",Unfall 965 (2021) Kat:3, Licht: 0,965,3,7,0,07,09,2,,0,0,1,0,0
"POINT (10.119825928000068 52.361255737000079)",Unfall 966 (2021) Kat:3, Licht: 0,966,3,6,2,06,12,5,,0,0,1,0,0
"POINT (9.839973394000026 52.271216464000076)",Unfall 967 (2021) Kat:2, Licht: 2,967,2,1,0,07,22,5,,2,1,0,0,0
"POINT (9.811810367000021 52.305486413000040)",Unfall 968 (2021) Kat:3, Licht: 0,968,3,1,0,07,12,6,,0,0,0,0,1
"POINT (9.791479809000066 52.315168749000065)",Unfall 969 (2021) Kat:1, Licht: 0,969,1,4,6,08,05,5,,0,0,0,1,0
"POINT (9.902206215000035 52.444866105000074)",Unfall 970 (2021) Kat:2, Licht: 0,970,2,7,8,06,14,3,,0,0,1,0,0
"POINT (9.953114308000067 52.391011431000038)",Unfall 971 (2021) Kat:3, Licht: 0,971,3,7,3,08,10,6,,0,0,1,0,0
"POINT (9.723443485000075 52.377712794000047)",Unfall 972 (2021) Kat:3, Licht: 0,972,3,2,5,06,06,3,,0,1,1,0,0
"POINT (9.670830758000022 52.382672523000053)",Unfall 973 (2021) Kat:2, Licht: 0,973,2,2,5,09,12,5,,0,1,1,0,0
"POINT (9.719940959000041 52.392055971000048)",Unfall 974 (2021) Kat:3, Licht: 0,974,3,2,5,09,11,5,,0,1,0,0,0
"POINT (9.676992792000021 52.479126860000065)",Unfall 975 (2021) Kat:2, Licht: 0,975,2,1,8,06,14,3,,0,0,1,0,0
"POINT (9.592897271000027 52.437770896000075)",Unfall 976 (2021) Kat:3, Licht: 2,976,3,6,3,09,02,1,,2,0,1,0,0
"POINT (9.730641596000055 52.468495558000029)",Unfall 977 (2021) Kat:3, Licht: 2,977,3,3,5,09,21,4,,2,0,1,0,0
"POINT (9.697339200000044 52.341699511000058)",Unfall 978 (2021) Kat:3, Licht: 0,978,3,2,5,08,07,3,,0,0,1,0,0
"POINT (9.835192237000058 52.289171440000075)",Unfall 979 (2021) Kat:3, Licht: 0,979,3,6,0,07,12,2,,0,0,1,0,0
"POINT (9.697589667000045 52.375288196000042)",Unfall 980 (2021) Kat:3, Licht: 0,980,3,7,3,06,12,1,,0,1,0,0,0
"POINT (9.814061915000025 52.383526678000067)",Unfall 981 (2021) Kat:3, Licht: 0,981,3,5,1,09,10,5,,0,0,1,0,1
"POINT (9.427678726000067 52.428646531000027)",Unfall 982 (2021) Kat:3, Licht: 0,982,3,6,2,07,14,7,,0,0,1,0,0
"POINT (9.831979380000064 52.385992450000060)",Unfall 983 (2021) Kat:3, Licht: 0,983,3,3,5,07,16,4,,0,0,1,0,1
"POINT (9.756137457000023 52.238914628000032)",Unfall 984 (2021) Kat:3, Licht: 2,984,3,7,8,08,23,2,,2,0,1,0,0
"POINT (9.605061059000036 52.333374390000074)",Unfall 985 (2021) Kat:2, Licht: 0,985,2,2,5,06,19,6,,0,0,1,0,1
"POINT (9.454819180000072 52.505001419000052)",Unfall 986 (2021) Kat:3, Licht: 0,986,3,7,0,06,18,2,,0,1,0,0,0
"POINT (9.774937954000052 52.371275923000042)",Unfall 987 (2021) Kat:3, Licht: 0,987,3,6,3,08,08,4,,0,0,1,0,0
"POINT (9.863314293000030 52.489283140000055)",Unfall 988 (2021) Kat:3, Licht: 0,988,3,2,5,07,11,2,,0,1,1,0,0
"POINT (9.618328325000050 52.535956342000077)",Unfall 989 (2021) Kat:3, Licht: 0,989,3,6,2,07,12,6,,0,0,1,0,0
"POINT (9.601407471000073 52.216862772000070)",Unfall 990 (2021) Kat:3, Licht: 2,990,3,1,9,08,22,1,,2,0,1,0,0
"POINT (9.759374306000041 52.522098490000076)",Unfall 991 (2021) Kat:3, Licht: 0,991,3,7,0,07,11,4,,0,1,0,0,0
"POINT (9.792286464000028 52.393940933000067)",Unfall 992 (2021) Kat:3, Licht: 0,992,3,6,8,08,17,1,,0,0,1,0,0
"POINT (9.743069055000035 52.368278673000077)",Unfall 993 (2021) Kat:3, Licht: 0,993,3,3,5,09,09,3,,0,1,1,0,0
"POINT (9.856738370000073 52.356600205000063)",Unfall 994 (2021) Kat:2, Licht: 0,994,2,7,0,06,12,4,,0,0,1,0,0
"POINT (9.733999686000061 52.385562220000054)",Unfall 995 (2021) Kat:3, Licht: 0,995,3,6,3,06,17,2,,0,1,0,0,0
"POINT (9.623648407000076 52.425563023000052)",Unfall 996 (2021) Kat:3, Licht: 2,996,3,1,8,07,02,3,,2,0,1,0,0
"POINT (9.630781559000070 52.293416982000053)",Unfall 997 (2021) Kat:3, Licht: 0,997,3,3,5,09,08,4,,0,1,1,0,0
"POINT (9.763449172000037 52.343832843000030)",Unfall 998 (2021) Kat:3, Licht: 0,998,3,2,5,06,11,7,,0,1,1,0,0
"POINT (9.639444665000042 52.290984372000082)",Unfall 999 (2021) Kat:2, Licht: 1,999,2,3,5,06,20,2,,1,1,1,0,0
"POINT (9.914399708000076 52.354644222000047)",Unfall 1000 (2021) Kat:2, Licht: 0,1000,2,7,4,06,07,6,,0,0,1,0,0
"POINT (9.719187190000071 52.347978553000075)",Unfall 1001 (2021) Kat:3, Licht: 0,1001,3,6,2,08,15,5,,0,0,1,0,0
"POINT (9.729698580000047 52.384154168000066)",Unfall 1002 (2021) Kat:3, Licht: 0,1002,3,5,1,07,10,7,,0,0,1,0,0
"POINT (9.630809876000058 52.293460468000035)",Unfall 1003 (2021) Kat:3, Licht: 0,1003,3,3,5,07,15,6,,0,1,1,0,0
"POINT (9.778063380000049 52.371247407000055)",Unfall 1004 (2021) Kat:3, Licht: 0,1004,3,2,5,07,11,4,,0,0,1,0,0
"POINT (9.974022967000053 52.398856205000072)",Unfall 1005 (2021) Kat:3, Licht: 0,1005,3,5,1,08,12,6,,0,0,1,0,0
"POINT (9.600604965000059 52.409428750000075)",Unfall 1006 (2021) Kat:3, Licht: 0,1006,3,3,5,08,07,4,,0,0,1,0,0
"POINT (9.735920911000051 52.401197238000066)",Unfall 1007 (2021) Kat:2, Licht: 2,1007,2,7,0,07,22,6,,2,1,0,0,0
"POINT (9.750080829000069 52.369281613000055)",Unfall 1008 (2021) Kat:3, Licht: 0,1008,3,6,3,07,17,5,,0,0,1,0,0
"POINT (9.892643378000059 52.293705479000039)",Unfall 1009 (2021) Kat:3, Licht: 0,1009,3,7,8,08,06,4,,0,0,1,0,0
"POINT (9.732568779000076 52.423687047000044)",Unfall 1010 (2021) Kat:3, Licht: 0,1010,3,6,2,08,18,6,,0,0,1,0,0
"POINT (9.938825825000038 52.444417670000064)",Unfall 1011 (2021) Kat:3, Licht: 0,1011,3,3,5,06,12,6,,0,1,1,0,0
"POINT (9.593958102000045 52.395577133000074)",Unfall 1012 (2021) Kat:3, Licht: 0,1012,3,7,0,06,12,2,,0,0,0,0,0
"POINT (9.466018022000071 52.418063818000064)",Unfall 1013 (2021) Kat:3, Licht: 0,1013,3,7,0,08,19,3,,0,1,0,0,0
"POINT (9.700953570000024 52.371182174000069)",Unfall 1014 (2021) Kat:3, Licht: 0,1014,3,6,2,07,17,3,,0,0,1,0,0
"POINT (9.627260578000062 52.423265183000069)",Unfall 1015 (2021) Kat:3, Licht: 2,1015,3,6,2,09,20,1,,2,0,1,0,0
"POINT (9.761871903000042 52.586274528000047)",Unfall 1016 (2021) Kat:3, Licht: 0,1016,3,6,2,08,13,7,,0,0,1,0,0
"POINT (9.864773641000056 52.496557793000079)",Unfall 1017 (2021) Kat:3, Licht: 0,1017,3,7,0,08,13,7,,0,1,0,0,0
"POINT (9.793487911000057 52.556976915000064)",Unfall 1018 (2021) Kat:3, Licht: 0,1018,3,7,6,08,19,3,,0,1,0,1,0
"POINT (9.779375262000030 52.377197707000050)",Unfall 1019 (2021) Kat:3, Licht: 0,1019,3,1,3,09,09,6,,0,0,1,0,0
