WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (8.324576407000000 49.036694822999998)",Unfall 25107 (2016) Kat:3, Licht: 0,25107,3,6,2,02,08,2,,0,0,1,0,0,0,0
"POINT (8.354341795000000 49.013338023000003)",Unfall 25111 (2016) Kat:2, Licht: 2,25111,2,4,6,02,06,3,,2,0,1,1,0,0,0
"POINT (8.424306579000000 49.002982738999997)",Unfall 25235 (2016) Kat:3, Licht: 2,25235,3,3,5,02,23,3,,2,0,1,0,0,0,0
"POINT (8.428279309000001 49.090220956000003)",Unfall 25251 (2016) Kat:3, Licht: 1,25251,3,6,2,02,07,3,,1,0,1,0,0,0,0
"POINT (8.474898251999999 48.994943925999998)",Unfall 25295 (2016) Kat:3, Licht: 0,25295,3,3,5,02,11,2,,0,1,1,0,0,0,0
"POINT (8.403656340000000 48.992241583999999)",Unfall 25306 (2016) Kat:3, Licht: 0,25306,3,2,3,02,17,7,,0,1,0,0,1,0,0
"POINT (8.498778071000000 49.017313502999997)",Unfall 25313 (2016) Kat:2, Licht: 1,25313,2,7,4,02,17,5,,1,1,1,0,0,0,0
"POINT (8.464224139000001 48.967166908999999)",Unfall 25344 (2016) Kat:3, Licht: 0,25344,3,6,2,02,15,5,,0,0,1,0,0,0,1
"POINT (8.366429288000001 49.003975924999999)",Unfall 25410 (2016) Kat:3, Licht: 0,25410,3,6,2,02,06,2,,0,0,1,0,0,0,1
"POINT (8.355282436000000 49.019341978000000)",Unfall 25449 (2016) Kat:2, Licht: 2,25449,2,1,9,02,21,7,,2,0,1,0,0,0,0
"POINT (8.357055059000000 49.011573272000000)",Unfall 25553 (2016) Kat:3, Licht: 2,25553,3,3,5,03,20,3,,2,0,1,0,0,0,1
"POINT (8.454781569000000 49.005859164999997)",Unfall 25593 (2016) Kat:3, Licht: 0,25593,3,6,2,03,07,4,,0,0,1,0,0,0,0
"POINT (8.403971108000000 48.991182072999997)",Unfall 25621 (2016) Kat:2, Licht: 2,25621,2,3,5,03,19,3,,2,1,1,0,0,0,0
"POINT (8.355259738000001 49.019272934999996)",Unfall 25624 (2016) Kat:2, Licht: 0,25624,2,3,5,02,16,7,,0,1,1,0,0,0,0
"POINT (8.424403058999999 49.002988018000003)",Unfall 25660 (2016) Kat:2, Licht: 2,25660,2,2,3,03,19,6,,2,1,1,0,0,0,0
"POINT (8.430602971000001 49.048534838999998)",Unfall 25662 (2016) Kat:3, Licht: 0,25662,3,1,8,03,07,6,,0,0,1,0,0,0,0
"POINT (8.387697706000001 49.012518692000000)",Unfall 25734 (2016) Kat:3, Licht: 0,25734,3,3,5,03,16,6,,0,1,0,0,1,0,0
"POINT (8.426818604999999 49.000522177999997)",Unfall 25877 (2016) Kat:3, Licht: 0,25877,3,6,2,03,15,3,,0,0,1,0,0,0,0
"POINT (8.408553689000000 49.005814954999998)",Unfall 25909 (2016) Kat:2, Licht: 0,25909,2,7,7,03,14,3,,0,1,1,0,0,0,0
"POINT (8.395476775000001 49.030159140000002)",Unfall 25989 (2016) Kat:3, Licht: 2,25989,3,6,2,03,18,6,,2,0,1,0,0,0,0
"POINT (8.466218087000000 48.965714847000001)",Unfall 26077 (2016) Kat:2, Licht: 0,26077,2,6,3,03,07,4,,0,0,1,0,0,0,0
"POINT (8.387165220000000 49.007556211000001)",Unfall 26132 (2016) Kat:3, Licht: 0,26132,3,6,2,03,17,6,,0,0,1,0,0,0,0
"POINT (8.463933838000001 48.967361896000000)",Unfall 26181 (2016) Kat:3, Licht: 0,26181,3,6,2,03,12,2,,0,0,1,0,0,0,0
"POINT (8.440849693000001 49.043289033999997)",Unfall 26195 (2016) Kat:3, Licht: 0,26195,3,3,5,03,11,3,,0,0,1,0,0,0,0
"POINT (8.394482785999999 49.005230656000002)",Unfall 26225 (2016) Kat:2, Licht: 0,26225,2,7,6,03,14,4,,0,0,0,1,0,0,1
"POINT (8.357670523000000 49.009743333999999)",Unfall 26266 (2016) Kat:3, Licht: 0,26266,3,6,3,03,07,2,,0,0,1,0,0,0,0
"POINT (8.442005689000000 48.997614005000003)",Unfall 26286 (2016) Kat:3, Licht: 0,26286,3,6,3,03,07,5,,0,0,1,0,0,1,0
"POINT (8.437065025000001 48.976992852000002)",Unfall 26368 (2016) Kat:3, Licht: 0,26368,3,7,7,03,14,5,,0,0,1,0,0,1,0
"POINT (8.410469249000000 49.005930399000000)",Unfall 26394 (2016) Kat:2, Licht: 0,26394,2,2,5,03,12,4,,0,0,1,0,0,0,0
"POINT (8.340975299000000 49.030884594000000)",Unfall 26407 (2016) Kat:3, Licht: 0,26407,3,2,5,03,15,5,,0,0,1,0,1,0,0
"POINT (8.487206238000001 49.039646681999997)",Unfall 26434 (2016) Kat:2, Licht: 0,26434,2,6,2,03,13,2,,0,0,1,0,0,1,1
"POINT (8.393098411000000 49.021742793000001)",Unfall 26447 (2016) Kat:3, Licht: 0,26447,3,5,1,03,13,3,,0,0,1,0,0,0,0
"POINT (8.437071515000000 48.980001190000003)",Unfall 26458 (2016) Kat:3, Licht: 0,26458,3,6,2,03,07,3,,0,0,1,0,0,0,1
"POINT (8.476578064000000 49.025392256000003)",Unfall 26464 (2016) Kat:3, Licht: 0,26464,3,6,2,03,15,5,,0,0,1,0,0,0,0
"POINT (8.489722851000000 49.006341147000001)",Unfall 26594 (2016) Kat:3, Licht: 2,26594,3,6,2,03,19,5,,2,0,1,0,0,0,0
"POINT (8.404253260000001 48.980597781999997)",Unfall 26636 (2016) Kat:3, Licht: 0,26636,3,6,2,03,11,7,,0,0,1,0,0,0,0
"POINT (8.497777939000001 48.944553892000002)",Unfall 26638 (2016) Kat:3, Licht: 2,26638,3,6,2,03,20,4,,2,0,1,0,0,1,0
"POINT (8.401323136000000 49.065975281000000)",Unfall 26639 (2016) Kat:3, Licht: 2,26639,3,6,2,03,19,7,,2,0,1,0,0,0,0
"POINT (8.483637098000001 49.002756451000003)",Unfall 26642 (2016) Kat:3, Licht: 0,26642,3,6,2,03,14,4,,0,0,1,0,0,1,0
"POINT (8.386310700999999 49.001028810999998)",Unfall 26676 (2016) Kat:3, Licht: 2,26676,3,3,5,03,19,6,,2,1,0,0,0,0,1
"POINT (8.354662591000000 49.017995446999997)",Unfall 26723 (2016) Kat:3, Licht: 0,26723,3,3,5,03,13,2,,0,0,1,0,0,0,0
"POINT (8.496705526000000 48.946670464999997)",Unfall 26797 (2016) Kat:2, Licht: 0,26797,2,3,5,03,14,2,,0,0,1,0,0,0,0
"POINT (8.442185144000000 48.997503084999998)",Unfall 26825 (2016) Kat:3, Licht: 0,26825,3,6,2,03,15,6,,0,0,1,0,0,0,1
"POINT (8.354716187999999 48.997853259999999)",Unfall 26827 (2016) Kat:3, Licht: 0,26827,3,4,6,03,13,3,,0,0,0,1,0,0,1
"POINT (8.424546714000000 49.003025061999999)",Unfall 26873 (2016) Kat:3, Licht: 0,26873,3,6,2,03,12,2,,0,0,1,0,0,0,0
"POINT (8.344107985000001 49.030207062000002)",Unfall 26924 (2016) Kat:2, Licht: 0,26924,2,7,3,03,11,5,,0,0,1,0,1,0,0
