WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (11.109420585000001 49.478630656999997)",Unfall 62568 (2016) Kat:3, Licht: 0,62568,3,6,3,01,08,5,,0,0,1,0,0,0,0
"POINT (11.147866148000000 49.425426791000000)",Unfall 62571 (2016) Kat:3, Licht: 0,62571,3,7,3,01,11,5,,0,0,1,0,0,0,0
"POINT (11.121342997999999 49.442911916000000)",Unfall 62611 (2016) Kat:3, Licht: 2,62611,3,2,6,02,05,2,,2,0,1,1,0,0,0
"POINT (11.102929763000001 49.464077951000000)",Unfall 62645 (2016) Kat:3, Licht: 1,62645,3,6,2,01,16,5,,1,0,1,0,0,0,0
"POINT (11.037675383000000 49.397523374000002)",Unfall 62679 (2016) Kat:3, Licht: 0,62679,3,2,5,01,10,4,,0,0,1,0,0,0,0
"POINT (11.036157161000000 49.447109615999999)",Unfall 62740 (2016) Kat:3, Licht: 0,62740,3,7,0,01,07,4,,0,1,0,0,0,0,0
"POINT (11.121366228999999 49.442970553000002)",Unfall 62749 (2016) Kat:3, Licht: 2,62749,3,6,2,01,17,5,,2,0,1,0,0,0,0
"POINT (11.027108692000001 49.441549041000002)",Unfall 62758 (2016) Kat:3, Licht: 0,62758,3,6,3,01,14,4,,0,0,1,0,0,0,0
"POINT (11.037353784000000 49.456841130000001)",Unfall 62863 (2016) Kat:3, Licht: 0,62863,3,6,2,01,10,6,,0,0,1,0,0,0,0
"POINT (11.036769503000000 49.449383582000003)",Unfall 62909 (2016) Kat:3, Licht: 2,62909,3,3,5,01,17,5,,2,0,1,0,0,0,0
"POINT (11.200771236000000 49.419641421000001)",Unfall 62918 (2016) Kat:2, Licht: 1,62918,2,6,3,01,17,4,,1,1,1,0,0,0,0
"POINT (11.036764282000000 49.449370578000000)",Unfall 63013 (2016) Kat:3, Licht: 0,63013,3,6,2,02,08,6,,0,0,1,0,0,0,0
"POINT (11.062640008000001 49.440635268000001)",Unfall 63052 (2016) Kat:3, Licht: 0,63052,3,2,4,02,07,2,,0,0,1,0,0,0,1
