WKT,Name,OBJECTID,UKATEGORIE,UTYP1,UART,UMONAT,USTUNDE,UWOCHENTAG,STRZUSTAND,ULICHTVERH,ISTRAD,ISTPKW,ISTFUSS,ISTKRAD,ISTGKFZ,ISTSONSTIG
"POINT (6.756023246000041 51.437734084000056)",Unfall 99735 (2020) Kat:3, Licht: 0,99735,3,7,3,11,15,3,0,0,1,0,1,0,0,0
"POINT (6.683593151000025 51.410768481000048)",Unfall 99738 (2020) Kat:3, Licht: 0,99738,3,6,0,11,07,3,1,0,1,1,0,0,0,0
"POINT (6.735403443000052 51.526986174000058)",Unfall 99742 (2020) Kat:3, Licht: 0,99742,3,2,6,11,14,3,0,0,0,1,1,0,0,0
"POINT (6.790602061000072 51.426338192000060)",Unfall 99756 (2020) Kat:3, Licht: 1,99756,3,6,2,11,07,4,1,1,0,1,0,1,0,0
"POINT (6.764450981000039 51.484166864000031)",Unfall 99824 (2020) Kat:2, Licht: 2,99824,2,3,5,11,20,6,1,2,1,1,0,0,0,0
"POINT (6.820169737000072 51.498470170000076)",Unfall 99877 (2020) Kat:2, Licht: 0,99877,2,6,2,11,12,4,0,0,0,0,0,0,1,0
"POINT (6.692600107000033 51.416794191000065)",Unfall 99905 (2020) Kat:3, Licht: 1,99905,3,3,6,11,16,2,1,1,0,1,1,0,0,0
"POINT (6.795364336000034 51.508597379000037)",Unfall 99910 (2020) Kat:3, Licht: 0,99910,3,7,5,11,14,2,0,0,1,1,0,0,0,0
"POINT (6.754855869000039 51.418644061000066)",Unfall 99948 (2020) Kat:3, Licht: 2,99948,3,6,2,11,18,4,0,2,0,1,0,0,0,0
"POINT (6.658011764000037 51.397740404000047)",Unfall 100020 (2020) Kat:3, Licht: 0,100020,3,1,2,11,13,6,0,0,0,1,0,0,0,0
"POINT (6.771792382000058 51.494799537000063)",Unfall 100043 (2020) Kat:3, Licht: 2,100043,3,7,6,11,17,4,0,2,1,0,1,0,0,0
"POINT (6.763881303000062 51.495555058000036)",Unfall 100074 (2020) Kat:3, Licht: 2,100074,3,6,2,11,05,4,1,2,0,1,0,0,0,0
"POINT (6.753355537000061 51.483715654000036)",Unfall 100110 (2020) Kat:3, Licht: 0,100110,3,1,2,11,15,6,0,0,0,1,0,0,0,0
"POINT (6.746086592000040 51.486538593000034)",Unfall 100312 (2020) Kat:3, Licht: 0,100312,3,6,2,11,15,6,0,0,0,1,0,0,0,0
"POINT (6.764045278000026 51.502052315000071)",Unfall 100342 (2020) Kat:3, Licht: 0,100342,3,6,2,11,14,5,1,0,0,0,0,0,1,1
"POINT (6.694890585000053 51.435844212000063)",Unfall 100353 (2020) Kat:2, Licht: 2,100353,2,6,3,11,06,5,0,2,0,1,0,0,1,0
"POINT (6.768165520000025 51.484038136000038)",Unfall 100407 (2020) Kat:3, Licht: 2,100407,3,6,2,11,17,3,0,2,0,1,0,0,0,0
"POINT (6.751036593000038 51.400340470000060)",Unfall 100420 (2020) Kat:2, Licht: 0,100420,2,4,6,11,10,2,0,0,0,1,1,0,0,0
"POINT (6.703500085000030 51.478383119000057)",Unfall 100425 (2020) Kat:2, Licht: 0,100425,2,2,5,11,11,2,0,0,1,0,0,0,1,0
"POINT (6.767225202000020 51.516793735000078)",Unfall 100439 (2020) Kat:3, Licht: 0,100439,3,2,3,11,11,2,0,0,0,1,0,1,0,0
"POINT (6.711928597000053 51.413748984000051)",Unfall 100477 (2020) Kat:3, Licht: 0,100477,3,6,1,11,15,7,0,0,0,1,0,0,0,0
"POINT (6.733041508000042 51.479539915000032)",Unfall 100490 (2020) Kat:2, Licht: 0,100490,2,6,6,11,08,6,0,0,0,1,1,0,0,0
"POINT (6.749693118000039 51.498090009000066)",Unfall 100570 (2020) Kat:3, Licht: 0,100570,3,6,2,11,07,5,0,0,0,1,0,0,0,0
"POINT (6.779025677000050 51.368422848000080)",Unfall 100713 (2020) Kat:1, Licht: 1,100713,1,4,6,11,16,2,0,1,0,1,1,0,0,0
"POINT (6.767420676000029 51.420602170000052)",Unfall 100715 (2020) Kat:3, Licht: 0,100715,3,2,3,11,16,2,0,0,1,0,0,0,1,0
"POINT (6.800466553000035 51.455352904000051)",Unfall 100897 (2020) Kat:3, Licht: 2,100897,3,6,2,11,06,3,0,2,0,1,0,0,0,1
"POINT (6.748631388000035 51.386452692000034)",Unfall 100967 (2020) Kat:2, Licht: 2,100967,2,4,0,11,05,6,1,2,0,1,1,0,0,0
"POINT (6.724221247000060 51.525335441000038)",Unfall 101158 (2020) Kat:3, Licht: 0,101158,3,2,3,11,10,4,0,0,1,1,0,0,0,0
"POINT (6.767479629000036 51.466734443000064)",Unfall 101198 (2020) Kat:3, Licht: 2,101198,3,6,2,11,07,4,0,2,0,1,0,0,0,1
"POINT (6.757333073000041 51.418842778000055)",Unfall 101247 (2020) Kat:3, Licht: 0,101247,3,3,5,11,14,3,0,0,0,1,0,0,0,0
"POINT (6.721360937000043 51.366552708000029)",Unfall 101334 (2020) Kat:3, Licht: 0,101334,3,7,0,12,15,3,1,0,0,0,1,0,0,1
"POINT (6.763305779000064 51.431501987000047)",Unfall 101335 (2020) Kat:3, Licht: 0,101335,3,1,6,12,14,3,0,0,0,0,1,0,0,1
"POINT (6.796559707000029 51.433282309000049)",Unfall 101336 (2020) Kat:3, Licht: 2,101336,3,2,0,12,15,3,1,2,1,1,0,0,0,0
"POINT (6.775252643000044 51.378355977000069)",Unfall 101381 (2020) Kat:2, Licht: 0,101381,2,1,3,12,13,3,1,0,0,1,0,0,0,0
"POINT (6.749766807000071 51.419134170000063)",Unfall 101431 (2020) Kat:3, Licht: 2,101431,3,6,2,11,17,2,1,2,0,1,0,0,0,0
"POINT (6.798621576000073 51.495370293000065)",Unfall 101432 (2020) Kat:3, Licht: 2,101432,3,2,6,11,19,2,1,2,0,1,1,0,0,0
"POINT (6.794698712000070 51.481944920000046)",Unfall 101500 (2020) Kat:3, Licht: 0,101500,3,3,5,11,13,1,0,0,1,1,0,0,0,0
"POINT (6.783715493000045 51.388165850000064)",Unfall 101557 (2020) Kat:3, Licht: 0,101557,3,3,5,11,09,7,0,0,0,1,0,0,0,1
"POINT (6.742845575000047 51.530034691000026)",Unfall 101559 (2020) Kat:3, Licht: 0,101559,3,4,6,11,11,7,0,0,0,1,1,0,0,0
"POINT (6.766181152000058 51.497332734000054)",Unfall 101561 (2020) Kat:3, Licht: 2,101561,3,7,1,11,19,7,0,2,0,1,0,0,0,0
"POINT (6.752272454000035 51.371122065000066)",Unfall 101590 (2020) Kat:3, Licht: 2,101590,3,2,5,12,16,1,1,2,0,1,0,0,0,0
"POINT (6.755045243000041 51.425337063000029)",Unfall 101592 (2020) Kat:3, Licht: 2,101592,3,7,6,12,22,1,1,2,0,1,1,0,0,1
"POINT (6.713088437000067 51.457079450000037)",Unfall 101593 (2020) Kat:3, Licht: 2,101593,3,6,4,12,03,1,0,2,1,0,0,0,0,0
"POINT (6.803435084000057 51.441273779000028)",Unfall 101594 (2020) Kat:3, Licht: 2,101594,3,6,3,12,18,1,1,2,0,1,0,0,0,0
"POINT (6.793955704000041 51.480318819000047)",Unfall 101657 (2020) Kat:2, Licht: 2,101657,2,6,5,12,02,7,0,2,0,1,0,0,0,0
"POINT (6.688798528000064 51.386508735000064)",Unfall 101741 (2020) Kat:2, Licht: 0,101741,2,3,4,12,13,6,0,0,0,1,0,0,0,0
"POINT (6.810402396000029 51.463173777000065)",Unfall 101742 (2020) Kat:2, Licht: 0,101742,2,3,5,12,12,6,0,0,0,1,0,0,0,0
"POINT (6.758913462000066 51.383741379000071)",Unfall 101868 (2020) Kat:2, Licht: 2,101868,2,2,6,12,06,5,1,2,0,1,1,0,0,0
"POINT (6.699692042000038 51.452789412000072)",Unfall 101869 (2020) Kat:2, Licht: 2,101869,2,2,0,12,18,5,1,2,0,1,0,0,0,0
"POINT (6.814140480000049 51.487361428000042)",Unfall 101871 (2020) Kat:3, Licht: 2,101871,3,1,9,12,22,5,1,2,0,1,0,0,0,0
"POINT (6.733076513000071 51.373453465000068)",Unfall 101948 (2020) Kat:3, Licht: 0,101948,3,2,0,12,14,4,1,0,0,0,0,1,0,1
"POINT (6.770304631000045 51.495518264000054)",Unfall 102010 (2020) Kat:3, Licht: 0,102010,3,6,2,12,12,5,1,0,0,1,0,0,0,0
"POINT (6.673016179000058 51.479975262000039)",Unfall 102023 (2020) Kat:3, Licht: 0,102023,3,2,5,12,14,4,0,0,0,1,0,0,0,0
"POINT (6.758207527000025 51.431527977000030)",Unfall 102090 (2020) Kat:3, Licht: 0,102090,3,6,6,12,15,3,0,0,0,0,1,0,0,1
"POINT (6.674225349000039 51.480960846000073)",Unfall 102143 (2020) Kat:3, Licht: 0,102143,3,3,5,12,12,5,0,0,0,1,0,0,1,0
"POINT (6.778936912000063 51.432037069000046)",Unfall 102159 (2020) Kat:3, Licht: 2,102159,3,2,5,12,16,5,0,2,0,1,0,0,0,0
"POINT (6.782568012000070 51.432436582000037)",Unfall 102172 (2020) Kat:3, Licht: 0,102172,3,3,4,12,14,4,0,0,0,1,0,0,0,0
"POINT (6.742502871000056 51.521393466000063)",Unfall 102209 (2020) Kat:3, Licht: 2,102209,3,3,5,12,21,2,1,2,0,1,0,0,0,0
"POINT (6.820709951000026 51.499563159000047)",Unfall 102221 (2020) Kat:3, Licht: 0,102221,3,6,2,12,15,2,1,0,0,1,0,0,0,0
"POINT (6.746948903000032 51.443472249000081)",Unfall 102238 (2020) Kat:3, Licht: 0,102238,3,3,5,12,11,3,0,0,1,1,0,0,0,0
"POINT (6.742820235000067 51.525650326000061)",Unfall 102243 (2020) Kat:3, Licht: 0,102243,3,7,0,12,10,4,0,0,1,0,1,0,0,0
"POINT (6.772244958000044 51.470616330000041)",Unfall 102314 (2020) Kat:3, Licht: 2,102314,3,2,0,12,07,4,1,2,0,1,1,0,0,0
"POINT (6.692480898000042 51.416690334000066)",Unfall 102351 (2020) Kat:2, Licht: 2,102351,2,2,0,12,07,3,1,2,0,1,1,0,0,0
"POINT (6.795149624000032 51.442022659000031)",Unfall 102354 (2020) Kat:2, Licht: 1,102354,2,3,0,12,06,6,2,1,1,1,0,0,0,0
"POINT (6.724221247000060 51.525335441000038)",Unfall 102427 (2020) Kat:3, Licht: 2,102427,3,2,4,12,17,1,0,2,0,1,0,0,0,0
"POINT (6.789532968000060 51.465963897000051)",Unfall 102485 (2020) Kat:1, Licht: 2,102485,1,4,6,12,07,4,1,2,0,1,1,0,0,0
"POINT (6.757237873000065 51.430925820000027)",Unfall 102520 (2020) Kat:3, Licht: 0,102520,3,6,2,12,09,3,1,0,0,1,0,0,0,0
"POINT (6.782815892000031 51.508705746000032)",Unfall 102565 (2020) Kat:3, Licht: 0,102565,3,1,0,12,10,4,1,0,0,0,0,1,0,0
"POINT (6.820894746000022 51.499937043000045)",Unfall 102612 (2020) Kat:3, Licht: 0,102612,3,6,2,12,11,4,0,0,0,0,0,0,1,0
"POINT (6.767503326000053 51.420611119000057)",Unfall 102682 (2020) Kat:3, Licht: 2,102682,3,2,5,12,07,3,1,2,1,1,0,0,0,0
"POINT (6.767491095000025 51.484333643000070)",Unfall 102688 (2020) Kat:2, Licht: 0,102688,2,1,8,12,09,2,1,0,0,1,0,0,0,0
"POINT (6.684180781000066 51.410119184000052)",Unfall 102768 (2020) Kat:3, Licht: 0,102768,3,3,0,12,15,6,0,0,0,1,0,1,0,0
"POINT (6.747571852000021 51.370488356000067)",Unfall 102785 (2020) Kat:3, Licht: 0,102785,3,6,2,12,15,3,1,0,0,1,0,0,0,0
"POINT (6.743301020000047 51.511198659000058)",Unfall 102841 (2020) Kat:2, Licht: 2,102841,2,6,4,12,22,2,1,2,0,1,0,0,0,1
"POINT (6.742854978000025 51.524703792000082)",Unfall 102851 (2020) Kat:3, Licht: 0,102851,3,3,5,12,11,7,0,0,1,1,0,0,0,0
"POINT (6.732607144000042 51.480702408000070)",Unfall 103022 (2020) Kat:2, Licht: 1,103022,2,2,0,12,07,2,0,1,0,0,1,0,1,0
"POINT (6.752858059000062 51.412469134000048)",Unfall 103049 (2020) Kat:3, Licht: 2,103049,3,6,5,12,16,3,0,2,0,1,0,0,0,1
"POINT (6.792369926000049 51.446640331000026)",Unfall 103136 (2020) Kat:3, Licht: 1,103136,3,1,0,12,07,4,0,1,0,1,0,0,0,0
"POINT (6.770342593000066 51.427247848000036)",Unfall 103168 (2020) Kat:3, Licht: 2,103168,3,1,8,12,20,1,1,2,0,1,0,0,0,0
"POINT (6.768038094000076 51.496407057000056)",Unfall 103175 (2020) Kat:3, Licht: 2,103175,3,7,3,12,21,4,1,2,0,1,0,0,0,0
"POINT (6.724557248000053 51.392395095000040)",Unfall 103184 (2020) Kat:3, Licht: 2,103184,3,7,0,12,21,3,2,2,0,1,0,0,0,0
"POINT (6.785771480000051 51.507852811000078)",Unfall 103221 (2020) Kat:2, Licht: 2,103221,2,7,0,12,17,4,1,2,0,1,0,0,0,0
"POINT (6.733305162000022 51.483164565000038)",Unfall 103254 (2020) Kat:3, Licht: 0,103254,3,6,1,12,13,7,0,0,0,1,0,0,0,0
"POINT (6.778701019000039 51.363554919000080)",Unfall 103319 (2020) Kat:3, Licht: 0,103319,3,2,4,12,11,6,0,0,1,1,0,0,0,0
"POINT (6.742604977000042 51.521572897000055)",Unfall 103323 (2020) Kat:2, Licht: 2,103323,2,3,5,12,23,6,0,2,0,1,0,0,0,0
"POINT (6.736675822000052 51.369368716000054)",Unfall 103380 (2020) Kat:3, Licht: 0,103380,3,7,1,12,10,4,0,0,0,1,1,0,0,0
"POINT (6.763580839000042 51.465703307000069)",Unfall 200903 (2020) Kat:3, Licht: 0,200903,3,6,2,01,14,2,0,0,0,1,0,0,0,0
"POINT (6.778245560000073 51.429441472000065)",Unfall 200912 (2020) Kat:2, Licht: 2,200912,2,2,6,01,03,4,1,2,0,1,1,0,0,0
"POINT (6.730630937000058 51.442099133000056)",Unfall 200916 (2020) Kat:3, Licht: 0,200916,3,5,1,01,08,7,1,0,0,1,0,0,1,0
"POINT (6.782434107000029 51.505554041000039)",Unfall 200979 (2020) Kat:3, Licht: 2,200979,3,7,0,01,00,4,1,2,0,1,1,0,0,0
"POINT (6.783872356000074 51.426669698000069)",Unfall 201008 (2020) Kat:2, Licht: 0,201008,2,5,1,01,15,2,0,0,1,1,0,0,0,0
"POINT (6.764711288000058 51.524518243000045)",Unfall 201079 (2020) Kat:3, Licht: 0,201079,3,1,9,01,13,4,0,0,0,1,0,0,0,0
"POINT (6.754440307000039 51.506775987000026)",Unfall 201086 (2020) Kat:3, Licht: 2,201086,3,3,5,01,18,5,0,2,0,1,0,0,0,0
"POINT (6.742564088000052 51.523682870000073)",Unfall 201165 (2020) Kat:3, Licht: 0,201165,3,5,0,01,13,5,1,0,0,1,0,1,0,0
"POINT (6.802283434000060 51.430004781000036)",Unfall 201281 (2020) Kat:3, Licht: 0,201281,3,3,5,01,10,4,1,0,0,1,0,1,0,0
"POINT (6.785046238000064 51.457988849000060)",Unfall 201284 (2020) Kat:3, Licht: 0,201284,3,3,5,01,16,4,1,0,0,1,0,0,0,0
"POINT (6.747027039000045 51.419717045000027)",Unfall 201373 (2020) Kat:3, Licht: 0,201373,3,1,8,01,10,1,0,0,0,1,0,0,0,0
"POINT (6.683408367000027 51.442799624000031)",Unfall 201425 (2020) Kat:3, Licht: 2,201425,3,4,0,01,05,3,1,2,0,1,1,1,0,0
"POINT (6.753454963000024 51.385648207000031)",Unfall 201432 (2020) Kat:2, Licht: 0,201432,2,2,0,01,12,4,0,0,1,1,0,0,0,0
"POINT (6.758615805000034 51.501186224000037)",Unfall 201473 (2020) Kat:2, Licht: 0,201473,2,2,6,01,10,7,0,0,0,1,1,0,0,0
"POINT (6.784051717000068 51.503597963000061)",Unfall 201477 (2020) Kat:3, Licht: 0,201477,3,4,6,01,11,7,0,0,1,0,1,0,0,0
"POINT (6.767367084000057 51.465817839000067)",Unfall 201485 (2020) Kat:3, Licht: 0,201485,3,7,6,01,12,4,0,0,0,1,1,0,0,0
"POINT (6.780953343000022 51.469034685000054)",Unfall 201489 (2020) Kat:2, Licht: 0,201489,2,2,6,01,14,2,1,0,0,1,1,0,0,0
"POINT (6.776748987000076 51.490102542000045)",Unfall 201492 (2020) Kat:3, Licht: 0,201492,3,7,0,01,16,2,0,0,0,1,1,0,0,0
"POINT (6.664715742000055 51.419594214000028)",Unfall 201581 (2020) Kat:3, Licht: 0,201581,3,3,5,01,09,3,1,0,0,1,0,0,0,0
"POINT (6.752824496000073 51.431189267000036)",Unfall 201587 (2020) Kat:2, Licht: 2,201587,2,4,6,01,17,4,1,2,0,1,1,0,0,0
"POINT (6.683289284000068 51.410261483000056)",Unfall 201623 (2020) Kat:3, Licht: 0,201623,3,1,0,01,08,1,2,0,0,0,0,1,0,0
"POINT (6.762090716000046 51.433912556000053)",Unfall 201687 (2020) Kat:3, Licht: 2,201687,3,6,3,01,21,7,1,2,0,1,0,0,0,0
"POINT (6.684257301000059 51.413344200000040)",Unfall 201763 (2020) Kat:3, Licht: 2,201763,3,5,1,01,21,5,0,2,0,1,0,0,0,0
"POINT (6.756102135000049 51.432675194000069)",Unfall 201765 (2020) Kat:3, Licht: 0,201765,3,3,5,01,09,2,1,0,0,1,0,0,0,0
"POINT (6.705081158000041 51.440121016000035)",Unfall 201781 (2020) Kat:2, Licht: 0,201781,2,1,1,01,14,6,1,0,0,1,0,0,0,0
"POINT (6.763762047000057 51.505670648000034)",Unfall 201788 (2020) Kat:3, Licht: 2,201788,3,2,5,01,07,2,1,2,1,1,0,0,0,0
"POINT (6.729128514000024 51.461168911000073)",Unfall 201905 (2020) Kat:3, Licht: 0,201905,3,3,5,01,10,7,0,0,0,1,0,0,0,0
"POINT (6.761697399000070 51.389194525000050)",Unfall 201988 (2020) Kat:3, Licht: 0,201988,3,7,6,01,13,3,0,0,0,1,1,0,0,0
"POINT (6.749404139000035 51.506279233000043)",Unfall 201990 (2020) Kat:2, Licht: 0,201990,2,3,6,01,15,5,0,0,1,0,1,0,0,0
"POINT (6.753647473000058 51.397405050000032)",Unfall 201991 (2020) Kat:3, Licht: 2,201991,3,3,0,01,05,3,0,2,1,1,0,0,0,0
"POINT (6.781761222000057 51.435917905000053)",Unfall 201994 (2020) Kat:3, Licht: 2,201994,3,4,0,01,21,3,0,2,0,1,1,0,0,0
"POINT (6.719589742000039 51.542105930000048)",Unfall 202000 (2020) Kat:3, Licht: 2,202000,3,7,4,01,17,3,0,2,1,0,0,0,0,0
"POINT (6.752534434000040 51.374188792000041)",Unfall 202012 (2020) Kat:3, Licht: 0,202012,3,3,0,01,09,7,0,0,0,1,0,0,0,1
"POINT (6.811423219000062 51.492871657000080)",Unfall 202013 (2020) Kat:3, Licht: 0,202013,3,1,4,01,15,3,1,0,1,1,0,0,0,0
"POINT (6.720797918000073 51.479020352000077)",Unfall 202140 (2020) Kat:2, Licht: 2,202140,2,2,4,01,05,2,1,2,0,1,0,0,0,0
"POINT (6.769168444000059 51.430749470000080)",Unfall 202149 (2020) Kat:3, Licht: 0,202149,3,2,4,01,10,4,0,0,0,1,0,0,0,0
"POINT (6.727524248000066 51.542811247000031)",Unfall 202150 (2020) Kat:3, Licht: 0,202150,3,6,2,01,08,4,0,0,0,1,0,0,0,0
"POINT (6.789003205000029 51.440306715000077)",Unfall 202157 (2020) Kat:3, Licht: 0,202157,3,1,0,01,16,5,1,0,0,0,0,1,0,0
"POINT (6.689465550000023 51.409152574000075)",Unfall 202265 (2020) Kat:3, Licht: 2,202265,3,7,6,01,17,3,0,2,0,1,1,0,0,0
"POINT (6.713536443000066 51.407952609000063)",Unfall 202267 (2020) Kat:3, Licht: 0,202267,3,5,1,01,11,3,1,0,0,1,0,0,0,0
"POINT (6.743820893000020 51.384119584000075)",Unfall 202324 (2020) Kat:3, Licht: 2,202324,3,1,0,01,22,1,0,2,0,1,0,0,0,0
"POINT (6.762148252000031 51.391090306000081)",Unfall 202325 (2020) Kat:3, Licht: 0,202325,3,2,8,01,14,1,1,0,0,1,0,0,0,0
"POINT (6.785447866000027 51.438966834000041)",Unfall 202327 (2020) Kat:3, Licht: 0,202327,3,4,6,01,12,5,0,0,0,1,1,0,0,0
"POINT (6.686803367000039 51.381240724000065)",Unfall 202329 (2020) Kat:3, Licht: 2,202329,3,1,1,01,06,1,0,2,0,1,0,0,0,0
"POINT (6.757194682000034 51.421028083000067)",Unfall 202384 (2020) Kat:3, Licht: 0,202384,3,2,5,02,16,2,0,0,0,1,0,0,0,0
"POINT (6.755021093000039 51.422433000000069)",Unfall 202395 (2020) Kat:3, Licht: 1,202395,3,7,4,01,17,6,0,1,0,1,0,0,0,0
"POINT (6.779987399000049 51.430134604000045)",Unfall 202399 (2020) Kat:3, Licht: 0,202399,3,7,6,01,09,6,1,0,0,1,1,0,0,0
"POINT (6.799658452000074 51.497887894000030)",Unfall 202504 (2020) Kat:3, Licht: 2,202504,3,5,6,02,18,7,1,2,0,1,1,0,0,0
"POINT (6.712033506000068 51.407354785000052)",Unfall 202603 (2020) Kat:3, Licht: 0,202603,3,6,2,02,15,7,0,0,0,1,0,0,0,0
"POINT (6.782375823000052 51.433147356000063)",Unfall 202656 (2020) Kat:3, Licht: 0,202656,3,7,0,02,12,5,0,0,0,1,1,0,0,0
"POINT (6.692136613000059 51.451659850000055)",Unfall 202706 (2020) Kat:3, Licht: 0,202706,3,3,5,02,12,6,0,0,0,1,0,0,0,0
"POINT (6.696060958000032 51.463915250000071)",Unfall 202797 (2020) Kat:3, Licht: 0,202797,3,1,0,02,07,4,2,0,1,0,0,0,0,0
"POINT (6.726944501000048 51.543523954000079)",Unfall 202798 (2020) Kat:3, Licht: 2,202798,3,3,5,02,07,4,0,2,1,1,0,0,0,0
"POINT (6.807978584000068 51.497286749000068)",Unfall 202800 (2020) Kat:3, Licht: 0,202800,3,3,5,02,07,4,0,0,0,1,0,0,0,0
"POINT (6.778348865000055 51.429558004000057)",Unfall 202944 (2020) Kat:3, Licht: 2,202944,3,2,6,02,20,5,1,2,0,1,1,0,0,0
"POINT (6.769261403000030 51.465112754000074)",Unfall 202949 (2020) Kat:3, Licht: 0,202949,3,3,5,02,10,6,1,0,0,1,0,0,0,0
"POINT (6.696847463000040 51.395782256000075)",Unfall 202989 (2020) Kat:3, Licht: 2,202989,3,7,1,02,00,2,1,2,0,1,1,0,0,0
"POINT (6.753737039000043 51.397755425000071)",Unfall 203009 (2020) Kat:3, Licht: 0,203009,3,2,0,02,16,4,0,0,0,1,1,0,0,0
"POINT (6.755206811000051 51.503274758000032)",Unfall 203034 (2020) Kat:3, Licht: 0,203034,3,4,6,02,16,3,1,0,0,1,1,0,0,0
"POINT (6.718634306000070 51.409670869000081)",Unfall 203052 (2020) Kat:3, Licht: 0,203052,3,3,5,02,12,6,0,0,0,1,0,0,0,0
"POINT (6.683887733000063 51.408760331000053)",Unfall 203088 (2020) Kat:3, Licht: 0,203088,3,7,0,02,16,1,0,0,0,1,1,0,0,0
"POINT (6.750109584000029 51.369748071000060)",Unfall 203136 (2020) Kat:3, Licht: 1,203136,3,7,6,02,18,5,1,1,0,1,1,0,0,0
"POINT (6.735348386000055 51.441359323000029)",Unfall 203189 (2020) Kat:3, Licht: 2,203189,3,1,0,02,23,1,1,2,0,1,0,0,0,0
"POINT (6.671541748000038 51.490763337000033)",Unfall 203191 (2020) Kat:3, Licht: 0,203191,3,3,5,02,11,1,1,0,1,1,0,0,0,0
"POINT (6.784234215000026 51.428991694000047)",Unfall 203271 (2020) Kat:3, Licht: 0,203271,3,2,4,02,08,3,0,0,1,1,0,0,0,0
"POINT (6.743440488000033 51.389272440000070)",Unfall 203355 (2020) Kat:3, Licht: 0,203355,3,2,0,02,13,2,0,0,0,0,0,1,0,0
"POINT (6.766938156000038 51.404194522000068)",Unfall 203357 (2020) Kat:3, Licht: 0,203357,3,5,1,02,13,2,0,0,1,1,0,0,0,0
"POINT (6.723431318000053 51.412509019000026)",Unfall 203359 (2020) Kat:3, Licht: 0,203359,3,3,5,02,15,7,0,0,0,1,0,1,0,0
"POINT (6.745858265000038 51.441419944000074)",Unfall 203360 (2020) Kat:3, Licht: 2,203360,3,2,5,02,19,2,1,2,0,1,0,0,0,0
"POINT (6.668216987000051 51.397286661000066)",Unfall 203407 (2020) Kat:3, Licht: 0,203407,3,3,5,02,09,3,0,0,1,1,0,0,0,0
"POINT (6.754461975000027 51.524901224000075)",Unfall 203459 (2020) Kat:3, Licht: 2,203459,3,2,0,02,19,3,1,2,0,1,1,0,0,0
"POINT (6.707491556000036 51.455877666000049)",Unfall 203514 (2020) Kat:3, Licht: 2,203514,3,2,6,02,21,3,1,2,0,1,1,0,0,0
"POINT (6.780056597000055 51.368118558000049)",Unfall 203527 (2020) Kat:3, Licht: 0,203527,3,2,6,02,15,2,1,0,0,1,1,0,0,0
"POINT (6.752224509000030 51.422629747000030)",Unfall 203530 (2020) Kat:2, Licht: 0,203530,2,4,6,02,13,1,1,0,0,1,1,0,0,0
"POINT (6.681567816000040 51.412891945000069)",Unfall 203566 (2020) Kat:2, Licht: 2,203566,2,7,1,02,20,3,1,2,0,1,0,1,0,0
"POINT (6.755838022000035 51.515350531000081)",Unfall 203680 (2020) Kat:3, Licht: 2,203680,3,5,9,03,22,1,0,2,0,1,0,0,0,0
"POINT (6.735269494000022 51.529447218000030)",Unfall 203683 (2020) Kat:2, Licht: 1,203683,2,3,1,03,18,1,0,1,0,1,0,0,0,1
"POINT (6.684162730000026 51.443868419000069)",Unfall 203730 (2020) Kat:2, Licht: 2,203730,2,4,6,02,19,5,0,2,0,1,1,0,0,0
"POINT (6.718740737000076 51.456595662000041)",Unfall 203731 (2020) Kat:3, Licht: 0,203731,3,3,5,02,14,5,1,0,1,1,0,0,0,0
"POINT (6.667423274000043 51.413014253000028)",Unfall 203737 (2020) Kat:3, Licht: 1,203737,3,3,5,02,07,5,1,1,1,1,0,0,0,0
"POINT (6.768586877000075 51.491087460000074)",Unfall 203740 (2020) Kat:3, Licht: 0,203740,3,6,6,02,12,5,1,0,0,1,1,0,0,0
"POINT (6.752523096000061 51.420952844000055)",Unfall 203778 (2020) Kat:3, Licht: 0,203778,3,7,0,03,14,2,0,0,0,1,0,0,0,0
"POINT (6.708444572000076 51.451359655000033)",Unfall 203795 (2020) Kat:3, Licht: 2,203795,3,3,0,03,07,2,0,2,1,0,0,1,0,0
"POINT (6.708446117000051 51.451387515000079)",Unfall 203798 (2020) Kat:3, Licht: 0,203798,3,2,1,03,08,2,1,0,1,1,0,0,0,0
"POINT (6.785230850000062 51.472115034000069)",Unfall 203816 (2020) Kat:3, Licht: 0,203816,3,7,0,03,15,2,0,0,0,1,1,0,0,0
"POINT (6.791265539000051 51.424586175000059)",Unfall 203853 (2020) Kat:3, Licht: 0,203853,3,3,5,02,09,6,1,0,0,1,0,0,0,0
"POINT (6.716284343000041 51.410452360000079)",Unfall 203856 (2020) Kat:3, Licht: 1,203856,3,2,5,02,19,6,1,1,1,1,0,0,0,0
"POINT (6.765586997000071 51.464639011000031)",Unfall 203857 (2020) Kat:3, Licht: 2,203857,3,3,5,02,18,6,1,2,0,1,0,1,0,0
"POINT (6.769922438000037 51.499731184000041)",Unfall 203922 (2020) Kat:3, Licht: 0,203922,3,1,8,03,16,5,1,0,0,1,0,0,0,0
"POINT (6.722342102000027 51.407879347000062)",Unfall 203939 (2020) Kat:3, Licht: 0,203939,3,3,5,03,14,6,0,0,1,1,0,0,0,0
"POINT (6.697849610000048 51.413288088000058)",Unfall 204010 (2020) Kat:3, Licht: 2,204010,3,7,6,03,19,4,1,2,0,1,1,0,0,0
